"","gene","stranded_over_polya_logFC","average_logCPM","exact_test_pval","lrt_pval","qlft_pval","deseq2_nbwaldtest_pval","normalized_count_cv","s1_stranded_BS_HE0WJRW6","s2_stranded_BS_SHJA4MR0","s3_stranded_BS_FN07P04C","s4_stranded_BS_8QB4S4VA","s5_stranded_BS_KABQQA0T","s6_stranded_BS_D7XRFE0R","s1_polya_BS_HWGWYCY7","s2_polya_BS_X0XXN9BK","s3_polya_BS_W4H1D4Y6","s4_polya_BS_QKT3TJVK","s5_polya_BS_7WM3MNZ0","s6_polya_BS_68KX6A42"
"17","INPP5K",-0.0474522051308744,4.66111596856531,0.862442539309454,0.857398517588865,0.855587171086393,0.78235331343736,0.158759262787903,122.208626369434,101.289427461921,96.7093089281551,98.7105725380793,95.7572297490751,72.0361774766853,111.061691546683,95.5532140795081,106.580236712813,113.726721191199,110.76522721185,69.1897466598661
"18","PSMD3",-0.0432579249064418,4.73534077153173,0.895787802840244,0.876800943191392,0.874931329302744,0.607681454887818,0.15938982593662,109.099607714604,129.262213508015,77.5682452194249,99.286255941821,85.2592084330036,100.711301622701,107.870929577173,124.71833484381,99.2886983772993,125.871612816645,88.7412460047371,95.2985899989467
"19","SMU1",0.0292111162254034,4.67423362809496,0.912770312181431,0.917835014032947,0.915664486238018,0.915655314747852,0.161175318963271,66.368835748903,114.84616537795,74.4151890786057,104.935766733584,120.628894090279,102.621714647428,109.929507056647,97.3782853525725,91.3047716659273,107.319947277491,91.1477028089021,95.8681168237093
"20","PPP2R5C",-0.06573243679331,4.72906596440803,0.815833517124638,0.811734209212599,0.805674175896089,0.785892276828574,0.163173579239468,123.416177243774,89.3294821573914,99.3002872434861,100.572396069765,112.47852412051,85.2359476331531,128.676119880509,71.835717913314,117.619754626341,99.4276039302348,116.826181806247,95.6536601195263
"21","PSME3",-0.132209546574259,4.6832844852703,0.654613844720031,0.637921688743781,0.632448737921323,0.309654762825462,0.168918795330481,88.3848542511182,125.250048601767,65.4082894010724,96.8085057635072,85.5996389743726,94.9033619206973,124.70695161862,104.778889541786,106.329284312153,105.83912902568,87.3577763177174,103.191494236493
"22","DVL3",0.141901643818153,4.67206598187667,0.605298447578289,0.603134765960081,0.596221023612287,0.48791176920245,0.174833075653509,95.4329909031558,113.246622699986,100.97533544005,102.31665455957,127.120162265864,82.6591625658037,71.8803379918447,99.0246645599496,92.3732417261035,109.328875230027,121.846971188881,74.2397030496819
"23","GLE1",0.0487885413495968,4.69570050827716,0.85589661042972,0.857505422370909,0.852431160657187,0.900105145641884,0.175246209602613,133.216514860791,117.008478198228,85.7666293732401,110.716131818977,73.4376834887888,93.3810486957494,118.303590623079,106.592578077182,93.4074219228178,112.885059205192,81.1129162812351,90.5492020075262
"24","PPP2R1A",-0.0475990362015182,4.67292044659225,0.882492824329707,0.869959990347734,0.868066573624044,0.588619242400953,0.180911519187517,70.3377799925542,117.062721385883,61.8749636469775,98.4754003821674,105.236435995546,110.114671347664,101.524599617833,96.4913356705313,82.8983001473419,112.148721990997,116.218017397405,95.3451815393775
"25","EPN1",0.0907870410418512,4.69405833766512,0.753198664858572,0.7495288136031,0.743209063428787,0.889233335701419,0.181868437087222,90.0312438270074,124.180336528646,69.657424467474,102.893067615259,103.421352586543,113.699835416164,88.8886381453396,124.208248120131,72.6581693685892,117.113267400255,97.1069323847409,92.981429511358
"26","UBE2Z",0.104281123687599,4.6795028558185,0.693237719097315,0.687342038150181,0.678341142806619,0.64024883510671,0.182325027369164,110.662399020024,101.63835169064,128.699790526308,108.469108191966,82.223593863834,96.9506698805253,98.3616483093604,124.99101799587,122.913168972029,90.972502249168,67.222748581947,87.0073435366609
"27","TMEM115",0.0320522638580576,4.67894489090136,0.901911535249042,0.905597165904294,0.900964968902325,0.909430148516388,0.183521331172568,102.925500919445,129.208977669004,97.0744990805545,86.7773409834908,78.4240348322005,103.091196060391,104.328220142793,126.3142031009,124.535404030648,87.092839822261,76.5500200863921,86.7748350871383
"28","PTGES2",0.0159986180225233,4.66145253236142,0.964429241832462,0.952751470197415,0.952600523993561,0.828954600082873,0.18450884940559,104.794831680798,69.2180595176615,128.04979524036,76.372405492579,119.192280706824,105.373577192415,113.115227519118,89.2859800402595,85.9642281965514,85.9895071401247,116.453425961313,95.2051683192024
"29","BMS1",-0.0170375337925142,4.68130973878182,0.957643510549042,0.949352311770158,0.948157106077974,0.980084863458323,0.184904151575313,110.285182003682,82.3185573310867,112.452632361229,115.086296150926,91.559313612603,91.6953963392175,108.304603660783,74.3003933056096,137.7550718742,115.736249262134,87.0184923895477,82.3662212916802
"30","THAP4",0.0110879845215542,4.72644935577887,0.960512508304703,0.968276375558073,0.965431862391135,0.778504307838843,0.185313834173061,97.6355955629292,140.226940595939,82.1377038192068,83.3520232468943,102.469161845046,100.183397458707,102.307641646997,140.894731486865,99.8166025412927,89.221754350351,104.012285978197,92.2163509632651
"31","BLCAP",-0.0229484265811275,4.71136922201513,0.940223046918047,0.934397585746676,0.932346804602522,0.961797641230147,0.190123591629816,129.275042035354,67.87084698942,92.3121195488532,98.6874408753147,120.984583148727,101.312559124685,126.44910709811,74.3208493362867,92.6458778830446,114.524266786372,111.51392355805,94.0484981934386
"32","PPP6C",-0.163395944030028,4.68654796516015,0.58994299448578,0.578959036841769,0.572910595859476,0.302022431916542,0.190956215036458,65.2180360206529,94.8591823546448,61.7665447625022,101.866403536862,112.503325340788,110.973390465598,92.9704656176594,93.4733050280254,98.1335964631377,104.750701149249,115.5911417382,123.670126324737
"33","LASP1",0.0912187824091288,4.68941098069044,0.730155187024146,0.732587523818408,0.72343213515447,0.791458884707777,0.193499908914668,121.346784278554,117.762203229853,98.6966935977278,101.303306402272,95.4724467226091,87.3314023699263,131.320330658525,112.398131115771,121.476569615027,90.8437692919157,77.8472217015711,65.6558533079553
"34","AKIRIN2",-0.00329911010362412,4.69083963155269,1,0.990730196546113,0.990910040610471,0.902563557731132,0.193879325220469,67.5821810244519,101.729328990478,98.2706710095225,102.94237152421,126.255334641864,97.2710689646606,65.2939393519136,95.7605085540694,125.03806609988,105.977870691002,119.996710969567,91.529845337414
"35","GTF3C3",-0.0221705399191672,4.67765847128486,0.937952811953242,0.935805641171952,0.933698545217732,0.940801948228316,0.195755167053399,104.437441734275,81.6238746130325,116.749563167922,93.9035886866453,124.465009922557,80.5709127600478,105.487907451542,66.9075349385383,107.0944809576,95.5625582657252,134.20701811474,86.5144045148185
"36","LEMD2",-0.109774097786446,4.69291631898985,0.679325973968217,0.675389906714243,0.665962955448002,0.668068003980994,0.196486187285055,105.415335530428,73.9214847122854,143.699357903795,91.6255801380841,83.7733344997672,98.7293822269398,79.84064331662,123.697664434215,123.875890018651,97.9498080842198,101.27061777306,106.733429320861
"37","OXSR1",0.0619162002893988,4.67651915310905,0.836665363520234,0.830259448910584,0.827392745279879,0.881528807246475,0.197501640021037,75.6209237898388,118.749296792648,71.9847830685792,115.576283520683,115.704696707888,95.5332316525546,69.2289074619432,104.342435308281,81.9111437178056,108.811459680615,123.251131677172,95.6575646917192
"38","ARIH2",-0.0718032196586553,4.70872876858587,0.786741005406907,0.780869862013791,0.774114262442463,0.712946251792316,0.198702777550002,135.353384049582,93.6742790105296,117.286934693658,100.858699614402,86.6766045909812,76.1125512606939,115.095791227106,145.058390262423,91.9994845440561,106.7481481497,99.1413003855979,84.1854436541167
"39","SAR1A",-0.0187485513912099,4.68422939442528,0.953673655194754,0.947629228601133,0.946742828774474,0.912486434415963,0.199928243670354,103.020693721773,75.7740863904548,76.6476443306363,123.730010658374,99.754039871734,110.776773918199,123.194156069373,64.08005445277,100.245960128266,124.643440581494,92.2869486593525,95.9024701109568
"40","APPL1",0.0303204215484492,4.65861850898614,0.921834675491076,0.918111982663224,0.917499685945321,0.94118665165038,0.201669763645914,79.3752621367746,108.77528688107,71.0705268096034,105.498926666,120.609172736256,95.3513105937195,118.328341629165,56.5668049461027,87.8438325400616,100.460727390365,111.266782318804,99.5392726096355
"41","GPAT4",-0.0500539312581337,4.71160570606623,0.861093831423361,0.850550859573813,0.847462139367669,0.729793638137403,0.204669983571199,103.945486712898,92.0193861340688,124.693515277306,82.4666351378016,99.6891801388888,104.233713384558,78.3680565970785,145.120621927393,136.546182564024,86.7050994030529,100.310819861111,90.4563544962192
"42","TBC1D10B",0.106928343636871,4.70898705424772,0.706210355459047,0.700377739205134,0.691998678973094,0.631995224560023,0.205316085989352,104.898874939948,78.9127193886128,99.2779413079467,130.771755647748,102.288983352098,115.652995437094,92.6120976174107,82.7597327605738,100.722058692053,147.923769148065,83.3011816808741,83.7323763192662
"43","PRPSAP1",-0.132232531222647,4.71740348010502,0.635816452157437,0.629072720358421,0.6203990552438,0.415252906420264,0.205370305020303,98.9106136526778,104.990231313231,92.4925105811168,119.00859676272,78.9794332597988,89.9979695989662,111.550942085034,143.557860461862,67.4582532368455,131.438892834315,99.8462759426426,100.153724057357
"44","EXOSC10",-0.10630200736884,4.70607663678377,0.71646060660453,0.706916572462541,0.699538544845535,0.721390330619041,0.206239701662054,131.84754617583,77.5650905223136,95.5553531683543,82.5195489871001,102.661915195956,100.889566351533,108.485537650342,99.1104336484668,68.1491973002621,88.7985447871784,128.165946172962,130.899571933129
"45","PARN",-0.0435991756356652,4.71412820573623,0.887538305025559,0.87573700064068,0.872276112703006,0.878476108635586,0.20651287224604,69.6198796663226,97.519660008493,132.254718663413,100.297253191091,113.024212825726,94.5641064969497,80.5275013275171,84.9608930946128,146.492461455664,99.7027468089088,105.087697191155,103.77886535498
"46","SLC38A10",0.0449148557227158,4.71066460022111,0.867096230538242,0.871592080715206,0.866477048063408,0.999999456525941,0.207782376851194,104.547407944913,116.74015555027,92.6418561928306,114.211630482507,72.289578998159,112.8132497649,95.1843253532681,130.074102197546,87.5275938458155,138.06290994324,68.4311547303212,95.4525920550866
"47","KCMF1",-0.126345126657662,4.71721561117747,0.657323399929094,0.653950514334673,0.645632382113225,0.530141157787439,0.212063029445197,72.3163592858981,88.7458391247439,119.713875327467,87.2236370347393,111.210752025644,107.372343617466,92.6276563825338,87.7719619147758,153.421748533747,83.0324929726508,111.51196755984,110.429042432479
"48","GOLGA5",-0.069312107833145,4.68378495093558,0.804176677234535,0.795648037036806,0.79055892156367,0.782931955274603,0.213284126823459,129.077063540783,100.20255708796,109.212684380349,99.79744291204,98.149013031878,61.8019743178523,128.064255380888,89.8189426980578,131.224717992675,95.8321847101187,106.668462837049,70.2427139313569
"49","E2F4",-0.0220942410763798,4.7151996147866,0.938086612631897,0.934448843613344,0.930907880007226,0.955855850431336,0.216036966292365,156.244631150052,60.6121126996922,117.224493002283,101.06040439128,98.9395956087202,93.0500383037387,121.824605765998,96.5853848806686,95.6267674171383,103.256355467034,110.563926226536,92.8629952800439
"50","HNRNPU",0.0247194098267372,4.7369908785095,0.936851627269681,0.93156293993463,0.929686692484613,0.882461401484699,0.216474767229413,99.7044617684295,97.4106688237747,100.295538231571,133.4639201154,100.958305487075,95.5977262288469,69.5786418416003,83.4307123882776,93.7901148233198,156.524935139609,107.894164560032,101.946749968833
"51","CUL5",-0.130118008585663,4.69873749288335,0.66596430396928,0.657422647011249,0.651135173225739,0.459979167904013,0.216938141210905,106.426589583172,95.7964427052489,56.479320439499,111.670576575612,99.3907361144919,96.9735667126472,134.388908518077,90.3446425388205,67.2128440083762,114.742500677228,100.609263885508,121.796806852066
"52","STX5",-0.0194271726685204,4.67026476068276,0.960186332499161,0.946092066434818,0.945619013408776,0.669905491766809,0.217141944865441,70.0731554242484,133.412828119031,71.2816063222001,92.8652112633967,105.699262818155,97.1335526858472,82.7774565361982,134.281883312754,75.9811426678377,102.866447314153,104.845625450436,104.22962393662
"53","RABL6",0.0911782181133576,4.73531503821577,0.748111507765855,0.74869086316814,0.741292292733618,0.770206962109909,0.218083993780706,153.287190378084,108.721941554873,81.8509505803075,78.3074807116631,93.1868192327971,120.478032921312,102.737709780144,128.039686737221,73.5212871956677,97.262290219856,97.0896289178202,109.851574420236
"54","SET",-0.150077985428979,4.67757259241788,0.627753414706668,0.610540074579663,0.605508865613086,0.309330509973674,0.218277097910629,60.1154593866942,130.521446129819,59.7619689016057,103.603858952788,97.2081872983514,92.6477021567717,91.1922720682229,103.813529123658,97.5391915923237,126.125991513356,108.115177083984,102.460808407676
"55","ELAVL1",0.142015470501826,4.73632542609996,0.631308522971942,0.624739318582367,0.615563794948704,0.599923469583417,0.221370094711028,67.8446467799356,133.601419762547,105.920967714827,136.714585329608,93.679239981566,104.268847210841,75.5264671124482,95.7311527891587,115.267770983119,132.820389503801,83.3190402120797,93.2053845573534
"56","CENPB",0.0236498152091314,4.69676289197566,0.934099549172694,0.933635819555524,0.930715627055966,0.77160928431424,0.224537300830978,105.291941325705,140.967976163342,64.0279710317366,93.4935697804121,84.3909561807575,103.688622382857,110.831540693083,139.465050243591,97.1134219596846,102.886578040315,77.1867087640102,89.1167075443856
"57","PDCD7",0.07810778228465,4.7104783432129,0.780097948573438,0.776382657809837,0.768941988687849,0.816637736409393,0.224755354985313,88.1044672949985,141.599943313973,115.828002891362,115.060752016846,99.2637939184771,68.6269036781422,82.8693043543724,125.541475948145,94.3520606196209,130.849021398506,100.736206081523,72.8953790654306
"58","COASY",-0.155642954594247,4.6834780653492,0.571684440406016,0.562035240115274,0.553795482591407,0.44781529307858,0.224869006723836,129.949937680975,95.2721833250071,111.133653245726,64.3145321752016,88.945684713641,86.9339568200254,142.346172330336,113.011490831733,119.57715856342,75.0898911811256,104.727816674993,87.1607839346809
"59","CALCOCO2",-0.0633536618202896,4.7120079137294,0.835920792092069,0.821222218864689,0.817557094624209,0.597796808243984,0.225439155504771,111.4657921474,101.286469002703,70.3788743169503,122.602376974307,89.6859853655224,95.6529381528537,139.313143281332,129.058905339336,73.6990200029925,123.165432957575,74.1246798637915,98.7135309972966
"60","CDV3",0.0929837232803458,4.67399489375178,0.749445212614622,0.749618435379511,0.746188131662586,0.795461669999962,0.225514774273493,98.0230696897089,107.058110114788,71.9799527418635,71.1192374306903,142.990740067505,107.955377189437,105.851814354026,99.5513433653876,97.4671263148533,59.8756627834702,113.595482866642,100.448656634612
"61","SSR3",0.0120459096161169,4.73259768119997,0.962365262298161,0.966992954281426,0.965323795388972,0.752963607549612,0.225628403714643,81.12689683497,141.431000704315,74.021704919986,100.67305484329,93.5142991151017,111.416111967691,141.163264938262,123.285574941354,102.594868826342,92.330077713506,72.0839304694742,99.3269451567096
"62","TCF25",-0.000115288921930732,4.67445230118495,1,0.999672337618762,0.998401683581973,0.827380832490943,0.225754444088473,124.453743889224,67.4890472402844,138.243475314975,69.1821202121428,115.867740886819,97.5133601678139,84.7255864165651,92.4613114337215,117.265978251827,79.2117038991993,117.959757808959,102.486639832186
"63","PAFAH1B2",-0.0107930795373371,4.66304484327101,0.987200716391533,0.971242283762874,0.969894017155881,0.692373463569799,0.227669316839554,62.2440470818056,128.416555194458,52.6815661471506,109.41044544806,99.1494601416962,109.507156691025,100.850539858304,97.0985659255402,92.4522362313746,121.112572054228,82.9850879629053,101.453018267768
"64","GATAD1",-0.0995985029707761,4.65945561530605,0.708643660476284,0.706602653537607,0.700284310368887,0.81658542710958,0.237022185714829,144.908460635479,50.6932659778635,128.434995109276,99.8866686146943,91.3265571813722,79.2099296424715,108.115543715365,100.113331385306,95.7860643610122,118.104345859342,102.502772753047,90.0342213859812
"65","C6orf62",0.0860712646586163,4.68608281586504,0.765134672405878,0.768995211540953,0.765155302357217,0.827356673736012,0.237542042348161,70.841162112158,111.239148593223,100.131354344194,99.8686456558061,79.0523613154046,141.52227052644,71.9557988506343,101.812670715001,123.726643143849,94.1457409204131,68.4922436844552,123.755635981776
"66","CCNI",0.0696172262536868,4.73823128883269,0.822368457993251,0.819079179909136,0.815460108688496,0.851843073687301,0.238602739242262,89.5783274944192,122.283458028955,79.238887800934,72.5542570901337,140.918294481846,114.751172841493,120.785374475876,82.7548062777276,96.1989262370671,67.1647508676577,131.860426580769,103.801073762933
"67","WSB2",0.0201620194686083,4.71683330615025,0.940265045404097,0.942189307954934,0.939451268432065,0.982860995007645,0.240066772744568,130.058881117985,128.888048508155,96.3356520793045,103.664347920696,75.888201236851,84.2279183975551,149.983225108126,93.4516774491599,118.28610023419,110.591167937427,72.6075541852367,76.1056136399679
"68","PTRH2",-0.147449366339173,4.73249458113667,0.604902872628182,0.597122546547308,0.587659753338998,0.380212519733095,0.242188651886457,92.9242586404078,79.8200513252751,83.3796233976971,125.801232179969,114.271959093808,90.2718917607625,95.2641406700623,165.112948098488,71.8388349091563,120.092024649921,109.672543339405,104.735859329938
"69","PCBP2",0.0924510265741848,4.7031212015912,0.737577538649446,0.733981642847543,0.72640726941177,0.662447204007856,0.245174230528275,142.271780269062,112.388974404186,118.296404953095,90.5475530626068,104.919249567898,71.7138094234231,143.033618821623,87.8038707354378,120.97082655344,89.1641073921032,95.0807504321022,62.5747458563818
"70","C16orf70",0.049006438267283,4.69348840394621,0.870005835355112,0.857585490461482,0.85578072286945,0.597470800661086,0.245845876679535,129.644758769519,58.0912752949647,155.726919432412,94.731907719567,95.8680865826951,104.018404228425,102.41378720007,71.1994626531373,118.976053614402,97.5862127999299,96.2486730083168,103.661342942809
"71","RAB35",0.0530553122181577,4.69036530892783,0.848212896711369,0.844806917931292,0.839958246342341,0.846880364935106,0.246334754360231,149.505668712551,94.3265698253755,107.598575775016,100.282657709243,71.6551387075791,99.7173422907568,122.856285099907,103.630960777374,137.792436298074,95.6767193545569,62.2844856261923,82.5591813816574
"72","POFUT1",0.0479215403605682,4.6928943376349,0.862766478542268,0.866900705399511,0.863307624365788,0.96493577175816,0.248603280325362,101.450448426996,140.36928134541,98.2605865399269,79.5179903998838,71.1279337035488,112.406297923039,112.612305242823,112.770844323532,140.453497114225,79.3309281242758,61.6439366137232,98.5495515730044
"73","NUCKS1",0.0513384016996643,4.693389349015,0.86156606778268,0.862644155253622,0.860559919897899,0.902572463055556,0.248769741983567,62.7108642647865,142.198672190013,66.923803582666,125.717366686141,87.0879399915705,105.778675121358,89.5767356789161,111.681667036912,103.675710423693,125.695745489091,74.3083571640417,96.324289576307
"74","VPS52",-0.0586232542099633,4.66515245678771,0.845162165857339,0.835705253481223,0.833476785348744,0.83441113991085,0.249920186085886,63.4833302258226,81.7905661384125,123.879774750825,120.038201529734,109.192057599746,86.845969214224,56.8904600397703,98.5318976471345,101.468102352865,137.600669370802,121.309801529456,88.4043378713075
"75","MRPL38",0.00204041232696897,4.6663871034573,0.993113593727032,0.99415943775702,0.992913037000725,0.8342059696536,0.249986463282555,112.575195686854,117.856664145707,73.6623547274949,124.703513802859,85.4620324878343,74.453973550769,130.998987793781,120.51569887407,73.7110251401806,128.513213043207,87.4248043131465,66.2093552021026
"76","GNB2",-0.0887598292737552,4.66710665236288,0.767815574691174,0.754754176774748,0.752050011005769,0.500661285515944,0.250601220247165,103.781308894927,135.212228411979,72.2710351587084,102.498917800183,61.5977175952689,88.4326989222268,145.914648778612,103.467790085216,97.5010821998175,113.650952025653,75.9310501186203,84.9339217428157
"77","PPIL4",-0.130440754221217,4.69384234769367,0.654081622678246,0.65171602805321,0.645055461278811,0.670052327989846,0.251153561054888,78.0778813126828,57.5427889974167,111.046692911266,142.269582685356,94.5871207827544,99.1803614911841,100.166397097097,66.4078098991042,102.918803078436,137.112620114567,99.8336029029025,116.40894311313
"78","UBE2H",-0.0220337521332041,4.67129704757678,0.946696682731065,0.938582532168784,0.937800869204792,0.841502536562859,0.252556774843229,133.9808999296,87.6300450900777,64.7851600859063,123.968614076045,70.7028944447245,104.335104471001,133.675104364172,95.6648955289987,79.1923497786568,118.70537904243,69.6647604392524,106.14219966496
"79","G3BP2",-0.140301540967974,4.68221553841091,0.659468350254255,0.641795296720958,0.636729771236548,0.380355438619153,0.253538380027846,79.7068684862073,138.334611894445,67.9194977840882,63.3350041936725,93.226761042858,105.802609537477,125.968990644983,96.3510279815004,103.6489720185,67.0345706902094,106.042759217978,125.666230053631
"80","LARS",0.0434426716990003,4.73940559972837,0.892633451235288,0.88623299274055,0.883861386160685,0.892884838694876,0.260028132451255,52.9130997138276,121.567807361479,106.11456795476,99.256846087732,151.942440901846,90.1806295769562,80.4998645983122,89.0342152985363,100.743153912268,101.938982318453,143.150234525335,94.1484891831755
"81","DHX40",-0.109319871757235,4.70563859266585,0.732736803944544,0.716157418016334,0.710478035954118,0.471005446101094,0.261618925160628,55.5578336296923,151.531997644155,72.4869163063524,122.603031869058,79.6092787810312,84.1183991914591,97.0040302563892,103.767599584198,93.4535337480099,128.69643651213,102.995969743611,107.142301391476
"82","ZNF777",-0.0522026164340897,4.73156827783697,0.868044258276758,0.856793389973455,0.853453209193718,0.697241962689486,0.26629345258724,122.154651968136,92.605808487119,61.8523794285833,135.837928137206,102.350627759812,88.4292823088455,118.965035353687,98.0199456839564,101.980054316044,162.276979342961,86.4387074723187,73.5519785495178
"83","TMEM184C",0.0448847828678616,4.73247304814988,0.890195983906439,0.88657916709356,0.885137024678066,0.915489698826929,0.268802934363917,64.3869177974101,103.853054439661,75.4336161967131,127.432819051021,96.1469455603389,139.902964912662,83.8337658537024,63.0506511458766,106.428555262017,113.27199868334,88.300044855126,142.167804569775
"84","SLC35A4",-0.0259925953209281,4.68058175622336,0.947311344416486,0.927922010519953,0.927109683258781,0.700846021242646,0.269602416768586,108.294340885381,133.99985269485,88.0430706986057,63.6165225545232,76.9144737943149,110.784122353499,138.471173319479,120.986258748444,128.322319121619,68.8137612609031,70.1363585233083,91.7056591146192
"85","FAM234A",0.102054331931879,4.72254887286266,0.728060741465142,0.72659521391527,0.720189722224924,0.735061931666678,0.27006503635832,67.0421836979109,111.14951804746,112.872092032985,140.909623518943,90.2906487195932,109.709351280407,65.3742182546531,86.766990003384,136.010245064091,145.089002242436,82.6171923284079,83.2605184639419
"86","CLPX",-0.0943451853852491,4.7089031384771,0.751397665711074,0.741865250109872,0.73571888871864,0.738651347781286,0.270251900519298,67.0659085682607,91.2590208534614,129.794091508843,106.949956204878,117.759531114337,83.7320564243131,93.050043795122,65.9405404563664,162.587896444291,114.965550185724,110.417372578264,82.4777411551236
