Kids_First_Biospecimen_ID,gene,FPKM,NormEXTENDScores,tertp
BS_1NPD7PVG,TERT,0,0.308689503423633,TERTp mutation not observed
BS_1QNTEZPS,TERT,0.3334237337251918,0.693752709131372,TERTp mutation not observed
BS_1QXEC43H,TERT,1.7311832415722,0.692000798022522,TERTp mutation not observed
BS_1RT76ANT,TERT,2.353323291162897,0.660102161068596,TERTp mutation not observed
BS_1RXZ3BP7,TERT,0,0.31371801830809,TERTp mutation not observed
BS_1SVVER1H,TERT,0,0.420179161750768,TERTp mutation not observed
BS_1T19NFJ8,TERT,0.014355292977070055,0.321534303914103,TERTp mutation not observed
BS_1TPWFSK6,TERT,0,0.324263674241227,TERTp mutation not observed
BS_1TWCV047,TERT,1.5058909297299572,0.830028621914217,TERTp mutation not observed
BS_1XJ73KBQ,TERT,0,0.726840230495879,TERTp mutation not observed
BS_1ZVXF5FE,TERT,0,0.309477328122898,TERTp mutation not observed
BS_21RE8W46,TERT,0.07038932789139801,0.238788350561262,TERTp mutation not observed
BS_23M72ABG,TERT,0,0.584966571617739,TERTp mutation not observed
BS_23QW0BBA,TERT,0,0.535327213327537,TERTp mutation not observed
BS_23W9EPFE,TERT,0,0.271072078073811,TERTp mutation not observed
BS_24AHZ9ZW,TERT,0,0.319094194166327,TERTp mutation not observed
BS_258RRGDM,TERT,0.08406426478847455,0.333133687515835,TERTp mutation not observed
BS_25T139TX,TERT,0,0.352630244104472,TERTp mutation not observed
BS_264RCK7G,TERT,0,0.349555807820699,TERTp mutation not observed
BS_273HKCT4,TERT,0,0.356117489238774,TERTp mutation not observed
BS_27QE6BV7,TERT,0.014355292977070055,0.425240924890432,TERTp mutation not observed
BS_28CDASF7,TERT,0,0.455641435707046,TERTp mutation not observed
BS_29006KEX,TERT,0,0.331361344387295,TERTp mutation not observed
BS_29CPJ040,TERT,0,0.295861379214558,TERTp mutation not observed
BS_29X4ZX6Q,TERT,0.11103131238874395,0.529313271501999,TERTp mutation not observed
BS_2A162JH9,TERT,0.014355292977070055,0.697933815575065,TERTp mutation not observed
BS_2A5R9MEJ,TERT,0.18903382439001712,0.615773498394946,TERTp mutation not observed
BS_2ADZNNV4,TERT,0,0.235859406100513,TERTp mutation not observed
BS_2AR3AP0N,TERT,0.014355292977070055,0.278153735273756,TERTp mutation not observed
BS_2EMW8ZG3,TERT,0,0.232020998255236,TERTp mutation not observed
BS_2EN3X6HB,TERT,0,0.55917292430884,TERTp mutation not observed
BS_2HN96129,TERT,0,0.5200862843478,TERTp mutation not observed
BS_2KJ2YAZR,TERT,0,0.38012489781208,TERTp mutation not observed
BS_2R9TCR03,TERT,0,0.29199028326941,TERTp mutation not observed
BS_2SFTWNVE,TERT,0.4436066514756146,0.582022058049031,TERTp mutation not observed
BS_2SHWPB5P,TERT,0.014355292977070055,0.28183209348133,TERTp mutation not observed
BS_2W3NC4K1,TERT,0,0.306575504242518,TERTp mutation not observed
BS_2WPQ8YCW,TERT,0.014355292977070055,0.350044386940057,TERTp mutation not observed
BS_2XD3MNKD,TERT,0.014355292977070055,0.367167681035911,TERTp mutation not observed
BS_2YCJV2VV,TERT,0,0.4035574005609,TERTp mutation not observed
BS_2Z1MKS84,TERT,0.21412480535284734,0.723635580205378,TERTp mutation not observed
BS_30VC3R2Q,TERT,0,0.520335951489647,TERTp mutation not observed
BS_31TF0P1N,TERT,0.12432813500220176,0.600064099505679,TERTp mutation not observed
BS_34201DKZ,TERT,0,0.310258173765416,TERTp mutation not observed
BS_37GTVG4N,TERT,0.37851162325372983,0.833759626543913,TERTp mutation not observed
BS_398KYV92,TERT,0.11103131238874395,0.188181590975543,TERTp mutation not observed
BS_399RPKC9,TERT,0.37851162325372983,0.448192683601946,TERTp mutation not observed
BS_39CGACC7,TERT,0,0.28705501728125,TERTp mutation not observed
BS_3BDAG9YN,TERT,0,0.653986000488607,TERTp mutation not observed
BS_3BVVWHP5,TERT,0,0.295880315892856,TERTp mutation not observed
BS_3DCBDJAT,TERT,0.08406426478847455,0.329547327109967,TERTp mutation not observed
BS_3EVSN5QD,TERT,0,0.334133762777841,TERTp mutation not observed
BS_3F4FQJMR,TERT,0.014355292977070055,0.226805370282604,TERTp mutation not observed
BS_3F5PR9GS,TERT,1.0356239097307212,0.650306666685799,TERTp mutation not observed
BS_3G3KWY18,TERT,0,0.332383415420685,TERTp mutation not observed
BS_3H71BH6Q,TERT,0.014355292977070055,0.251521769282902,TERTp mutation not observed
BS_3J85TTZM,TERT,0.014355292977070055,0.504193210009921,TERTp mutation not observed
BS_3KASVCSQ,TERT,0.02856915219677092,0.369373042750995,TERTp mutation not observed
BS_3KHXMAJF,TERT,0,0.524917686148135,TERTp mutation not observed
BS_3MS8WVNR,TERT,0.02856915219677092,0.704538850215968,TERTp mutation not observed
BS_3MYEMXPQ,TERT,0,0.782136864545185,TERTp mutation not observed
BS_3NNQ6PSB,TERT,0.21412480535284734,0.430179172471168,TERTp mutation not observed
BS_3NWQXPQV,TERT,0.21412480535284734,0.900961318030794,TERTp mutation not observed
BS_3P20Q2C3,TERT,0,0.321816620405567,TERTp mutation not observed
BS_3PYESPHA,TERT,0,0.239173057795873,TERTp mutation not observed
BS_3Q0GTSYH,TERT,0,0.306449091094391,TERTp mutation not observed
BS_3T6X4BPC,TERT,0.08406426478847455,0.177359051969997,TERTp mutation not observed
BS_3TQSE8HF,TERT,0,0.336802207430578,TERTp mutation not observed
BS_3V3KE3VT,TERT,0.8639384504239714,0.812739992796205,TERTp mutation not observed
BS_3W07B2TG,TERT,0,0.395054721328659,TERTp mutation not observed
BS_3X9WMZGJ,TERT,0.014355292977070055,0.378888002365027,TERTp mutation not observed
BS_3XY76V8T,TERT,0,0.278726829449857,TERTp mutation not observed
BS_3Y0QXZQB,TERT,0,0.310523905808607,TERTp mutation not observed
BS_401R3KV0,TERT,0,0.423992218330324,TERTp mutation not observed
BS_40MP5BWR,TERT,0,0.569736465682683,TERTp mutation not observed
BS_42DY6WS7,TERT,0,0.370026092439775,TERTp mutation not observed
BS_42Y3YANN,TERT,0.014355292977070055,0.306163863278802,TERTp mutation not observed
BS_44A3ES23,TERT,1.1953475983222193,0.728112732200526,TERTp mutation not observed
BS_45J79YTF,TERT,0.2750070474998698,0.64973853521711,TERTp mutation not observed
BS_46BZ2NNN,TERT,0.4436066514756146,0.365086852476675,TERTp mutation not observed
BS_470DYRJQ,TERT,0.014355292977070055,0.353520092943591,TERTp mutation not observed
BS_478TN841,TERT,0,0.277832294596741,TERTp mutation not observed
BS_479S95Q6,TERT,0,0.423555883730205,TERTp mutation not observed
BS_47SJZ3PH,TERT,0,0.293687403412856,TERTp mutation not observed
BS_49852ZBH,TERT,0,0.365813075625412,TERTp mutation not observed
BS_49BQS7Z6,TERT,0,0.356486627033376,TERTp mutation not observed
BS_49F4RAA4,TERT,0.07038932789139801,0.494443810508401,TERTp mutation not observed
BS_49FQXT2E,TERT,0.014355292977070055,0.40060723560213,TERTp mutation not observed
BS_49VCQD19,TERT,0,0.26896790623717,TERTp mutation not observed
BS_4A45GGSW,TERT,0,0.366670023702468,TERTp mutation not observed
BS_4B0BAVTX,TERT,0.02856915219677092,0.449093295038004,TERTp mutation not observed
BS_4BWB0FA0,TERT,0,0.198548842910368,TERTp mutation not observed
BS_4C4MZ4NT,TERT,0,0.311190630280458,TERTp mutation not observed
BS_4CP4T22V,TERT,0.22650852980867975,0.763784784721685,TERTp mutation not observed
BS_4D9DD103,TERT,0.6229303509201767,0.546945315238105,TERTp mutation not observed
BS_4E1G7E3G,TERT,1.8519988371124463,0.934980438888891,TERTp mutation not observed
BS_4EN8D8Y4,TERT,0,0.430759785953607,TERTp mutation not observed
BS_4FZS7TX4,TERT,0,0.281947398663162,TERTp mutation not observed
BS_4GTESTSE,TERT,0.13750352374993502,0.410678937181196,TERTp mutation not observed
BS_4HQ3T2NC,TERT,0,0.367356323504606,TERTp mutation not observed
BS_4JWBB28H,TERT,1.1505596765753812,0.62737450062298,TERTp mutation not observed
BS_4NF35AF6,TERT,0.014355292977070055,0.528736191407774,TERTp mutation not observed
BS_4NWHYH53,TERT,0.014355292977070055,0.370989468934093,TERTp mutation not observed
BS_4PH1MBGR,TERT,0.6690267655096305,0.783983750204371,TERTp mutation not observed
BS_4QW2S1Q8,TERT,0.014355292977070055,0.62026759805740606,TERTp mutation not observed
BS_4SCWT0FX,TERT,0.20163386116965043,0.519813361779727,TERTp mutation not observed
BS_4T0HPZDC,TERT,0.02856915219677092,0.222414793950511,TERTp mutation not observed
BS_4W1DBAN4,TERT,0,0.189939757622447,TERTp mutation not observed
BS_4W68NV3M,TERT,3.442280035252584,0.686092160055996,TERTp mutation not observed
BS_4Y6BCYK5,TERT,0,0.368778905837931,TERTp mutation not observed
BS_4Z2F4P9N,TERT,0.014355292977070055,0.347160364297779,TERTp mutation not observed
BS_51RA1PGE,TERT,0.014355292977070055,0.48880709589267,TERTp mutation not observed
BS_52426AMF,TERT,0,0.363703190491277,TERTp mutation not observed
BS_52C576HH,TERT,0,0.479093805144225,TERTp mutation not observed
BS_52DAPP1Y,TERT,0,0.381302462323362,TERTp mutation not observed
BS_52MPKTJH,TERT,0,0.451939866331543,TERTp mutation not observed
BS_53CTGDQG,TERT,0,0.461527149351817,TERTp mutation not observed
BS_53GQKVEX,TERT,0,0.443808987724972,TERTp mutation not observed
BS_53M8PP88,TERT,0.13750352374993502,0.527220827306312,TERTp mutation not observed
BS_55JW3HFM,TERT,0,0.327748121980467,TERTp mutation not observed
BS_55P8HPYD,TERT,0,0.389919932498,TERTp mutation not observed
BS_593HEWBF,TERT,0,0.4294691572152,TERTp mutation not observed
BS_5965SFPZ,TERT,0.014355292977070055,0.510743783594519,TERTp mutation not observed
BS_59ZJWJTF,TERT,0,0.616129904355867,TERTp mutation not observed
BS_5AF6ZNJF,TERT,0.02856915219677092,0.469917936954872,TERTp mutation not observed
BS_5CMGN56B,TERT,0,0.332943150987889,TERTp mutation not observed
BS_5CTVXVRX,TERT,0.2509615735332188,0.714624558411764,TERTp mutation not observed
BS_5GNQC2FF,TERT,0.014355292977070055,0.406929813613121,TERTp mutation not observed
BS_5JM573JC,TERT,0.2750070474998698,0.471132360742902,TERTp mutation not observed
BS_5K3R0F5D,TERT,0.014355292977070055,0.216504448975228,TERTp mutation not observed
BS_5NWDARXG,TERT,0.014355292977070055,0.301723774597253,TERTp mutation not observed
BS_5P1TN10Z,TERT,0,0.757810200911416,TERTp mutation not observed
BS_5P3CZQV8,TERT,0,0.334812552828716,TERTp mutation not observed
BS_5PEFNDCY,TERT,0,0.370618889610151,TERTp mutation not observed
BS_5PJCHF6V,TERT,0.12432813500220176,0.829701040955084,TERTp mutation not observed
BS_5PV5N4HQ,TERT,0,0.430561253635317,TERTp mutation not observed
BS_5VQP0E6K,TERT,0.4646682670034443,0.63643060779633,TERTp mutation not observed
BS_5YJEPPTP,TERT,0,0.349329663972605,TERTp mutation not observed
BS_60K3EQ9S,TERT,0,0.323761921638905,TERTp mutation not observed
BS_61E80SD6,TERT,3.085764553778314,0.647051399791796,TERTp mutation not observed
BS_64HCD9K3,TERT,0.16349873228287956,0.608066547686374,TERTp mutation not observed
BS_66ABA973,TERT,0,0.340212481962623,TERTp mutation not observed
BS_66HQ3E4Z,TERT,0,0.382161696741069,TERTp mutation not observed
BS_67PX06P3,TERT,0,0.411968388079258,TERTp mutation not observed
BS_67Z63A2K,TERT,0,0.382122052078853,TERTp mutation not observed
BS_680K119G,TERT,0.014355292977070055,0.275365367901901,TERTp mutation not observed
BS_68BW2163,TERT,0,0.152966370830749,TERTp mutation not observed
BS_699TN5RN,TERT,0.014355292977070055,0.320639043486234,TERTp mutation not observed
BS_69V8P8A0,TERT,0,0.415555846634763,TERTp mutation not observed
BS_6DCSD5Y6,TERT,0.08406426478847455,0.232448533524885,TERTp mutation not observed
BS_6G6C7VPX,TERT,0.29865831556451516,0.674959021731348,TERTp mutation not observed
BS_6H1C1ME9,TERT,0.014355292977070055,0.260240572593046,TERTp mutation not observed
BS_6HTK4YJP,TERT,1.7048719644563528,0.84688487766695,TERTp mutation not observed
BS_6JHXXVR7,TERT,5.743084055549586,0.438840360547367,TERTp mutation not observed
BS_6MY8W3H0,TERT,0.1505596765753814,0.267567584425459,TERTp mutation not observed
BS_6MZ7FRZH,TERT,0.8953026213333066,0.449602011700365,TERTp mutation not observed
BS_6N3AFF66,TERT,0,0.322220390522772,TERTp mutation not observed
BS_6NRTJSYK,TERT,4.017921907997263,0.699440208423771,TERTp mutation not observed
BS_6NTXGQAC,TERT,0.014355292977070055,0.319231416026524,TERTp mutation not observed
BS_6P50QTPP,TERT,0.014355292977070055,0.222449355938251,TERTp mutation not observed
BS_6R7SFVV2,TERT,0.09761079662642234,0.373460844296139,TERTp mutation not observed
BS_6T4JGBGY,TERT,0.04264433740849372,0.538359577938717,TERTp mutation not observed
BS_6VF6VPCG,TERT,0,0.34765940503452,TERTp mutation not observed
BS_6VPKXXMR,TERT,0.02856915219677092,0.60768950951803,TERTp mutation not observed
BS_6WP1FHTE,TERT,0.11103131238874395,0.515722713008091,TERTp mutation not observed
BS_6YMJ621P,TERT,0.014355292977070055,0.518737940380538,TERTp mutation not observed
BS_70FFPA51,TERT,0,0.48169154521625,TERTp mutation not observed
BS_7327SDAQ,TERT,0,0.537158894358265,TERTp mutation not observed
BS_742RHK1M,TERT,2.2357270598380583,0.94488671547083,TERTp mutation not observed
BS_74FS6GMW,TERT,1.922197848396367,0.680001164752469,TERTp mutation not observed
BS_74G5K7JF,TERT,0.014355292977070055,0.520493396820784,TERTp mutation not observed
BS_769BDPDB,TERT,0,0.261937515241073,TERTp mutation not observed
BS_77317DY4,TERT,0.4436066514756146,0.558827181944774,TERTp mutation not observed
BS_775HDFNY,TERT,0,0.450623154648253,TERTp mutation not observed
BS_77CDMEY4,TERT,0,0.281852447668463,TERTp mutation not observed
BS_78QX3XDF,TERT,0.014355292977070055,0.4182148657795,TERTp mutation not observed
BS_7B89YR6K,TERT,0.18903382439001712,0.185841201841383,TERTp mutation not observed
BS_7BTZQKYY,TERT,0,0.360148726256286,TERTp mutation not observed
BS_7BW0YRPY,TERT,0.3895668117627256,0.68297692071186,TERTp mutation not observed
BS_7C40TRCY,TERT,0.5260688116675876,0.743380627953668,TERTp mutation not observed
BS_7FWZ518S,TERT,0.5058909297299572,0.703715183305602,TERTp mutation not observed
BS_7G42J2SK,TERT,0.16349873228287956,0.622015348672099,TERTp mutation not observed
BS_7GJT4A6A,TERT,0,0.27343741603953,TERTp mutation not observed
BS_7H4RFCW9,TERT,0,0.374780889377821,TERTp mutation not observed
BS_7N0B2CY1,TERT,0,0.170549643783684,TERTp mutation not observed
BS_7P83Z28P,TERT,0,0.387958739944526,TERTp mutation not observed
BS_7S6GNG04,TERT,0,0.375931214535723,TERTp mutation not observed
BS_7T1J3KET,TERT,0,0.413270171297546,TERTp mutation not observed
BS_7WNSZNE3,TERT,0.18903382439001712,0.521740498954383,TERTp mutation not observed
BS_7XQRH69M,TERT,0.4436066514756146,0.609026202680751,TERTp mutation not observed
BS_7XRN3CFX,TERT,0.014355292977070055,0.217171816743785,TERTp mutation not observed
BS_7Z93ZYMS,TERT,0,0.378885868637285,TERTp mutation not observed
BS_7ZV3DPGT,TERT,1.6644828403646825,0.736186870841427,TERTp mutation not observed
BS_81SP2HX4,TERT,0.6040713236688608,0.945577060444777,TERTp mutation not observed
BS_84XCR9GG,TERT,0.1505596765753814,0.609723886147771,TERTp mutation not observed
BS_850BAHH9,TERT,0,0.402497522723064,TERTp mutation not observed
BS_86Q14TZG,TERT,0.09761079662642234,0.531278956582517,TERTp mutation not observed
BS_893A91ZM,TERT,0,0.32408063777665,TERTp mutation not observed
BS_8D0NYM46,TERT,0.02856915219677092,0.609474754411568,TERTp mutation not observed
BS_8F9BDWY4,TERT,0.014355292977070055,0.525361394806558,TERTp mutation not observed
BS_8GW1TMV2,TERT,0.4436066514756146,0.619167652820311,TERTp mutation not observed
BS_8J09S6MZ,TERT,0.02856915219677092,0.493935276118997,TERTp mutation not observed
BS_8J3B6ZB6,TERT,0,0.413252205038486,TERTp mutation not observed
BS_8MA5B8Y9,TERT,0.1505596765753814,0.502834836718713,TERTp mutation not observed
BS_8NY9J9NQ,TERT,0.014355292977070055,0.629161977912296,TERTp mutation not observed
BS_8PNA0V6R,TERT,0.014355292977070055,0.448750864706892,TERTp mutation not observed
BS_8Q77HZ4R,TERT,0,0.390203159955788,TERTp mutation not observed
BS_8QB4S4VA,TERT,0,0.671267186540326,TERTp mutation not observed
BS_8RCR7Y4B,TERT,0,0.453178949849669,TERTp mutation not observed
BS_8RHPJ740,TERT,0,0.268599650876487,TERTp mutation not observed
BS_8S86CM61,TERT,0.2509615735332188,0.767336726529696,TERTp mutation not observed
BS_8SKZ7BRN,TERT,1.3617683594191536,0.580937801422092,TERTp mutation not observed
BS_8T7DZV2F,TERT,0,0.533125635949562,TERTp mutation not observed
BS_8VAZSJEN,TERT,0.014355292977070055,0.304526913375713,TERTp mutation not observed
BS_8WPNFT03,TERT,0,0.0109213844837064,TERTp mutation not observed
BS_8Z3SCKB5,TERT,0,0.327905719990922,TERTp mutation not observed
BS_8ZD6J47V,TERT,0.5753123306874368,0.738883179498971,TERTp mutation not observed
BS_8ZP3CBQA,TERT,0,0.41930420813312,TERTp mutation not observed
BS_8ZS9F31R,TERT,1.1110313123887439,0.754635134374577,TERTp mutation not observed
BS_90B22NGP,TERT,0,0.516636247177445,TERTp mutation not observed
BS_912NX4Y0,TERT,0.014355292977070055,0.279150914539074,TERTp mutation not observed
BS_91VYM11A,TERT,0.056583528366367514,0.355982710844035,TERTp mutation not observed
BS_92MT680S,TERT,0,0.298425444046753,TERTp mutation not observed
BS_92VDQ0NE,TERT,0.014355292977070055,0.212652833541452,TERTp mutation not observed
BS_94MT16N2,TERT,0,0.314741734376395,TERTp mutation not observed
BS_9755PSCS,TERT,0,0.317880968257205,TERTp mutation not observed
BS_97M1E2DW,TERT,0.1505596765753814,0.622731566582486,TERTp mutation not observed
BS_983Z6CA6,TERT,2.204766750654613,0.447153485813312,TERTp mutation not observed
BS_996ZS2A4,TERT,0.632268215499513,0.669858285160891,TERTp mutation not observed
BS_99B1XRZQ,TERT,0.20163386116965043,0.58552700482498,TERTp mutation not observed
BS_9BJARSX3,TERT,0,0.414283807413559,TERTp mutation not observed
BS_9CA93S6D,TERT,0.014355292977070055,0.524233879709297,TERTp mutation not observed
BS_9DFBHHB5,TERT,0,0.421558007603661,TERTp mutation not observed
BS_9DZ253JY,TERT,0,0.443529884532014,TERTp mutation not observed
BS_9E7YVFJM,TERT,0.014355292977070055,0.317615832797905,TERTp mutation not observed
BS_9F09XV62,TERT,0.014355292977070055,0.279762364925827,TERTp mutation not observed
BS_9FHSNVS0,TERT,0.2750070474998698,0.705248455938541,TERTp mutation not observed
BS_9G69F50J,TERT,0.014355292977070055,0.216616984829535,TERTp mutation not observed
BS_9GJ23RHH,TERT,0.632268215499513,0.663443277586035,TERTp mutation not observed
BS_9HA238XS,TERT,0,0.382155220113395,TERTp mutation not observed
BS_9HSGV9TJ,TERT,0,0.382526224165351,TERTp mutation not observed
BS_9M5XJ10G,TERT,0.8399595874895318,0.636949432478518,TERTp mutation not observed
BS_9NJHQE9F,TERT,0.925999418556223,0.720916585634108,TERTp mutation not observed
BS_9NZ2D6AD,TERT,0.4646682670034443,0.922206392744155,TERTp mutation not observed
BS_9P9MB8X8,TERT,0,0.418199677275395,TERTp mutation not observed
BS_9PB3XH5D,TERT,0.40053792958372886,0.66068711532717606,TERTp mutation not observed
BS_9Q6Z6VJC,TERT,0,0.417870404435713,TERTp mutation not observed
BS_9RT63JD9,TERT,0,0.319868060354961,TERTp mutation not observed
BS_9SJWWYQ4,TERT,0,0.287133725216409,TERTp mutation not observed
BS_9V633J1X,TERT,0.2630344058337938,0.767656598544661,TERTp mutation not observed
BS_9XVACXP0,TERT,0.014355292977070055,0.549162269366051,TERTp mutation not observed
BS_9XWJ88Q1,TERT,0,0.203778845031438,TERTp mutation not observed
BS_A0DYVX9J,TERT,0.014355292977070055,0.76895318071392,TERTp mutation not observed
BS_A13BMEF5,TERT,0,0.370556767915007,TERTp mutation not observed
BS_A14Z8BBK,TERT,0.23878685958711648,0.721553586678716,TERTp mutation not observed
BS_A1VEGWTR,TERT,0.13750352374993502,0.295645701827793,TERTp mutation not observed
BS_A3QZB9Y2,TERT,0,0.620485317471613,TERTp mutation not observed
BS_A46RDWGM,TERT,0,0.400512315727172,TERTp mutation not observed
BS_A7MC2KR2,TERT,0,0.424161814969194,TERTp mutation not observed
BS_A7Q8G0Y1,TERT,0.32192809488736235,0.477429985078387,TERTp mutation not observed
BS_A87NPZAP,TERT,0.7570232465074596,0.615844421013072,TERTp mutation not observed
BS_A89VAPVV,TERT,0.29865831556451516,0.339982434872908,TERTp mutation not observed
BS_AA164D3A,TERT,0.014355292977070055,0.397558281698728,TERTp mutation not observed
BS_ABYF92Z9,TERT,0.014355292977070055,0.445015942502964,TERTp mutation not observed
BS_AD4JPN9Q,TERT,0.014355292977070055,0.348012058176531,TERTp mutation not observed
BS_AG3D3435,TERT,0.08406426478847455,0.32415707768439,TERTp mutation not observed
BS_AG4H9S3J,TERT,0,0.445414068993441,TERTp mutation not observed
BS_AGS1HHGF,TERT,0,0.290696392927167,TERTp mutation not observed
BS_AGTPCRR4,TERT,0.13750352374993502,0.260835176634271,TERTp mutation not observed
BS_AHEFXG7W,TERT,0.6870606883398922,0.690043697486494,TERTp mutation not observed
BS_AJ6X83G5,TERT,0.014355292977070055,0.27094491101775797,TERTp mutation not observed
BS_AKRHBPNZ,TERT,0.014355292977070055,0.247069066677357,TERTp mutation not observed
BS_AM70R8RG,TERT,1.3561438102252754,0.769212549261585,TERTp mutation not observed
BS_AMQGM1V9,TERT,0.014355292977070055,0.249970082173661,TERTp mutation not observed
BS_AMZ70B6F,TERT,0.18903382439001712,0.72538743677167,TERTp mutation not observed
BS_AP0SZ364,TERT,0.02856915219677092,0.398915176767722,TERTp mutation not observed
BS_ARBQDTT5,TERT,0.014355292977070055,0.248093958860674,TERTp mutation not observed
BS_ARFQ1WG3,TERT,0,0.339464767527632,TERTp mutation not observed
BS_AVYNZHSB,TERT,0,0.35621829247536,TERTp mutation not observed
BS_AWH9757B,TERT,0.4222330006830478,0.637965512856903,TERTp mutation not observed
BS_AZN38B7V,TERT,0,0.437547726010845,TERTp mutation not observed
BS_B0SVFK4P,TERT,0.014355292977070055,0.204010225360972,TERTp mutation not observed
BS_B1C6GZ84,TERT,0.765534746362977,0.682977514044316,TERTp mutation not observed
BS_B1HVNV0T,TERT,0,0.302625088118837,TERTp mutation not observed
BS_B24PKKQB,TERT,0,0.308016982778557,TERTp mutation not observed
BS_B3M5SGPA,TERT,0,0.307409568340588,TERTp mutation not observed
BS_B53Z0T1Q,TERT,0,0.515672750649652,TERTp mutation not observed
BS_B61168DE,TERT,0.014355292977070055,0.686075206217864,TERTp mutation not observed
BS_B6M763JS,TERT,0,0.377921943930814,TERTp mutation not observed
BS_B741RZY9,TERT,0,0.325437752409161,TERTp mutation not observed
BS_B7GEH89C,TERT,0,0.447471210099971,TERTp mutation not observed
BS_B7QS4DHK,TERT,0.014355292977070055,0.446543057601789,TERTp mutation not observed
BS_B7X8VXQ3,TERT,0,0.252207443239559,TERTp mutation not observed
BS_B8T7M0WV,TERT,0,0.33249971318411,TERTp mutation not observed
BS_B9V8RGTA,TERT,0.632268215499513,0.787015722733381,TERTp mutation not observed
BS_BA6AZWB3,TERT,1.2570106182060237,0.572153986922986,TERTp mutation present
