Kids_First_Biospecimen_ID,gene,FPKM,NormEXTENDScores,tertp
BS_2Z1MKS84,TERC,7.036063688743695,0.723635580205378,TERTp mutation not observed
BS_30VC3R2Q,TERC,4.4809113460477485,0.520335951489647,TERTp mutation not observed
BS_31TF0P1N,TERC,5.436628267292844,0.600064099505679,TERTp mutation not observed
BS_34201DKZ,TERC,5.796234335175764,0.310258173765416,TERTp mutation not observed
BS_37GTVG4N,TERC,5.795195490817005,0.833759626543913,TERTp mutation not observed
BS_398KYV92,TERC,2.771885578515366,0.188181590975543,TERTp mutation not observed
BS_399RPKC9,TERC,4.58014548442338,0.448192683601946,TERTp mutation not observed
BS_39CGACC7,TERC,3.6610654798069477,0.28705501728125,TERTp mutation not observed
BS_3BDAG9YN,TERC,1.722466024471091,0.653986000488607,TERTp mutation not observed
BS_3BVVWHP5,TERC,4.157852169141737,0.295880315892856,TERTp mutation not observed
BS_3DCBDJAT,TERC,3.997292407636508,0.329547327109967,TERTp mutation not observed
BS_3EVSN5QD,TERC,2.538538163629804,0.334133762777841,TERTp mutation not observed
BS_3F4FQJMR,TERC,3.9523335663696857,0.226805370282604,TERTp mutation not observed
BS_3F5PR9GS,TERC,4.894817763307944,0.650306666685799,TERTp mutation not observed
BS_3G3KWY18,TERC,3.5993177936982264,0.332383415420685,TERTp mutation not observed
BS_3H71BH6Q,TERC,4.283921772307617,0.251521769282902,TERTp mutation not observed
BS_3J85TTZM,TERC,4.111031312388744,0.504193210009921,TERTp mutation not observed
BS_3KASVCSQ,TERC,3.475084882948783,0.369373042750995,TERTp mutation not observed
BS_3KHXMAJF,TERC,2.2868811477881614,0.524917686148135,TERTp mutation not observed
BS_3MS8WVNR,TERC,4.082361969557474,0.704538850215968,TERTp mutation not observed
BS_3MYEMXPQ,TERC,5.365972427593384,0.782136864545185,TERTp mutation not observed
BS_3NNQ6PSB,TERC,5.433960931121179,0.430179172471168,TERTp mutation not observed
BS_3NWQXPQV,TERC,6.7935057716697,0.900961318030794,TERTp mutation not observed
BS_3P20Q2C3,TERC,3.354734239970604,0.321816620405567,TERTp mutation not observed
BS_3PYESPHA,TERC,3.0686708106650986,0.239173057795873,TERTp mutation not observed
BS_3Q0GTSYH,TERC,2.6392321632492775,0.306449091094391,TERTp mutation not observed
BS_3T6X4BPC,TERC,1.925999418556223,0.177359051969997,TERTp mutation not observed
BS_3TQSE8HF,TERC,3.782408564927373,0.336802207430578,TERTp mutation not observed
BS_3V3KE3VT,TERC,6.881419908092401,0.812739992796205,TERTp mutation not observed
BS_3W07B2TG,TERC,4.11603199344711,0.395054721328659,TERTp mutation not observed
BS_3X9WMZGJ,TERC,6.203592714207708,0.378888002365027,TERTp mutation not observed
BS_3XY76V8T,TERC,3.127633279725874,0.278726829449857,TERTp mutation not observed
BS_3Y0QXZQB,TERC,3.7224660244710908,0.310523905808607,TERTp mutation not observed
BS_401R3KV0,TERC,3.986410935252045,0.423992218330324,TERTp mutation not observed
BS_40MP5BWR,TERC,0.918386234446348,0.569736465682683,TERTp mutation not observed
BS_42DY6WS7,TERC,3.3248106034204836,0.370026092439775,TERTp mutation not observed
BS_42Y3YANN,TERC,3.0874628412503395,0.306163863278802,TERTp mutation not observed
BS_44A3ES23,TERC,5.753818443173543,0.728112732200526,TERTp mutation not observed
BS_45J79YTF,TERC,5.916715481461834,0.64973853521711,TERTp mutation not observed
BS_46BZ2NNN,TERC,3.873813198359087,0.365086852476675,TERTp mutation not observed
BS_470DYRJQ,TERC,3.6415460290875235,0.353520092943591,TERTp mutation not observed
BS_478TN841,TERC,3.6915341649192,0.277832294596741,TERTp mutation not observed
BS_479S95Q6,TERC,2.7420062108667365,0.423555883730205,TERTp mutation not observed
BS_47SJZ3PH,TERC,3.102658131363739,0.293687403412856,TERTp mutation not observed
BS_49852ZBH,TERC,3.740927560318628,0.365813075625412,TERTp mutation not observed
BS_49BQS7Z6,TERC,5.125568451778029,0.356486627033376,TERTp mutation not observed
BS_49F4RAA4,TERC,3.3881895371560837,0.494443810508401,TERTp mutation not observed
BS_49FQXT2E,TERC,3.9845893503624565,0.40060723560213,TERTp mutation not observed
BS_49VCQD19,TERC,2.6959938131099,0.26896790623717,TERTp mutation not observed
BS_4A45GGSW,TERC,3.3757345385831563,0.366670023702468,TERTp mutation not observed
BS_4B0BAVTX,TERC,3.5109619192773796,0.449093295038004,TERTp mutation not observed
BS_4BWB0FA0,TERC,3.542258049766918,0.198548842910368,TERTp mutation not observed
BS_4C4MZ4NT,TERC,4.394376944957055,0.311190630280458,TERTp mutation not observed
BS_4CP4T22V,TERC,5.349436051713823,0.763784784721685,TERTp mutation not observed
BS_4D9DD103,TERC,6.931564876020142,0.546945315238105,TERTp mutation not observed
BS_4E1G7E3G,TERC,7.79025073883523,0.934980438888891,TERTp mutation not observed
BS_4EN8D8Y4,TERC,2.715893370547605,0.430759785953607,TERTp mutation not observed
BS_4FZS7TX4,TERC,5.333781500631152,0.281947398663162,TERTp mutation not observed
BS_4GTESTSE,TERC,4.277984747299765,0.410678937181196,TERTp mutation not observed
BS_4HQ3T2NC,TERC,3.541019153133559,0.367356323504606,TERTp mutation not observed
BS_4JWBB28H,TERC,4.212569338850806,0.62737450062298,TERTp mutation not observed
BS_4NF35AF6,TERC,4.096767854714689,0.528736191407774,TERTp mutation not observed
BS_4NWHYH53,TERC,1.570462931026041,0.370989468934093,TERTp mutation not observed
BS_4PH1MBGR,TERC,6.691254978650136,0.783983750204371,TERTp mutation not observed
BS_4QW2S1Q8,TERC,4.3384244147835584,0.62026759805740606,TERTp mutation not observed
BS_4SCWT0FX,TERC,5.449891473010944,0.519813361779727,TERTp mutation not observed
BS_4T0HPZDC,TERC,4.5447326559326235,0.222414793950511,TERTp mutation not observed
BS_4W1DBAN4,TERC,3.1358631653686793,0.189939757622447,TERTp mutation not observed
BS_4W68NV3M,TERC,5.380244590478185,0.686092160055996,TERTp mutation not observed
BS_4Y6BCYK5,TERC,3.9439213265534856,0.368778905837931,TERTp mutation not observed
BS_4Z2F4P9N,TERC,3.463360885816658,0.347160364297779,TERTp mutation not observed
BS_51RA1PGE,TERC,4.932155684432056,0.48880709589267,TERTp mutation not observed
BS_52426AMF,TERC,2.5008020530571575,0.363703190491277,TERTp mutation not observed
BS_52C576HH,TERC,2.678071905112638,0.479093805144225,TERTp mutation not observed
BS_52DAPP1Y,TERC,2.6064422281316078,0.381302462323362,TERTp mutation not observed
BS_52MPKTJH,TERC,4.110196177754199,0.451939866331543,TERTp mutation not observed
BS_53CTGDQG,TERC,3.1667154449664223,0.461527149351817,TERTp mutation not observed
BS_53GQKVEX,TERC,3.792855352362489,0.443808987724972,TERTp mutation not observed
BS_53M8PP88,TERC,7.230164577884252,0.527220827306312,TERTp mutation not observed
BS_55JW3HFM,TERC,3.4581194811745064,0.327748121980467,TERTp mutation not observed
BS_55P8HPYD,TERC,3.493134922305505,0.389919932498,TERTp mutation not observed
BS_593HEWBF,TERC,3.8439838440483265,0.4294691572152,TERTp mutation not observed
BS_5965SFPZ,TERC,5.549977142771825,0.510743783594519,TERTp mutation not observed
BS_59ZJWJTF,TERC,4.062639828286463,0.616129904355867,TERTp mutation not observed
BS_5AF6ZNJF,TERC,5.113950482422504,0.469917936954872,TERTp mutation not observed
BS_5CMGN56B,TERC,3.3687683490903346,0.332943150987889,TERTp mutation not observed
BS_5CTVXVRX,TERC,4.0574502721839,0.714624558411764,TERTp mutation not observed
BS_5GNQC2FF,TERC,4.2622828064206555,0.406929813613121,TERTp mutation not observed
BS_5JM573JC,TERC,5.643856189774724,0.471132360742902,TERTp mutation not observed
BS_5K3R0F5D,TERC,3.1160319934471103,0.216504448975228,TERTp mutation not observed
BS_5NWDARXG,TERC,3.5109619192773796,0.301723774597253,TERTp mutation not observed
BS_5P1TN10Z,TERC,5.269781238274379,0.757810200911416,TERTp mutation not observed
BS_5P3CZQV8,TERC,3.4462562298895643,0.334812552828716,TERTp mutation not observed
BS_5PEFNDCY,TERC,3.3146965256562866,0.370618889610151,TERTp mutation not observed
BS_5PJCHF6V,TERC,6.611172380044005,0.829701040955084,TERTp mutation not observed
BS_5PV5N4HQ,TERC,3.759155833800272,0.430561253635317,TERTp mutation not observed
BS_5VQP0E6K,TERC,6.749400181973651,0.63643060779633,TERTp mutation not observed
BS_5YJEPPTP,TERC,4.302319050948834,0.349329663972605,TERTp mutation not observed
BS_60K3EQ9S,TERC,3.4154882710497003,0.323761921638905,TERTp mutation not observed
BS_61E80SD6,TERC,5.8604662585171665,0.647051399791796,TERTp mutation not observed
BS_64HCD9K3,TERC,6.215678596607928,0.608066547686374,TERTp mutation not observed
BS_66ABA973,TERC,2.6205864104518777,0.340212481962623,TERTp mutation not observed
BS_66HQ3E4Z,TERC,3.8698714061777126,0.382161696741069,TERTp mutation not observed
BS_67PX06P3,TERC,3.845991770664573,0.411968388079258,TERTp mutation not observed
BS_67Z63A2K,TERC,5.821199978056451,0.382122052078853,TERTp mutation not observed
BS_680K119G,TERC,3.8439838440483265,0.275365367901901,TERTp mutation not observed
BS_68BW2163,TERC,2.5631581304028077,0.152966370830749,TERTp mutation not observed
BS_699TN5RN,TERC,2.797012977836145,0.320639043486234,TERTp mutation not observed
BS_69V8P8A0,TERC,3.353323291162897,0.415555846634763,TERTp mutation not observed
BS_6DCSD5Y6,TERC,4.135863165368679,0.232448533524885,TERTp mutation not observed
BS_6G6C7VPX,TERC,6.200261079813271,0.674959021731348,TERTp mutation not observed
BS_6H1C1ME9,TERC,5.073391816052921,0.260240572593046,TERTp mutation not observed
BS_6HTK4YJP,TERC,4.147306698780294,0.84688487766695,TERTp mutation not observed
BS_6JHXXVR7,TERC,4.143230134776893,0.438840360547367,TERTp mutation not observed
BS_6MY8W3H0,TERC,3.404630684217612,0.267567584425459,TERTp mutation not observed
BS_6MZ7FRZH,TERC,4.956985924612576,0.449602011700365,TERTp mutation not observed
BS_6N3AFF66,TERC,2.7484612330040354,0.322220390522772,TERTp mutation not observed
BS_6NRTJSYK,TERC,7.529820946528695,0.699440208423771,TERTp mutation not observed
BS_6NTXGQAC,TERC,4.050501697446727,0.319231416026524,TERTp mutation not observed
BS_6P50QTPP,TERC,2.956056652412403,0.222449355938251,TERTp mutation not observed
BS_6R7SFVV2,TERC,1.944858445807539,0.373460844296139,TERTp mutation not observed
BS_6T4JGBGY,TERC,5.519164449806069,0.538359577938717,TERTp mutation not observed
BS_6VF6VPCG,TERC,2.944858445807539,0.34765940503452,TERTp mutation not observed
BS_6VPKXXMR,TERC,1.9107326619029126,0.60768950951803,TERTp mutation not observed
BS_6WP1FHTE,TERC,5.584661907941469,0.515722713008091,TERTp mutation not observed
BS_6YMJ621P,TERC,4.605257262939004,0.518737940380538,TERTp mutation not observed
BS_70FFPA51,TERC,4.319039815562536,0.48169154521625,TERTp mutation not observed
BS_7327SDAQ,TERC,5.534808661231747,0.537158894358265,TERTp mutation not observed
BS_742RHK1M,TERC,4.844486087757799,0.94488671547083,TERTp mutation not observed
BS_74FS6GMW,TERC,6.582405463540779,0.680001164752469,TERTp mutation not observed
BS_74G5K7JF,TERC,3.8787253414801053,0.520493396820784,TERTp mutation not observed
BS_769BDPDB,TERC,2.292781749227846,0.261937515241073,TERTp mutation not observed
BS_77317DY4,TERC,6.2935176304174245,0.558827181944774,TERTp mutation not observed
BS_775HDFNY,TERC,3.333423733725192,0.450623154648253,TERTp mutation not observed
BS_77CDMEY4,TERC,3.3088850574117634,0.281852447668463,TERTp mutation not observed
BS_78QX3XDF,TERC,5.128045890922992,0.4182148657795,TERTp mutation not observed
BS_7B89YR6K,TERC,4.650764559116903,0.185841201841383,TERTp mutation not observed
BS_7BTZQKYY,TERC,5.319039815562536,0.360148726256286,TERTp mutation not observed
BS_7BW0YRPY,TERC,4.327687364176047,0.68297692071186,TERTp mutation not observed
BS_7C40TRCY,TERC,5.526381862561924,0.743380627953668,TERTp mutation not observed
BS_7FWZ518S,TERC,6.2896500598547185,0.703715183305602,TERTp mutation not observed
BS_7G42J2SK,TERC,3.587364990936461,0.622015348672099,TERTp mutation not observed
BS_7GJT4A6A,TERC,3.867896463992655,0.27343741603953,TERTp mutation not observed
BS_7H4RFCW9,TERC,3.0959244199985356,0.374780889377821,TERTp mutation not observed
BS_7N0B2CY1,TERC,2.608809242675524,0.170549643783684,TERTp mutation not observed
BS_7P83Z28P,TERC,2.587364990936461,0.387958739944526,TERTp mutation not observed
BS_7S6GNG04,TERC,4.779259720372376,0.375931214535723,TERTp mutation not observed
BS_7T1J3KET,TERC,3.414135532984451,0.413270171297546,TERTp mutation not observed
BS_7WNSZNE3,TERC,6.445428759238323,0.521740498954383,TERTp mutation not observed
BS_7XQRH69M,TERC,5.4432751117658045,0.609026202680751,TERTp mutation not observed
BS_7XRN3CFX,TERC,3.382667252745041,0.217171816743785,TERTp mutation not observed
BS_7Z93ZYMS,TERC,3.656496370553495,0.378885868637285,TERTp mutation not observed
BS_7ZV3DPGT,TERC,8.440952198029636,0.736186870841427,TERTp mutation not observed
BS_81SP2HX4,TERC,5.6076262208454875,0.945577060444777,TERTp mutation not observed
BS_84XCR9GG,TERC,4.390254956321868,0.609723886147771,TERTp mutation not observed
BS_850BAHH9,TERC,4.895302621333307,0.402497522723064,TERTp mutation not observed
BS_86Q14TZG,TERC,4.927896453728821,0.531278956582517,TERTp mutation not observed
BS_893A91ZM,TERC,3.5172756932095814,0.32408063777665,TERTp mutation not observed
BS_8D0NYM46,TERC,4.879705766282288,0.609474754411568,TERTp mutation not observed
BS_8F9BDWY4,TERC,3.6712933724815757,0.525361394806558,TERTp mutation not observed
BS_8GW1TMV2,TERC,2.5360529002402097,0.619167652820311,TERTp mutation not observed
BS_8J09S6MZ,TERC,1.9486008474933556,0.493935276118997,TERTp mutation not observed
BS_8J3B6ZB6,TERC,3.323370069061269,0.413252205038486,TERTp mutation not observed
BS_8MA5B8Y9,TERC,3.439623137557117,0.502834836718713,TERTp mutation not observed
BS_8NY9J9NQ,TERC,6.760354030276473,0.629161977912296,TERTp mutation not observed
BS_8PNA0V6R,TERC,3.6147098441152083,0.448750864706892,TERTp mutation not observed
BS_8Q77HZ4R,TERC,4.500802053057158,0.390203159955788,TERTp mutation not observed
BS_8QB4S4VA,TERC,5.23342794374847,0.671267186540326,TERTp mutation not observed
BS_8RCR7Y4B,TERC,3.572889668420581,0.453178949849669,TERTp mutation not observed
BS_8RHPJ740,TERC,4.922673592849446,0.268599650876487,TERTp mutation not observed
BS_8S86CM61,TERC,6.8875252707415875,0.767336726529696,TERTp mutation not observed
BS_8SKZ7BRN,TERC,6.211790976252541,0.580937801422092,TERTp mutation not observed
BS_8T7DZV2F,TERC,0.3334237337251918,0.533125635949562,TERTp mutation not observed
BS_8VAZSJEN,TERC,3.24031432933371,0.304526913375713,TERTp mutation not observed
BS_8WPNFT03,TERC,3.534808661231747,0.0109213844837064,TERTp mutation not observed
BS_8Z3SCKB5,TERC,2.84197311892718,0.327905719990922,TERTp mutation not observed
BS_8ZD6J47V,TERC,5.679480099505446,0.738883179498971,TERTp mutation not observed
BS_8ZP3CBQA,TERC,6.660352509670921,0.41930420813312,TERTp mutation not observed
BS_8ZS9F31R,TERC,3.6724253419714956,0.754635134374577,TERTp mutation not observed
BS_90B22NGP,TERC,2.4854268271702415,0.516636247177445,TERTp mutation not observed
BS_912NX4Y0,TERC,3.881664619320345,0.279150914539074,TERTp mutation not observed
BS_91VYM11A,TERC,5.504620392403552,0.355982710844035,TERTp mutation not observed
BS_92MT680S,TERC,3.8904466926799057,0.298425444046753,TERTp mutation not observed
BS_92VDQ0NE,TERC,2.682573297347578,0.212652833541452,TERTp mutation not observed
BS_94MT16N2,TERC,3.3132458517875616,0.314741734376395,TERTp mutation not observed
BS_9755PSCS,TERC,3.144046369616707,0.317880968257205,TERTp mutation not observed
BS_97M1E2DW,TERC,5.321206566969903,0.622731566582486,TERTp mutation not observed
BS_983Z6CA6,TERC,4.980939266085512,0.447153485813312,TERTp mutation not observed
BS_996ZS2A4,TERC,5.459759466619821,0.669858285160891,TERTp mutation not observed
BS_99B1XRZQ,TERC,6.227471546359283,0.58552700482498,TERTp mutation not observed
BS_9BJARSX3,TERC,3.777156666004501,0.414283807413559,TERTp mutation not observed
BS_9CA93S6D,TERC,5.3788583832700345,0.524233879709297,TERTp mutation not observed
BS_9DFBHHB5,TERC,3.4502214958971797,0.421558007603661,TERTp mutation not observed
BS_9DZ253JY,TERC,4.111031312388744,0.443529884532014,TERTp mutation not observed
BS_9E7YVFJM,TERC,4.178714641175443,0.317615832797905,TERTp mutation not observed
BS_9F09XV62,TERC,3.726831217032493,0.279762364925827,TERTp mutation not observed
BS_9FHSNVS0,TERC,4.901108243014512,0.705248455938541,TERTp mutation not observed
BS_9G69F50J,TERC,3.0426443374084937,0.216616984829535,TERTp mutation not observed
BS_9GJ23RHH,TERC,6.219555769166913,0.663443277586035,TERTp mutation not observed
BS_9HA238XS,TERC,2.594548549550354,0.382155220113395,TERTp mutation not observed
BS_9HSGV9TJ,TERC,4.119356177039675,0.382526224165351,TERTp mutation not observed
BS_9M5XJ10G,TERC,6.75595576955096,0.636949432478518,TERTp mutation not observed
BS_9NJHQE9F,TERC,6.464668267003445,0.720916585634108,TERTp mutation not observed
BS_9NZ2D6AD,TERC,5.912410353808268,0.922206392744155,TERTp mutation not observed
BS_9P9MB8X8,TERC,2.9411063109464313,0.418199677275395,TERTp mutation not observed
BS_9PB3XH5D,TERC,5.444932048942182,0.66068711532717606,TERTp mutation not observed
BS_9Q6Z6VJC,TERC,4.095924419998536,0.417870404435713,TERTp mutation not observed
BS_9RT63JD9,TERC,3.777156666004501,0.319868060354961,TERTp mutation not observed
BS_9SJWWYQ4,TERC,3.3868109464722167,0.287133725216409,TERTp mutation not observed
BS_9V633J1X,TERC,6.387155717662981,0.767656598544661,TERTp mutation not observed
BS_9XVACXP0,TERC,4.009884588931844,0.549162269366051,TERTp mutation not observed
BS_9XWJ88Q1,TERC,2.321928094887362,0.203778845031438,TERTp mutation not observed
BS_A0DYVX9J,TERC,3.8875252707415875,0.76895318071392,TERTp mutation not observed
BS_A13BMEF5,TERC,3.4436066514756147,0.370556767915007,TERTp mutation not observed
BS_A14Z8BBK,TERC,4.878725341480106,0.721553586678716,TERTp mutation not observed
BS_A1VEGWTR,TERC,3.788685710613534,0.295645701827793,TERTp mutation not observed
BS_A3QZB9Y2,TERC,5.627315001365048,0.620485317471613,TERTp mutation not observed
BS_A46RDWGM,TERC,2.636914580355878,0.400512315727172,TERTp mutation not observed
BS_A7MC2KR2,TERC,4.4679315460262865,0.424161814969194,TERTp mutation not observed
BS_A7Q8G0Y1,TERC,4.299391206126829,0.477429985078387,TERTp mutation not observed
BS_A87NPZAP,TERC,5.839455765224628,0.615844421013072,TERTp mutation not observed
BS_A89VAPVV,TERC,3.1842802944193824,0.339982434872908,TERTp mutation not observed
BS_AA164D3A,TERC,2.503348735167504,0.397558281698728,TERTp mutation not observed
BS_ABYF92Z9,TERC,3.988230223060457,0.445015942502964,TERTp mutation not observed
BS_AD4JPN9Q,TERC,3.726831217032493,0.348012058176531,TERTp mutation not observed
BS_AG3D3435,TERC,3.62993940943954,0.32415707768439,TERTp mutation not observed
BS_AG4H9S3J,TERC,4.3377110921282895,0.445414068993441,TERTp mutation not observed
BS_AGS1HHGF,TERC,6.335032986586849,0.290696392927167,TERTp mutation not observed
BS_AGTPCRR4,TERC,5.8594726668519375,0.260835176634271,TERTp mutation not observed
BS_AHEFXG7W,TERC,4.4329594072761065,0.690043697486494,TERTp mutation not observed
BS_AJ6X83G5,TERC,2.111031312388744,0.27094491101775797,TERTp mutation not observed
BS_AKRHBPNZ,TERC,4.115199749385445,0.247069066677357,TERTp mutation not observed
BS_AM70R8RG,TERC,5.717539343391165,0.769212549261585,TERTp mutation not observed
BS_AMQGM1V9,TERC,3,0.249970082173661,TERTp mutation not observed
BS_AMZ70B6F,TERC,6.348374075191163,0.72538743677167,TERTp mutation not observed
BS_AP0SZ364,TERC,3.534808661231747,0.398915176767722,TERTp mutation not observed
