gene1,gene2,mut11,mut10,mut01,mut00,odds_ratio,cooccur_sign,odds_ratio_ci,p,q,cooccur_score,n_mutated_gene1,n_mutated_gene2,perc_mutated_gene1,perc_mutated_gene2,perc_cooccur,perc_mutexcl,mut1,mut2,label1,label2
ATRX,PPM1D,8,16,2,642,160.5,1,"31.5416165137085,816.706714724155",3.360680997326649e-11,1.0292085554312864e-8,10.473572709689357,24,10,3.592814371257485,1.4970059880239521,30.76923076923077,69.23076923076923,24,10,ATRX (24),PPM1D (10)
ATRX,FSIP2,4,20,5,639,25.56,1,"6.37849470211795,102.424416811551",1.441336534985854e-4,3.798548027322229e-4,3.8412346047354675,24,9,3.592814371257485,1.347305389221557,13.793103448275861,86.20689655172414,24,9,ATRX (24),FSIP2 (9)
ATRX,FBN2,3,21,6,638,15.19047619047619,1,"3.55433937387858,64.9208031706954",0.0029776688497461646,0.00567285278528624,2.5261236023275107,24,9,3.592814371257485,1.347305389221557,10,90,24,9,ATRX (24),FBN2 (9)
ATRX,PHLPP1,3,21,6,638,15.19047619047619,1,"3.55433937387858,64.9208031706954",0.0029776688497461646,0.00567285278528624,2.5261236023275107,24,9,3.592814371257485,1.347305389221557,10,90,24,9,ATRX (24),PHLPP1 (9)
ATRX,STAG2,2,22,7,637,8.272727272727273,1,"1.62418428485484,42.1368542763867",0.038194463431680356,0.05359475109256407,1.417999586704431,24,9,3.592814371257485,1.347305389221557,6.451612903225806,93.54838709677419,24,9,ATRX (24),STAG2 (9)
ATRX,IDH1,5,19,4,640,42.10526315789474,1,"10.4692553396565,169.338995762208",4.452341007507419e-6,2.8406863198940564e-5,5.3514115801847755,24,9,3.592814371257485,1.347305389221557,17.857142857142858,82.14285714285714,24,9,ATRX (24),IDH1 (9)
ATRX,KDM6A,2,22,7,637,8.272727272727273,1,"1.62418428485484,42.1368542763867",0.038194463431680356,0.05359475109256407,1.417999586704431,24,9,3.592814371257485,1.347305389221557,6.451612903225806,93.54838709677419,24,9,ATRX (24),KDM6A (9)
ATRX,KRAS,0,24,9,635,0,-1,"0,24.1348080688604",1,1,0,24,9,3.592814371257485,1.347305389221557,0,100,24,9,ATRX (24),KRAS (9)
ATRX,KIAA1549,4,20,4,640,32,1,"7.4640467476144,137.190994995749",8.205307016921734e-5,2.488411471354537e-4,4.0859051643658635,24,8,3.592814371257485,1.1976047904191616,14.285714285714286,85.71428571428571,24,8,ATRX (24),KIAA1549 (8)
ATRX,PCLO,4,20,4,640,32,1,"7.4640467476144,137.190994995749",8.205307016921734e-5,2.488411471354537e-4,4.0859051643658635,24,8,3.592814371257485,1.1976047904191616,14.285714285714286,85.71428571428571,24,8,ATRX (24),PCLO (8)
ATRX,CCDC168,3,21,5,639,18.257142857142856,1,"4.09034397655897,81.4902773987562",0.0020331571176636387,0.003972276665291798,2.691829058795446,24,8,3.592814371257485,1.1976047904191616,10.344827586206897,89.65517241379311,24,8,ATRX (24),CCDC168 (8)
ATRX,DNHD1,4,20,4,640,32,1,"7.4640467476144,137.190994995749",8.205307016921734e-5,2.488411471354537e-4,4.0859051643658635,24,8,3.592814371257485,1.1976047904191616,14.285714285714286,85.71428571428571,24,8,ATRX (24),DNHD1 (8)
ATRX,MAGEL2,3,21,5,639,18.257142857142856,1,"4.09034397655897,81.4902773987562",0.0020331571176636387,0.003972276665291798,2.691829058795446,24,8,3.592814371257485,1.1976047904191616,10.344827586206897,89.65517241379311,24,8,ATRX (24),MAGEL2 (8)
ATRX,COL4A3,3,21,5,639,18.257142857142856,1,"4.09034397655897,81.4902773987562",0.0020331571176636387,0.003972276665291798,2.691829058795446,24,8,3.592814371257485,1.1976047904191616,10.344827586206897,89.65517241379311,24,8,ATRX (24),COL4A3 (8)
ATRX,IGSF10,4,20,4,640,32,1,"7.4640467476144,137.190994995749",8.205307016921734e-5,2.488411471354537e-4,4.0859051643658635,24,8,3.592814371257485,1.1976047904191616,14.285714285714286,85.71428571428571,24,8,ATRX (24),IGSF10 (8)
ATRX,PIK3R1,4,20,4,640,32,1,"7.4640467476144,137.190994995749",8.205307016921734e-5,2.488411471354537e-4,4.0859051643658635,24,8,3.592814371257485,1.1976047904191616,14.285714285714286,85.71428571428571,24,8,ATRX (24),PIK3R1 (8)
ATRX,PRKDC,3,21,4,640,22.857142857142858,1,"4.80885930248636,108.64301630154",0.0013014930998532272,0.0025924049549922007,2.885558130054639,24,7,3.592814371257485,1.0479041916167664,10.714285714285714,89.28571428571429,24,7,ATRX (24),PRKDC (7)
ATRX,ADGRV1,4,20,3,641,42.733333333333334,1,"8.96427626203504,203.712795589726",4.204019419521062e-5,1.6093511840354068e-4,4.376335286513596,24,7,3.592814371257485,1.0479041916167664,14.814814814814815,85.18518518518519,24,7,ATRX (24),ADGRV1 (7)
ATRX,KIAA1109,4,20,3,641,42.733333333333334,1,"8.96427626203504,203.712795589726",4.204019419521062e-5,1.6093511840354068e-4,4.376335286513596,24,7,3.592814371257485,1.0479041916167664,14.814814814814815,85.18518518518519,24,7,ATRX (24),KIAA1109 (7)
ATRX,LRP1,5,19,2,642,84.47368421052632,1,"15.398903835274,463.396836582216",7.788665527482364e-7,8.571657642450516e-6,6.108536945882869,24,7,3.592814371257485,1.0479041916167664,19.23076923076923,80.76923076923077,24,7,ATRX (24),LRP1 (7)
ATRX,MUC5AC,3,21,4,640,22.857142857142858,1,"4.80885930248636,108.64301630154",0.0013014930998532272,0.0025924049549922007,2.885558130054639,24,7,3.592814371257485,1.0479041916167664,10.714285714285714,89.28571428571429,24,7,ATRX (24),MUC5AC (7)
ATRX,MYH14,3,21,4,640,22.857142857142858,1,"4.80885930248636,108.64301630154",0.0013014930998532272,0.0025924049549922007,2.885558130054639,24,7,3.592814371257485,1.0479041916167664,10.714285714285714,89.28571428571429,24,7,ATRX (24),MYH14 (7)
ATRX,RP1L1,4,20,3,641,42.733333333333334,1,"8.96427626203504,203.712795589726",4.204019419521062e-5,1.6093511840354068e-4,4.376335286513596,24,7,3.592814371257485,1.0479041916167664,14.814814814814815,85.18518518518519,24,7,ATRX (24),RP1L1 (7)
ATRX,CELSR1,4,20,3,641,42.733333333333334,1,"8.96427626203504,203.712795589726",4.204019419521062e-5,1.6093511840354068e-4,4.376335286513596,24,7,3.592814371257485,1.0479041916167664,14.814814814814815,85.18518518518519,24,7,ATRX (24),CELSR1 (7)
ATRX,CENPF,3,21,4,640,22.857142857142858,1,"4.80885930248636,108.64301630154",0.0013014930998532272,0.0025924049549922007,2.885558130054639,24,7,3.592814371257485,1.0479041916167664,10.714285714285714,89.28571428571429,24,7,ATRX (24),CENPF (7)
ATRX,IGFN1,3,21,4,640,22.857142857142858,1,"4.80885930248636,108.64301630154",0.0013014930998532272,0.0025924049549922007,2.885558130054639,24,7,3.592814371257485,1.0479041916167664,10.714285714285714,89.28571428571429,24,7,ATRX (24),IGFN1 (7)
ATRX,TNC,5,19,2,642,84.47368421052632,1,"15.398903835274,463.396836582216",7.788665527482364e-7,8.571657642450516e-6,6.108536945882869,24,7,3.592814371257485,1.0479041916167664,19.23076923076923,80.76923076923077,24,7,ATRX (24),TNC (7)
FGFR1,NF2,1,15,15,637,2.831111111111111,1,"0.350864658773136,22.8441079004178",0.32455018332897917,0.39169849712118177,0.48871814121243984,16,16,2.395209580838323,2.395209580838323,3.225806451612903,96.7741935483871,16,16,FGFR1 (16),NF2 (16)
FGFR1,PIK3CA,5,11,11,641,26.487603305785125,1,"7.87027442615414,89.1446842759557",1.4982053288214756e-5,8.304531800028541e-5,4.824428662562267,16,16,2.395209580838323,2.395209580838323,18.51851851851852,81.48148148148148,16,16,FGFR1 (16),PIK3CA (16)
FGFR1,KMT2D,2,14,12,640,7.619047619047619,1,"1.55702959233097,37.2824555854528",0.041407902862193,0.05777298520066792,1.3829167641472349,16,14,2.395209580838323,2.095808383233533,7.142857142857143,92.85714285714286,16,14,FGFR1 (16),KMT2D (14)
FGFR1,BCOR,0,16,14,638,0,-1,"0,23.3303518974227",1,1,0,16,14,2.395209580838323,2.095808383233533,0,100,16,14,FGFR1 (16),BCOR (14)
FGFR1,SMARCA4,2,14,10,642,9.17142857142857,1,"1.83710806097981,45.7866925889781",0.030885289756119295,0.04348790798993808,1.5102483198923093,16,12,2.395209580838323,1.7964071856287425,7.6923076923076925,92.3076923076923,16,12,FGFR1 (16),SMARCA4 (12)
FGFR1,KMT2C,2,14,10,642,9.17142857142857,1,"1.83710806097981,45.7866925889781",0.030885289756119295,0.04348790798993808,1.5102483198923093,16,12,2.395209580838323,1.7964071856287425,7.6923076923076925,92.3076923076923,16,12,FGFR1 (16),KMT2C (12)
FGFR1,SETD2,2,14,10,642,9.17142857142857,1,"1.83710806097981,45.7866925889781",0.030885289756119295,0.04348790798993808,1.5102483198923093,16,12,2.395209580838323,1.7964071856287425,7.6923076923076925,92.3076923076923,16,12,FGFR1 (16),SETD2 (12)
FGFR1,PDGFRA,2,14,9,643,10.206349206349206,1,"2.01756921151697,51.6312221297341",0.026101202597809525,0.036964130846608864,1.5833394823337295,16,11,2.395209580838323,1.6467065868263473,8,92,16,11,FGFR1 (16),PDGFRA (11)
FGFR1,PTPN11,3,13,8,644,18.576923076923077,1,"4.4188599399756,78.097535494149",0.0016599486086219938,0.003263943893357853,2.7799053573439063,16,11,2.395209580838323,1.6467065868263473,12.5,87.5,16,11,FGFR1 (16),PTPN11 (11)
FGFR1,DDX3X,1,15,10,642,4.28,1,"0.514529840621718,35.6022110940456",0.23564422013177708,0.2898234635154889,0.6277432081244162,16,11,2.395209580838323,1.6467065868263473,3.8461538461538463,96.15384615384616,16,11,FGFR1 (16),DDX3X (11)
FGFR1,RYR2,2,14,8,644,11.5,1,"2.23638240918999,59.1356824559806",0.021657338236139058,0.030885028334424153,1.6643949207666369,16,10,2.395209580838323,1.4970059880239521,8.333333333333334,91.66666666666667,16,10,FGFR1 (16),RYR2 (10)
FGFR1,ATM,2,14,8,644,11.5,1,"2.23638240918999,59.1356824559806",0.021657338236139058,0.030885028334424153,1.6643949207666369,16,10,2.395209580838323,1.4970059880239521,8.333333333333334,91.66666666666667,16,10,FGFR1 (16),ATM (10)
FGFR1,DNAH14,2,14,8,644,11.5,1,"2.23638240918999,59.1356824559806",0.021657338236139058,0.030885028334424153,1.6643949207666369,16,10,2.395209580838323,1.4970059880239521,8.333333333333334,91.66666666666667,16,10,FGFR1 (16),DNAH14 (10)
FGFR1,EGFR,2,14,8,644,11.5,1,"2.23638240918999,59.1356824559806",0.021657338236139058,0.030885028334424153,1.6643949207666369,16,10,2.395209580838323,1.4970059880239521,8.333333333333334,91.66666666666667,16,10,FGFR1 (16),EGFR (10)
FGFR1,LRP1B,2,14,8,644,11.5,1,"2.23638240918999,59.1356824559806",0.021657338236139058,0.030885028334424153,1.6643949207666369,16,10,2.395209580838323,1.4970059880239521,8.333333333333334,91.66666666666667,16,10,FGFR1 (16),LRP1B (10)
FGFR1,PTEN,2,14,8,644,11.5,1,"2.23638240918999,59.1356824559806",0.021657338236139058,0.030885028334424153,1.6643949207666369,16,10,2.395209580838323,1.4970059880239521,8.333333333333334,91.66666666666667,16,10,FGFR1 (16),PTEN (10)
FGFR1,PPM1D,1,15,9,643,4.762962962962963,1,"0.566865514317105,40.01975003522",0.21659485490141636,0.26746844481273696,0.6643518640286258,16,10,2.395209580838323,1.4970059880239521,4,96,16,10,FGFR1 (16),PPM1D (10)
FGFR1,FSIP2,2,14,7,645,13.16326530612245,1,"2.50711051157925,69.1120525876705",0.017570915138342108,0.025442518965093478,1.7552056187447653,16,9,2.395209580838323,1.347305389221557,8.695652173913043,91.30434782608695,16,9,FGFR1 (16),FSIP2 (9)
FGFR1,FBN2,2,14,7,645,13.16326530612245,1,"2.50711051157925,69.1120525876705",0.017570915138342108,0.025442518965093478,1.7552056187447653,16,9,2.395209580838323,1.347305389221557,8.695652173913043,91.30434782608695,16,9,FGFR1 (16),FBN2 (9)
FGFR1,PHLPP1,2,14,7,645,13.16326530612245,1,"2.50711051157925,69.1120525876705",0.017570915138342108,0.025442518965093478,1.7552056187447653,16,9,2.395209580838323,1.347305389221557,8.695652173913043,91.30434782608695,16,9,FGFR1 (16),PHLPP1 (9)
FGFR1,STAG2,1,15,8,644,5.366666666666666,1,"0.630784568369978,45.6591878674784",0.1971011032348888,0.24612523084886723,0.705310944835303,16,9,2.395209580838323,1.347305389221557,4.166666666666667,95.83333333333333,16,9,FGFR1 (16),STAG2 (9)
FGFR1,IDH1,0,16,9,643,0,-1,"0,36.7694818396211",1,1,0,16,9,2.395209580838323,1.347305389221557,0,100,16,9,FGFR1 (16),IDH1 (9)
FGFR1,KDM6A,0,16,9,643,0,-1,"0,36.7694818396211",1,1,0,16,9,2.395209580838323,1.347305389221557,0,100,16,9,FGFR1 (16),KDM6A (9)
FGFR1,KRAS,1,15,8,644,5.366666666666666,1,"0.630784568369978,45.6591878674784",0.1971011032348888,0.24612523084886723,0.705310944835303,16,9,2.395209580838323,1.347305389221557,4.166666666666667,95.83333333333333,16,9,FGFR1 (16),KRAS (9)
FGFR1,KIAA1549,2,14,6,646,15.380952380952381,1,"2.85046069621864,82.9948984944638",0.013859696779757139,0.020604524945634094,1.8582462710459131,16,8,2.395209580838323,1.1976047904191616,9.090909090909092,90.9090909090909,16,8,FGFR1 (16),KIAA1549 (8)
FGFR1,PCLO,2,14,6,646,15.380952380952381,1,"2.85046069621864,82.9948984944638",0.013859696779757139,0.020604524945634094,1.8582462710459131,16,8,2.395209580838323,1.1976047904191616,9.090909090909092,90.9090909090909,16,8,FGFR1 (16),PCLO (8)
FGFR1,CCDC168,2,14,6,646,15.380952380952381,1,"2.85046069621864,82.9948984944638",0.013859696779757139,0.020604524945634094,1.8582462710459131,16,8,2.395209580838323,1.1976047904191616,9.090909090909092,90.9090909090909,16,8,FGFR1 (16),CCDC168 (8)
FGFR1,DNHD1,2,14,6,646,15.380952380952381,1,"2.85046069621864,82.9948984944638",0.013859696779757139,0.020604524945634094,1.8582462710459131,16,8,2.395209580838323,1.1976047904191616,9.090909090909092,90.9090909090909,16,8,FGFR1 (16),DNHD1 (8)
FGFR1,MAGEL2,2,14,6,646,15.380952380952381,1,"2.85046069621864,82.9948984944638",0.013859696779757139,0.020604524945634094,1.8582462710459131,16,8,2.395209580838323,1.1976047904191616,9.090909090909092,90.9090909090909,16,8,FGFR1 (16),MAGEL2 (8)
FGFR1,COL4A3,2,14,6,646,15.380952380952381,1,"2.85046069621864,82.9948984944638",0.013859696779757139,0.020604524945634094,1.8582462710459131,16,8,2.395209580838323,1.1976047904191616,9.090909090909092,90.9090909090909,16,8,FGFR1 (16),COL4A3 (8)
FGFR1,IGSF10,1,15,7,645,6.142857142857143,1,"0.710584908693047,53.1037085307019",0.1771533045574946,0.22326419555857083,0.7516507420736798,16,8,2.395209580838323,1.1976047904191616,4.3478260869565215,95.65217391304348,16,8,FGFR1 (16),IGSF10 (8)
FGFR1,PIK3R1,2,14,6,646,15.380952380952381,1,"2.85046069621864,82.9948984944638",0.013859696779757139,0.020604524945634094,1.8582462710459131,16,8,2.395209580838323,1.1976047904191616,9.090909090909092,90.9090909090909,16,8,FGFR1 (16),PIK3R1 (8)
FGFR1,PRKDC,2,14,5,647,18.485714285714284,1,"3.29955240569296,103.566057039574",0.01054200544526365,0.016203207867563327,1.9770767637948097,16,7,2.395209580838323,1.0479041916167664,9.523809523809524,90.47619047619048,16,7,FGFR1 (16),PRKDC (7)
FGFR1,ADGRV1,2,14,5,647,18.485714285714284,1,"3.29955240569296,103.566057039574",0.01054200544526365,0.016203207867563327,1.9770767637948097,16,7,2.395209580838323,1.0479041916167664,9.523809523809524,90.47619047619048,16,7,FGFR1 (16),ADGRV1 (7)
FGFR1,KIAA1109,2,14,5,647,18.485714285714284,1,"3.29955240569296,103.566057039574",0.01054200544526365,0.016203207867563327,1.9770767637948097,16,7,2.395209580838323,1.0479041916167664,9.523809523809524,90.47619047619048,16,7,FGFR1 (16),KIAA1109 (7)
FGFR1,LRP1,2,14,5,647,18.485714285714284,1,"3.29955240569296,103.566057039574",0.01054200544526365,0.016203207867563327,1.9770767637948097,16,7,2.395209580838323,1.0479041916167664,9.523809523809524,90.47619047619048,16,7,FGFR1 (16),LRP1 (7)
FGFR1,MUC5AC,2,14,5,647,18.485714285714284,1,"3.29955240569296,103.566057039574",0.01054200544526365,0.016203207867563327,1.9770767637948097,16,7,2.395209580838323,1.0479041916167664,9.523809523809524,90.47619047619048,16,7,FGFR1 (16),MUC5AC (7)
FGFR1,MYH14,2,14,5,647,18.485714285714284,1,"3.29955240569296,103.566057039574",0.01054200544526365,0.016203207867563327,1.9770767637948097,16,7,2.395209580838323,1.0479041916167664,9.523809523809524,90.47619047619048,16,7,FGFR1 (16),MYH14 (7)
FGFR1,RP1L1,2,14,5,647,18.485714285714284,1,"3.29955240569296,103.566057039574",0.01054200544526365,0.016203207867563327,1.9770767637948097,16,7,2.395209580838323,1.0479041916167664,9.523809523809524,90.47619047619048,16,7,FGFR1 (16),RP1L1 (7)
FGFR1,CELSR1,2,14,5,647,18.485714285714284,1,"3.29955240569296,103.566057039574",0.01054200544526365,0.016203207867563327,1.9770767637948097,16,7,2.395209580838323,1.0479041916167664,9.523809523809524,90.47619047619048,16,7,FGFR1 (16),CELSR1 (7)
FGFR1,CENPF,2,14,5,647,18.485714285714284,1,"3.29955240569296,103.566057039574",0.01054200544526365,0.016203207867563327,1.9770767637948097,16,7,2.395209580838323,1.0479041916167664,9.523809523809524,90.47619047619048,16,7,FGFR1 (16),CENPF (7)
FGFR1,IGFN1,2,14,5,647,18.485714285714284,1,"3.29955240569296,103.566057039574",0.01054200544526365,0.016203207867563327,1.9770767637948097,16,7,2.395209580838323,1.0479041916167664,9.523809523809524,90.47619047619048,16,7,FGFR1 (16),IGFN1 (7)
FGFR1,TNC,2,14,5,647,18.485714285714284,1,"3.29955240569296,103.566057039574",0.01054200544526365,0.016203207867563327,1.9770767637948097,16,7,2.395209580838323,1.0479041916167664,9.523809523809524,90.47619047619048,16,7,FGFR1 (16),TNC (7)
NF2,PIK3CA,0,16,16,636,0,-1,"0,20.3237921335117",1,1,0,16,16,2.395209580838323,2.395209580838323,0,100,16,16,NF2 (16),PIK3CA (16)
NF2,KMT2D,1,15,13,639,3.276923076923077,1,"0.402311603472392,26.6913128017892",0.290219756580465,0.35480958264577805,0.5372730264888245,16,14,2.395209580838323,2.095808383233533,3.4482758620689653,96.55172413793103,16,14,NF2 (16),KMT2D (14)
NF2,BCOR,0,16,14,638,0,-1,"0,23.3303518974227",1,1,0,16,14,2.395209580838323,2.095808383233533,0,100,16,14,NF2 (16),BCOR (14)
NF2,SMARCA4,1,15,11,641,3.8848484848484848,1,"0.470897819948413,32.049517137036",0.2542586683477461,0.31146686872598894,0.594724231909958,16,12,2.395209580838323,1.7964071856287425,3.7037037037037037,96.29629629629629,16,12,NF2 (16),SMARCA4 (12)
NF2,KMT2C,1,15,11,641,3.8848484848484848,1,"0.470897819948413,32.049517137036",0.2542586683477461,0.31146686872598894,0.594724231909958,16,12,2.395209580838323,1.7964071856287425,3.7037037037037037,96.29629629629629,16,12,NF2 (16),KMT2C (12)
NF2,SETD2,1,15,11,641,3.8848484848484848,1,"0.470897819948413,32.049517137036",0.2542586683477461,0.31146686872598894,0.594724231909958,16,12,2.395209580838323,1.7964071856287425,3.7037037037037037,96.29629629629629,16,12,NF2 (16),SETD2 (12)
NF2,PDGFRA,1,15,10,642,4.28,1,"0.514529840621718,35.6022110940456",0.23564422013177708,0.2898234635154889,0.6277432081244162,16,11,2.395209580838323,1.6467065868263473,3.8461538461538463,96.15384615384616,16,11,NF2 (16),PDGFRA (11)
NF2,PTPN11,0,16,11,641,0,-1,"0,29.9129493950102",1,1,0,16,11,2.395209580838323,1.6467065868263473,0,100,16,11,NF2 (16),PTPN11 (11)
NF2,DDX3X,1,15,10,642,4.28,1,"0.514529840621718,35.6022110940456",0.23564422013177708,0.2898234635154889,0.6277432081244162,16,11,2.395209580838323,1.6467065868263473,3.8461538461538463,96.15384615384616,16,11,NF2 (16),DDX3X (11)
NF2,RYR2,1,15,9,643,4.762962962962963,1,"0.566865514317105,40.01975003522",0.21659485490141636,0.26746844481273696,0.6643518640286258,16,10,2.395209580838323,1.4970059880239521,4,96,16,10,NF2 (16),RYR2 (10)
NF2,ATM,1,15,9,643,4.762962962962963,1,"0.566865514317105,40.01975003522",0.21659485490141636,0.26746844481273696,0.6643518640286258,16,10,2.395209580838323,1.4970059880239521,4,96,16,10,NF2 (16),ATM (10)
NF2,DNAH14,1,15,9,643,4.762962962962963,1,"0.566865514317105,40.01975003522",0.21659485490141636,0.26746844481273696,0.6643518640286258,16,10,2.395209580838323,1.4970059880239521,4,96,16,10,NF2 (16),DNAH14 (10)
NF2,EGFR,1,15,9,643,4.762962962962963,1,"0.566865514317105,40.01975003522",0.21659485490141636,0.26746844481273696,0.6643518640286258,16,10,2.395209580838323,1.4970059880239521,4,96,16,10,NF2 (16),EGFR (10)
NF2,LRP1B,1,15,9,643,4.762962962962963,1,"0.566865514317105,40.01975003522",0.21659485490141636,0.26746844481273696,0.6643518640286258,16,10,2.395209580838323,1.4970059880239521,4,96,16,10,NF2 (16),LRP1B (10)
NF2,PTEN,1,15,9,643,4.762962962962963,1,"0.566865514317105,40.01975003522",0.21659485490141636,0.26746844481273696,0.6643518640286258,16,10,2.395209580838323,1.4970059880239521,4,96,16,10,NF2 (16),PTEN (10)
NF2,PPM1D,0,16,10,642,0,-1,"0,32.9948042988385",1,1,0,16,10,2.395209580838323,1.4970059880239521,0,100,16,10,NF2 (16),PPM1D (10)
NF2,FSIP2,1,15,8,644,5.366666666666666,1,"0.630784568369978,45.6591878674784",0.1971011032348888,0.24612523084886723,0.705310944835303,16,9,2.395209580838323,1.347305389221557,4.166666666666667,95.83333333333333,16,9,NF2 (16),FSIP2 (9)
NF2,FBN2,1,15,8,644,5.366666666666666,1,"0.630784568369978,45.6591878674784",0.1971011032348888,0.24612523084886723,0.705310944835303,16,9,2.395209580838323,1.347305389221557,4.166666666666667,95.83333333333333,16,9,NF2 (16),FBN2 (9)
NF2,PHLPP1,1,15,8,644,5.366666666666666,1,"0.630784568369978,45.6591878674784",0.1971011032348888,0.24612523084886723,0.705310944835303,16,9,2.395209580838323,1.347305389221557,4.166666666666667,95.83333333333333,16,9,NF2 (16),PHLPP1 (9)
NF2,STAG2,0,16,9,643,0,-1,"0,36.7694818396211",1,1,0,16,9,2.395209580838323,1.347305389221557,0,100,16,9,NF2 (16),STAG2 (9)
NF2,IDH1,0,16,9,643,0,-1,"0,36.7694818396211",1,1,0,16,9,2.395209580838323,1.347305389221557,0,100,16,9,NF2 (16),IDH1 (9)
NF2,KDM6A,0,16,9,643,0,-1,"0,36.7694818396211",1,1,0,16,9,2.395209580838323,1.347305389221557,0,100,16,9,NF2 (16),KDM6A (9)
NF2,KRAS,0,16,9,643,0,-1,"0,36.7694818396211",1,1,0,16,9,2.395209580838323,1.347305389221557,0,100,16,9,NF2 (16),KRAS (9)
NF2,KIAA1549,1,15,7,645,6.142857142857143,1,"0.710584908693047,53.1037085307019",0.1771533045574946,0.22326419555857083,0.7516507420736798,16,8,2.395209580838323,1.1976047904191616,4.3478260869565215,95.65217391304348,16,8,NF2 (16),KIAA1549 (8)
NF2,PCLO,1,15,7,645,6.142857142857143,1,"0.710584908693047,53.1037085307019",0.1771533045574946,0.22326419555857083,0.7516507420736798,16,8,2.395209580838323,1.1976047904191616,4.3478260869565215,95.65217391304348,16,8,NF2 (16),PCLO (8)
NF2,CCDC168,1,15,7,645,6.142857142857143,1,"0.710584908693047,53.1037085307019",0.1771533045574946,0.22326419555857083,0.7516507420736798,16,8,2.395209580838323,1.1976047904191616,4.3478260869565215,95.65217391304348,16,8,NF2 (16),CCDC168 (8)
NF2,DNHD1,1,15,7,645,6.142857142857143,1,"0.710584908693047,53.1037085307019",0.1771533045574946,0.22326419555857083,0.7516507420736798,16,8,2.395209580838323,1.1976047904191616,4.3478260869565215,95.65217391304348,16,8,NF2 (16),DNHD1 (8)
NF2,MAGEL2,1,15,7,645,6.142857142857143,1,"0.710584908693047,53.1037085307019",0.1771533045574946,0.22326419555857083,0.7516507420736798,16,8,2.395209580838323,1.1976047904191616,4.3478260869565215,95.65217391304348,16,8,NF2 (16),MAGEL2 (8)
NF2,COL4A3,1,15,7,645,6.142857142857143,1,"0.710584908693047,53.1037085307019",0.1771533045574946,0.22326419555857083,0.7516507420736798,16,8,2.395209580838323,1.1976047904191616,4.3478260869565215,95.65217391304348,16,8,NF2 (16),COL4A3 (8)
NF2,IGSF10,1,15,7,645,6.142857142857143,1,"0.710584908693047,53.1037085307019",0.1771533045574946,0.22326419555857083,0.7516507420736798,16,8,2.395209580838323,1.1976047904191616,4.3478260869565215,95.65217391304348,16,8,NF2 (16),IGSF10 (8)
NF2,PIK3R1,1,15,7,645,6.142857142857143,1,"0.710584908693047,53.1037085307019",0.1771533045574946,0.22326419555857083,0.7516507420736798,16,8,2.395209580838323,1.1976047904191616,4.3478260869565215,95.65217391304348,16,8,NF2 (16),PIK3R1 (8)
NF2,PRKDC,1,15,6,646,7.177777777777778,1,"0.812967323311005,63.3733882652637",0.15674160358527744,0.2002173768425077,0.8048157143840037,16,7,2.395209580838323,1.0479041916167664,4.545454545454546,95.45454545454545,16,7,NF2 (16),PRKDC (7)
NF2,ADGRV1,1,15,6,646,7.177777777777778,1,"0.812967323311005,63.3733882652637",0.15674160358527744,0.2002173768425077,0.8048157143840037,16,7,2.395209580838323,1.0479041916167664,4.545454545454546,95.45454545454545,16,7,NF2 (16),ADGRV1 (7)
NF2,KIAA1109,1,15,6,646,7.177777777777778,1,"0.812967323311005,63.3733882652637",0.15674160358527744,0.2002173768425077,0.8048157143840037,16,7,2.395209580838323,1.0479041916167664,4.545454545454546,95.45454545454545,16,7,NF2 (16),KIAA1109 (7)
NF2,LRP1,1,15,6,646,7.177777777777778,1,"0.812967323311005,63.3733882652637",0.15674160358527744,0.2002173768425077,0.8048157143840037,16,7,2.395209580838323,1.0479041916167664,4.545454545454546,95.45454545454545,16,7,NF2 (16),LRP1 (7)
NF2,MUC5AC,1,15,6,646,7.177777777777778,1,"0.812967323311005,63.3733882652637",0.15674160358527744,0.2002173768425077,0.8048157143840037,16,7,2.395209580838323,1.0479041916167664,4.545454545454546,95.45454545454545,16,7,NF2 (16),MUC5AC (7)
NF2,MYH14,1,15,6,646,7.177777777777778,1,"0.812967323311005,63.3733882652637",0.15674160358527744,0.2002173768425077,0.8048157143840037,16,7,2.395209580838323,1.0479041916167664,4.545454545454546,95.45454545454545,16,7,NF2 (16),MYH14 (7)
NF2,RP1L1,1,15,6,646,7.177777777777778,1,"0.812967323311005,63.3733882652637",0.15674160358527744,0.2002173768425077,0.8048157143840037,16,7,2.395209580838323,1.0479041916167664,4.545454545454546,95.45454545454545,16,7,NF2 (16),RP1L1 (7)
NF2,CELSR1,1,15,6,646,7.177777777777778,1,"0.812967323311005,63.3733882652637",0.15674160358527744,0.2002173768425077,0.8048157143840037,16,7,2.395209580838323,1.0479041916167664,4.545454545454546,95.45454545454545,16,7,NF2 (16),CELSR1 (7)
NF2,CENPF,1,15,6,646,7.177777777777778,1,"0.812967323311005,63.3733882652637",0.15674160358527744,0.2002173768425077,0.8048157143840037,16,7,2.395209580838323,1.0479041916167664,4.545454545454546,95.45454545454545,16,7,NF2 (16),CENPF (7)
NF2,IGFN1,1,15,6,646,7.177777777777778,1,"0.812967323311005,63.3733882652637",0.15674160358527744,0.2002173768425077,0.8048157143840037,16,7,2.395209580838323,1.0479041916167664,4.545454545454546,95.45454545454545,16,7,NF2 (16),IGFN1 (7)
