Sample	C11orf95--RELA	EWSR1--FLI1	KIAA1549--BRAF	No_rec_fusion	REV3L--FYN
TCGA-13-0795-01A-01R-1564-13	0	0	0	1	0
TCGA-13-0797-01A-01R-1564-13	0	0	0	1	0
TCGA-13-0800-01A-01R-1564-13	0	0	0	1	0
TCGA-13-0804-01A-01R-1564-13	0	0	0	1	0
TCGA-13-0883-01A-02R-1569-13	0	0	0	1	0
TCGA-13-0884-01B-01R-1565-13	0	0	0	1	0
TCGA-13-0885-01A-02R-1569-13	0	0	0	1	0
TCGA-13-0886-01A-01R-1569-13	0	0	0	1	0
TCGA-13-0887-01A-01R-1564-13	0	0	0	1	0
TCGA-13-0888-01A-01R-1564-13	0	0	0	1	0
TCGA-13-0891-01A-01R-1564-13	0	0	0	1	0
TCGA-13-0893-01B-01R-1565-13	0	0	0	1	0
TCGA-13-0897-01A-01R-1564-13	0	0	0	1	0
TCGA-13-0900-01B-01R-1565-13	0	0	0	1	0
TCGA-13-0901-01B-01R-1565-13	0	0	0	1	0
TCGA-13-0905-01B-01R-1565-13	0	0	0	1	0
TCGA-13-0906-01A-01R-1564-13	0	0	0	1	0
TCGA-13-0908-01B-01R-1565-13	0	0	0	1	0
TCGA-13-0911-01A-01R-1564-13	0	0	0	1	0
TCGA-13-0913-02A-01R-1564-13	0	0	0	1	0
TCGA-13-0916-01A-01R-1564-13	0	0	0	1	0
TCGA-13-0920-01A-01R-1564-13	0	0	0	1	0
TCGA-13-0923-01A-01R-1564-13	0	0	0	1	0
TCGA-13-0924-01A-01R-1564-13	0	0	0	1	0
TCGA-13-1403-01A-01R-1565-13	0	0	0	1	0
TCGA-13-1404-01A-01R-1565-13	0	0	0	1	0
TCGA-13-1405-01A-01R-1565-13	0	0	0	1	0
TCGA-13-1407-01A-01R-1565-13	0	0	0	1	0
TCGA-13-1408-01A-01R-1565-13	0	0	0	1	0
TCGA-13-1409-01A-01R-1565-13	0	0	0	1	0
TCGA-13-1410-01A-01R-1565-13	0	0	0	1	0
TCGA-13-1411-01A-01R-1565-13	0	0	0	1	0
TCGA-13-1477-01A-01R-1565-13	0	0	0	1	0
TCGA-13-1483-01A-01R-1565-13	0	0	0	1	0
TCGA-13-1485-01A-02R-1565-13	0	0	0	1	0
TCGA-13-1487-01A-01R-1565-13	0	0	0	1	0
TCGA-13-1488-01A-01R-1565-13	0	0	0	1	0
TCGA-13-1489-01A-01R-1565-13	0	0	0	1	0
TCGA-13-1489-02A-01R-1565-13	0	0	0	1	0
TCGA-13-1492-01A-01R-1565-13	0	0	0	1	0
TCGA-13-1495-01A-01R-1565-13	0	0	0	1	0
TCGA-13-1496-01A-01R-1565-13	0	0	0	1	0
TCGA-13-1497-01A-01R-1565-13	0	0	0	1	0
TCGA-13-1498-01A-01R-1565-13	0	0	0	1	0
TCGA-13-1499-01A-01R-1565-13	0	0	0	1	0
TCGA-13-1501-01A-01R-1565-13	0	0	0	1	0
TCGA-13-1505-01A-01R-1565-13	0	0	0	1	0
TCGA-13-1506-01A-01R-1565-13	0	0	0	1	0
TCGA-13-1507-01A-01R-1565-13	0	0	0	1	0
TCGA-13-1509-01A-01R-1565-13	0	0	0	1	0
TCGA-13-1510-01A-02R-1565-13	0	0	0	1	0
TCGA-13-1511-01A-01R-1565-13	0	0	0	1	0
TCGA-13-1512-01A-01R-1565-13	0	0	0	1	0
TCGA-13-2060-01A-01R-1568-13	0	0	0	1	0
TCGA-13-A5FT-01A-11R-A406-31	0	0	0	1	0
TCGA-14-0736-02A-01R-2005-01	0	0	0	1	0
TCGA-14-0781-01B-01R-1849-01	0	0	0	1	0
TCGA-14-0787-01A-01R-1849-01	0	0	0	1	0
TCGA-14-0789-01A-01R-1849-01	0	0	0	1	0
TCGA-14-0790-01B-01R-1849-01	0	0	0	1	0
TCGA-14-0817-01A-01R-1849-01	0	0	0	1	0
TCGA-14-0871-01A-01R-1849-01	0	0	0	1	0
TCGA-14-1034-01A-01R-1849-01	0	0	0	1	0
TCGA-14-1034-02B-01R-2005-01	0	0	0	1	0
TCGA-14-1402-02A-01R-2005-01	0	0	0	1	0
TCGA-14-1823-01A-01R-1849-01	0	0	0	1	0
TCGA-14-1825-01A-01R-1850-01	0	0	0	1	0
TCGA-14-1829-01A-01R-1850-01	0	0	0	1	0
TCGA-14-2554-01A-01R-1850-01	0	0	0	1	0
TCGA-15-0742-01A-01R-1850-01	0	0	0	1	0
TCGA-15-1444-01A-02R-1850-01	0	0	0	1	0
TCGA-16-0846-01A-01R-1850-01	0	0	0	1	0
TCGA-16-1045-01B-01R-1850-01	0	0	0	1	0
TCGA-18-3406-01A-01R-0980-07	0	0	0	1	0
TCGA-18-3407-01A-01R-0980-07	0	0	0	1	0
TCGA-18-3408-01A-01R-0980-07	0	0	0	1	0
TCGA-18-3409-01A-01R-0980-07	0	0	0	1	0
TCGA-18-3410-01A-01R-0980-07	0	0	0	1	0
TCGA-18-3411-01A-01R-0980-07	0	0	0	1	0
TCGA-18-3412-01A-01R-0980-07	0	0	0	1	0
TCGA-18-3414-01A-01R-0980-07	0	0	0	1	0
TCGA-18-3415-01A-01R-0980-07	0	0	0	1	0
TCGA-18-3416-01A-01R-0980-07	0	0	0	1	0
TCGA-18-3417-01A-01R-1443-07	0	0	0	1	0
TCGA-18-3419-01A-01R-0980-07	0	0	0	1	0
TCGA-18-3421-01A-01R-0980-07	0	0	0	1	0
TCGA-18-4083-01A-01R-1100-07	0	0	0	1	0
TCGA-18-4086-01A-01R-1100-07	0	0	0	1	0
TCGA-18-4721-01A-01R-1443-07	0	0	0	1	0
TCGA-18-5592-01A-01R-1635-07	0	0	0	1	0
TCGA-18-5595-01A-01R-1635-07	0	0	0	1	0
TCGA-19-0957-02A-11R-2005-01	0	0	0	1	0
TCGA-19-1389-02A-21R-2005-01	0	0	0	1	0
TCGA-19-1390-01A-01R-1850-01	0	0	0	1	0
TCGA-19-1787-01B-01R-1850-01	0	0	0	1	0
TCGA-19-2619-01A-01R-1850-01	0	0	0	1	0
TCGA-19-2620-01A-01R-1850-01	0	0	0	1	0
TCGA-19-2624-01A-01R-1850-01	0	0	0	1	0
TCGA-19-2625-01A-01R-1850-01	0	0	0	1	0
TCGA-19-2629-01A-01R-1850-01	0	0	0	1	0
TCGA-19-4065-01A-01R-2005-01	0	0	0	1	0
TCGA-19-4065-02A-11R-2005-01	0	0	0	1	0
TCGA-19-5960-01A-11R-1850-01	0	0	0	1	0
TCGA-20-0987-01A-02R-1564-13	0	0	0	1	0
TCGA-20-0991-01A-01R-1564-13	0	0	0	1	0
TCGA-20-1682-01A-01R-1564-13	0	0	0	1	0
TCGA-20-1683-01A-01R-1566-13	0	0	0	1	0
TCGA-20-1686-01A-01R-1566-13	0	0	0	1	0
TCGA-20-1687-01A-01R-1566-13	0	0	0	1	0
TCGA-21-1070-01A-01R-0692-07	0	0	0	1	0
TCGA-21-1071-01A-01R-0692-07	0	0	0	1	0
TCGA-21-1072-01A-01R-0692-07	0	0	0	1	0
TCGA-21-1075-01A-01R-0692-07	0	0	0	1	0
TCGA-21-1076-01A-02R-0692-07	0	0	0	1	0
TCGA-21-1077-01A-01R-0692-07	0	0	0	1	0
TCGA-21-1078-01A-01R-0692-07	0	0	0	1	0
TCGA-21-1079-01A-01R-0692-07	0	0	0	1	0
TCGA-21-1080-01A-01R-0692-07	0	0	0	1	0
TCGA-21-1081-01A-01R-0692-07	0	0	0	1	0
TCGA-21-1082-01A-01R-0692-07	0	0	0	1	0
TCGA-21-1083-01A-01R-0692-07	0	0	0	1	0
TCGA-21-5782-01A-01R-1635-07	0	0	0	1	0
TCGA-21-5783-01A-41R-2187-07	0	0	0	1	0
TCGA-21-5784-01A-01R-1635-07	0	0	0	1	0
TCGA-21-5786-01A-01R-1635-07	0	0	0	1	0
TCGA-21-5787-01A-01R-1635-07	0	0	0	1	0
TCGA-21-A5DI-01A-31R-A26W-07	0	0	0	1	0
TCGA-22-0940-01A-01R-0692-07	0	0	0	1	0
TCGA-22-0944-01A-01R-0692-07	0	0	0	1	0
TCGA-22-1000-01A-01R-A32Z-07	0	0	0	1	0
TCGA-22-1002-01A-01R-0692-07	0	0	0	1	0
TCGA-22-1005-01A-01R-0692-07	0	0	0	1	0
TCGA-22-1011-01A-01R-0692-07	0	0	0	1	0
TCGA-22-1012-01A-01R-0692-07	0	0	0	1	0
TCGA-22-1016-01A-01R-0692-07	0	0	0	1	0
TCGA-22-1017-01A-01R-0692-07	0	0	0	1	0
TCGA-22-4591-01A-01R-1201-07	0	0	0	1	0
TCGA-22-4593-01A-21R-1820-07	0	0	0	1	0
TCGA-22-4594-01A-01R-1201-07	0	0	0	1	0
TCGA-22-4595-01A-01R-1201-07	0	0	0	1	0
TCGA-22-4596-01A-01R-1201-07	0	0	0	1	0
TCGA-22-4599-01A-01R-1443-07	0	0	0	1	0
TCGA-22-4601-01A-01R-1443-07	0	0	0	1	0
TCGA-22-4604-01A-01R-1201-07	0	0	0	1	0
TCGA-22-4605-01A-21R-2125-07	0	0	0	1	0
TCGA-22-4607-01A-01R-1201-07	0	0	0	1	0
TCGA-22-4609-01A-21R-2125-07	0	0	0	1	0
TCGA-22-4613-01A-01R-1443-07	0	0	0	1	0
TCGA-22-5471-01A-01R-1635-07	0	0	0	1	0
TCGA-22-5472-01A-01R-1635-07	0	0	0	1	0
TCGA-22-5473-01A-01R-1635-07	0	0	0	1	0
TCGA-22-5474-01A-01R-1635-07	0	0	0	1	0
TCGA-22-5477-01A-01R-1635-07	0	0	0	1	0
TCGA-22-5478-01A-01R-1635-07	0	0	0	1	0
TCGA-22-5479-01A-31R-1949-07	0	0	0	1	0
TCGA-22-5480-01A-01R-1635-07	0	0	0	1	0
TCGA-22-5481-01A-31R-1949-07	0	0	0	1	0
TCGA-22-5482-01A-01R-1635-07	0	0	0	1	0
TCGA-22-5483-01A-01R-1820-07	0	0	0	1	0
TCGA-22-5485-01A-01R-1635-07	0	0	0	1	0
TCGA-22-5489-01A-01R-1635-07	0	0	0	1	0
TCGA-22-5491-01A-01R-1635-07	0	0	0	1	0
TCGA-22-5492-01A-01R-1635-07	0	0	0	1	0
TCGA-22-A5C4-01A-12R-A27Q-07	0	0	0	1	0
TCGA-23-1021-01B-01R-1564-13	0	0	0	1	0
TCGA-23-1022-01A-01R-1564-13	0	0	0	1	0
TCGA-23-1023-01A-02R-1564-13	0	0	0	1	0
TCGA-23-1024-01A-02R-1564-13	0	0	0	1	0
TCGA-23-1026-01B-01R-1569-13	0	0	0	1	0
TCGA-23-1027-01A-02R-1564-13	0	0	0	1	0
TCGA-23-1028-01A-01R-1564-13	0	0	0	1	0
TCGA-23-1029-01B-01R-1567-13	0	0	0	1	0
TCGA-23-1030-01A-02R-1564-13	0	0	0	1	0
TCGA-23-1107-01A-01R-1564-13	0	0	0	1	0
TCGA-23-1109-01A-01R-1564-13	0	0	0	1	0
TCGA-23-1110-01A-01R-1564-13	0	0	0	1	0
TCGA-23-1111-01A-01R-1567-13	0	0	0	1	0
TCGA-23-1113-01A-01R-1564-13	0	0	0	1	0
TCGA-23-1114-01B-01R-1566-13	0	0	0	1	0
TCGA-23-1116-01A-01R-1564-13	0	0	0	1	0
TCGA-23-1118-01A-01R-1564-13	0	0	0	1	0
TCGA-23-1119-01A-02R-1565-13	0	0	0	1	0
TCGA-23-1120-01A-02R-1565-13	0	0	0	1	0
TCGA-23-1122-01A-01R-1565-13	0	0	0	1	0
TCGA-23-1123-01A-01R-1565-13	0	0	0	1	0
TCGA-23-1809-01A-01R-1566-13	0	0	0	1	0
TCGA-23-2077-01A-01R-1568-13	0	0	0	1	0
TCGA-23-2078-01A-01R-1568-13	0	0	0	1	0
TCGA-23-2084-01A-02R-1568-13	0	0	0	1	0
TCGA-24-0966-01A-01R-1564-13	0	0	0	1	0
TCGA-24-0968-01A-01R-1569-13	0	0	0	1	0
TCGA-24-0970-01B-01R-1565-13	0	0	0	1	0
TCGA-24-0979-01A-01R-1565-13	0	0	0	1	0
TCGA-24-0982-01A-01R-1565-13	0	0	0	1	0
TCGA-24-1103-01A-01R-1565-13	0	0	0	1	0
TCGA-24-1104-01A-01R-1565-13	0	0	0	1	0
TCGA-24-1105-01A-01R-1565-13	0	0	0	1	0
TCGA-24-1413-01A-01R-1565-13	0	0	0	1	0
TCGA-24-1416-01A-01R-1565-13	0	0	0	1	0
TCGA-24-1417-01A-01R-1565-13	0	0	0	1	0
TCGA-24-1418-01A-01R-1565-13	0	0	0	1	0
TCGA-24-1419-01A-01R-1565-13	0	0	0	1	0
TCGA-24-1422-01A-01R-1565-13	0	0	0	1	0
TCGA-24-1423-01A-01R-1565-13	0	0	0	1	0
TCGA-24-1424-01A-01R-1565-13	0	0	0	1	0
TCGA-24-1425-01A-02R-1566-13	0	0	0	1	0
TCGA-24-1426-01A-01R-1565-13	0	0	0	1	0
TCGA-24-1427-01A-01R-1565-13	0	0	0	1	0
TCGA-24-1428-01A-01R-1564-13	0	0	0	1	0
TCGA-24-1430-01A-01R-1566-13	0	0	0	1	0
TCGA-24-1431-01A-01R-1566-13	0	0	0	1	0
TCGA-24-1434-01A-01R-1566-13	0	0	0	1	0
TCGA-24-1435-01A-01R-1566-13	0	0	0	1	0
TCGA-24-1464-01A-01R-1566-13	0	0	0	1	0
TCGA-24-1467-01A-01R-1566-13	0	0	0	1	0
TCGA-24-1469-01A-01R-1566-13	0	0	0	1	0
TCGA-24-1470-01A-01R-1566-13	0	0	0	1	0
TCGA-24-1471-01A-01R-1566-13	0	0	0	1	0
TCGA-24-1474-01A-01R-1566-13	0	0	0	1	0
TCGA-24-1544-01A-01R-1566-13	0	0	0	1	0
TCGA-24-1546-01A-01R-1566-13	0	0	0	1	0
TCGA-24-1549-01A-01R-1566-13	0	0	0	1	0
TCGA-24-1550-01A-01R-1566-13	0	0	0	1	0
TCGA-24-1551-01A-01R-1566-13	0	0	0	1	0
TCGA-24-1552-01A-01R-1566-13	0	0	0	1	0
TCGA-24-1553-01A-01R-1566-13	0	0	0	1	0
TCGA-24-1557-01A-01R-1566-13	0	0	0	1	0
TCGA-24-1558-01A-01R-1566-13	0	0	0	1	0
TCGA-24-1560-01A-01R-1566-13	0	0	0	1	0
TCGA-24-1562-01A-01R-1566-13	0	0	0	1	0
TCGA-24-1563-01A-01R-1566-13	0	0	0	1	0
TCGA-24-1565-01A-01R-1566-13	0	0	0	1	0
TCGA-24-1567-01A-01R-1566-13	0	0	0	1	0
TCGA-24-1603-01A-01R-1566-13	0	0	0	1	0
TCGA-24-1604-01A-01R-1566-13	0	0	0	1	0
TCGA-24-1616-01A-01R-1566-13	0	0	0	1	0
TCGA-24-1842-01A-01R-1567-13	0	0	0	1	0
TCGA-24-1843-01A-01R-1567-13	0	0	0	1	0
TCGA-24-1844-01A-01R-1567-13	0	0	0	1	0
TCGA-24-1845-01A-01R-1567-13	0	0	0	1	0
TCGA-24-1846-01A-01R-1567-13	0	0	0	1	0
TCGA-24-1847-01A-01R-1566-13	0	0	0	1	0
TCGA-24-1850-01A-01R-1567-13	0	0	0	1	0
TCGA-24-1923-01A-01R-1567-13	0	0	0	1	0
TCGA-24-1924-01A-01R-1567-13	0	0	0	1	0
TCGA-24-1928-01A-01R-1567-13	0	0	0	1	0
TCGA-24-1930-01A-01R-1567-13	0	0	0	1	0
TCGA-24-2020-01A-01R-1567-13	0	0	0	1	0
TCGA-24-2023-01A-01R-1567-13	0	0	0	1	0
TCGA-24-2024-01A-02R-1568-13	0	0	0	1	0
TCGA-24-2026-01A-01R-1567-13	0	0	0	1	0
TCGA-24-2027-01A-01R-1567-13	0	0	0	1	0
TCGA-24-2033-01A-01R-1568-13	0	0	0	1	0
TCGA-24-2035-01A-01R-1568-13	0	0	0	1	0
TCGA-24-2036-01A-01R-1568-13	0	0	0	1	0
TCGA-24-2038-01A-01R-1568-13	0	0	0	1	0
TCGA-24-2254-01A-01R-1568-13	0	0	0	1	0
TCGA-24-2261-01A-01R-1568-13	0	0	0	1	0
TCGA-24-2262-01A-01R-1568-13	0	0	0	1	0
TCGA-24-2267-01A-01R-1568-13	0	0	0	1	0
TCGA-24-2271-01A-01R-1568-13	0	0	0	1	0
TCGA-24-2280-01A-01R-1568-13	0	0	0	1	0
TCGA-24-2281-01A-01R-1568-13	0	0	0	1	0
TCGA-24-2288-01A-01R-1568-13	0	0	0	1	0
TCGA-24-2289-01A-01R-1568-13	0	0	0	1	0
TCGA-24-2290-01A-01R-1568-13	0	0	0	1	0
TCGA-24-2293-01A-01R-1568-13	0	0	0	1	0
TCGA-24-2297-01A-01R-1568-13	0	0	0	1	0
TCGA-24-2298-01A-01R-1569-13	0	0	0	1	0
TCGA-25-1312-01A-01R-1565-13	0	0	0	1	0
TCGA-25-1313-01A-01R-1565-13	0	0	0	1	0
TCGA-25-1315-01A-01R-1565-13	0	0	0	1	0
TCGA-25-1316-01A-01R-1565-13	0	0	0	1	0
TCGA-25-1317-01A-01R-1565-13	0	0	0	1	0
TCGA-25-1318-01A-01R-1565-13	0	0	0	1	0
TCGA-25-1319-01A-01R-1565-13	0	0	0	1	0
TCGA-25-1320-01A-01R-1565-13	0	0	0	1	0
TCGA-25-1321-01A-01R-1565-13	0	0	0	1	0
TCGA-25-1322-01A-01R-1565-13	0	0	0	1	0
TCGA-25-1323-01A-01R-1565-13	0	0	0	1	0
TCGA-25-1326-01A-01R-1565-13	0	0	0	1	0
TCGA-25-1328-01A-01R-1565-13	0	0	0	1	0
TCGA-25-1329-01A-01R-1565-13	0	0	0	1	0
TCGA-25-1623-01A-01R-1566-13	0	0	0	1	0
TCGA-25-1626-01A-01R-1566-13	0	0	0	1	0
TCGA-25-1627-01A-01R-1566-13	0	0	0	1	0
TCGA-25-1628-01A-01R-1566-13	0	0	0	1	0
TCGA-25-1630-01A-01R-1566-13	0	0	0	1	0
TCGA-25-1631-01A-01R-1569-13	0	0	0	1	0
TCGA-25-1632-01A-01R-1566-13	0	0	0	1	0
TCGA-25-1633-01A-01R-1566-13	0	0	0	1	0
TCGA-25-1634-01A-01R-1566-13	0	0	0	1	0
TCGA-25-1635-01A-01R-1566-13	0	0	0	1	0
TCGA-25-1870-01A-01R-1567-13	0	0	0	1	0
TCGA-25-1877-01A-01R-1567-13	0	0	0	1	0
TCGA-25-2042-01A-01R-1568-13	0	0	0	1	0
TCGA-25-2391-01A-01R-1569-13	0	0	0	1	0
TCGA-25-2392-01A-01R-1569-13	0	0	0	1	0
TCGA-25-2393-01A-01R-1569-13	0	0	0	1	0
TCGA-25-2396-01A-01R-1569-13	0	0	0	1	0
TCGA-25-2398-01A-01R-1569-13	0	0	0	1	0
TCGA-25-2399-01A-01R-1569-13	0	0	0	1	0
TCGA-25-2400-01A-01R-1569-13	0	0	0	1	0
TCGA-25-2401-01A-01R-1569-13	0	0	0	1	0
TCGA-25-2404-01A-01R-1569-13	0	0	0	1	0
TCGA-25-2409-01A-01R-1569-13	0	0	0	1	0
TCGA-26-1442-01A-01R-1850-01	0	0	0	1	0
TCGA-26-5132-01A-01R-1850-01	0	0	0	1	0
TCGA-26-5133-01A-01R-1850-01	0	0	0	1	0
TCGA-26-5134-01A-01R-1850-01	0	0	0	1	0
TCGA-26-5135-01A-01R-1850-01	0	0	0	1	0
TCGA-26-5136-01B-01R-1850-01	0	0	0	1	0
TCGA-26-5139-01A-01R-1850-01	0	0	0	1	0
TCGA-27-1830-01A-01R-1850-01	0	0	0	1	0
TCGA-27-1831-01A-01R-1850-01	0	0	0	1	0
TCGA-27-1832-01A-01R-1850-01	0	0	0	1	0
TCGA-27-1834-01A-01R-1850-01	0	0	0	1	0
TCGA-27-1835-01A-01R-1850-01	0	0	0	1	0
TCGA-27-1837-01A-01R-1850-01	0	0	0	1	0
TCGA-27-2519-01A-01R-1850-01	0	0	0	1	0
TCGA-27-2521-01A-01R-1850-01	0	0	0	1	0
TCGA-27-2523-01A-01R-1850-01	0	0	0	1	0
TCGA-27-2524-01A-01R-1850-01	0	0	0	1	0
TCGA-27-2526-01A-01R-1850-01	0	0	0	1	0
TCGA-27-2528-01A-01R-1850-01	0	0	0	1	0
TCGA-28-1747-01C-01R-1850-01	0	0	0	1	0
TCGA-28-1753-01A-01R-1850-01	0	0	0	1	0
TCGA-28-2499-01A-01R-1850-01	0	0	0	1	0
TCGA-28-2509-01A-01R-1850-01	0	0	0	1	0
TCGA-28-2513-01A-01R-1850-01	0	0	0	1	0
TCGA-28-2514-01A-02R-1850-01	0	0	0	1	0
TCGA-28-5204-01A-01R-1850-01	0	0	0	1	0
TCGA-28-5207-01A-01R-1850-01	0	0	0	1	0
TCGA-28-5208-01A-01R-1850-01	0	0	0	1	0
TCGA-28-5209-01A-01R-1850-01	0	0	0	1	0
TCGA-28-5213-01A-01R-1850-01	0	0	0	1	0
TCGA-28-5215-01A-01R-1850-01	0	0	0	1	0
TCGA-28-5216-01A-01R-1850-01	0	0	0	1	0
TCGA-28-5218-01A-01R-1850-01	0	0	0	1	0
TCGA-28-5220-01A-01R-1850-01	0	0	0	1	0
TCGA-29-1688-01A-01R-1566-13	0	0	0	1	0
TCGA-29-1690-01A-01R-1566-13	0	0	0	1	0
TCGA-29-1691-01A-01R-1566-13	0	0	0	1	0
TCGA-29-1693-01A-01R-1567-13	0	0	0	1	0
TCGA-29-1694-01A-01R-1567-13	0	0	0	1	0
TCGA-29-1695-01A-01R-1567-13	0	0	0	1	0
TCGA-29-1696-01A-01R-1567-13	0	0	0	1	0
TCGA-29-1697-01A-01R-1567-13	0	0	0	1	0
TCGA-29-1701-01A-01R-1567-13	0	0	0	1	0
TCGA-29-1703-01A-01R-1567-13	0	0	0	1	0
TCGA-29-1705-01A-01R-1567-13	0	0	0	1	0
TCGA-29-1707-02A-01R-1567-13	0	0	0	1	0
TCGA-29-1710-01A-02R-1567-13	0	0	0	1	0
TCGA-29-1711-01A-01R-1567-13	0	0	0	1	0
TCGA-29-1761-01A-01R-1567-13	0	0	0	1	0
TCGA-29-1762-01A-01R-1567-13	0	0	0	1	0
TCGA-29-1763-01A-02R-1567-13	0	0	0	1	0
TCGA-29-1766-01A-01R-1567-13	0	0	0	1	0
TCGA-29-1768-01A-01R-1567-13	0	0	0	1	0
TCGA-29-1769-01A-01R-1567-13	0	0	0	1	0
TCGA-29-1770-01A-01R-1567-13	0	0	0	1	0
TCGA-29-1774-01A-01R-1567-13	0	0	0	1	0
TCGA-29-1776-01A-01R-1567-13	0	0	0	1	0
TCGA-29-1777-01A-01R-1567-13	0	0	0	1	0
TCGA-29-1778-01A-01R-1567-13	0	0	0	1	0
TCGA-29-1781-01A-01R-1567-13	0	0	0	1	0
TCGA-29-1783-01A-01R-1567-13	0	0	0	1	0
TCGA-29-1784-01A-02R-1567-13	0	0	0	1	0
TCGA-29-1785-01A-01R-1567-13	0	0	0	1	0
TCGA-29-2414-01A-02R-1569-13	0	0	0	1	0
TCGA-29-2414-02A-01R-1569-13	0	0	0	1	0
TCGA-29-2425-01A-01R-1569-13	0	0	0	1	0
TCGA-29-2427-01A-01R-1569-13	0	0	0	1	0
TCGA-29-2428-01A-01R-1569-13	0	0	0	1	0
TCGA-29-A5NZ-01A-11R-A406-31	0	0	0	1	0
TCGA-2A-A8VL-01A-21R-A37L-07	0	0	0	1	0
TCGA-2A-A8VO-01A-11R-A37L-07	0	0	0	1	0
TCGA-2A-A8VT-01A-11R-A37L-07	0	0	0	1	0
TCGA-2A-A8VV-01A-11R-A37L-07	0	0	0	1	0
TCGA-2A-A8VX-01A-11R-A37L-07	0	0	0	1	0
TCGA-2A-A8W1-01A-11R-A37L-07	0	0	0	1	0
TCGA-2A-A8W3-01A-11R-A37L-07	0	0	0	1	0
TCGA-2A-AAYF-01A-11R-A41O-07	0	0	0	1	0
TCGA-2A-AAYO-01A-11R-A41O-07	0	0	0	1	0
TCGA-2A-AAYU-01A-11R-A41O-07	0	0	0	1	0
TCGA-2E-A9G8-01A-11R-A40A-07	0	0	0	1	0
TCGA-2F-A9KO-01A-11R-A38B-07	0	0	0	1	0
TCGA-2F-A9KP-01A-11R-A38B-07	0	0	0	1	0
TCGA-2F-A9KQ-01A-11R-A38B-07	0	0	0	1	0
TCGA-2F-A9KR-01A-11R-A38B-07	0	0	0	1	0
TCGA-2F-A9KT-01A-11R-A38B-07	0	0	0	1	0
TCGA-2F-A9KW-01A-11R-A38B-07	0	0	0	1	0
TCGA-2G-AAEW-01A-11R-A430-07	0	0	0	1	0
TCGA-2G-AAEX-01A-11R-A430-07	0	0	0	1	0
TCGA-2G-AAF1-01A-11R-A430-07	0	0	0	1	0
TCGA-2G-AAF4-01A-11R-A430-07	0	0	0	1	0
TCGA-2G-AAF6-01A-11R-A430-07	0	0	0	1	0
TCGA-2G-AAF8-01A-11R-A430-07	0	0	0	1	0
TCGA-2G-AAFE-01A-11R-A430-07	0	0	0	1	0
TCGA-2G-AAFG-01A-11R-A430-07	0	0	0	1	0
TCGA-2G-AAFH-01A-12R-A430-07	0	0	0	1	0
TCGA-2G-AAFI-01A-21R-A430-07	0	0	0	1	0
TCGA-2G-AAFJ-01A-11R-A430-07	0	0	0	1	0
TCGA-2G-AAFL-01A-21R-A430-07	0	0	0	1	0
TCGA-2G-AAFM-01A-11R-A430-07	0	0	0	1	0
TCGA-2G-AAFN-01A-31R-A430-07	0	0	0	1	0
TCGA-2G-AAFO-01A-31R-A430-07	0	0	0	1	0
TCGA-2G-AAFV-01A-11R-A430-07	0	0	0	1	0
TCGA-2G-AAFY-01A-11R-A430-07	0	0	0	1	0
TCGA-2G-AAFZ-01A-11R-A430-07	0	0	0	1	0
TCGA-2G-AAG0-01A-11R-A430-07	0	0	0	1	0
TCGA-2G-AAG3-01A-11R-A430-07	0	0	0	1	0
TCGA-2G-AAG5-01A-11R-A430-07	0	0	0	1	0
TCGA-2G-AAG6-01A-11R-A430-07	0	0	0	1	0
TCGA-2G-AAG7-01A-11R-A430-07	0	0	0	1	0
TCGA-2G-AAG8-01A-31R-A430-07	0	0	0	1	0
TCGA-2G-AAG9-01A-11R-A430-07	0	0	0	1	0
TCGA-2G-AAGA-01A-11R-A430-07	0	0	0	1	0
TCGA-2G-AAGC-01A-21R-A430-07	0	0	0	1	0
TCGA-2G-AAGE-01A-21R-A430-07	0	0	0	1	0
TCGA-2G-AAGF-01A-31R-A430-07	0	0	0	1	0
TCGA-2G-AAGG-01A-11R-A430-07	0	0	0	1	0
TCGA-2G-AAGI-05A-11R-A430-07	0	0	0	1	0
TCGA-2G-AAGJ-01A-11R-A430-07	0	0	0	1	0
TCGA-2G-AAGK-01A-11R-A430-07	0	0	0	1	0
TCGA-2G-AAGM-01A-11R-A430-07	0	0	0	1	0
TCGA-2G-AAGN-01A-11R-A430-07	0	0	0	1	0
TCGA-2G-AAGO-01A-11R-A430-07	0	0	0	1	0
TCGA-2G-AAGP-01A-11R-A430-07	0	0	0	1	0
TCGA-2G-AAGS-01A-11R-A430-07	0	0	0	1	0
TCGA-2G-AAGT-01A-11R-A430-07	0	0	0	1	0
TCGA-2G-AAGV-01A-11R-A430-07	0	0	0	1	0
TCGA-2G-AAGW-01A-11R-A430-07	0	0	0	1	0
TCGA-2G-AAGX-01A-11R-A430-07	0	0	0	1	0
TCGA-2G-AAGY-05A-11R-A430-07	0	0	0	1	0
TCGA-2G-AAGZ-01A-11R-A430-07	0	0	0	1	0
TCGA-2G-AAH0-01A-11R-A430-07	0	0	0	1	0
TCGA-2G-AAH2-01A-11R-A430-07	0	0	0	1	0
TCGA-2G-AAH3-01A-11R-A430-07	0	0	0	1	0
TCGA-2G-AAH4-01A-12R-A430-07	0	0	0	1	0
TCGA-2G-AAH8-01A-11R-A430-07	0	0	0	1	0
TCGA-2G-AAHA-01A-11R-A430-07	0	0	0	1	0
