samples	experimental_strategy	genome_size	breaks_count	breaks_density
BS_7M7JNG00	WGS	3088286401	1656	0.5362196975849716
BS_7PF3C1P7	WGS	3088286401	4177	1.3525299980751364
BS_7PKPNFFK	WGS	3088286401	3165	1.0248401828843205
BS_7RQCH5Y7	WGS	3088286401	2648	0.8574334294716212
BS_7XZNDFV4	WGS	3088286401	2287	0.740540125831419
BS_7Y5E5KQW	WGS	3088286401	2042	0.6612081053553815
BS_80078QDG	WGS	3088286401	3421	1.1077340491776495
BS_80X7AVCP	WGS	3088286401	1964	0.6359513804691329
BS_8226HD4X	WGS	3088286401	2368	0.7667682632132926
BS_823V5X6Z	WGS	3088286401	3314	1.0730870035003597
BS_83MSWR59	WGS	3088286401	4968	1.6086590927549145
BS_84AQCZE4	WGS	3088286401	3439	1.1135625241513991
BS_853PNV7P	WGS	3088286401	2896	0.9377368624432836
BS_859AV1DB	WGS	3088286401	2571	0.8325005087505808
BS_85Q5P8GF	WGS	3088286401	2245	0.7269403508926697
BS_85Y70BHE	WGS	3088286401	2468	0.7991486797341242
BS_86QSEFS7	WGS	3088286401	2677	0.8668237502626623
BS_872Q3FK2	WGS	3088286401	2312	0.7486352299616269
BS_886M7JMG	WGS	3088286401	3984	1.2900357941899314
BS_895FJ34T	WGS	3088286401	1680	0.5439909975499712
BS_89RCN9PF	WGS	3088286401	1868	0.6048661806091346
BS_8AY2GM4G	WGS	3088286401	2084	0.6748078802941309
BS_8B1YF57H	WGS	3088286401	2340	0.7577017465874597
BS_8BD8WD38	WGS	3088286401	1952	0.6320657304866331
BS_8BM1WTGR	WGS	3088286401	1948	0.63077051382579985
BS_8BS10XE2	WGS	3088286401	2760	0.8936994959749526
BS_8CA214YR	WGS	3088286401	4554	1.4746041683586717
BS_8D52JK1Q	WGS	3088286401	3791	1.2275415903047264
BS_8EB1S8MK	WGS	3088286401	1680	0.5439909975499712
BS_8FSJDG2T	WGS	3088286401	1640	0.5310388309416385
BS_8H2XX24V	WGS	3088286401	2096	0.6786935302766306
BS_8JFMP1T1	WGS	3088286401	4416	1.429919193559924
BS_8Q8CAY84	WGS	3088286401	1852	0.5996853139658015
BS_8Q8N6AHW	WGS	3088286401	7718	2.499120547077784
BS_8S2CZBA6	WGS	3088286401	2916	0.94421294574744985
BS_8SETK1J4	WGS	3088286401	2358	0.7635302215612094
BS_8SYN7GXG	WGS	3088286401	3401	1.1012579658734831
BS_8TFBNHT0	WGS	3088286401	3050	0.9876027038853642
BS_8W0FNBWF	WGS	3088286401	1886	0.6106946555828843
BS_8WJR4AA3	WGS	3088286401	5872	1.9013780581032322
BS_8YQGSMDK	WGS	3088286401	2677	0.8668237502626623
BS_922YMFYK	WGS	3088286401	3500	1.1333145782291065
BS_928HWFFM	WGS	3088286401	1935	0.6265610596780917
BS_93B38HPS	WGS	3088286401	2639	0.8545191919847462
BS_93BV8AY9	WGS	3088286401	4490	1.4538807017853395
BS_947CK40E	WGS	3088286401	2847	0.921870458348076
