samples	experimental_strategy	genome_size	breaks_count	breaks_density
BS_FG649AWK	WGS	2719487222	0	0
BS_FHE6Z73G	WGS	2719487222	14	0.0051480293368335595
BS_FHFVCQ41	WGS	2719487222	6	0.0022062982872143827
BS_FJEBFQHG	WGS	2719487222	12	0.004412596574428765
BS_FJEZ3ASV	WGS	2719487222	0	0
BS_FK3B5SDH	WGS	2719487222	42	0.015444088010500678
BS_FKQ7F6D1	WGS	2719487222	150	0.05515745718035957
BS_FNF1TCSW	WGS	2719487222	8	0.0029417310496191768
BS_FNM4BB83	WGS	2719487222	18	0.006618894861643148
BS_FQ2ZBMPA	WGS	2719487222	0	0
BS_FSM39DXA	WGS	2719487222	18	0.006618894861643148
BS_FT95T4YP	WGS	2719487222	26	0.009560625911262324
BS_FVPMPMRJ	WGS	2719487222	28	0.010296058673667119
BS_FVYBGMG1	WGS	2719487222	0	0
BS_FWCKP4X1	WGS	2719487222	0	0
BS_FXDY881S	WGS	2719487222	82	0.030152743258596564
BS_FYJMNRGK	WGS	2719487222	0	0
BS_G12HNXYX	WGS	2719487222	18	0.006618894861643148
BS_G16NM5WJ	WGS	2719487222	12	0.004412596574428765
BS_G2016BE5	WGS	2719487222	8	0.0029417310496191768
BS_G4EX0H98	WGS	2719487222	0	0
BS_G61CN2V0	WGS	2719487222	4	0.0014708655248095884
BS_G9MQM1KK	WGS	2719487222	6	0.0022062982872143827
BS_GAA327FP	WGS	2719487222	4	0.0014708655248095884
BS_GCQEB05M	WGS	2719487222	2	7.354327624047942e-4
BS_GDPZN3SD	WGS	2719487222	2	7.354327624047942e-4
BS_GFS9JEE6	WGS	2719487222	4	0.0014708655248095884
BS_GKN0B47F	WGS	2719487222	4	0.0014708655248095884
BS_GKPVZXYP	WGS	2719487222	130	0.04780312955631162
BS_GMQZNQH8	WGS	2719487222	18	0.006618894861643148
BS_GRECE8Q9	WGS	2719487222	6	0.0022062982872143827
BS_GRS3T427	WGS	2719487222	12	0.004412596574428765
BS_GS9JCK55	WGS	2719487222	0	0
BS_GTAJFTTR	WGS	2719487222	6	0.0022062982872143827
BS_GWPJKM7G	WGS	2719487222	66	0.024269281159358207
BS_GXACEYKB	WGS	2719487222	0	0
BS_H0638GZT	WGS	2719487222	0	0
BS_H174820R	WGS	2719487222	48	0.01765038629771506
BS_H1K33JVK	WGS	2719487222	88	0.03235904154581094
BS_H1MNXNHB	WGS	2719487222	50	0.018385819060119855
BS_H2K7XX4X	WGS	2719487222	34	0.012502356960881502
BS_H50HR85Y	WGS	2719487222	0	0
BS_H83DTMT2	WGS	2719487222	0	0
BS_H8E4K1DT	WGS	2719487222	46	0.016914953535310268
BS_H8MAKDRB	WGS	2719487222	70	0.025740146684167797
BS_H8NWA41N	WGS	2719487222	16	0.0058834620992383535
BS_HBAKYKQM	WGS	2719487222	0	0
BS_HC4T1EEP	WGS	2719487222	48	0.01765038629771506
BS_HEJ72V3F	WGS	2719487222	22	0.008089760386452736
BS_HGP0PV0D	WGS	2719487222	28	0.010296058673667119
BS_HJ95JNFN	WGS	2719487222	0	0
BS_HM5GFJN8	WGS	2719487222	54	0.019856684584929445
BS_HM5N78GV	WGS	2719487222	0	0
BS_HN8DE43A	WGS	2719487222	0	0
BS_HNE6BPMH	WGS	2719487222	2	7.354327624047942e-4
BS_HPMX6CT4	WGS	2719487222	30	0.011031491436071914
BS_HQFNQHVW	WGS	2719487222	24	0.00882519314885753
BS_HSYF7G2D	WGS	2719487222	22	0.008089760386452736
BS_HTGDSPQA	WGS	2719487222	0	0
BS_HW4J7JM8	WGS	2719487222	2	7.354327624047942e-4
BS_HW4MYBZ2	WGS	2719487222	NA	NA
BS_HYGK88B0	WGS	2719487222	8	0.0029417310496191768
BS_HYKV2TH9	WGS	2719487222	0	0
BS_HZHEF797	WGS	2719487222	76	0.02794644497138218
BS_HZNKSQ17	WGS	2719487222	34	0.012502356960881502
BS_HZV4WDTB	WGS	2719487222	12	0.004412596574428765
BS_J037K4BM	WGS	2719487222	2	7.354327624047942e-4
BS_J33YVP27	WGS	2719487222	10	0.003677163812023971
BS_J4E9SW51	WGS	2719487222	76	0.02794644497138218
BS_J52D4XQY	WGS	2719487222	0	0
BS_J5J0EA7Y	WGS	2719487222	0	0
BS_J6VRW67C	WGS	2719487222	22	0.008089760386452736
BS_J8EH1N7V	WGS	2719487222	NA	NA
BS_J8EK6RNF	WGS	2719487222	0	0
BS_JA3XXP1Y	WGS	2719487222	6	0.0022062982872143827
BS_JB3J82ZK	WGS	2719487222	104	0.038242503645049296
BS_JBHQ6G3J	WGS	2719487222	0	0
BS_JBY9S5D4	WGS	2719487222	2	7.354327624047942e-4
BS_JC2187NA	WGS	2719487222	8	0.0029417310496191768
BS_JC8YV5V9	WGS	2719487222	NA	NA
BS_JDMM2XG4	WGS	2719487222	12	0.004412596574428765
BS_JDS0SYST	WGS	2719487222	8	0.0029417310496191768
BS_JE1DF581	WGS	2719487222	36	0.013237789723286295
BS_JGKRN7NA	WGS	2719487222	0	0
BS_JHGFJR3D	WGS	2719487222	0	0
BS_JJNSP29S	WGS	2719487222	10	0.003677163812023971
BS_JJWC13GG	WGS	2719487222	2	7.354327624047942e-4
BS_JJZPY3BG	WGS	2719487222	2	7.354327624047942e-4
BS_JK5GTHVG	WGS	2719487222	56	0.020592117347334238
BS_JM979K1M	WGS	2719487222	0	0
BS_JNS7Q60A	WGS	2719487222	2	7.354327624047942e-4
BS_JQNF0FQP	WGS	2719487222	0	0
BS_JR56RQDC	WGS	2719487222	48	0.01765038629771506
BS_JRFVST47	WGS	2719487222	140	0.051480293368335595
BS_JSMAT49K	WGS	2719487222	2	7.354327624047942e-4
BS_JSNJZERZ	WGS	2719487222	10	0.003677163812023971
BS_JTBM5TSE	WGS	2719487222	54	0.019856684584929445
BS_JVTQD8HH	WGS	2719487222	8	0.0029417310496191768
BS_JX1PK0VW	WGS	2719487222	0	0
BS_K049HVGR	WGS	2719487222	0	0
BS_K07KNTFY	WGS	2719487222	32	0.011766924198476707
BS_K14VJ1E3	WGS	2719487222	NA	NA
BS_K3PPH522	WGS	2719487222	20	0.007354327624047942
BS_K3Y06EKR	WGS	2719487222	54	0.019856684584929445
BS_K3YT05M7	WGS	2719487222	14	0.0051480293368335595
BS_K6A9Z04J	WGS	2719487222	110	0.04044880193226368
BS_K6BMXTW5	WGS	2719487222	2	7.354327624047942e-4
BS_K89V7JNJ	WGS	2719487222	6	0.0022062982872143827
BS_KAD49R68	WGS	2719487222	148	0.054422024417954774
BS_KAZENYZE	WGS	2719487222	90	0.033094474308215736
BS_KB9GJDCS	WGS	2719487222	32	0.011766924198476707
BS_KBPBCWA0	WGS	2719487222	30	0.011031491436071914
BS_KCN7NG92	WGS	2719487222	0	0
BS_KFRBXXV7	WGS	2719487222	0	0
BS_KG1YMTA4	WGS	2719487222	6	0.0022062982872143827
BS_KH0NFCWF	WGS	2719487222	4	0.0014708655248095884
BS_KH3859M5	WGS	2719487222	4	0.0014708655248095884
BS_KHSYAB3J	WGS	2719487222	274	0.1007542884494568
BS_KJQXZ8GK	WGS	2719487222	38	0.01397322248569109
BS_KJTW1RBN	WGS	2719487222	8	0.0029417310496191768
BS_KKWQW01N	WGS	2719487222	24	0.00882519314885753
BS_KM878Y43	WGS	2719487222	2	7.354327624047942e-4
BS_KP0YNTAK	WGS	2719487222	120	0.044125965744287655
BS_KPWRDRFP	WGS	2719487222	2	7.354327624047942e-4
BS_KRYYDC2X	WGS	2719487222	64	0.023533848396953414
BS_KSHETTQC	WGS	2719487222	0	0
BS_KSRYKCDE	WGS	2719487222	0	0
BS_KT9H4B1N	WGS	2719487222	0	0
BS_KV3XF9WV	WGS	2719487222	8	0.0029417310496191768
BS_KVV3G6NP	WGS	2719487222	6	0.0022062982872143827
BS_KVYCH9PB	WGS	2719487222	4	0.0014708655248095884
BS_KXGJ1HMG	WGS	2719487222	92	0.033829907070620537
BS_KY1CTGJ3	WGS	2719487222	16	0.0058834620992383535
BS_KYG3H6C6	WGS	2719487222	2	7.354327624047942e-4
BS_KYPMZZSY	WGS	2719487222	0	0
BS_KYPZRS4S	WGS	2719487222	2	7.354327624047942e-4
BS_M0B42FPR	WGS	2719487222	34	0.012502356960881502
BS_M16CDR44	WGS	2719487222	8	0.0029417310496191768
BS_M18CDDGK	WGS	2719487222	4	0.0014708655248095884
BS_M1TDS9CT	WGS	2719487222	0	0
BS_M1YHV93N	WGS	2719487222	0	0
BS_M28HG0NT	WGS	2719487222	40	0.014708655248095883
BS_M2MSWKBC	WGS	2719487222	4	0.0014708655248095884
BS_M4E4H6NG	WGS	2719487222	56	0.020592117347334238
BS_M5FM63EB	WGS	2719487222	20	0.007354327624047942
BS_M659G06J	WGS	2719487222	0	0
BS_M8EBKZDG	WGS	2719487222	4	0.0014708655248095884
BS_M9YZK3SP	WGS	2719487222	2	7.354327624047942e-4
BS_MAVSJH2Y	WGS	2719487222	12	0.004412596574428765
BS_MBYEK6HV	WGS	2719487222	0	0
BS_MCM78YPC	WGS	2719487222	0	0
BS_MDVMT75X	WGS	2719487222	0	0
BS_ME97J1GA	WGS	2719487222	8	0.0029417310496191768
BS_MEPW36WF	WGS	2719487222	18	0.006618894861643148
BS_MFTAVQ5C	WGS	2719487222	12	0.004412596574428765
BS_MGBEMNYR	WGS	2719487222	2	7.354327624047942e-4
BS_MGY2V5N4	WGS	2719487222	0	0
BS_MHT5C2AP	WGS	2719487222	0	0
BS_MJ8EGM54	WGS	2719487222	NA	NA
BS_MJJZJMTK	WGS	2719487222	10	0.003677163812023971
BS_MRX1SPFB	WGS	2719487222	40	0.014708655248095883
BS_MS87PMR7	WGS	2719487222	2	7.354327624047942e-4
BS_MSB1RDAJ	WGS	2719487222	16	0.0058834620992383535
BS_MSGYZ69T	WGS	2719487222	0	0
BS_MT5ZSRG4	WGS	2719487222	6	0.0022062982872143827
BS_MVC1NCZX	WGS	2719487222	102	0.0375070708826445
BS_MW16Y7ME	WGS	2719487222	48	0.01765038629771506
BS_MW63FCZC	WGS	2719487222	20	0.007354327624047942
BS_MW6YMRBJ	WGS	2719487222	0	0
BS_MW74GF38	WGS	2719487222	0	0
BS_MWKJF6XH	WGS	2719487222	2	7.354327624047942e-4
BS_MWXDJFWW	WGS	2719487222	0	0
BS_MWZCP1XW	WGS	2719487222	56	0.020592117347334238
BS_MZB884N9	WGS	2719487222	NA	NA
BS_MZJJRDZF	WGS	2719487222	4	0.0014708655248095884
BS_N0Z6V2YG	WGS	2719487222	8	0.0029417310496191768
BS_N2JD3VX6	WGS	2719487222	0	0
BS_N4B3WB8W	WGS	2719487222	62	0.02279841563454862
BS_N5VYY66W	WGS	2719487222	0	0
BS_N8D9FH6M	WGS	2719487222	0	0
BS_N8WXTFN4	WGS	2719487222	0	0
BS_N9BF56FP	WGS	2719487222	12	0.004412596574428765
BS_N9N1X78X	WGS	2719487222	0	0
BS_N9SMBR24	WGS	2719487222	0	0
BS_NASADC3P	WGS	2719487222	8	0.0029417310496191768
BS_NB509KST	WGS	2719487222	10	0.003677163812023971
BS_NCGGFG6H	WGS	2719487222	28	0.010296058673667119
BS_NDSWS9TS	WGS	2719487222	24	0.00882519314885753
BS_NEX92KQH	WGS	2719487222	0	0
BS_NFT9VHMJ	WGS	2719487222	0	0
BS_NG0CR0EP	WGS	2719487222	2	7.354327624047942e-4
BS_NHMPQ8Q1	WGS	2719487222	4	0.0014708655248095884
BS_NHRNZRQV	WGS	2719487222	80	0.029417310496191767
BS_NJFK43N3	WGS	2719487222	38	0.01397322248569109
BS_NJV6A585	WGS	2719487222	2	7.354327624047942e-4
BS_NMJPX8VQ	WGS	2719487222	0	0
BS_NMQTPVFW	WGS	2719487222	NA	NA
BS_NNFDFAFM	WGS	2719487222	102	0.0375070708826445
BS_NS8G0465	WGS	2719487222	6	0.0022062982872143827
BS_NTXHP7QR	WGS	2719487222	0	0
BS_NWYBD9CA	WGS	2719487222	32	0.011766924198476707
BS_NXZSD2KK	WGS	2719487222	8	0.0029417310496191768
BS_NYVVN7SD	WGS	2719487222	24	0.00882519314885753
BS_NZRJE7QA	WGS	2719487222	2	7.354327624047942e-4
BS_P0KQFXNC	WGS	2719487222	4	0.0014708655248095884
BS_P0QJ1QAH	WGS	2719487222	38	0.01397322248569109
BS_P36C0ABE	WGS	2719487222	4	0.0014708655248095884
BS_P3EVK3C2	WGS	2719487222	6	0.0022062982872143827
BS_P3KD5EQG	WGS	2719487222	0	0
BS_P3P96WCD	WGS	2719487222	24	0.00882519314885753
BS_P3PF53V8	WGS	2719487222	104	0.038242503645049296
BS_P42V737Y	WGS	2719487222	64	0.023533848396953414
BS_P4K6WK9Y	WGS	2719487222	270	0.09928342292464722
BS_P6NWC51S	WGS	2719487222	80	0.029417310496191767
BS_P7CY04E7	WGS	2719487222	6	0.0022062982872143827
BS_P8WN8XEQ	WGS	2719487222	98	0.036036205357834916
BS_P99S85CY	WGS	2719487222	18	0.006618894861643148
BS_PC2YQ4F6	WGS	2719487222	36	0.013237789723286295
BS_PDRNE606	WGS	2719487222	0	0
BS_PEDGRK8S	WGS	2719487222	32	0.011766924198476707
BS_PEFRDKDZ	WGS	2719487222	0	0
BS_PFXDWV9R	WGS	2719487222	134	0.049273995081121215
BS_PJ08ZW9A	WGS	2719487222	12	0.004412596574428765
BS_PKZ1HWNB	WGS	2719487222	0	0
BS_PMFR8NPN	WGS	2719487222	0	0
BS_PMSZKZP7	WGS	2719487222	2	7.354327624047942e-4
BS_PNXDHDF3	WGS	2719487222	124	0.04559683126909724
BS_PP4WJBNR	WGS	2719487222	2	7.354327624047942e-4
BS_PPY0EWPG	WGS	2719487222	126	0.046332264031502035
BS_PV130A29	WGS	2719487222	2	7.354327624047942e-4
BS_PVYMDM18	WGS	2719487222	56	0.020592117347334238
BS_PVZJCXS1	WGS	2719487222	8	0.0029417310496191768
BS_PYVPKH11	WGS	2719487222	12	0.004412596574428765
BS_PZDTK87A	WGS	2719487222	8	0.0029417310496191768
BS_Q0XBZP88	WGS	2719487222	2	7.354327624047942e-4
BS_Q3ANJDVG	WGS	2719487222	0	0
BS_Q50P97Y0	WGS	2719487222	2	7.354327624047942e-4
BS_Q5XKTB1V	WGS	2719487222	2	7.354327624047942e-4
BS_Q6GVRAWK	WGS	2719487222	80	0.029417310496191767
BS_Q807ENGY	WGS	2719487222	18	0.006618894861643148
BS_Q88059DJ	WGS	2719487222	52	0.019121251822524648
BS_Q9NHTR7G	WGS	2719487222	12	0.004412596574428765
BS_QA0W86WP	WGS	2719487222	28	0.010296058673667119
BS_QBZDQX7A	WGS	2719487222	0	0
BS_QC5FNXGH	WGS	2719487222	2	7.354327624047942e-4
BS_QD22MJJ5	WGS	2719487222	0	0
BS_QDGHHS4S	WGS	2719487222	50	0.018385819060119855
BS_QE5B0T7R	WGS	2719487222	20	0.007354327624047942
BS_QE7WAAKC	WGS	2719487222	16	0.0058834620992383535
BS_QG6V29H7	WGS	2719487222	50	0.018385819060119855
BS_QGX93WPF	WGS	2719487222	56	0.020592117347334238
BS_QHTDJG77	WGS	2719487222	0	0
BS_QK61ST4T	WGS	2719487222	2	7.354327624047942e-4
BS_QM1Z8R38	WGS	2719487222	10	0.003677163812023971
BS_QMG7XNEW	WGS	2719487222	0	0
BS_QMHND3QK	WGS	2719487222	30	0.011031491436071914
BS_QMY84KF4	WGS	2719487222	22	0.008089760386452736
BS_QQP17PDQ	WGS	2719487222	144	0.05295115889314518
BS_QRH793AV	WGS	2719487222	32	0.011766924198476707
BS_QSDKJM8T	WGS	2719487222	2	7.354327624047942e-4
BS_QSMFVHSB	WGS	2719487222	0	0
BS_QWM9BPDY	WGS	2719487222	62	0.02279841563454862
BS_QWS88QXE	WGS	2719487222	14	0.0051480293368335595
BS_QX754ADQ	WGS	2719487222	4	0.0014708655248095884
BS_QXZTRMWM	WGS	2719487222	30	0.011031491436071914
BS_QYWGB52C	WGS	2719487222	0	0
BS_QZRP3NSG	WGS	2719487222	0	0
BS_QZT3SPY7	WGS	2719487222	138	0.0507448606059308
BS_QZTPJ8YW	WGS	2719487222	8	0.0029417310496191768
BS_R1CV479M	WGS	2719487222	60	0.022062982872143828
BS_R1G6SG0K	WGS	2719487222	196	0.07207241071566983
BS_R1RMKH1B	WGS	2719487222	0	0
BS_R1ZBTEAG	WGS	2719487222	0	0
BS_R3WB0PP7	WGS	2719487222	0	0
BS_R5G3QP11	WGS	2719487222	20	0.007354327624047942
BS_R6CKWZW6	WGS	2719487222	56	0.020592117347334238
BS_R726FKHP	WGS	2719487222	64	0.023533848396953414
BS_R7YMKNJN	WGS	2719487222	72	0.02647557944657259
BS_R82MYPKB	WGS	2719487222	2	7.354327624047942e-4
BS_R8ZKDFWH	WGS	2719487222	0	0
BS_R913E3VB	WGS	2719487222	6	0.0022062982872143827
BS_R922P3XJ	WGS	2719487222	0	0
BS_R94EDP5H	WGS	2719487222	16	0.0058834620992383535
BS_R9V82BC1	WGS	2719487222	2	7.354327624047942e-4
BS_RA0VCMWC	WGS	2719487222	14	0.0051480293368335595
BS_RB8VSEVG	WGS	2719487222	8	0.0029417310496191768
BS_RCAZ62J7	WGS	2719487222	2	7.354327624047942e-4
BS_RG6JK7ZN	WGS	2719487222	48	0.01765038629771506
BS_RGSJMSRE	WGS	2719487222	0	0
BS_RH9PMH3G	WGS	2719487222	0	0
BS_RHEBGZF8	WGS	2719487222	6	0.0022062982872143827
BS_RQ5Z7KNW	WGS	2719487222	26	0.009560625911262324
BS_RR3DKGKY	WGS	2719487222	0	0
BS_RXP2ZRQT	WGS	2719487222	42	0.015444088010500678
BS_RXSBJ929	WGS	2719487222	136	0.05000942784352601
BS_RZNNEX1Y	WGS	2719487222	2	7.354327624047942e-4
BS_S0T3CQ97	WGS	2719487222	110	0.04044880193226368
BS_S34SCYW4	WGS	2719487222	0	0
BS_S791VC80	WGS	2719487222	148	0.054422024417954774
BS_S7S6YEHA	WGS	2719487222	NA	NA
BS_S88G7BXH	WGS	2719487222	2	7.354327624047942e-4
BS_SCQNN2A2	WGS	2719487222	6	0.0022062982872143827
BS_SD28E0SC	WGS	2719487222	48	0.01765038629771506
BS_SDT1J3A7	WGS	2719487222	0	0
BS_SE82EQF8	WGS	2719487222	2	7.354327624047942e-4
BS_SFH8TGKT	WGS	2719487222	0	0
BS_SFZ3A07S	WGS	2719487222	0	0
BS_SK4H5MJQ	WGS	2719487222	30	0.011031491436071914
BS_SK949N33	WGS	2719487222	30	0.011031491436071914
BS_SKRY0BJ4	WGS	2719487222	46	0.016914953535310268
BS_SMCPASF0	WGS	2719487222	4	0.0014708655248095884
BS_SNC5WMVN	WGS	2719487222	0	0
BS_SQSH5G7A	WGS	2719487222	306	0.11252121264793351
BS_SSYNTXDC	WGS	2719487222	6	0.0022062982872143827
BS_ST3Z2B9B	WGS	2719487222	64	0.023533848396953414
BS_STNH7YSX	WGS	2719487222	68	0.025004713921763004
BS_SWHQ8FDW	WGS	2719487222	NA	NA
BS_SYGKQD8M	WGS	2719487222	20	0.007354327624047942
BS_SYWRCE3Z	WGS	2719487222	22	0.008089760386452736
BS_T1SNKF50	WGS	2719487222	106	0.038977936407454096
BS_T54TAE3R	WGS	2719487222	4	0.0014708655248095884
BS_T5HPW4Z0	WGS	2719487222	42	0.015444088010500678
BS_T5T21G7N	WGS	2719487222	4	0.0014708655248095884
BS_T7WMJ08W	WGS	2719487222	46	0.016914953535310268
BS_T8C13KNH	WGS	2719487222	0	0
BS_T8TCEBB1	WGS	2719487222	14	0.0051480293368335595
BS_T97EP8H0	WGS	2719487222	6	0.0022062982872143827
BS_T99M7842	WGS	2719487222	6	0.0022062982872143827
BS_T9T3R2J0	WGS	2719487222	10	0.003677163812023971
BS_TE8QFF7T	WGS	2719487222	46	0.016914953535310268
BS_TF5TTEXH	WGS	2719487222	0	0
BS_TF6H437Q	WGS	2719487222	22	0.008089760386452736
BS_THH0CE5A	WGS	2719487222	4	0.0014708655248095884
BS_TNQKJZCP	WGS	2719487222	86	0.03162360878340615
BS_TPX7YY57	WGS	2719487222	2	7.354327624047942e-4
BS_TQ0J7WJQ	WGS	2719487222	54	0.019856684584929445
BS_TRGECFNP	WGS	2719487222	18	0.006618894861643148
BS_TX2WGF8K	WGS	2719487222	4	0.0014708655248095884
BS_TX8C5VAJ	WGS	2719487222	16	0.0058834620992383535
BS_TZPJHKQR	WGS	2719487222	46	0.016914953535310268
BS_V2MDX7HG	WGS	2719487222	6	0.0022062982872143827
BS_V3SC6NWH	WGS	2719487222	0	0
BS_V3ZNXRHK	WGS	2719487222	6	0.0022062982872143827
BS_V6HKXX1Z	WGS	2719487222	98	0.036036205357834916
BS_V79WFJ6N	WGS	2719487222	4	0.0014708655248095884
BS_V8G6BZRR	WGS	2719487222	0	0
BS_VA07453Z	WGS	2719487222	0	0
BS_VDSR4X6N	WGS	2719487222	32	0.011766924198476707
BS_VF099E8S	WGS	2719487222	156	0.05736375546757395
BS_VHD4ARSG	WGS	2719487222	30	0.011031491436071914
BS_VK46N40F	WGS	2719487222	6	0.0022062982872143827
BS_VKH9KYDB	WGS	2719487222	44	0.01617952077290547
BS_VMZMGB7B	WGS	2719487222	28	0.010296058673667119
BS_VPJ9CARN	WGS	2719487222	4	0.0014708655248095884
BS_VQC2PE2B	WGS	2719487222	0	0
BS_VQEPFE1P	WGS	2719487222	4	0.0014708655248095884
BS_VTTTQYQA	WGS	2719487222	102	0.0375070708826445
BS_VVD8TJNE	WGS	2719487222	0	0
BS_VW4XN9Y7	WGS	2719487222	0	0
BS_VW96PFKQ	WGS	2719487222	2	7.354327624047942e-4
BS_VXDGXQKZ	WGS	2719487222	0	0
BS_VXNT1TDB	WGS	2719487222	2	7.354327624047942e-4
BS_W23ERYW3	WGS	2719487222	18	0.006618894861643148
BS_W2QCHQ7E	WGS	2719487222	140	0.051480293368335595
BS_W3R2DQ86	WGS	2719487222	0	0
BS_W50WEJE7	WGS	2719487222	12	0.004412596574428765
BS_W5P7SPDH	WGS	2719487222	22	0.008089760386452736
BS_W6B48DD5	WGS	2719487222	0	0
BS_W74D279Q	WGS	2719487222	0	0
BS_W8DA9AXT	WGS	2719487222	0	0
BS_W9FW1PAE	WGS	2719487222	0	0
BS_W9P0PFDH	WGS	2719487222	2	7.354327624047942e-4
BS_WB8P21ED	WGS	2719487222	2	7.354327624047942e-4
BS_WCNPE0AC	WGS	2719487222	8	0.0029417310496191768
BS_WD37M8SD	WGS	2719487222	24	0.00882519314885753
BS_WD7AQV83	WGS	2719487222	4	0.0014708655248095884
BS_WDTT7PG2	WGS	2719487222	12	0.004412596574428765
BS_WEGGXVYA	WGS	2719487222	4	0.0014708655248095884
BS_WH8KWW5J	WGS	2719487222	NA	NA
BS_WJ7GMQTF	WGS	2719487222	0	0
BS_WJB33V17	WGS	2719487222	0	0
BS_WJF6ZXWN	WGS	2719487222	52	0.019121251822524648
BS_WMEYJGDC	WGS	2719487222	6	0.0022062982872143827
BS_WP2D11SK	WGS	2719487222	0	0
BS_WP9J88EB	WGS	2719487222	86	0.03162360878340615
BS_WPCBK1EG	WGS	2719487222	178	0.06545351585402669
BS_WQ19Z6MD	WGS	2719487222	2	7.354327624047942e-4
BS_WRJNMEX2	WGS	2719487222	4	0.0014708655248095884
BS_WSFB4SA2	WGS	2719487222	0	0
BS_WXKCR17Q	WGS	2719487222	0	0
BS_WY5KYSHJ	WGS	2719487222	62	0.02279841563454862
BS_WYF8NGSD	WGS	2719487222	8	0.0029417310496191768
BS_X1DSETVE	WGS	2719487222	0	0
BS_X1R0N8QS	WGS	2719487222	28	0.010296058673667119
BS_X5VN0FW0	WGS	2719487222	0	0
BS_X6361T19	WGS	2719487222	6	0.0022062982872143827
BS_X7QJCVJB	WGS	2719487222	0	0
BS_X9PJ715R	WGS	2719487222	0	0
BS_XBBBE8V2	WGS	2719487222	2	7.354327624047942e-4
BS_XBE002WV	WGS	2719487222	0	0
BS_XCFNEZ8E	WGS	2719487222	12	0.004412596574428765
BS_XCNGQ25H	WGS	2719487222	0	0
BS_XDY9BYRK	WGS	2719487222	2	7.354327624047942e-4
BS_XEVMEYFS	WGS	2719487222	0	0
BS_XGMXJKFX	WGS	2719487222	40	0.014708655248095883
BS_XGVSX8BX	WGS	2719487222	88	0.03235904154581094
BS_XH5JP8DB	WGS	2719487222	0	0
BS_XHAQXDR0	WGS	2719487222	2	7.354327624047942e-4
BS_XJZQA3AP	WGS	2719487222	28	0.010296058673667119
BS_XKE77TR4	WGS	2719487222	4	0.0014708655248095884
BS_XKM2EAT4	WGS	2719487222	0	0
BS_XKP747AS	WGS	2719487222	10	0.003677163812023971
BS_XKXDH0YJ	WGS	2719487222	0	0
BS_XM302FF4	WGS	2719487222	0	0
BS_XMNBSBGN	WGS	2719487222	0	0
BS_XMP9XNR9	WGS	2719487222	320	0.11766924198476707
BS_XNTQBZAJ	WGS	2719487222	40	0.014708655248095883
BS_XPSD2NRJ	WGS	2719487222	6	0.0022062982872143827
BS_XSWF2MR1	WGS	2719487222	NA	NA
BS_XVBX7ZK1	WGS	2719487222	6	0.0022062982872143827
BS_XVNNWN2Z	WGS	2719487222	12	0.004412596574428765
BS_XVYRXN8J	WGS	2719487222	6	0.0022062982872143827
BS_XW26N96W	WGS	2719487222	2	7.354327624047942e-4
BS_XWQTX5HH	WGS	2719487222	4	0.0014708655248095884
BS_Y2C78JC4	WGS	2719487222	8	0.0029417310496191768
BS_Y3472DYJ	WGS	2719487222	0	0
BS_Y3ETG5AE	WGS	2719487222	2	7.354327624047942e-4
BS_Y43VC4VG	WGS	2719487222	0	0
BS_Y4ZX0YX7	WGS	2719487222	4	0.0014708655248095884
BS_Y5DA59M3	WGS	2719487222	10	0.003677163812023971
BS_Y74XAFJX	WGS	2719487222	0	0
BS_Y7CA8B5R	WGS	2719487222	24	0.00882519314885753
BS_Y9GHDZKS	WGS	2719487222	102	0.0375070708826445
BS_YB99Q6TN	WGS	2719487222	12	0.004412596574428765
BS_YBCQBCQC	WGS	2719487222	0	0
BS_YETTZ1NC	WGS	2719487222	372	0.13679049380729172
BS_YEWX69X4	WGS	2719487222	2	7.354327624047942e-4
BS_YGQS4660	WGS	2719487222	0	0
BS_YH4DYNQ2	WGS	2719487222	0	0
BS_YH60H2FS	WGS	2719487222	54	0.019856684584929445
BS_YHXMYDBN	WGS	2719487222	0	0
BS_YKQP4SBX	WGS	2719487222	0	0
BS_YMDPFK0V	WGS	2719487222	2	7.354327624047942e-4
BS_YPCTK927	WGS	2719487222	0	0
BS_YRC54VPP	WGS	2719487222	6	0.0022062982872143827
BS_YVFFHJ1Q	WGS	2719487222	0	0
BS_YXCVR90M	WGS	2719487222	2	7.354327624047942e-4
BS_YYAPSA5P	WGS	2719487222	0	0
BS_YZ0P5E8H	WGS	2719487222	0	0
BS_YZ2YNEJJ	WGS	2719487222	10	0.003677163812023971
BS_YZD4SSMA	WGS	2719487222	100	0.03677163812023971
BS_Z14Z2JMW	WGS	2719487222	0	0
BS_Z1BBZ01F	WGS	2719487222	2	7.354327624047942e-4
BS_Z34PQDYT	WGS	2719487222	0	0
BS_Z4Q8RH5M	WGS	2719487222	6	0.0022062982872143827
BS_Z4S81HG1	WGS	2719487222	0	0
BS_Z5D6G1S6	WGS	2719487222	NA	NA
BS_Z5VJCFNP	WGS	2719487222	0	0
BS_Z7R92XX6	WGS	2719487222	0	0
BS_Z9NCH2XA	WGS	2719487222	0	0
BS_Z9PKZ4RT	WGS	2719487222	32	0.011766924198476707
BS_ZAH4FHV2	WGS	2719487222	2	7.354327624047942e-4
BS_ZAT0XJE5	WGS	2719487222	4	0.0014708655248095884
BS_ZBWQG7VR	WGS	2719487222	46	0.016914953535310268
