samples	experimental_strategy	genome_size	breaks_count	breaks_density
BS_2AWCKNB3	WGS	2719487222	0	0
BS_2CD1XWVP	WGS	2719487222	0	0
BS_2CQ6K2JW	WGS	2719487222	0	0
BS_2E81A3FT	WGS	2719487222	0	0
BS_2F70R10Z	WGS	2719487222	0	0
BS_2HNHCSNB	WGS	2719487222	0	0
BS_2J4FG4HV	WGS	2719487222	1	3.677163812023971e-4
BS_2JDVY4F7	WGS	2719487222	0	0
BS_2NN6ME5A	WGS	2719487222	0	0
BS_2P7MJGM7	WGS	2719487222	0	0
BS_2RJN5Z4W	WGS	2719487222	0	0
BS_2RX2NF1Q	WGS	2719487222	0	0
BS_2SG8JNMB	WGS	2719487222	0	0
BS_2VB8649B	WGS	2719487222	0	0
BS_2VHFP7M8	WGS	2719487222	0	0
BS_2VSN5YC5	WGS	2719487222	0	0
BS_2W200YK5	WGS	2719487222	0	0
BS_2Z9JQDPV	WGS	2719487222	0	0
BS_30W38X77	WGS	2719487222	2	7.354327624047942e-4
BS_3108RS7G	WGS	2719487222	0	0
BS_32HAVF6S	WGS	2719487222	0	0
BS_32JF8TPP	WGS	2719487222	0	0
BS_32VQRFDS	WGS	2719487222	0	0
BS_354DTKHE	WGS	2719487222	0	0
BS_36HCZ3KW	WGS	2719487222	0	0
BS_376Q9QKG	WGS	2719487222	0	0
BS_39Q80NT3	WGS	2719487222	0	0
BS_3A0CJMRH	WGS	2719487222	0	0
BS_3AERRZQT	WGS	2719487222	0	0
BS_3BMGF6GN	WGS	2719487222	0	0
BS_3C4YAMKJ	WGS	2719487222	0	0
BS_3CG2N4PD	WGS	2719487222	1	3.677163812023971e-4
BS_3DYRAZE7	WGS	2719487222	0	0
BS_3E5C1PN1	WGS	2719487222	0	0
BS_3J4T2YYW	WGS	2719487222	0	0
BS_3JE2T7AR	WGS	2719487222	0	0
BS_3MYQP7P5	WGS	2719487222	0	0
BS_3NX3RBCX	WGS	2719487222	5	0.0018385819060119854
BS_3P96RT4E	WGS	2719487222	0	0
BS_3QDRWJCF	WGS	2719487222	0	0
BS_3R0KN6Z4	WGS	2719487222	0	0
BS_3VKW5988	WGS	2719487222	0	0
BS_3Y44RJXS	WGS	2719487222	0	0
BS_3Z40EZHD	WGS	2719487222	0	0
BS_3ZASRA3A	WGS	2719487222	0	0
BS_3ZMH8578	WGS	2719487222	0	0
BS_40FX713C	WGS	2719487222	0	0
BS_40SJZGT2	WGS	2719487222	0	0
BS_41SWNWAG	WGS	2719487222	0	0
BS_41TD9XET	WGS	2719487222	0	0
BS_42A66SH4	WGS	2719487222	0	0
BS_45913DTA	WGS	2719487222	0	0
BS_47454JJ6	WGS	2719487222	0	0
BS_47X3VAM0	WGS	2719487222	0	0
BS_49JD1V3S	WGS	2719487222	0	0
BS_4DQAQFQH	WGS	2719487222	NA	NA
BS_4DTX295Z	WGS	2719487222	0	0
BS_4DY83R02	WGS	2719487222	2	7.354327624047942e-4
BS_4G9Y2VC6	WGS	2719487222	0	0
BS_4GKH983E	WGS	2719487222	0	0
BS_4M0ZMCDC	WGS	2719487222	0	0
BS_4NPEMNAD	WGS	2719487222	0	0
BS_4P25NNZD	WGS	2719487222	0	0
BS_4PAE19ZC	WGS	2719487222	0	0
BS_4QFSH7C4	WGS	2719487222	0	0
BS_4RS1SC48	WGS	2719487222	0	0
BS_4T8J7JEP	WGS	2719487222	0	0
BS_4XPPZTGG	WGS	2719487222	0	0
BS_4Z6F1HJZ	WGS	2719487222	0	0
BS_4ZKN0WGS	WGS	2719487222	0	0
BS_50XV7CTQ	WGS	2719487222	0	0
BS_53TV75NN	WGS	2719487222	0	0
BS_55N7KFHW	WGS	2719487222	0	0
BS_58X7SKJS	WGS	2719487222	0	0
BS_5968GBGT	WGS	2719487222	NA	NA
BS_59FR1NC2	WGS	2719487222	0	0
BS_5B6XZ7YP	WGS	2719487222	0	0
BS_5BMNK8SY	WGS	2719487222	0	0
BS_5BNV7MCF	WGS	2719487222	0	0
BS_5D24XV4T	WGS	2719487222	0	0
BS_5J5VH3X0	WGS	2719487222	0	0
BS_5JC116NM	WGS	2719487222	1	3.677163812023971e-4
BS_5KFAEMQJ	WGS	2719487222	0	0
BS_5KK9P7XD	WGS	2719487222	0	0
BS_5NAKYS1S	WGS	2719487222	0	0
BS_5R0HHQ1Y	WGS	2719487222	0	0
BS_5RD8KEED	WGS	2719487222	0	0
BS_5S8VXASX	WGS	2719487222	0	0
BS_5TT6TT4K	WGS	2719487222	0	0
BS_5V2FBYQG	WGS	2719487222	0	0
BS_5V2XCW17	WGS	2719487222	0	0
BS_5WK2KXYW	WGS	2719487222	0	0
BS_5XZP7F4Q	WGS	2719487222	0	0
BS_5Y2Q63Y4	WGS	2719487222	0	0
BS_5Z4XQC9X	WGS	2719487222	0	0
BS_5ZRZC3ZM	WGS	2719487222	0	0
BS_62XRDTM6	WGS	2719487222	0	0
BS_682Z7WH6	WGS	2719487222	0	0
BS_68TZMZH1	WGS	2719487222	0	0
BS_69VS8PS1	WGS	2719487222	0	0
BS_6F49F7WH	WGS	2719487222	0	0
BS_6FV7BDE3	WGS	2719487222	0	0
BS_6FYTRKJJ	WGS	2719487222	0	0
BS_6GN1FGTB	WGS	2719487222	0	0
BS_6GTKRGNK	WGS	2719487222	0	0
BS_6GV08HTE	WGS	2719487222	0	0
BS_6HE8H9HY	WGS	2719487222	0	0
BS_6JBE0947	WGS	2719487222	0	0
BS_6KEYD1S4	WGS	2719487222	0	0
BS_6NPSZJ4C	WGS	2719487222	0	0
BS_6Q9PMNWY	WGS	2719487222	0	0
BS_6SA5B35V	WGS	2719487222	1	3.677163812023971e-4
BS_6T87HSPX	WGS	2719487222	0	0
BS_6TMPZKSZ	WGS	2719487222	0	0
BS_6VKKMM6M	WGS	2719487222	0	0
BS_6X2BQQGE	WGS	2719487222	0	0
BS_6X3Z0AVR	WGS	2719487222	0	0
BS_6XHDR1WS	WGS	2719487222	0	0
BS_6XP91JM2	WGS	2719487222	0	0
BS_6Y7FX7QJ	WGS	2719487222	0	0
BS_6Z213H2V	WGS	2719487222	0	0
BS_6Z4WHYDG	WGS	2719487222	0	0
BS_6ZP2KRPW	WGS	2719487222	0	0
BS_70FKSKM9	WGS	2719487222	0	0
BS_71HPXFE7	WGS	2719487222	0	0
BS_742CDKAS	WGS	2719487222	0	0
BS_74A1TB03	WGS	2719487222	0	0
BS_75VHXMZN	WGS	2719487222	0	0
BS_78TQS4Y3	WGS	2719487222	0	0
BS_797V83YM	WGS	2719487222	0	0
BS_79NQJZ09	WGS	2719487222	0	0
BS_79SYEHY3	WGS	2719487222	0	0
BS_7BNQBB26	WGS	2719487222	0	0
BS_7F07M7JG	WGS	2719487222	0	0
BS_7GKF6M85	WGS	2719487222	0	0
BS_7HC4W4SA	WGS	2719487222	0	0
BS_7M5272WN	WGS	2719487222	1	3.677163812023971e-4
BS_7M6F9GQD	WGS	2719487222	0	0
BS_7M7JNG00	WGS	2719487222	0	0
BS_7PF3C1P7	WGS	2719487222	0	0
BS_7PKPNFFK	WGS	2719487222	0	0
BS_7RQCH5Y7	WGS	2719487222	0	0
BS_7XZNDFV4	WGS	2719487222	3	0.0011031491436071913
BS_7Y5E5KQW	WGS	2719487222	0	0
BS_80078QDG	WGS	2719487222	0	0
BS_80X7AVCP	WGS	2719487222	0	0
BS_8226HD4X	WGS	2719487222	0	0
BS_823V5X6Z	WGS	2719487222	3	0.0011031491436071913
BS_83MSWR59	WGS	2719487222	0	0
BS_84AQCZE4	WGS	2719487222	0	0
BS_853PNV7P	WGS	2719487222	0	0
BS_859AV1DB	WGS	2719487222	0	0
BS_85Q5P8GF	WGS	2719487222	0	0
BS_85Y70BHE	WGS	2719487222	0	0
BS_86QSEFS7	WGS	2719487222	0	0
BS_872Q3FK2	WGS	2719487222	0	0
BS_886M7JMG	WGS	2719487222	0	0
BS_895FJ34T	WGS	2719487222	0	0
BS_89RCN9PF	WGS	2719487222	0	0
BS_8AY2GM4G	WGS	2719487222	1	3.677163812023971e-4
BS_8B1YF57H	WGS	2719487222	0	0
BS_8BD8WD38	WGS	2719487222	0	0
BS_8BM1WTGR	WGS	2719487222	0	0
BS_8BS10XE2	WGS	2719487222	0	0
BS_8CA214YR	WGS	2719487222	0	0
BS_8D52JK1Q	WGS	2719487222	2	7.354327624047942e-4
BS_8EB1S8MK	WGS	2719487222	0	0
BS_8FSJDG2T	WGS	2719487222	0	0
BS_8H2XX24V	WGS	2719487222	0	0
BS_8JFMP1T1	WGS	2719487222	0	0
BS_8Q8CAY84	WGS	2719487222	0	0
BS_8Q8N6AHW	WGS	2719487222	0	0
BS_8S2CZBA6	WGS	2719487222	0	0
BS_8SETK1J4	WGS	2719487222	1	3.677163812023971e-4
BS_8SYN7GXG	WGS	2719487222	0	0
BS_8TFBNHT0	WGS	2719487222	0	0
BS_8W0FNBWF	WGS	2719487222	0	0
BS_8WJR4AA3	WGS	2719487222	0	0
BS_8YQGSMDK	WGS	2719487222	0	0
BS_922YMFYK	WGS	2719487222	0	0
BS_928HWFFM	WGS	2719487222	1	3.677163812023971e-4
BS_93B38HPS	WGS	2719487222	0	0
BS_93BV8AY9	WGS	2719487222	0	0
BS_947CK40E	WGS	2719487222	0	0
BS_94AP61Q5	WGS	2719487222	0	0
BS_95RRF4NE	WGS	2719487222	0	0
BS_969K7ZM1	WGS	2719487222	0	0
BS_96S0VQBN	WGS	2719487222	0	0
BS_99PPRCW4	WGS	2719487222	0	0
BS_9BF58P80	WGS	2719487222	0	0
BS_9BGCH82S	WGS	2719487222	0	0
BS_9BN45DFK	WGS	2719487222	0	0
BS_9CMJ3QF6	WGS	2719487222	0	0
BS_9D39MFHT	WGS	2719487222	0	0
BS_9DM8H1RX	WGS	2719487222	NA	NA
BS_9E632VPJ	WGS	2719487222	0	0
BS_9E6Q11G2	WGS	2719487222	0	0
BS_9F2J6VS1	WGS	2719487222	0	0
BS_9G7ETYHR	WGS	2719487222	0	0
BS_9GJHMA3J	WGS	2719487222	0	0
BS_9GN1QA3Q	WGS	2719487222	0	0
BS_9GSWPZ44	WGS	2719487222	0	0
BS_9HDPJT21	WGS	2719487222	0	0
BS_9HEMB7RK	WGS	2719487222	0	0
BS_9JVGXA2W	WGS	2719487222	0	0
BS_9KDA3HG6	WGS	2719487222	0	0
BS_9M49SGAQ	WGS	2719487222	0	0
BS_9N3B3HZB	WGS	2719487222	0	0
BS_9NF39QAW	WGS	2719487222	0	0
BS_9P4NDTKJ	WGS	2719487222	NA	NA
BS_9PQPZPGM	WGS	2719487222	0	0
BS_9QMVZ4C0	WGS	2719487222	0	0
BS_9R82A3VT	WGS	2719487222	0	0
BS_9SVMVJ45	WGS	2719487222	0	0
BS_9W6FK6X4	WGS	2719487222	0	0
BS_9X9E86DY	WGS	2719487222	0	0
BS_9YPJANGX	WGS	2719487222	0	0
BS_9ZFXXJPK	WGS	2719487222	0	0
BS_A1DV9T7G	WGS	2719487222	NA	NA
BS_A3EV6FXK	WGS	2719487222	0	0
BS_A4KYP5H0	WGS	2719487222	0	0
BS_A70G7S2W	WGS	2719487222	1	3.677163812023971e-4
BS_A94A7EJ4	WGS	2719487222	0	0
BS_A9S5HT6P	WGS	2719487222	NA	NA
BS_ABENB1H2	WGS	2719487222	0	0
BS_ABZ3BK38	WGS	2719487222	0	0
BS_ACE6QKVF	WGS	2719487222	0	0
BS_ACTR13BQ	WGS	2719487222	0	0
BS_AEMRNSQX	WGS	2719487222	0	0
BS_AF5D41PD	WGS	2719487222	0	0
BS_AFAHY6HP	WGS	2719487222	NA	NA
BS_AFBPM6CN	WGS	2719487222	0	0
BS_AG0BZN6F	WGS	2719487222	0	0
BS_AG6M7TJE	WGS	2719487222	0	0
BS_AGAW7M7W	WGS	2719487222	0	0
BS_AGD2ATY1	WGS	2719487222	0	0
BS_AGGH3QGS	WGS	2719487222	0	0
BS_AHAXPFG3	WGS	2719487222	0	0
BS_AHT9PKVE	WGS	2719487222	NA	NA
BS_AJ0T7DJ7	WGS	2719487222	0	0
BS_AJAH8KG5	WGS	2719487222	0	0
BS_AJFG2QDD	WGS	2719487222	0	0
BS_AK9BV52G	WGS	2719487222	0	0
BS_AM2TZPNS	WGS	2719487222	NA	NA
BS_APAQ2X2S	WGS	2719487222	0	0
BS_AQECMDPP	WGS	2719487222	0	0
BS_AQMKA8NC	WGS	2719487222	0	0
BS_AQQY8HMR	WGS	2719487222	0	0
BS_AR2BH0Z4	WGS	2719487222	0	0
BS_ARE4EM81	WGS	2719487222	0	0
BS_ASXY97FK	WGS	2719487222	0	0
BS_AVS4DSZW	WGS	2719487222	0	0
BS_AWDQEKK1	WGS	2719487222	0	0
BS_AWV1EDYB	WGS	2719487222	0	0
BS_AXM96K20	WGS	2719487222	0	0
BS_AXW0XBH8	WGS	2719487222	0	0
BS_AYPBAHJ6	WGS	2719487222	0	0
BS_B1X2SB4P	WGS	2719487222	0	0
BS_B3RH9V17	WGS	2719487222	0	0
BS_B4DY7ET3	WGS	2719487222	0	0
BS_B4P1NP87	WGS	2719487222	0	0
BS_B558FJXC	WGS	2719487222	0	0
BS_B5Z2XV03	WGS	2719487222	0	0
BS_B6K0N6HS	WGS	2719487222	0	0
BS_B6KCJF2B	WGS	2719487222	0	0
BS_B73JK7T1	WGS	2719487222	0	0
BS_B91XGSA5	WGS	2719487222	0	0
BS_B94G701Q	WGS	2719487222	0	0
BS_B9QP40ER	WGS	2719487222	0	0
BS_BA0M71QZ	WGS	2719487222	0	0
BS_BAVWP5JG	WGS	2719487222	0	0
BS_BBCM52QE	WGS	2719487222	0	0
BS_BBHFKBE7	WGS	2719487222	0	0
BS_BBTT7DH4	WGS	2719487222	0	0
BS_BD4RQ1G0	WGS	2719487222	0	0
BS_BFDEZK1C	WGS	2719487222	0	0
BS_BM95DGCQ	WGS	2719487222	0	0
BS_BMHYK93N	WGS	2719487222	0	0
BS_BNFCXVYZ	WGS	2719487222	0	0
BS_BQ81D2BP	WGS	2719487222	0	0
BS_BQWMQM2Y	WGS	2719487222	2	7.354327624047942e-4
BS_BR1X3R68	WGS	2719487222	0	0
BS_BS5X4H0Y	WGS	2719487222	0	0
BS_BSM3ZHW4	WGS	2719487222	0	0
BS_BVD7PWP5	WGS	2719487222	0	0
BS_BWZTMWTM	WGS	2719487222	0	0
BS_BX8AR74E	WGS	2719487222	0	0
BS_BYJDRXMK	WGS	2719487222	0	0
BS_BZ4GKDP4	WGS	2719487222	0	0
BS_BZWM455T	WGS	2719487222	0	0
BS_C0YDDQKB	WGS	2719487222	0	0
BS_C19DFVR5	WGS	2719487222	1	3.677163812023971e-4
BS_C1RRDNF5	WGS	2719487222	1	3.677163812023971e-4
BS_C2NH5FDT	WGS	2719487222	0	0
BS_C3KDA5ZC	WGS	2719487222	0	0
BS_C3X4AEK5	WGS	2719487222	0	0
BS_C5RDMCCS	WGS	2719487222	0	0
BS_C6GBYR17	WGS	2719487222	2	7.354327624047942e-4
BS_C6NB914B	WGS	2719487222	0	0
BS_C9TNGEA0	WGS	2719487222	0	0
BS_CBMAWSAR	WGS	2719487222	0	0
BS_CDKC1E2B	WGS	2719487222	0	0
BS_CFEWVDG1	WGS	2719487222	0	0
BS_CFPWSZB5	WGS	2719487222	0	0
BS_CGCNC41M	WGS	2719487222	0	0
BS_CGXTFM67	WGS	2719487222	0	0
BS_CHAFNK64	WGS	2719487222	0	0
BS_CK7CPM73	WGS	2719487222	0	0
BS_CKY2TTXG	WGS	2719487222	0	0
BS_CN7PB0DN	WGS	2719487222	0	0
BS_CP435MAC	WGS	2719487222	0	0
BS_CPYV7AHD	WGS	2719487222	0	0
BS_CPZZR2R7	WGS	2719487222	0	0
BS_CQ8C6X4X	WGS	2719487222	0	0
BS_CRKBDAYZ	WGS	2719487222	0	0
BS_CSY11X7E	WGS	2719487222	0	0
BS_CWQ35N2K	WGS	2719487222	0	0
BS_CXCKHP3Z	WGS	2719487222	0	0
BS_CXDKK6KS	WGS	2719487222	0	0
BS_CXN0498B	WGS	2719487222	0	0
BS_CZRA594T	WGS	2719487222	0	0
BS_D09VWF8H	WGS	2719487222	0	0
BS_D2BZ25FW	WGS	2719487222	0	0
BS_D368BNRD	WGS	2719487222	2	7.354327624047942e-4
BS_D3KVGMRJ	WGS	2719487222	2	7.354327624047942e-4
BS_D3XVXF05	WGS	2719487222	0	0
BS_D3ZV6MMY	WGS	2719487222	0	0
BS_D59VEERR	WGS	2719487222	0	0
BS_D6STCMQS	WGS	2719487222	0	0
BS_D6XHKZDZ	WGS	2719487222	0	0
BS_DAEM3WRX	WGS	2719487222	0	0
BS_DC7XYYG8	WGS	2719487222	0	0
BS_DE26D072	WGS	2719487222	0	0
BS_DGG7YE8R	WGS	2719487222	0	0
BS_DH86PF5A	WGS	2719487222	0	0
BS_DJEVCH34	WGS	2719487222	0	0
BS_DMBNB0EP	WGS	2719487222	0	0
BS_DT92H1MJ	WGS	2719487222	0	0
BS_DVDT4VXQ	WGS	2719487222	0	0
BS_DVQYQSVW	WGS	2719487222	0	0
BS_DW1CYEXP	WGS	2719487222	0	0
BS_E0AAK0V0	WGS	2719487222	0	0
BS_E0S2Y0TS	WGS	2719487222	0	0
BS_E1VJCEWB	WGS	2719487222	0	0
BS_E2RXQ3JW	WGS	2719487222	0	0
BS_E42SSQGJ	WGS	2719487222	0	0
BS_E5B2YZJH	WGS	2719487222	0	0
BS_E5H6CFYT	WGS	2719487222	0	0
BS_E7HEQZ1K	WGS	2719487222	0	0
BS_E8MC6R2K	WGS	2719487222	0	0
BS_E8SJ36A6	WGS	2719487222	0	0
BS_E9ATGWME	WGS	2719487222	0	0
BS_E9M7TDB6	WGS	2719487222	0	0
BS_EDCQ4M0R	WGS	2719487222	0	0
BS_EDZCAHR2	WGS	2719487222	1	3.677163812023971e-4
BS_EE73VE7V	WGS	2719487222	0	0
BS_EFBBP9H3	WGS	2719487222	0	0
BS_EHBH0NYX	WGS	2719487222	0	0
BS_EJ1H9PZY	WGS	2719487222	0	0
BS_EJV0N3BX	WGS	2719487222	2	7.354327624047942e-4
BS_EKR4NSNW	WGS	2719487222	0	0
BS_EP25TTAG	WGS	2719487222	1	3.677163812023971e-4
BS_EPM623G4	WGS	2719487222	0	0
BS_EQE19CB0	WGS	2719487222	0	0
BS_ERAWW3H7	WGS	2719487222	0	0
BS_ERFMPQN3	WGS	2719487222	0	0
BS_ERMGD2N5	WGS	2719487222	NA	NA
BS_ETTZM63Y	WGS	2719487222	0	0
BS_EXTEGB51	WGS	2719487222	0	0
BS_F064HMTP	WGS	2719487222	0	0
BS_F0GNWEJJ	WGS	2719487222	0	0
BS_F1B71HTZ	WGS	2719487222	0	0
BS_F48RA7QF	WGS	2719487222	0	0
BS_F4D169Q7	WGS	2719487222	0	0
BS_F5641KTR	WGS	2719487222	0	0
BS_F5KRHGKC	WGS	2719487222	0	0
BS_F5V8CWXT	WGS	2719487222	0	0
BS_F7KYPE79	WGS	2719487222	0	0
BS_F8K4VQMF	WGS	2719487222	0	0
BS_F8KR1QWE	WGS	2719487222	1	3.677163812023971e-4
BS_F969DNHD	WGS	2719487222	0	0
BS_F9ZTZ4YS	WGS	2719487222	0	0
BS_FBJ516WW	WGS	2719487222	0	0
BS_FBP5NZNR	WGS	2719487222	0	0
BS_FCXEAPJ1	WGS	2719487222	0	0
BS_FF73TT6D	WGS	2719487222	0	0
BS_FFD25TTK	WGS	2719487222	0	0
BS_FG649AWK	WGS	2719487222	0	0
BS_FHE6Z73G	WGS	2719487222	0	0
BS_FHFVCQ41	WGS	2719487222	0	0
BS_FJEBFQHG	WGS	2719487222	0	0
BS_FJEZ3ASV	WGS	2719487222	0	0
BS_FK3B5SDH	WGS	2719487222	0	0
BS_FKQ7F6D1	WGS	2719487222	0	0
BS_FNF1TCSW	WGS	2719487222	0	0
BS_FNM4BB83	WGS	2719487222	0	0
BS_FQ2ZBMPA	WGS	2719487222	0	0
BS_FSM39DXA	WGS	2719487222	0	0
BS_FT95T4YP	WGS	2719487222	0	0
BS_FVPMPMRJ	WGS	2719487222	0	0
BS_FVYBGMG1	WGS	2719487222	0	0
BS_FWCKP4X1	WGS	2719487222	0	0
BS_FXDY881S	WGS	2719487222	0	0
BS_FYJMNRGK	WGS	2719487222	0	0
BS_G12HNXYX	WGS	2719487222	0	0
BS_G16NM5WJ	WGS	2719487222	0	0
BS_G2016BE5	WGS	2719487222	0	0
BS_G4EX0H98	WGS	2719487222	0	0
BS_G61CN2V0	WGS	2719487222	0	0
BS_G9MQM1KK	WGS	2719487222	0	0
BS_GAA327FP	WGS	2719487222	0	0
BS_GCQEB05M	WGS	2719487222	0	0
BS_GDPZN3SD	WGS	2719487222	0	0
BS_GFS9JEE6	WGS	2719487222	0	0
BS_GKN0B47F	WGS	2719487222	0	0
BS_GKPVZXYP	WGS	2719487222	1	3.677163812023971e-4
BS_GMQZNQH8	WGS	2719487222	0	0
BS_GRECE8Q9	WGS	2719487222	0	0
BS_GRS3T427	WGS	2719487222	0	0
BS_GS9JCK55	WGS	2719487222	0	0
BS_GTAJFTTR	WGS	2719487222	0	0
BS_GWPJKM7G	WGS	2719487222	2	7.354327624047942e-4
BS_GXACEYKB	WGS	2719487222	0	0
BS_H0638GZT	WGS	2719487222	0	0
BS_H174820R	WGS	2719487222	0	0
BS_H1K33JVK	WGS	2719487222	0	0
BS_H1MNXNHB	WGS	2719487222	0	0
BS_H2K7XX4X	WGS	2719487222	0	0
BS_H50HR85Y	WGS	2719487222	0	0
BS_H83DTMT2	WGS	2719487222	0	0
BS_H8E4K1DT	WGS	2719487222	0	0
BS_H8MAKDRB	WGS	2719487222	0	0
BS_H8NWA41N	WGS	2719487222	0	0
BS_HBAKYKQM	WGS	2719487222	0	0
BS_HC4T1EEP	WGS	2719487222	0	0
BS_HEJ72V3F	WGS	2719487222	0	0
BS_HGP0PV0D	WGS	2719487222	0	0
BS_HJ95JNFN	WGS	2719487222	0	0
BS_HM5GFJN8	WGS	2719487222	0	0
BS_HM5N78GV	WGS	2719487222	0	0
BS_HN8DE43A	WGS	2719487222	0	0
BS_HNE6BPMH	WGS	2719487222	0	0
BS_HPMX6CT4	WGS	2719487222	0	0
BS_HQFNQHVW	WGS	2719487222	0	0
BS_HSYF7G2D	WGS	2719487222	0	0
BS_HTGDSPQA	WGS	2719487222	0	0
BS_HW4J7JM8	WGS	2719487222	0	0
BS_HW4MYBZ2	WGS	2719487222	NA	NA
BS_HYGK88B0	WGS	2719487222	0	0
BS_HYKV2TH9	WGS	2719487222	0	0
BS_HZHEF797	WGS	2719487222	2	7.354327624047942e-4
BS_HZNKSQ17	WGS	2719487222	0	0
BS_HZV4WDTB	WGS	2719487222	0	0
BS_J037K4BM	WGS	2719487222	0	0
BS_J33YVP27	WGS	2719487222	0	0
BS_J4E9SW51	WGS	2719487222	0	0
BS_J52D4XQY	WGS	2719487222	0	0
BS_J5J0EA7Y	WGS	2719487222	0	0
BS_J6VRW67C	WGS	2719487222	0	0
BS_J8EH1N7V	WGS	2719487222	NA	NA
BS_J8EK6RNF	WGS	2719487222	0	0
BS_JA3XXP1Y	WGS	2719487222	0	0
BS_JB3J82ZK	WGS	2719487222	0	0
BS_JBHQ6G3J	WGS	2719487222	0	0
BS_JBY9S5D4	WGS	2719487222	0	0
BS_JC2187NA	WGS	2719487222	0	0
BS_JC8YV5V9	WGS	2719487222	NA	NA
BS_JDMM2XG4	WGS	2719487222	0	0
BS_JDS0SYST	WGS	2719487222	0	0
BS_JE1DF581	WGS	2719487222	1	3.677163812023971e-4
BS_JGKRN7NA	WGS	2719487222	0	0
BS_JHGFJR3D	WGS	2719487222	0	0
BS_JJNSP29S	WGS	2719487222	0	0
BS_JJWC13GG	WGS	2719487222	0	0
BS_JJZPY3BG	WGS	2719487222	0	0
BS_JK5GTHVG	WGS	2719487222	0	0
BS_JM979K1M	WGS	2719487222	0	0
BS_JNS7Q60A	WGS	2719487222	0	0
BS_JQNF0FQP	WGS	2719487222	0	0
BS_JR56RQDC	WGS	2719487222	2	7.354327624047942e-4
BS_JRFVST47	WGS	2719487222	6	0.0022062982872143827
BS_JSMAT49K	WGS	2719487222	0	0
