filename	kit_name	kit_url
C494.TCGA-HT-A61B-10A-01D-A29Q-08.3_gdc_realn.bam	Custom V2 Exome Bait, 48 RXN X 16 tubes	https://bitbucket.org/cghub/cghub-capture-kit-info/raw/c38c4b9cb500b724de46546fd52f8d532fd9eba9/BI/vendor/Agilent/whole_exome_agilent_1.1_refseq_plus_3_boosters.targetIntervals.bed
C494.TCGA-P5-A72U-10A-01D-A329-08.1_gdc_realn.bam	Custom V2 Exome Bait, 48 RXN X 16 tubes	https://bitbucket.org/cghub/cghub-capture-kit-info/raw/c38c4b9cb500b724de46546fd52f8d532fd9eba9/BI/vendor/Agilent/whole_exome_agilent_1.1_refseq_plus_3_boosters.targetIntervals.bed
C494.TCGA-DU-A6S2-10A-01D-A329-08.1_gdc_realn.bam	Custom V2 Exome Bait, 48 RXN X 16 tubes	https://bitbucket.org/cghub/cghub-capture-kit-info/raw/c38c4b9cb500b724de46546fd52f8d532fd9eba9/BI/vendor/Agilent/whole_exome_agilent_1.1_refseq_plus_3_boosters.targetIntervals.bed
C1663.TCGA-XG-A823-10A-01D-A35G-08.2_gdc_realn.bam	Custom V2 Exome Bait, 48 RXN X 16 tubes	https://bitbucket.org/cghub/cghub-capture-kit-info/raw/c38c4b9cb500b724de46546fd52f8d532fd9eba9/BI/vendor/Agilent/whole_exome_agilent_1.1_refseq_plus_3_boosters.targetIntervals.bed
C1663.TCGA-QT-A5XL-10A-01D-A35B-08.1_gdc_realn.bam	Custom V2 Exome Bait, 48 RXN X 16 tubes	https://bitbucket.org/cghub/cghub-capture-kit-info/raw/c38c4b9cb500b724de46546fd52f8d532fd9eba9/BI/vendor/Agilent/whole_exome_agilent_1.1_refseq_plus_3_boosters.targetIntervals.bed
C494.TCGA-P5-A5F1-10A-01D-A289-08.5_gdc_realn.bam	Custom V2 Exome Bait, 48 RXN X 16 tubes	https://bitbucket.org/cghub/cghub-capture-kit-info/raw/c38c4b9cb500b724de46546fd52f8d532fd9eba9/BI/vendor/Agilent/whole_exome_agilent_1.1_refseq_plus_3_boosters.targetIntervals.bed
C494.TCGA-DU-8164-10A-01D-2253-08.1_gdc_realn.bam	Custom V2 Exome Bait, 48 RXN X 16 tubes	https://bitbucket.org/cghub/cghub-capture-kit-info/raw/c38c4b9cb500b724de46546fd52f8d532fd9eba9/BI/vendor/Agilent/whole_exome_agilent_1.1_refseq_plus_3_boosters.targetIntervals.bed
C494.TCGA-TM-A84S-10A-01D-A367-08.2_gdc_realn.bam	Custom V2 Exome Bait, 48 RXN X 16 tubes	https://bitbucket.org/cghub/cghub-capture-kit-info/raw/c38c4b9cb500b724de46546fd52f8d532fd9eba9/BI/vendor/Agilent/whole_exome_agilent_1.1_refseq_plus_3_boosters.targetIntervals.bed
C1663.TCGA-QR-A6GO-10A-01D-A35B-08.1_gdc_realn.bam	Custom V2 Exome Bait, 48 RXN X 16 tubes	https://bitbucket.org/cghub/cghub-capture-kit-info/raw/c38c4b9cb500b724de46546fd52f8d532fd9eba9/BI/vendor/Agilent/whole_exome_agilent_1.1_refseq_plus_3_boosters.targetIntervals.bed
C494.TCGA-DU-A7TA-10A-01D-A33W-08.1_gdc_realn.bam	Custom V2 Exome Bait, 48 RXN X 16 tubes	https://bitbucket.org/cghub/cghub-capture-kit-info/raw/c38c4b9cb500b724de46546fd52f8d532fd9eba9/BI/vendor/Agilent/whole_exome_agilent_1.1_refseq_plus_3_boosters.targetIntervals.bed
C494.TCGA-HT-7684-10A-01D-2253-08.1_gdc_realn.bam	Custom V2 Exome Bait, 48 RXN X 16 tubes	https://bitbucket.org/cghub/cghub-capture-kit-info/raw/c38c4b9cb500b724de46546fd52f8d532fd9eba9/BI/vendor/Agilent/whole_exome_agilent_1.1_refseq_plus_3_boosters.targetIntervals.bed
C1663.TCGA-S7-A7WU-10A-01D-A35G-08.2_gdc_realn.bam	Custom V2 Exome Bait, 48 RXN X 16 tubes	https://bitbucket.org/cghub/cghub-capture-kit-info/raw/c38c4b9cb500b724de46546fd52f8d532fd9eba9/BI/vendor/Agilent/whole_exome_agilent_1.1_refseq_plus_3_boosters.targetIntervals.bed
C494.TCGA-S9-A6TZ-10A-01D-A329-08.1_gdc_realn.bam	Custom V2 Exome Bait, 48 RXN X 16 tubes	https://bitbucket.org/cghub/cghub-capture-kit-info/raw/c38c4b9cb500b724de46546fd52f8d532fd9eba9/BI/vendor/Agilent/whole_exome_agilent_1.1_refseq_plus_3_boosters.targetIntervals.bed
C494.TCGA-FG-5964-10A-01D-1705-08.1_gdc_realn.bam	Custom V2 Exome Bait, 48 RXN X 16 tubes	https://bitbucket.org/cghub/cghub-capture-kit-info/raw/c38c4b9cb500b724de46546fd52f8d532fd9eba9/BI/vendor/Agilent/whole_exome_agilent_1.1_refseq_plus_3_boosters.targetIntervals.bed
C484.TCGA-28-5216-10A-01D-1486-08.7_gdc_realn.bam	Custom V2 Exome Bait, 48 RXN X 16 tubes	https://bitbucket.org/cghub/cghub-capture-kit-info/raw/c38c4b9cb500b724de46546fd52f8d532fd9eba9/BI/vendor/Agilent/whole_exome_agilent_1.1_refseq_plus_3_boosters.targetIntervals.bed
C1663.TCGA-S7-A7WT-10A-01D-A35G-08.2_gdc_realn.bam	Custom V2 Exome Bait, 48 RXN X 16 tubes	https://bitbucket.org/cghub/cghub-capture-kit-info/raw/c38c4b9cb500b724de46546fd52f8d532fd9eba9/BI/vendor/Agilent/whole_exome_agilent_1.1_refseq_plus_3_boosters.targetIntervals.bed
C494.TCGA-HW-7493-10A-01D-2024-08.2_gdc_realn.bam	Custom V2 Exome Bait, 48 RXN X 16 tubes	https://bitbucket.org/cghub/cghub-capture-kit-info/raw/c38c4b9cb500b724de46546fd52f8d532fd9eba9/BI/vendor/Agilent/whole_exome_agilent_1.1_refseq_plus_3_boosters.targetIntervals.bed
C1663.TCGA-SP-A6QF-10A-21D-A35G-08.1_gdc_realn.bam	Custom V2 Exome Bait, 48 RXN X 16 tubes	https://bitbucket.org/cghub/cghub-capture-kit-info/raw/c38c4b9cb500b724de46546fd52f8d532fd9eba9/BI/vendor/Agilent/whole_exome_agilent_1.1_refseq_plus_3_boosters.targetIntervals.bed
C1663.TCGA-WB-A818-10A-01D-A35G-08.1_gdc_realn.bam	Custom V2 Exome Bait, 48 RXN X 16 tubes	https://bitbucket.org/cghub/cghub-capture-kit-info/raw/c38c4b9cb500b724de46546fd52f8d532fd9eba9/BI/vendor/Agilent/whole_exome_agilent_1.1_refseq_plus_3_boosters.targetIntervals.bed
C484.TCGA-32-1977-10C-01D-1353-08.3_gdc_realn.bam	Custom V2 Exome Bait, 48 RXN X 16 tubes	https://bitbucket.org/cghub/cghub-capture-kit-info/raw/c38c4b9cb500b724de46546fd52f8d532fd9eba9/BI/vendor/Agilent/whole_exome_agilent_1.1_refseq_plus_3_boosters.targetIntervals.bed
C282.TCGA-14-0871-10A-01W.7_gdc_realn.bam	Custom V2 Exome Bait, 48 RXN X 16 tubes|Custom V2 Exome Bait, 48 RXN X 16 tubes	https://bitbucket.org/cghub/cghub-capture-kit-info/raw/c38c4b9cb500b724de46546fd52f8d532fd9eba9/BI/vendor/Agilent/tcga_6k_genes.targetIntervals.bed|https://bitbucket.org/cghub/cghub-capture-kit-info/raw/c38c4b9cb500b724de46546fd52f8d532fd9eba9/BI/vendor/Agilent/whole_exome_agilent_plus_tcga_6k.targetIntervals.bed
C494.TCGA-DU-A76R-10A-01D-A329-08.1_gdc_realn.bam	Custom V2 Exome Bait, 48 RXN X 16 tubes	https://bitbucket.org/cghub/cghub-capture-kit-info/raw/c38c4b9cb500b724de46546fd52f8d532fd9eba9/BI/vendor/Agilent/whole_exome_agilent_1.1_refseq_plus_3_boosters.targetIntervals.bed
C494.TCGA-RY-A843-10A-01D-A367-08.1_gdc_realn.bam	Custom V2 Exome Bait, 48 RXN X 16 tubes	https://bitbucket.org/cghub/cghub-capture-kit-info/raw/c38c4b9cb500b724de46546fd52f8d532fd9eba9/BI/vendor/Agilent/whole_exome_agilent_1.1_refseq_plus_3_boosters.targetIntervals.bed
C494.TCGA-FG-7637-10A-01D-2086-08.2_gdc_realn.bam	Custom V2 Exome Bait, 48 RXN X 16 tubes	https://bitbucket.org/cghub/cghub-capture-kit-info/raw/c38c4b9cb500b724de46546fd52f8d532fd9eba9/BI/vendor/Agilent/whole_exome_agilent_1.1_refseq_plus_3_boosters.targetIntervals.bed
C494.TCGA-HT-7604-10A-01D-2086-08.2_gdc_realn.bam	Custom V2 Exome Bait, 48 RXN X 16 tubes	https://bitbucket.org/cghub/cghub-capture-kit-info/raw/c38c4b9cb500b724de46546fd52f8d532fd9eba9/BI/vendor/Agilent/whole_exome_agilent_1.1_refseq_plus_3_boosters.targetIntervals.bed
C494.TCGA-DU-7302-10A-01D-2086-08.2_gdc_realn.bam	Custom V2 Exome Bait, 48 RXN X 16 tubes	https://bitbucket.org/cghub/cghub-capture-kit-info/raw/c38c4b9cb500b724de46546fd52f8d532fd9eba9/BI/vendor/Agilent/whole_exome_agilent_1.1_refseq_plus_3_boosters.targetIntervals.bed
C282.TCGA-16-0850-10A-01W.4_gdc_realn.bam	Custom V2 Exome Bait, 48 RXN X 16 tubes|Custom V2 Exome Bait, 48 RXN X 16 tubes	https://bitbucket.org/cghub/cghub-capture-kit-info/raw/c38c4b9cb500b724de46546fd52f8d532fd9eba9/BI/vendor/Agilent/tcga_6k_genes.targetIntervals.bed|https://bitbucket.org/cghub/cghub-capture-kit-info/raw/c38c4b9cb500b724de46546fd52f8d532fd9eba9/BI/vendor/Agilent/whole_exome_agilent_plus_tcga_6k.targetIntervals.bed
C494.TCGA-HW-A5KK-10A-01D-A27N-08.4_gdc_realn.bam	Custom V2 Exome Bait, 48 RXN X 16 tubes	https://bitbucket.org/cghub/cghub-capture-kit-info/raw/c38c4b9cb500b724de46546fd52f8d532fd9eba9/BI/vendor/Agilent/whole_exome_agilent_1.1_refseq_plus_3_boosters.targetIntervals.bed
