term	estimate	std.error	statistic	p.value	conf.low	conf.high
tp53_score	-16.05798044881805	26.2095593287194	-0.6126764760681173	0.5400902798882516	-67.42777278377386	35.31181188613776
telomerase_score	-39.73391143472242	39.44866137139911	-1.0072309187031152	0.31382381820389604	-117.05186696098113	37.58404409153628
tp53_score:telomerase_score	50.53089021734165	47.064182605285296	1.0736591484256872	0.2829754771056853	-41.713212650833995	142.77499308551728
