term	estimate	std.error	statistic	p.value	conf.low	conf.high
tp53_score	-1.9424308393000067	5.52083918753727	-0.35183615630117354	0.7249611412620175	-12.763076811310427	8.878215132710412
telomerase_score	-1.325379506192436	3.947979612955772	-0.3357108283545951	0.7370889394260534	-9.063277359284129	6.412518346899257
tp53_score:telomerase_score	4.627753543931887	7.459079145508459	0.6204188819632681	0.5349820443061727	-9.991772939098489	19.247280026962265
