term	estimate	std.error	statistic	p.value	conf.low	conf.high
tp53_score	13.22180778798245	12.698087214489579	1.041244052324295	0.2977622952912975	-11.665985824965656	38.10960140093056
telomerase_score	23.912017479018157	14.645893607424515	1.6326772623075945	0.10253689201884325	-4.7934065129392955	52.617441470975606
tp53_score:telomerase_score	-12.945552942883277	23.122861188597067	-0.5598594757497968	0.575575291876708	-58.26552809205254	32.37442220628599
