term	estimate	std.error	statistic	p.value	conf.low	conf.high
tp53_score	4.604125266208921	2.0059321158325423	2.2952547745106644	0.021718527783453474	0.6725705637449115	8.53567996867293
telomerase_score	7.516124249390113	1.5719007048171767	4.78155154861661	1.7394738419619545e-6	4.43525548067532	10.596993018104905
hgg_groupHGAT	0.9128713129791045	2.8979559090723277	0.31500524563581994	0.7527576710384517	-4.767017897587688	6.5927605235458975
tp53_score:telomerase_score	-5.94259075286152	2.830344268767981	-2.099599973909982	0.03576404508109988	-11.489963583496117	-0.3952179222269239
tp53_score:hgg_groupHGAT	4.281305859644914	4.1725156321297066	1.0260730545087688	0.30485715025227683	-3.8966745042596864	12.459286223549515
telomerase_score:hgg_groupHGAT	1.939038072013115	4.442504380611	0.436474093413596	0.6624927914921995	-6.768110515145864	10.646186659172095
tp53_score:telomerase_score:hgg_groupHGAT	-7.182030894506133	6.385975061855649	-1.1246568965490393	0.2607344535509406	-19.698312021914145	5.334250232901879
