term	estimate	std.error	statistic	p.value	conf.low	conf.high
hgg_groupnon-HGAT	-2.5582223647219164	0.2098188495463334	-12.192528794497061	3.4068289050602756e-34	-2.969459753110358	-2.1469849763334747
