term	estimate	std.error	statistic	p.value	conf.low	conf.high
tp53_score	8.974931457790657	1.5580126412441013	5.76049976759111	8.386524576639708e-9	5.921282793494095	12.028580122087218
telomerase_score	9.480805962648487	1.4258718382086277	6.649129121281723	2.948322695078912e-11	6.6861485131896545	12.275463412107321
tp53_score:telomerase_score	-10.905048876744049	2.256789341033626	-4.832107577993725	1.3509521723973874e-6	-15.328274705863837	-6.481823047624261
