Kids_First_Biospecimen_ID	mutation_count	sample_count_per_mb	signature	signature_count_per_mb
BS_CQ8C6X4X	7	0.0022666291564582127	CNS_A	0
BS_CQ8C6X4X	7	0.0022666291564582127	CNS_B	0
BS_CQ8C6X4X	7	0.0022666291564582127	CNS_C	0
BS_CQ8C6X4X	7	0.0022666291564582127	CNS_D	0
BS_CQ8C6X4X	7	0.0022666291564582127	CNS_E	0
BS_CQ8C6X4X	7	0.0022666291564582127	CNS_F	0
BS_CQ8C6X4X	7	0.0022666291564582127	CNS_G	0
BS_CQ8C6X4X	7	0.0022666291564582127	CNS_H	0
BS_M16CDR44	751	0.24317692807144542	CNS_A	0.011098259595127868
BS_M16CDR44	751	0.24317692807144542	CNS_B	0.08338749651686
BS_M16CDR44	751	0.24317692807144542	CNS_C	0
BS_M16CDR44	751	0.24317692807144542	CNS_D	0
BS_M16CDR44	751	0.24317692807144542	CNS_E	0
BS_M16CDR44	751	0.24317692807144542	CNS_F	0.07633197570787137
BS_M16CDR44	751	0.24317692807144542	CNS_G	0.01539597091742895
BS_M16CDR44	751	0.24317692807144542	CNS_H	0.0145498777350061
BS_2Z9JQDPV	74	0.023961508225415394	CNS_A	0
BS_2Z9JQDPV	74	0.023961508225415394	CNS_B	0.008017689033247155
BS_2Z9JQDPV	74	0.023961508225415394	CNS_C	0
BS_2Z9JQDPV	74	0.023961508225415394	CNS_D	0.004062018588684096
BS_2Z9JQDPV	74	0.023961508225415394	CNS_E	0
BS_2Z9JQDPV	74	0.023961508225415394	CNS_F	0
BS_2Z9JQDPV	74	0.023961508225415394	CNS_G	0
BS_2Z9JQDPV	74	0.023961508225415394	CNS_H	0
BS_9G7ETYHR	264	0.08548429961499546	CNS_A	0.008159993813937998
BS_9G7ETYHR	264	0.08548429961499546	CNS_B	0.031674311324772324
BS_9G7ETYHR	264	0.08548429961499546	CNS_C	0
BS_9G7ETYHR	264	0.08548429961499546	CNS_D	0
BS_9G7ETYHR	264	0.08548429961499546	CNS_E	0
BS_9G7ETYHR	264	0.08548429961499546	CNS_F	0.02691383442012516
BS_9G7ETYHR	264	0.08548429961499546	CNS_G	0
BS_9G7ETYHR	264	0.08548429961499546	CNS_H	0
BS_F7KYPE79	1	3.238041652083161e-4	CNS_A	0
BS_F7KYPE79	1	3.238041652083161e-4	CNS_B	0
BS_F7KYPE79	1	3.238041652083161e-4	CNS_C	0
BS_F7KYPE79	1	3.238041652083161e-4	CNS_D	0
BS_F7KYPE79	1	3.238041652083161e-4	CNS_E	0
BS_F7KYPE79	1	3.238041652083161e-4	CNS_F	0
BS_F7KYPE79	1	3.238041652083161e-4	CNS_G	0
BS_F7KYPE79	1	3.238041652083161e-4	CNS_H	0
BS_M1YHV93N	2	6.476083304166322e-4	CNS_A	0
BS_M1YHV93N	2	6.476083304166322e-4	CNS_B	0
BS_M1YHV93N	2	6.476083304166322e-4	CNS_C	0
BS_M1YHV93N	2	6.476083304166322e-4	CNS_D	0
BS_M1YHV93N	2	6.476083304166322e-4	CNS_E	0
BS_M1YHV93N	2	6.476083304166322e-4	CNS_F	0
BS_M1YHV93N	2	6.476083304166322e-4	CNS_G	0
BS_M1YHV93N	2	6.476083304166322e-4	CNS_H	0
BS_YXCVR90M	259	0.08386527878895388	CNS_A	0
BS_YXCVR90M	259	0.08386527878895388	CNS_B	0.01252902570207671
BS_YXCVR90M	259	0.08386527878895388	CNS_C	0
BS_YXCVR90M	259	0.08386527878895388	CNS_D	0.01592588837366746
BS_YXCVR90M	259	0.08386527878895388	CNS_E	0.015457287372511768
BS_YXCVR90M	259	0.08386527878895388	CNS_F	0.009742277825298644
BS_YXCVR90M	259	0.08386527878895388	CNS_G	0.012982293074077953
BS_YXCVR90M	259	0.08386527878895388	CNS_H	0
BS_YH4DYNQ2	507	0.1641687117606163	CNS_A	0.01455255838465096
BS_YH4DYNQ2	507	0.1641687117606163	CNS_B	0.024321668943145212
BS_YH4DYNQ2	507	0.1641687117606163	CNS_C	0
BS_YH4DYNQ2	507	0.1641687117606163	CNS_D	0.02460793711277884
BS_YH4DYNQ2	507	0.1641687117606163	CNS_E	0.025134274587687282
BS_YH4DYNQ2	507	0.1641687117606163	CNS_F	0.011652041627602333
BS_YH4DYNQ2	507	0.1641687117606163	CNS_G	0.04402187877503395
BS_YH4DYNQ2	507	0.1641687117606163	CNS_H	0
BS_FWCKP4X1	42	0.013599774938749278	CNS_A	0
BS_FWCKP4X1	42	0.013599774938749278	CNS_B	0.0040692292564544425
BS_FWCKP4X1	42	0.013599774938749278	CNS_C	0
BS_FWCKP4X1	42	0.013599774938749278	CNS_D	0
BS_FWCKP4X1	42	0.013599774938749278	CNS_E	0
BS_FWCKP4X1	42	0.013599774938749278	CNS_F	0
BS_FWCKP4X1	42	0.013599774938749278	CNS_G	0
BS_FWCKP4X1	42	0.013599774938749278	CNS_H	0
BS_CXDKK6KS	60	0.019428249912498967	CNS_A	0
BS_CXDKK6KS	60	0.019428249912498967	CNS_B	0.0059496932815703155
BS_CXDKK6KS	60	0.019428249912498967	CNS_C	0
BS_CXDKK6KS	60	0.019428249912498967	CNS_D	0
BS_CXDKK6KS	60	0.019428249912498967	CNS_E	0
BS_CXDKK6KS	60	0.019428249912498967	CNS_F	0
BS_CXDKK6KS	60	0.019428249912498967	CNS_G	0
BS_CXDKK6KS	60	0.019428249912498967	CNS_H	0
BS_1M63B97V	729	0.23605323643686246	CNS_A	0
BS_1M63B97V	729	0.23605323643686246	CNS_B	0
BS_1M63B97V	729	0.23605323643686246	CNS_C	0
BS_1M63B97V	729	0.23605323643686246	CNS_D	0
BS_1M63B97V	729	0.23605323643686246	CNS_E	0.2048742124946859
BS_1M63B97V	729	0.23605323643686246	CNS_F	0
BS_1M63B97V	729	0.23605323643686246	CNS_G	0
BS_1M63B97V	729	0.23605323643686246	CNS_H	0
BS_JK5GTHVG	1213	0.3927744523976875	CNS_A	0
BS_JK5GTHVG	1213	0.3927744523976875	CNS_B	0.045262139803760496
BS_JK5GTHVG	1213	0.3927744523976875	CNS_C	0
BS_JK5GTHVG	1213	0.3927744523976875	CNS_D	0.0532056481299131
BS_JK5GTHVG	1213	0.3927744523976875	CNS_E	0.0587161950037532
BS_JK5GTHVG	1213	0.3927744523976875	CNS_F	0.09133526072095544
BS_JK5GTHVG	1213	0.3927744523976875	CNS_G	0.04152257111387849
BS_JK5GTHVG	1213	0.3927744523976875	CNS_H	0.05724316991347072
BS_TE8QFF7T	841	0.27231930294019385	CNS_A	0
BS_TE8QFF7T	841	0.27231930294019385	CNS_B	0
BS_TE8QFF7T	841	0.27231930294019385	CNS_C	0
BS_TE8QFF7T	841	0.27231930294019385	CNS_D	0.02555553697012505
BS_TE8QFF7T	841	0.27231930294019385	CNS_E	0
BS_TE8QFF7T	841	0.27231930294019385	CNS_F	0.20135504795179776
BS_TE8QFF7T	841	0.27231930294019385	CNS_G	0
BS_TE8QFF7T	841	0.27231930294019385	CNS_H	0
BS_40FX713C	1594	0.5161438393420559	CNS_A	0.025209291899064557
BS_40FX713C	1594	0.5161438393420559	CNS_B	0.03253138970259179
BS_40FX713C	1594	0.5161438393420559	CNS_C	0
BS_40FX713C	1594	0.5161438393420559	CNS_D	0.12210458444436018
BS_40FX713C	1594	0.5161438393420559	CNS_E	0.06440187596017094
BS_40FX713C	1594	0.5161438393420559	CNS_F	0.10823908692727645
BS_40FX713C	1594	0.5161438393420559	CNS_G	0.03671012141321555
BS_40FX713C	1594	0.5161438393420559	CNS_H	0.11349960997429744
BS_D09VWF8H	111	0.03594226233812309	CNS_A	0
BS_D09VWF8H	111	0.03594226233812309	CNS_B	0.007496767569166002
BS_D09VWF8H	111	0.03594226233812309	CNS_C	0
BS_D09VWF8H	111	0.03594226233812309	CNS_D	0
BS_D09VWF8H	111	0.03594226233812309	CNS_E	0
BS_D09VWF8H	111	0.03594226233812309	CNS_F	0.005642302375509276
BS_D09VWF8H	111	0.03594226233812309	CNS_G	0
BS_D09VWF8H	111	0.03594226233812309	CNS_H	0
BS_853PNV7P	1408	0.45591626461330914	CNS_A	0.025569486771310795
BS_853PNV7P	1408	0.45591626461330914	CNS_B	0.03771291597375167
BS_853PNV7P	1408	0.45591626461330914	CNS_C	0.0576982418453504
BS_853PNV7P	1408	0.45591626461330914	CNS_D	0.09586847869911026
BS_853PNV7P	1408	0.45591626461330914	CNS_E	0.06918059049548574
BS_853PNV7P	1408	0.45591626461330914	CNS_F	0.052264349557257624
BS_853PNV7P	1408	0.45591626461330914	CNS_G	0.06435443821089494
BS_853PNV7P	1408	0.45591626461330914	CNS_H	0.05326776306014772
BS_Z34PQDYT	528	0.17096859922999091	CNS_A	0.010309811029730697
BS_Z34PQDYT	528	0.17096859922999091	CNS_B	0.02532928161403009
BS_Z34PQDYT	528	0.17096859922999091	CNS_C	0
BS_Z34PQDYT	528	0.17096859922999091	CNS_D	0.07076570953148383
BS_Z34PQDYT	528	0.17096859922999091	CNS_E	0.014358195963124558
BS_Z34PQDYT	528	0.17096859922999091	CNS_F	0.015223986786744869
BS_Z34PQDYT	528	0.17096859922999091	CNS_G	0
BS_Z34PQDYT	528	0.17096859922999091	CNS_H	0
BS_23ZE42Q3	2813	0.9108611167309932	CNS_A	0.0344398840228053
BS_23ZE42Q3	2813	0.9108611167309932	CNS_B	0.050456005527912025
BS_23ZE42Q3	2813	0.9108611167309932	CNS_C	0.08225117497949602
BS_23ZE42Q3	2813	0.9108611167309932	CNS_D	0.2372778426916841
BS_23ZE42Q3	2813	0.9108611167309932	CNS_E	0.12115520000622879
BS_23ZE42Q3	2813	0.9108611167309932	CNS_F	0.1477244874987229
BS_23ZE42Q3	2813	0.9108611167309932	CNS_G	0.08305279989665079
BS_23ZE42Q3	2813	0.9108611167309932	CNS_H	0.1545037221074933
BS_0EN5R1AP	73	0.023637704060207078	CNS_A	0
BS_0EN5R1AP	73	0.023637704060207078	CNS_B	0.009772042617731609
BS_0EN5R1AP	73	0.023637704060207078	CNS_C	0
BS_0EN5R1AP	73	0.023637704060207078	CNS_D	0
BS_0EN5R1AP	73	0.023637704060207078	CNS_E	0
BS_0EN5R1AP	73	0.023637704060207078	CNS_F	0
BS_0EN5R1AP	73	0.023637704060207078	CNS_G	0
BS_0EN5R1AP	73	0.023637704060207078	CNS_H	0
BS_E8MC6R2K	627	0.2030252115856142	CNS_A	0.018573763137452532
BS_E8MC6R2K	627	0.2030252115856142	CNS_B	0
BS_E8MC6R2K	627	0.2030252115856142	CNS_C	0.04414924683901859
BS_E8MC6R2K	627	0.2030252115856142	CNS_D	0.018346291596438212
BS_E8MC6R2K	627	0.2030252115856142	CNS_E	0
BS_E8MC6R2K	627	0.2030252115856142	CNS_F	0.022320431884360656
BS_E8MC6R2K	627	0.2030252115856142	CNS_G	0.045176476005393734
BS_E8MC6R2K	627	0.2030252115856142	CNS_H	0.039544932768829935
BS_V6HKXX1Z	883	0.28591907787894316	CNS_A	0.010524324292979542
BS_V6HKXX1Z	883	0.28591907787894316	CNS_B	0.03545650894350601
BS_V6HKXX1Z	883	0.28591907787894316	CNS_C	0
BS_V6HKXX1Z	883	0.28591907787894316	CNS_D	0.05106155067733635
BS_V6HKXX1Z	883	0.28591907787894316	CNS_E	0.05238232363589431
BS_V6HKXX1Z	883	0.28591907787894316	CNS_F	0.049317237875326166
BS_V6HKXX1Z	883	0.28591907787894316	CNS_G	0
BS_V6HKXX1Z	883	0.28591907787894316	CNS_H	0.062417686551125076
BS_W50WEJE7	24	0.007771299964999587	CNS_A	0
BS_W50WEJE7	24	0.007771299964999587	CNS_B	0
BS_W50WEJE7	24	0.007771299964999587	CNS_C	0
BS_W50WEJE7	24	0.007771299964999587	CNS_D	0
BS_W50WEJE7	24	0.007771299964999587	CNS_E	0
BS_W50WEJE7	24	0.007771299964999587	CNS_F	0
BS_W50WEJE7	24	0.007771299964999587	CNS_G	0
BS_W50WEJE7	24	0.007771299964999587	CNS_H	0
BS_Y9GHDZKS	136	0.04403736646833099	CNS_A	0
BS_Y9GHDZKS	136	0.04403736646833099	CNS_B	0.013676853844432738
BS_Y9GHDZKS	136	0.04403736646833099	CNS_C	0
BS_Y9GHDZKS	136	0.04403736646833099	CNS_D	0
BS_Y9GHDZKS	136	0.04403736646833099	CNS_E	0
BS_Y9GHDZKS	136	0.04403736646833099	CNS_F	0.009789495179604289
BS_Y9GHDZKS	136	0.04403736646833099	CNS_G	0
BS_Y9GHDZKS	136	0.04403736646833099	CNS_H	0
BS_XVBX7ZK1	127	0.04112312898145615	CNS_A	0
BS_XVBX7ZK1	127	0.04112312898145615	CNS_B	0.008383206128827024
BS_XVBX7ZK1	127	0.04112312898145615	CNS_C	0.010988869733397078
BS_XVBX7ZK1	127	0.04112312898145615	CNS_D	0
BS_XVBX7ZK1	127	0.04112312898145615	CNS_E	0.00710687398082936
BS_XVBX7ZK1	127	0.04112312898145615	CNS_F	0.004731666361959029
BS_XVBX7ZK1	127	0.04112312898145615	CNS_G	0
BS_XVBX7ZK1	127	0.04112312898145615	CNS_H	0
BS_JQNF0FQP	315	0.10199831204061958	CNS_A	0.00826945308949113
BS_JQNF0FQP	315	0.10199831204061958	CNS_B	0.008746426249557175
BS_JQNF0FQP	315	0.10199831204061958	CNS_C	0
BS_JQNF0FQP	315	0.10199831204061958	CNS_D	0.01683662135553608
BS_JQNF0FQP	315	0.10199831204061958	CNS_E	0
BS_JQNF0FQP	315	0.10199831204061958	CNS_F	0
BS_JQNF0FQP	315	0.10199831204061958	CNS_G	0.038805038803809866
BS_JQNF0FQP	315	0.10199831204061958	CNS_H	0
BS_XCNGQ25H	90	0.029142374868748454	CNS_A	0.002518576909657239
BS_XCNGQ25H	90	0.029142374868748454	CNS_B	0.008926049992503328
BS_XCNGQ25H	90	0.029142374868748454	CNS_C	0
BS_XCNGQ25H	90	0.029142374868748454	CNS_D	0
BS_XCNGQ25H	90	0.029142374868748454	CNS_E	0
BS_XCNGQ25H	90	0.029142374868748454	CNS_F	0
BS_XCNGQ25H	90	0.029142374868748454	CNS_G	0
BS_XCNGQ25H	90	0.029142374868748454	CNS_H	0
BS_A70G7S2W	3457	1.119390999125149	CNS_A	0.031517614779530474
BS_A70G7S2W	3457	1.119390999125149	CNS_B	0
BS_A70G7S2W	3457	1.119390999125149	CNS_C	0
BS_A70G7S2W	3457	1.119390999125149	CNS_D	0.2989290323086855
BS_A70G7S2W	3457	1.119390999125149	CNS_E	0
BS_A70G7S2W	3457	1.119390999125149	CNS_F	0.4908790807785348
BS_A70G7S2W	3457	1.119390999125149	CNS_G	0.09945825552261936
BS_A70G7S2W	3457	1.119390999125149	CNS_H	0.18475577721873315
BS_95RRF4NE	293	0.09487462040603663	CNS_A	0.008859115669658954
BS_95RRF4NE	293	0.09487462040603663	CNS_B	0.021067200711017208
BS_95RRF4NE	293	0.09487462040603663	CNS_C	0.013871516136863207
BS_95RRF4NE	293	0.09487462040603663	CNS_D	0.011902220058210615
BS_95RRF4NE	293	0.09487462040603663	CNS_E	0.01695815083899388
BS_95RRF4NE	293	0.09487462040603663	CNS_F	0
BS_95RRF4NE	293	0.09487462040603663	CNS_G	0.010978049775474763
BS_95RRF4NE	293	0.09487462040603663	CNS_H	0
BS_8CA214YR	17	0.005504670808541374	CNS_A	0
BS_8CA214YR	17	0.005504670808541374	CNS_B	0.0014353219869075362
BS_8CA214YR	17	0.005504670808541374	CNS_C	0
BS_8CA214YR	17	0.005504670808541374	CNS_D	0
BS_8CA214YR	17	0.005504670808541374	CNS_E	0
BS_8CA214YR	17	0.005504670808541374	CNS_F	0
BS_8CA214YR	17	0.005504670808541374	CNS_G	0
BS_8CA214YR	17	0.005504670808541374	CNS_H	0
BS_W8DA9AXT	6	0.0019428249912498967	CNS_A	0
BS_W8DA9AXT	6	0.0019428249912498967	CNS_B	0
BS_W8DA9AXT	6	0.0019428249912498967	CNS_C	0
BS_W8DA9AXT	6	0.0019428249912498967	CNS_D	0
BS_W8DA9AXT	6	0.0019428249912498967	CNS_E	0
BS_W8DA9AXT	6	0.0019428249912498967	CNS_F	0
BS_W8DA9AXT	6	0.0019428249912498967	CNS_G	0
BS_W8DA9AXT	6	0.0019428249912498967	CNS_H	0
BS_185Q218S	631	0.20432042824644747	CNS_A	0
BS_185Q218S	631	0.20432042824644747	CNS_B	0.032737023190972894
BS_185Q218S	631	0.20432042824644747	CNS_C	0
BS_185Q218S	631	0.20432042824644747	CNS_D	0
BS_185Q218S	631	0.20432042824644747	CNS_E	0
BS_185Q218S	631	0.20432042824644747	CNS_F	0.13139621643444274
BS_185Q218S	631	0.20432042824644747	CNS_G	0.014224932754341574
BS_185Q218S	631	0.20432042824644747	CNS_H	0
BS_HZHEF797	753	0.24382453640186205	CNS_A	0.019917144746907398
BS_HZHEF797	753	0.24382453640186205	CNS_B	0.026710898178419675
BS_HZHEF797	753	0.24382453640186205	CNS_C	0
BS_HZHEF797	753	0.24382453640186205	CNS_D	0.04511472666581931
BS_HZHEF797	753	0.24382453640186205	CNS_E	0.02797749105262144
BS_HZHEF797	753	0.24382453640186205	CNS_F	0.05481137430857863
BS_HZHEF797	753	0.24382453640186205	CNS_G	0
BS_HZHEF797	753	0.24382453640186205	CNS_H	0.04143366444799146
BS_CDKC1E2B	6	0.0019428249912498967	CNS_A	0
BS_CDKC1E2B	6	0.0019428249912498967	CNS_B	0
BS_CDKC1E2B	6	0.0019428249912498967	CNS_C	0
BS_CDKC1E2B	6	0.0019428249912498967	CNS_D	0
BS_CDKC1E2B	6	0.0019428249912498967	CNS_E	0
BS_CDKC1E2B	6	0.0019428249912498967	CNS_F	0
BS_CDKC1E2B	6	0.0019428249912498967	CNS_G	0
BS_CDKC1E2B	6	0.0019428249912498967	CNS_H	0
BS_922YMFYK	17	0.005504670808541374	CNS_A	0
BS_922YMFYK	17	0.005504670808541374	CNS_B	0
BS_922YMFYK	17	0.005504670808541374	CNS_C	0
BS_922YMFYK	17	0.005504670808541374	CNS_D	0
BS_922YMFYK	17	0.005504670808541374	CNS_E	0
BS_922YMFYK	17	0.005504670808541374	CNS_F	0
BS_922YMFYK	17	0.005504670808541374	CNS_G	0
BS_922YMFYK	17	0.005504670808541374	CNS_H	0
BS_10V9SAG8	165	0.053427687259372164	CNS_A	0.005806355121997826
BS_10V9SAG8	165	0.053427687259372164	CNS_B	0.011296896861458159
BS_10V9SAG8	165	0.053427687259372164	CNS_C	0
BS_10V9SAG8	165	0.053427687259372164	CNS_D	0
BS_10V9SAG8	165	0.053427687259372164	CNS_E	0
BS_10V9SAG8	165	0.053427687259372164	CNS_F	0.025395505466722004
BS_10V9SAG8	165	0.053427687259372164	CNS_G	0
BS_10V9SAG8	165	0.053427687259372164	CNS_H	0
BS_HJ95JNFN	73	0.023637704060207078	CNS_A	0
BS_HJ95JNFN	73	0.023637704060207078	CNS_B	0.009126762231303764
BS_HJ95JNFN	73	0.023637704060207078	CNS_C	0
BS_HJ95JNFN	73	0.023637704060207078	CNS_D	0
BS_HJ95JNFN	73	0.023637704060207078	CNS_E	0
BS_HJ95JNFN	73	0.023637704060207078	CNS_F	0.004191946061551306
BS_HJ95JNFN	73	0.023637704060207078	CNS_G	0
BS_HJ95JNFN	73	0.023637704060207078	CNS_H	0
BS_8BS10XE2	157	0.050837253937705634	CNS_A	0
BS_8BS10XE2	157	0.050837253937705634	CNS_B	0.009347401969352295
BS_8BS10XE2	157	0.050837253937705634	CNS_C	0
BS_8BS10XE2	157	0.050837253937705634	CNS_D	0.00932384184807527
BS_8BS10XE2	157	0.050837253937705634	CNS_E	0.014209955380355405
BS_8BS10XE2	157	0.050837253937705634	CNS_F	0
BS_8BS10XE2	157	0.050837253937705634	CNS_G	0
BS_8BS10XE2	157	0.050837253937705634	CNS_H	0
BS_WEGGXVYA	254	0.0822462579629123	CNS_A	0.004495102784451804
BS_WEGGXVYA	254	0.0822462579629123	CNS_B	0.01615145287493484
BS_WEGGXVYA	254	0.0822462579629123	CNS_C	0.013754565390405447
BS_WEGGXVYA	254	0.0822462579629123	CNS_D	0.011031918315106814
BS_WEGGXVYA	254	0.0822462579629123	CNS_E	0.01405723837542515
BS_WEGGXVYA	254	0.0822462579629123	CNS_F	0
BS_WEGGXVYA	254	0.0822462579629123	CNS_G	0
BS_WEGGXVYA	254	0.0822462579629123	CNS_H	0.014129974488876294
BS_DGG7YE8R	534	0.1729114242212408	CNS_A	0.0162668924485228
BS_DGG7YE8R	534	0.1729114242212408	CNS_B	0.05235531900158235
BS_DGG7YE8R	534	0.1729114242212408	CNS_C	0
BS_DGG7YE8R	534	0.1729114242212408	CNS_D	0
BS_DGG7YE8R	534	0.1729114242212408	CNS_E	0
BS_DGG7YE8R	534	0.1729114242212408	CNS_F	0.06842807242499302
BS_DGG7YE8R	534	0.1729114242212408	CNS_G	0
BS_DGG7YE8R	534	0.1729114242212408	CNS_H	0
BS_47454JJ6	318	0.10296972453624453	CNS_A	0.00636832417610225
BS_47454JJ6	318	0.10296972453624453	CNS_B	0.01197748879866754
BS_47454JJ6	318	0.10296972453624453	CNS_C	0
BS_47454JJ6	318	0.10296972453624453	CNS_D	0.018544991617402348
BS_47454JJ6	318	0.10296972453624453	CNS_E	0.026180660395745296
BS_47454JJ6	318	0.10296972453624453	CNS_F	0.009531625156869039
BS_47454JJ6	318	0.10296972453624453	CNS_G	0.01232401048031949
BS_47454JJ6	318	0.10296972453624453	CNS_H	0.009930080061502889
BS_EXTEGB51	326	0.10556015785791106	CNS_A	0.01189228330854575
BS_EXTEGB51	326	0.10556015785791106	CNS_B	0.01791974784225686
BS_EXTEGB51	326	0.10556015785791106	CNS_C	0.016624085704149364
BS_EXTEGB51	326	0.10556015785791106	CNS_D	0
BS_EXTEGB51	326	0.10556015785791106	CNS_E	0
BS_EXTEGB51	326	0.10556015785791106	CNS_F	0
BS_EXTEGB51	326	0.10556015785791106	CNS_G	0.021944267148329283
BS_EXTEGB51	326	0.10556015785791106	CNS_H	0.014315148766118533
BS_Z5VJCFNP	1688	0.5465814308716377	CNS_A	0.027780871325860653
BS_Z5VJCFNP	1688	0.5465814308716377	CNS_B	0
BS_Z5VJCFNP	1688	0.5465814308716377	CNS_C	0.06064011562512346
BS_Z5VJCFNP	1688	0.5465814308716377	CNS_D	0.1515002109723005
BS_Z5VJCFNP	1688	0.5465814308716377	CNS_E	0.04371017115074009
BS_Z5VJCFNP	1688	0.5465814308716377	CNS_F	0
BS_Z5VJCFNP	1688	0.5465814308716377	CNS_G	0.042216356002356854
BS_Z5VJCFNP	1688	0.5465814308716377	CNS_H	0.21690554868214107
BS_Y4ZX0YX7	141	0.045656387294372575	CNS_A	0
BS_Y4ZX0YX7	141	0.045656387294372575	CNS_B	0.018801670240925647
BS_Y4ZX0YX7	141	0.045656387294372575	CNS_C	0
BS_Y4ZX0YX7	141	0.045656387294372575	CNS_D	0
BS_Y4ZX0YX7	141	0.045656387294372575	CNS_E	0.005514308167573953
BS_Y4ZX0YX7	141	0.045656387294372575	CNS_F	0
BS_Y4ZX0YX7	141	0.045656387294372575	CNS_G	0
BS_Y4ZX0YX7	141	0.045656387294372575	CNS_H	0
BS_PFXDWV9R	82	0.026551941547081924	CNS_A	0
BS_PFXDWV9R	82	0.026551941547081924	CNS_B	0.010907837032526771
BS_PFXDWV9R	82	0.026551941547081924	CNS_C	0
BS_PFXDWV9R	82	0.026551941547081924	CNS_D	0
BS_PFXDWV9R	82	0.026551941547081924	CNS_E	0
BS_PFXDWV9R	82	0.026551941547081924	CNS_F	0
BS_PFXDWV9R	82	0.026551941547081924	CNS_G	0
BS_PFXDWV9R	82	0.026551941547081924	CNS_H	0
BS_YGQS4660	363	0.11754091197061876	CNS_A	0.010170259946955574
BS_YGQS4660	363	0.11754091197061876	CNS_B	0.02629621663893206
