fpr	tpr	threshold	auroc	gene	shuffled
0.0	0.0	1.9897453575504844	0.9383429672447013	TP53	False
0.002890173410404624	0.0	0.9897453575504844	0.9383429672447013	TP53	False
0.002890173410404624	0.1111111111111111	0.9712350519444916	0.9383429672447013	TP53	False
0.002890173410404624	0.2222222222222222	0.9671821781436036	0.9383429672447013	TP53	False
0.005780346820809248	0.2222222222222222	0.9645690893437612	0.9383429672447013	TP53	False
0.008670520231213872	0.2222222222222222	0.9608350101421108	0.9383429672447013	TP53	False
0.008670520231213872	0.3333333333333333	0.9577673520979776	0.9383429672447013	TP53	False
0.011560693641618497	0.3333333333333333	0.9490815376124389	0.9383429672447013	TP53	False
0.011560693641618497	0.4444444444444444	0.94877095980931	0.9383429672447013	TP53	False
0.014450867052023121	0.4444444444444444	0.945043076390336	0.9383429672447013	TP53	False
0.017341040462427744	0.4444444444444444	0.9393964112711516	0.9383429672447013	TP53	False
0.02023121387283237	0.4444444444444444	0.9341784912801536	0.9383429672447013	TP53	False
0.02023121387283237	0.5555555555555556	0.9312505744534728	0.9383429672447013	TP53	False
0.02023121387283237	0.6666666666666666	0.919525795573954	0.9383429672447013	TP53	False
0.023121387283236993	0.6666666666666666	0.9192506050716546	0.9383429672447013	TP53	False
0.02601156069364162	0.6666666666666666	0.91877464698934	0.9383429672447013	TP53	False
0.028901734104046242	0.6666666666666666	0.9164269196963828	0.9383429672447013	TP53	False
0.031791907514450865	0.6666666666666666	0.9149140630222344	0.9383429672447013	TP53	False
0.03468208092485549	0.6666666666666666	0.9116891825906402	0.9383429672447013	TP53	False
0.03468208092485549	0.7777777777777778	0.9073578817279241	0.9383429672447013	TP53	False
0.03757225433526012	0.7777777777777778	0.9071152300487272	0.9383429672447013	TP53	False
0.04046242774566474	0.7777777777777778	0.9049176079462578	0.9383429672447013	TP53	False
0.04335260115606936	0.7777777777777778	0.9043079918641188	0.9383429672447013	TP53	False
0.046242774566473986	0.7777777777777778	0.9009014232962442	0.9383429672447013	TP53	False
0.049132947976878616	0.7777777777777778	0.9007645849700556	0.9383429672447013	TP53	False
0.05202312138728324	0.7777777777777778	0.8947857764421306	0.9383429672447013	TP53	False
0.05491329479768786	0.7777777777777778	0.8940271521399402	0.9383429672447013	TP53	False
0.057803468208092484	0.7777777777777778	0.8905875680724521	0.9383429672447013	TP53	False
0.06069364161849711	0.7777777777777778	0.8840271896951908	0.9383429672447013	TP53	False
0.06358381502890173	0.7777777777777778	0.8805444798233624	0.9383429672447013	TP53	False
0.06647398843930635	0.7777777777777778	0.8728034007773241	0.9383429672447013	TP53	False
0.06936416184971098	0.7777777777777778	0.8644880533361179	0.9383429672447013	TP53	False
0.07225433526011561	0.7777777777777778	0.8607256591200781	0.9383429672447013	TP53	False
0.07514450867052024	0.7777777777777778	0.8598484171175824	0.9383429672447013	TP53	False
0.07803468208092486	0.7777777777777778	0.8450916184998175	0.9383429672447013	TP53	False
0.08092485549132948	0.7777777777777778	0.8430887591146521	0.9383429672447013	TP53	False
0.0838150289017341	0.7777777777777778	0.8424953486576442	0.9383429672447013	TP53	False
0.08670520231213873	0.7777777777777778	0.8396659870128302	0.9383429672447013	TP53	False
0.08959537572254335	0.7777777777777778	0.8378597906875347	0.9383429672447013	TP53	False
0.09248554913294797	0.7777777777777778	0.837121805256613	0.9383429672447013	TP53	False
0.0953757225433526	0.7777777777777778	0.8341563501338597	0.9383429672447013	TP53	False
0.09826589595375723	0.7777777777777778	0.8286552480839705	0.9383429672447013	TP53	False
0.10115606936416185	0.7777777777777778	0.8283276329799543	0.9383429672447013	TP53	False
0.10404624277456648	0.7777777777777778	0.8276256464932753	0.9383429672447013	TP53	False
0.1069364161849711	0.7777777777777778	0.8244473791687751	0.9383429672447013	TP53	False
0.10982658959537572	0.7777777777777778	0.8199624648764432	0.9383429672447013	TP53	False
0.11271676300578035	0.7777777777777778	0.8197587217664789	0.9383429672447013	TP53	False
0.11560693641618497	0.7777777777777778	0.8179922093984376	0.9383429672447013	TP53	False
0.11849710982658959	0.7777777777777778	0.8163115600157671	0.9383429672447013	TP53	False
0.12138728323699421	0.7777777777777778	0.8096084167254106	0.9383429672447013	TP53	False
0.12427745664739884	0.7777777777777778	0.8077980402833771	0.9383429672447013	TP53	False
0.12716763005780346	0.7777777777777778	0.8053305897971791	0.9383429672447013	TP53	False
0.13005780346820808	0.7777777777777778	0.8023954418363803	0.9383429672447013	TP53	False
0.1329479768786127	0.7777777777777778	0.7918080276259206	0.9383429672447013	TP53	False
0.13583815028901733	0.7777777777777778	0.7904645294731751	0.9383429672447013	TP53	False
0.13872832369942195	0.7777777777777778	0.7892535942202767	0.9383429672447013	TP53	False
0.1416184971098266	0.7777777777777778	0.784257327212932	0.9383429672447013	TP53	False
0.14450867052023122	0.7777777777777778	0.7841848409415726	0.9383429672447013	TP53	False
0.14739884393063585	0.7777777777777778	0.7839511123221671	0.9383429672447013	TP53	False
0.15028901734104047	0.7777777777777778	0.7823838920626016	0.9383429672447013	TP53	False
0.1531791907514451	0.7777777777777778	0.7818102690787334	0.9383429672447013	TP53	False
0.15606936416184972	0.7777777777777778	0.7802551891505789	0.9383429672447013	TP53	False
0.15895953757225434	0.7777777777777778	0.7775166732316874	0.9383429672447013	TP53	False
0.16184971098265896	0.7777777777777778	0.7723931103898494	0.9383429672447013	TP53	False
0.16473988439306358	0.7777777777777778	0.7710108802895478	0.9383429672447013	TP53	False
0.1676300578034682	0.7777777777777778	0.7684691837909691	0.9383429672447013	TP53	False
0.17052023121387283	0.7777777777777778	0.7674126131851278	0.9383429672447013	TP53	False
0.17341040462427745	0.7777777777777778	0.7602182437892816	0.9383429672447013	TP53	False
0.17630057803468208	0.7777777777777778	0.7598924227598665	0.9383429672447013	TP53	False
0.1791907514450867	0.7777777777777778	0.7522454754230681	0.9383429672447013	TP53	False
0.18208092485549132	0.7777777777777778	0.7490328602732287	0.9383429672447013	TP53	False
0.18497109826589594	0.7777777777777778	0.7453873183379119	0.9383429672447013	TP53	False
0.18786127167630057	0.7777777777777778	0.7452369891896401	0.9383429672447013	TP53	False
0.1907514450867052	0.7777777777777778	0.7442462118228211	0.9383429672447013	TP53	False
0.1936416184971098	0.7777777777777778	0.7436072992648971	0.9383429672447013	TP53	False
0.19653179190751446	0.7777777777777778	0.7386723305617832	0.9383429672447013	TP53	False
0.1994219653179191	0.7777777777777778	0.7376595283772676	0.9383429672447013	TP53	False
0.2023121387283237	0.7777777777777778	0.7374350305956221	0.9383429672447013	TP53	False
0.20520231213872833	0.7777777777777778	0.7365359941536932	0.9383429672447013	TP53	False
0.20809248554913296	0.7777777777777778	0.7333378199843438	0.9383429672447013	TP53	False
0.21098265895953758	0.7777777777777778	0.7332763469821904	0.9383429672447013	TP53	False
0.21098265895953758	0.8888888888888888	0.7307684397771411	0.9383429672447013	TP53	False
0.2138728323699422	0.8888888888888888	0.7292721427696296	0.9383429672447013	TP53	False
0.21676300578034682	0.8888888888888888	0.7280461825162611	0.9383429672447013	TP53	False
0.21965317919075145	0.8888888888888888	0.727661170725931	0.9383429672447013	TP53	False
0.22254335260115607	0.8888888888888888	0.7250283529155129	0.9383429672447013	TP53	False
0.2254335260115607	0.8888888888888888	0.7241872276171443	0.9383429672447013	TP53	False
0.22832369942196531	0.8888888888888888	0.7186556942472107	0.9383429672447013	TP53	False
0.23121387283236994	0.8888888888888888	0.7160528260951797	0.9383429672447013	TP53	False
0.23410404624277456	0.8888888888888888	0.7149080323756766	0.9383429672447013	TP53	False
0.23699421965317918	0.8888888888888888	0.7122848883377264	0.9383429672447013	TP53	False
0.2398843930635838	0.8888888888888888	0.7112941677477869	0.9383429672447013	TP53	False
0.24277456647398843	0.8888888888888888	0.7065736750152773	0.9383429672447013	TP53	False
0.24277456647398843	1.0	0.7037936101938572	0.9383429672447013	TP53	False
0.24566473988439305	1.0	0.701963778343864	0.9383429672447013	TP53	False
0.24855491329479767	1.0	0.7014089924259866	0.9383429672447013	TP53	False
0.2514450867052023	1.0	0.6980604544860499	0.9383429672447013	TP53	False
0.2543352601156069	1.0	0.6962891585971687	0.9383429672447013	TP53	False
0.25722543352601157	1.0	0.6937208006223896	0.9383429672447013	TP53	False
0.26011560693641617	1.0	0.6893368167242729	0.9383429672447013	TP53	False
0.2630057803468208	1.0	0.6865015059229904	0.9383429672447013	TP53	False
0.2658959537572254	1.0	0.6850287450211572	0.9383429672447013	TP53	False
0.26878612716763006	1.0	0.6835071533876564	0.9383429672447013	TP53	False
0.27167630057803466	1.0	0.6814609957525873	0.9383429672447013	TP53	False
0.2745664739884393	1.0	0.6760187806953976	0.9383429672447013	TP53	False
0.2774566473988439	1.0	0.6726933187484071	0.9383429672447013	TP53	False
0.28034682080924855	1.0	0.6711686167455908	0.9383429672447013	TP53	False
0.2832369942196532	1.0	0.6649869152083081	0.9383429672447013	TP53	False
0.2861271676300578	1.0	0.6647144846074058	0.9383429672447013	TP53	False
0.28901734104046245	1.0	0.6636656884584842	0.9383429672447013	TP53	False
0.29190751445086704	1.0	0.6488308984138297	0.9383429672447013	TP53	False
0.2947976878612717	1.0	0.6426178772530244	0.9383429672447013	TP53	False
0.2976878612716763	1.0	0.6416033588442144	0.9383429672447013	TP53	False
0.30057803468208094	1.0	0.6309670632771925	0.9383429672447013	TP53	False
0.30346820809248554	1.0	0.6304370076983857	0.9383429672447013	TP53	False
0.3063583815028902	1.0	0.6298757432750395	0.9383429672447013	TP53	False
0.3092485549132948	1.0	0.6295939130156073	0.9383429672447013	TP53	False
0.31213872832369943	1.0	0.6270677066786927	0.9383429672447013	TP53	False
0.315028901734104	1.0	0.6258234300683446	0.9383429672447013	TP53	False
0.3179190751445087	1.0	0.6202285527148063	0.9383429672447013	TP53	False
0.3208092485549133	1.0	0.6189520744329337	0.9383429672447013	TP53	False
0.3236994219653179	1.0	0.6133872250112326	0.9383429672447013	TP53	False
0.3265895953757225	1.0	0.6075530286379377	0.9383429672447013	TP53	False
0.32947976878612717	1.0	0.605729542687666	0.9383429672447013	TP53	False
0.33236994219653176	1.0	0.6041994170861046	0.9383429672447013	TP53	False
0.3352601156069364	1.0	0.6016980038669217	0.9383429672447013	TP53	False
0.33815028901734107	1.0	0.6002358848375225	0.9383429672447013	TP53	False
0.34104046242774566	1.0	0.5983420276975273	0.9383429672447013	TP53	False
0.3439306358381503	1.0	0.5967143515908829	0.9383429672447013	TP53	False
0.3468208092485549	1.0	0.5964379592577184	0.9383429672447013	TP53	False
0.34971098265895956	1.0	0.5959848619290928	0.9383429672447013	TP53	False
0.35260115606936415	1.0	0.5943065800111058	0.9383429672447013	TP53	False
0.3554913294797688	1.0	0.592849295389555	0.9383429672447013	TP53	False
0.3583815028901734	1.0	0.5865549938968488	0.9383429672447013	TP53	False
