fpr	tpr	threshold	auroc	gene	shuffled
0.0	0.0	1.8501249556084125	0.3378291586384072	TP53	True
0.002890173410404624	0.0	0.8501249556084125	0.3378291586384072	TP53	True
0.005780346820809248	0.0	0.8190934819200838	0.3378291586384072	TP53	True
0.008670520231213872	0.0	0.8150613967386843	0.3378291586384072	TP53	True
0.011560693641618497	0.0	0.8043359903183742	0.3378291586384072	TP53	True
0.014450867052023121	0.0	0.7988936272418761	0.3378291586384072	TP53	True
0.017341040462427744	0.0	0.7902203204108931	0.3378291586384072	TP53	True
0.02023121387283237	0.0	0.7880847673188558	0.3378291586384072	TP53	True
0.023121387283236993	0.0	0.7820073528354319	0.3378291586384072	TP53	True
0.02601156069364162	0.0	0.7812172325421771	0.3378291586384072	TP53	True
0.028901734104046242	0.0	0.7729509204544529	0.3378291586384072	TP53	True
0.031791907514450865	0.0	0.7708817874308619	0.3378291586384072	TP53	True
0.03468208092485549	0.0	0.7571600594177172	0.3378291586384072	TP53	True
0.03757225433526012	0.0	0.7519956459665404	0.3378291586384072	TP53	True
0.04046242774566474	0.0	0.7481726147819941	0.3378291586384072	TP53	True
0.04335260115606936	0.0	0.7421411069229793	0.3378291586384072	TP53	True
0.046242774566473986	0.0	0.7397324491900544	0.3378291586384072	TP53	True
0.049132947976878616	0.0	0.7360579910576648	0.3378291586384072	TP53	True
0.05202312138728324	0.0	0.7306069398668998	0.3378291586384072	TP53	True
0.05491329479768786	0.0	0.7244805919520597	0.3378291586384072	TP53	True
0.057803468208092484	0.0	0.7224729854420135	0.3378291586384072	TP53	True
0.06069364161849711	0.0	0.7178788494192768	0.3378291586384072	TP53	True
0.06358381502890173	0.0	0.7150438048255267	0.3378291586384072	TP53	True
0.06647398843930635	0.0	0.7055339625977685	0.3378291586384072	TP53	True
0.06936416184971098	0.0	0.7050885671328034	0.3378291586384072	TP53	True
0.07225433526011561	0.0	0.7049927799603442	0.3378291586384072	TP53	True
0.07514450867052024	0.0	0.7015902041018246	0.3378291586384072	TP53	True
0.07803468208092486	0.0	0.700375191703396	0.3378291586384072	TP53	True
0.08092485549132948	0.0	0.6980460345908607	0.3378291586384072	TP53	True
0.0838150289017341	0.0	0.6946435052818539	0.3378291586384072	TP53	True
0.08670520231213873	0.0	0.6908593670288532	0.3378291586384072	TP53	True
0.08959537572254335	0.0	0.6898878821059454	0.3378291586384072	TP53	True
0.09248554913294797	0.0	0.6878330595463032	0.3378291586384072	TP53	True
0.0953757225433526	0.0	0.6877057780325335	0.3378291586384072	TP53	True
0.09826589595375723	0.0	0.6870899813559894	0.3378291586384072	TP53	True
0.10115606936416185	0.0	0.6848853153617485	0.3378291586384072	TP53	True
0.10115606936416185	0.1111111111111111	0.6842343996409576	0.3378291586384072	TP53	True
0.10404624277456648	0.1111111111111111	0.6808731424225852	0.3378291586384072	TP53	True
0.1069364161849711	0.1111111111111111	0.6803038717512546	0.3378291586384072	TP53	True
