"","stranded_over_polya_logFC","average_logCPM","LR","PValue","BH FDR"
"PMAIP1",-2.08572476145806,4.09876133429707,5.03293799990199,0.024869675838963,0.147186757007196
"AC006480.2",1.57920481742541,-0.161681827242358,5.03126324316329,0.0248937349953161,0.147288504325391
"MORF4L1",-0.697766676055103,7.76082243349302,5.02943611807814,0.0249200106004602,0.147403305945579
"CDC26",-0.905231002606224,3.82028830179083,5.02834489985175,0.0249357169730688,0.147455543876035
"ZRANB2",-0.743099042793219,6.10237381241102,5.02606491824309,0.0249685669051418,0.147609102255094
"SPATA9",-1.05450839870484,-1.12358312120929,5.02452358974347,0.0249907997870004,0.147699827454281
"DDI2",0.716993215415135,5.60262419281127,5.02223273159531,0.0250238822362978,0.147854607769729
"COPS4",-0.880188126157892,4.84891094339463,5.01976790775717,0.0250595277191739,0.14798992513737
"DYNLRB1",-0.762713208576815,6.21642649945818,5.0196949153502,0.0250605841150189,0.14798992513737
"EXOC8",0.737700935444149,5.02060419296696,5.01514976665315,0.0251264557671241,0.148338074124216
"AC068775.1",-1.28206225718437,3.20568943921208,5.01426960570899,0.0251392324729098,0.148372663202799
"AC106886.5",0.710132088167743,6.12108126860172,5.01367820940465,0.0251478211651222,0.148374399917464
"BCORL1",0.788941532688389,4.95720106603767,5.01283911858634,0.0251600122876431,0.148374399917464
"ZNF525",0.849355985005181,3.80988659435186,5.01282067456289,0.0251602803291596,0.148374399917464
"TSSK3",1.47469761897024,0.49909056920764,5.01197811267045,0.0251725281930184,0.148405823167636
"ATXN7L1",1.25262039921354,4.00665469383153,5.01134953974083,0.0251816694475955,0.148418919019519
"C6orf203",-0.822522176949495,3.32860223074583,5.00973330418587,0.0252051899809886,0.148491943206668
"AC026356.2",2.083869169212,2.6778224527711,5.00954677981291,0.0252079058753953,0.148491943206668
"CFAP47",2.31071999947336,1.5383842048905,5.00866051433447,0.0252208145263764,0.148500079827062
"LINC00441",1.42448618402262,-1.9167374995016,5.00850127594487,0.025223134595766,0.148500079827062
"AL360270.2",1.36514787732381,0.758401004639028,5.00321931402229,0.0253002173829252,0.148913024815856
"VAMP7",-0.849104006601333,4.21603107377553,5.00253106337794,0.0253102794293679,0.148931378107293
"S100A4",-2.60578190526105,4.56873017097579,5.00142740985864,0.0253264232340238,0.148985497949353
"DCXR",-0.817416313009469,5.06474928397355,5.00072025367896,0.0253367728537461,0.149005512521839
"NRIP1",0.844709657211968,5.98186532712023,4.99867754656232,0.0253666936708564,0.149100343649185
"DENND4C",0.819726071720192,5.99427326891798,4.99867020416656,0.0253668012857086,0.149100343649185
"BRPF3",0.706242344489641,5.93863591127617,4.99508411861275,0.0254194179576499,0.14936867845361
"CACNA1D",1.47137832663491,3.48791451747137,4.99304370045787,0.0254494064772126,0.149496440686508
"ZNF518A",0.980892263288583,5.60190898212002,4.99265654277973,0.0254551007733648,0.149496440686508
"NKAPP1",1.25836983333494,1.1200090329669,4.99146914742744,0.0254725731798483,0.14955810280903
"PPIF",-0.905308881955034,5.80518484169352,4.99051782757459,0.0254865807454495,0.149599393494363
"GGH",-1.04870299430433,4.97595223466609,4.98954503935806,0.0255009126918379,0.149626013113501
"RPL9P9",-1.17016261262128,7.65217445413575,4.98902430577957,0.0255085880227373,0.149626013113501
"MRPL41",-0.894063243249385,5.05836295108207,4.98839425259612,0.0255178778732368,0.149626013113501
"RAB18",-0.853928780835486,6.14923589900664,4.98816405813722,0.0255212728632498,0.149626013113501
"PDCD4",-0.679067338152779,5.93744522983386,4.98784380019797,0.0255259969219647,0.149626013113501
"ZNF608",1.28865222936944,6.84698268881426,4.98666153513852,0.0255434441359559,0.149642154969973
"MORF4L2",-0.64284005258222,7.26555526823331,4.98648790131938,0.0255460075707604,0.149642154969973
"MAPT-IT1",2.42413973162436,0.654902735467215,4.98588528533711,0.0255549063368055,0.149642154969973
"LYZ",-2.04389525086479,4.35248396769198,4.98484872571992,0.0255702206350492,0.149642154969973
"NDUFB11",-0.952309485257261,5.83930667426906,4.98461808468711,0.0255736294589514,0.149642154969973
"CMTM6",-0.892953005479741,6.50750261116992,4.9837952607333,0.0255857944627337,0.149642154969973
"LINC02172",-1.53361305908808,-1.53925830080318,4.98363360892738,0.0255881851029045,0.149642154969973
"NUDT15",-0.843707297844092,3.99187337699412,4.98355203334502,0.0255893915979473,0.149642154969973
"OSTM1",-1.29654869449657,5.74024591336257,4.98311813715833,0.0255958098739748,0.149642154969973
"THAP1",-0.862907742174998,3.11085946543862,4.98289783493242,0.0255990692669409,0.149642154969973
"CKS1B",-1.12952222713321,4.87683245902968,4.9823656333294,0.0256069450204888,0.149642154969973
"RPS14",-0.823571478307474,8.23243028230913,4.98199208891248,0.0256124743983014,0.149642154969973
"RALGAPB",0.748916085326422,7.01683277376105,4.9804990652483,0.0256345872148176,0.149730562795046
"SIK3",0.662206767793805,6.15507640936321,4.97965805421013,0.0256470519584543,0.149762583829275
"SMIM14",-0.954235800675968,5.53405182551235,4.97746489406573,0.0256795867193145,0.14986765412362
"SUCLG1",-0.728134938176095,5.50971419448777,4.97707236343159,0.0256854142951288,0.14986765412362
"NFKBIL1",-0.857564330561322,4.3196272292699,4.97639440714432,0.0256954825836056,0.14986765412362
"SLC5A4",1.19005241799356,-1.69520837921322,4.97619625977316,0.0256984260325399,0.14986765412362
"SLC25A5-AS1",-0.968253894002479,1.83304626998385,4.9759895401209,0.0257014971946993,0.14986765412362
"MRPL10",-0.707828100746843,5.03715710670505,4.97562120783735,0.0257069703245429,0.14986765412362
"ZNF780A",0.792893077835938,4.78391087059126,4.97129330215843,0.0257713703837249,0.150202269562536
"AC069544.2",0.868412154749226,3.44897962085581,4.96950902904073,0.0257979694749756,0.150266236269933
"H2AFZ",-1.23808427879881,7.35073257804362,4.96948688871703,0.0257982997114225,0.150266236269933
"SMIM26",-0.874191496400337,4.48797713574768,4.96914740520297,0.0258033638652631,0.150266236269933
"AL451074.2",1.43266117362198,0.177234661807033,4.967948148171,0.0258212617279995,0.150329647541296
"FUNDC1",-0.98983570422583,3.80292460969571,4.96706079859069,0.0258345129458921,0.15036597928453
"NYNRIN",0.824723047155444,5.27198273183012,4.96380665662174,0.0258831691030875,0.150608304645421
"FOPNL",-0.809234766892403,4.48523351316067,4.96282238107784,0.0258979048045644,0.150637028332827
"C9orf43",0.940902414092931,-0.370141906050604,4.96253878273293,0.0259021522049359,0.150637028332827
"AL353813.1",-1.65736284853361,-0.325173179625184,4.95944804759535,0.0259484885275004,0.150829850877641
"ZNF496",0.653776663063242,6.17784228270518,4.95912269565322,0.0259533712133717,0.150829850877641
"ZNF287",0.829890124059473,3.62169975752672,4.95892055893999,0.0259564052400865,0.150829850877641
"PRDX4",-1.08669101205652,5.42975892510357,4.95786450251876,0.0259722624028936,0.150881117014426
"TJP1",0.861541705934855,7.54315736225382,4.95657731253758,0.0259916037513285,0.150952590646762
"EIF4E",-0.799644205964722,5.61982445280215,4.95385558856671,0.026032549734136,0.151149465808811
"AL356968.2",-1.05966674863025,0.73094935380429,4.94956862805333,0.0260971793180946,0.151439018923141
"ZFX",0.848373301496944,6.40913631176283,4.94887684441466,0.0261076241581462,0.151439018923141
"SMIM27",-0.998402522613705,2.2937515013937,4.9479354890166,0.0261218441148263,0.151439018923141
"DCAF1",0.712057165022666,5.63538684229909,4.94769575235445,0.0261254668222089,0.151439018923141
"FABP5",-2.90158967534864,6.16004884105657,4.9475529134401,0.0261276255370391,0.151439018923141
"C19orf70",-0.820246509515372,4.58531371473243,4.94736280557341,0.0261304989118397,0.151439018923141
"AC002056.1",-1.26621451615142,-1.24848419614834,4.94727376111671,0.0261318448822522,0.151439018923141
"AC016397.2",1.35380342542766,-0.532531048880053,4.94588685628224,0.026152818238938,0.151519623335695
"WASF2",0.692784808096352,7.76429977042879,4.94475668385985,0.0261699221143815,0.151577771944168
"LINC02249",2.28622885121586,0.753561762995341,4.93767351975901,0.0262773828006468,0.152159099975236
"HIRIP3",-1.4850912492125,4.77117636165341,4.93637760169682,0.0262970931105886,0.152217522527471
"DIS3L2",0.74519307746032,4.94983856465967,4.93607706780993,0.0263016662852857,0.152217522527471
"APOA1",-1.28139803442445,-1.78541826498904,4.93473937623495,0.0263220317465724,0.152280361422309
"ROCK2",0.635103338119756,6.72059318168002,4.93443130955745,0.0263267241772623,0.152280361422309
"ANKRD20A1",2.25179309219481,3.86202871531409,4.9330961325673,0.0263470714667654,0.152356966519057
"TUBBP10",2.44370378803809,-0.755694366768747,4.93165435534553,0.0263690616328733,0.152443028005894
"PSMA7",-0.888494175659763,6.86688636780649,4.93049785891776,0.0263867144469173,0.152503975062647
"AC104447.1",1.06374607489875,1.55427314399918,4.92924550039293,0.0264058443562648,0.152573423963677
"ZWINT",-0.948564504229243,5.14338670997406,4.92512480185434,0.0264688902672683,0.152896514530668
"ZZZ3",0.669710071225081,5.99952121025124,4.92436217405285,0.0264805754749388,0.152908839343817
"KDM5B",0.68628253819449,6.93900176201888,4.92400439461386,0.0264860593244278,0.152908839343817
"FLJ20021",-1.05060819534006,1.25285533799488,4.92359004408076,0.026492411740098,0.152908839343817
"TECPR2",0.628401921744164,5.81243131243922,4.92168121350248,0.0265216965145983,0.153008644053396
"AL031719.2",1.13433252773377,-1.80936441084426,4.92153302436669,0.0265239714001551,0.153008644053396
"BLOC1S6",-0.718575049258996,6.38189961242767,4.92030100717588,0.0265428922339368,0.15307662076727
"AC034102.6",-1.89857581342288,-1.11612197899707,4.9193277861454,0.0265578484963267,0.153121702835811
"BOLA3",-1.13376729699732,3.43328958800983,4.91695462994838,0.0265943554115749,0.153263520908089
"PCDHGA4",1.51321834343394,3.9421342739387,4.91679990168623,0.0265967374496414,0.153263520908089
"AURKAPS1",2.21253592396462,0.192908002394188,4.9160630600616,0.02660808415282,0.153287721974129
"ZNF347",0.69627624639198,4.89568175158168,4.90840370594081,0.0267263298099652,0.153927583717544
"ZC3H11A",-0.65748235993651,7.02368864127146,4.90559597319393,0.0267698124985635,0.154136627776963
"FAM71F1",2.09509235488127,-0.822967556292487,4.90421677339356,0.0267911987671934,0.154218365850447
"NRBF2",-0.773569810326263,3.82226015403368,4.90336355678917,0.0268044378813145,0.154253175121662
"FOXP1",1.23967870324945,6.03631305395176,4.89695061704908,0.0269041635408292,0.154757283924359
"CCDC28B",-1.35808454776078,4.11438175454204,4.89680276084351,0.0269064673514517,0.154757283924359
"TLE3",0.976967841439855,6.89449284843112,4.89365246135276,0.0269556022838874,0.154998326483865
"ATOX1",-1.19593962435812,4.42917187050364,4.89185065095376,0.0269837468847802,0.155049352336837
"SURF2",-0.998277138839951,3.27586239306488,4.89163758534374,0.0269870770272935,0.155049352336837
"LYST",1.12757247887966,6.72702170646864,4.89157941648276,0.0269879862609229,0.155049352336837
"CLEC16A",0.781076283143759,5.7432599765201,4.89123359273682,0.0269933924666984,0.155049352336837
"LRRC75A-AS1",-0.879030373795036,7.74797806557153,4.88816443445089,0.0270414214844385,0.155283643373022
"CMPK1",-0.821547549972195,6.72215280801196,4.88725281978293,0.0270557043806029,0.155324075898065
"XRRA1",1.09001511130281,4.17655494052439,4.88319974684808,0.027119301705387,0.155647520197255
"TXN2",-0.6853689356121,5.84973101963807,4.88209449216873,0.0271366713693695,0.155705545085671
"FDX2",-0.955201263746003,3.32077608015958,4.88128835269765,0.0271493475748661,0.155736615882784
"AC110995.1",-1.45490082911412,-1.44982558048808,4.87484069198874,0.0272509561843501,0.156277676000519
"MIR99AHG",1.13074492797456,4.66625949001475,4.87214076960491,0.0272936216271948,0.156480512338967
"CATSPER2",1.66112261069634,2.56005080022386,4.86993089849918,0.0273285947480845,0.156618034523825
"ZNF26",1.05823168431815,4.96732477649924,4.86970244091962,0.027332212943989,0.156618034523825
"AC012617.1",-1.59655502238896,0.346776846818475,4.86772554674165,0.0273635428125613,0.156755680086489
"ITPA",-0.78589407254363,5.02493437543401,4.8643845384978,0.0274165761251827,0.157017549995439
"KSR2",2.21581594217947,3.32589697222699,4.86115345536376,0.0274679662390711,0.15726987183545
"ZNF620",1.08496498916719,3.45193122828535,4.85943184023855,0.0274953892923455,0.157371669813794
"STX18-AS1",1.37576302359921,1.72795402330203,4.85911617692104,0.0275004204803292,0.157371669813794
"TK1",-1.16191082890126,4.17660429962151,4.85672980851913,0.0275384865210315,0.15754746836572
"CHMP4BP1",1.90126446004658,-1.33945645781596,4.85604953312487,0.0275493479370958,0.157567577214621
"UPF3A",-0.870072984437889,5.62627432556448,4.85367499811306,0.0275872951845863,0.157742550551588
"CBR3",-1.44336904323582,3.13420334757815,4.85012619502577,0.0276441096965674,0.158025283787841
"SPRY3",0.99165502556786,2.05754750345553,4.84886549127868,0.0276643222035292,0.158058920272145
"SERTAD4-AS1",-1.8752790583486,0.0545290908404917,4.84883989825434,0.0276647326884386,0.158058920272145
"REXO2",-0.763974341270342,4.37312376755233,4.84491301912969,0.0277277907884761,0.158377005813911
"PSMA3",-1.06946130744418,5.29462525546367,4.84317149281526,0.0277558041841552,0.158440758451552
"LSM1",-0.947577163042192,4.33432404863416,4.84316176879454,0.0277559606829379,0.158440758451552
"BAG1",-0.835063564692637,5.47423144385372,4.84284160846644,0.0277611138689357,0.158440758451552
"AC098484.3",1.24603843549512,-0.436836013976458,4.84160221227991,0.0277810721327936,0.158512486061228
"SNRPA1",-0.792888020588531,4.44828683052339,4.84086470184372,0.0277929555060586,0.158538114280304
"SMN1",-0.832729830650501,4.64502123821133,4.83983717070917,0.0278095207481452,0.158590428345179
"AC007663.3",1.56621881070443,-1.38792864756653,4.83731563943564,0.0278502149140129,0.158780278967503
"EYA3",0.675001241662569,5.35096969763895,4.83443107938729,0.0278968438698998,0.158941473005975
"N4BP2",1.0471196202159,5.2845878698349,4.83415058847798,0.0279013823407778,0.158941473005975
"ZBTB44",0.714588025479513,6.13920715179619,4.83395993648124,0.0279044676156056,0.158941473005975
"AC027612.3",-1.21971184916469,-0.270964417211753,4.83373360744805,0.0279081307040518,0.158941473005975
"MSH3",0.809599356970869,4.54919264143359,4.83202161991335,0.0279358550778785,0.159057132920186
"AC078909.1",-1.60654823134404,-0.796362091904455,4.8312679401521,0.0279480694484219,0.159084446265858
"MTCL1",0.923714359781886,5.38533555111896,4.83054258941152,0.0279598299574128,0.159109162357811
"XPO4",0.689300141181518,5.82918280188708,4.82714148587246,0.0280150426306495,0.159381070117287
"CKLF",-0.986949093375031,3.80845861689137,4.82474045380494,0.0280540886978323,0.159560884219334
"NEK7",-0.634947631062092,5.53575203628546,4.81788540282555,0.0281658788693743,0.160154233825647
"SPCS2",-0.742959622896629,6.34994176196115,4.81672354625694,0.0281848719831215,0.160219754649878
"AC005540.1",1.1486199469548,-1.56331776646691,4.81600548521716,0.0281966169417951,0.160244048799052
"PKD1L2",3.74302390181086,5.56187578931149,4.81476596850263,0.0282169030715384,0.160279505051895
"CBX1P1",-1.80682438097722,-1.60085162738491,4.81471108163154,0.0282178017099943,0.160279505051895
"SMG1P2",1.14884026308597,2.60478101430388,4.81377488933332,0.0282331341597868,0.160324135943634
"RPL34-AS1",1.82873423592807,-0.884742603405882,4.81203113553288,0.0282617155328765,0.160406060191142
"AC020765.2",-1.50938876041379,-1.4084402909309,4.81198215960952,0.0282625187179375,0.160406060191142
"MRPS26",-0.751626946655755,5.41710004261559,4.8106530699655,0.0282843243155275,0.160487351301438
"ZNF845",0.842073384243765,3.84447315133911,4.80863885676474,0.0283174037157512,0.160632550884801
"AC092681.3",1.53777045605458,-1.50601203158727,4.80384011574339,0.0283963757257923,0.161037934047275
"FYCO1",0.81914261716825,5.48506212096918,4.80032346343715,0.0284543941589374,0.161298339328777
"RMST",3.30431503262073,5.89029941885158,4.80014542427701,0.0284573347640848,0.161298339328777
"AC008764.8",1.37977624718967,1.27096871463476,4.79830598525389,0.0284877346026371,0.161427987254257
"AP000648.3",-1.99071034121042,1.81895005673148,4.79640192004135,0.0285192381061076,0.161563819043792
"ENKD1",-0.816369568504149,3.67423910011361,4.79577985238702,0.0285295383161971,0.161579492422972
"GDPGP1",1.05289498456327,2.69501022868562,4.79321066588118,0.0285721200048624,0.16177793819015
"SLX4",0.76534366130831,4.69264817555589,4.79105079704009,0.0286079688510684,0.161938167304754
"AC015922.4",-1.0775788141951,2.23460437711403,4.7900730742509,0.0286242121887871,0.161987362275754
"PTN",-1.74580357075853,8.1116009846891,4.78862670579031,0.0286482589519467,0.162080680032011
"BX539320.1",1.36828716819595,-1.9116780241307,4.78799199960043,0.0286588179701189,0.162097660290905
"PAXX",-0.806516795002115,4.46689457885795,4.78656924418046,0.0286825017549659,0.162188847255605
"HCG4B",1.65854481040461,-1.98023390707183,4.78119620497225,0.0287721275623383,0.162652765407757
"RPSAP19",-1.20035990617604,0.343448419798294,4.77864680311388,0.0288147551995038,0.16285082200763
"TIMM10",-1.03761485793313,3.93143456909846,4.77765078517984,0.0288314271176226,0.162902120342142
"RAB6C",-1.44986162992674,-1.41166135430021,4.77669988269526,0.0288473532389673,0.162949178896332
"SPRYD7",-0.887938797750156,3.50263241972066,4.7756119427245,0.0288655857582087,0.162995159834675
"SMNDC1",-0.983866568264958,4.73442183823007,4.77530735162009,0.0288706924753791,0.162995159834675
"CCNI2",-1.77384717079295,0.629460788854316,4.77208978417118,0.0289246950951509,0.163257068526525
"SLC39A7",-0.776358696988603,6.5274410095481,4.76725025573518,0.0290061183434194,0.163644346622357
"AIF1",-1.73092584160088,4.23489786836118,4.76710476653639,0.0290085698367308,0.163644346622357
"AC027702.1",-1.39117429614121,0.130511091161795,4.76601942114394,0.0290268647184506,0.163704494999035
"AL391650.1",-2.37334686152088,-0.992256889229886,4.76514261250291,0.0290416532207943,0.163744841819032
"INHBE",-2.60057830643669,0.286029506252754,4.76348850049235,0.029069573307505,0.16381734953786
"CCT6A",-0.794861908109621,7.53408926401108,4.76347573421879,0.0290697889006479,0.16381734953786
"SLX4IP",0.89771461346921,4.76116167087925,4.76273806779824,0.0290822492264396,0.163844518363193
"NDUFB5",-0.791327307636689,5.64094012524312,4.76021912107863,0.0291248400692366,0.164009757464857
"MDGA2",1.92153726876679,3.04863618160383,4.75939291410968,0.0291388238804902,0.164009757464857
"AC106028.3",1.17483753664957,-0.533766272162728,4.75927499260665,0.029140820308919,0.164009757464857
"ARHGEF11",0.743680201231201,6.62732486846641,4.75919548675932,0.0291421664350322,0.164009757464857
"CSPG4P12",1.42934836640365,3.73451911492695,4.75815894178189,0.0291597222693567,0.164065509767357
"ATRNL1",2.04665050770999,6.30345889677194,4.75594651621991,0.0291972307014132,0.164233465534726
"AC008937.3",-1.62269021798861,-1.68958655926873,4.75482531875334,0.029216258141675,0.164297405511968
"COMMD7",-0.785966614947363,5.29095437032874,4.75391783240164,0.0292316682234459,0.164340975113098
"AC096586.2",-1.25478078799663,-2.01974642664247,4.75023866627105,0.0292942311545278,0.164649546593897
"IQCJ-SCHIP1",-1.49410541251927,3.96646689325498,4.74754241550856,0.0293401684940849,0.164864535986673
"TMED5",-0.907398849218528,6.39750431010333,4.74663531764303,0.0293556400248678,0.164908268007691
"ZFYVE26",1.07010986247032,6.38424624682429,4.74588586093182,0.0293684292267048,0.164936912818635
"FRG1BP",-1.15787644464464,1.0390790263682,4.74389097904312,0.0294024994398214,0.165085028268401
"ZCCHC17",-0.734337824102682,5.0693581112502,4.74217391611421,0.0294318578031567,0.165206617681786
"FAR1",-0.704252339557691,6.02744983597102,4.73683600755296,0.0295233206003636,0.165637726017855
"RELN",1.71172466391476,5.01080388258942,4.73679024213269,0.0295241060502732,0.165637726017855
"CLEC4E",-2.12315449794529,0.232585584588121,4.73369832601417,0.0295772215669814,0.165892324311877
"TAS2R10",1.68916421897603,-0.832569354109714,4.73250669162262,0.0295977190246643,0.165963889579347
"ANKHD1",0.661293242748819,7.1268641117046,4.73109719641161,0.0296219830398097,0.166056532210622
"AC023794.5",1.87337173939636,-1.24022263500063,4.72914827181909,0.0296555673028266,0.166201360729298
"DYNLL1",-0.851288573846055,7.37515673014452,4.72725632466266,0.0296882076661649,0.166340824980121
"EVI2A",-1.5181162852184,4.31064486628452,4.72298810783668,0.0297619815915683,0.166676728987472
"AC008870.2",1.57338390398843,-0.402540162429676,4.72288872739179,0.0297637016049057,0.166676728987472
"YBX1P1",-0.827924903127712,4.6379479622086,4.72143411737606,0.0297888889223438,0.16677423377876
"ZMYM4",0.657429072470583,6.93611966471582,4.72051298218008,0.0298048503334666,0.166820049569988
"PPP2R3C",-0.738446867728437,4.42792406225779,4.70955956006669,0.0299953354729519,0.167842409398349
"AC008158.1",-1.32137183216107,0.39696737923529,4.70877841423868,0.0300089683336594,0.167843920493198
"BAG2",-1.04326255787945,4.09624830658409,4.7085144094307,0.0300135773079548,0.167843920493198
"ENTPD1-AS1",1.0704949990629,2.48314204946258,4.70819913063242,0.0300190823858591,0.167843920493198
"NAV3",1.37202327701862,4.76140795948751,4.70655302602063,0.0300478420851677,0.167960937462256
"ZNF865",0.740054715109065,5.28855861153224,4.7056357098481,0.0300638813108651,0.168006807283855
"AC138932.1",1.1744352550416,5.86114878880243,4.7046018584869,0.0300819688431344,0.168064096834474
"ZNF704",1.20035232580164,6.95272889595358,4.69602052497872,0.030232540231155,0.168861334082763
"RPL3P7",-1.01186353698152,-1.28313534510542,4.69494299025701,0.0302515025026373,0.16890206315431
"AC097641.3",1.27748872040451,-1.03573514505043,4.69441226460219,0.0302608466777273,0.16890206315431
"CNKSR3",1.48629656233025,5.28071420909877,4.69426402752896,0.0302634571382886,0.16890206315431
"REEP5",-0.690246452393599,6.87458867554702,4.69273042915087,0.0302904776436048,0.169008887747148
"CCDC112",-1.02000272894793,3.64275473089451,4.68929554698359,0.0303510881827531,0.169265448426091
"RAB9A",-0.791626530423247,4.72733970738578,4.68923015343767,0.0303522433162414,0.169265448426091
"FCER1G",-1.56239070877874,4.53033823276728,4.68746677243886,0.0303834095532921,0.169385976499542
"ANO7",1.4326821905906,0.967043832284766,4.68711385122406,0.0303896511362476,0.169385976499542
"APCDD1L-AS1",2.05641314294802,0.217879806105387,4.68488338721438,0.0304291289025256,0.169561952897212
"ZNF708",1.19955636907131,5.01302937761577,4.68213839093615,0.0304777869462591,0.169788980369705
"DMWD",0.721847837420151,6.17658995195336,4.68151359463924,0.0304888734672669,0.169806636750439
"LST1",-1.49037360586315,2.77489595334564,4.6805509497497,0.0305059630760778,0.169857709256416
"DPY19L2P2",1.05457625408564,4.11237187577695,4.67836329879177,0.0305448370725437,0.170003617389782
"LINC01776",3.00091095548774,-0.0515868584797078,4.6781842845613,0.0305480203944527,0.170003617389782
"LRCH3",0.628858552246562,5.9774060409661,4.67719488475268,0.0305656206433003,0.170057440092738
"TMEM178B",0.971177605252618,6.32646353731359,4.67174835598932,0.0306626973866109,0.17055330226868
"PIGK",-0.713190453309763,5.03923061405752,4.67027869945463,0.030688946985328,0.170655051838557
"PGRMC2",-0.732961232587754,5.96552470216317,4.66744803224881,0.0307395716961613,0.170892258615673
"RGS10",-1.33602901196724,3.98509595690723,4.66625210752326,0.0307609862179207,0.170966994662338
"ARL10",0.973182860757337,6.17698072278541,4.66554485533926,0.0307736577679362,0.17099311186702
"Z97653.2",1.60618523099737,-0.19000614147025,4.66488980495185,0.0307853988943733,0.171014047005055
"CAPZA2",-0.992333056758555,6.75180874965428,4.66417389970215,0.030798236125573,0.171041058627988
"PPP1CB",-0.767848825210448,8.32845500922707,4.66368121385983,0.030807073947592,0.171045850900324
"AL050341.2",-0.985785683227648,3.44842978502368,4.66060729433408,0.0308622738120275,0.171269338210684
"TMCC1",0.672107072444434,5.78250518140436,4.66055037496433,0.0308632969127328,0.171269338210684
"ALOX12P2",2.59951890596775,2.23619714801214,4.65943185718088,0.0308834089567108,0.171336615443232
"GOLGA3",0.817605589620653,7.05235371799296,4.65424744816447,0.0309768083358738,0.171810340105462
"ADRM1",-0.761774774107695,6.02326021001366,4.65226591510385,0.0310125842765455,0.171964298749573
"AC016168.3",1.95580027756997,-0.506965109523721,4.64959094611039,0.0310609483379706,0.172187960701161
"ZIM2",1.43622410410165,1.21132692677141,4.64684386115161,0.0311106981460435,0.172419187037814
"RBM12",0.628691503429809,7.10738016521678,4.64539942261456,0.0311368903089755,0.172519768366548
"HNRNPA1",-0.731214210780104,9.55874570670142,4.64330914876609,0.0311748342025902,0.172685393589141
"AC135507.1",-0.996481123165815,-0.994670282766899,4.64258280627489,0.031188030490939,0.172713885352352
"CIC",0.701975275963723,7.52384542766399,4.64172520680518,0.0312036189744555,0.172755606547269
"NOTCH1",1.32714326255801,8.23105540419102,4.63891226483105,0.0312548065521968,0.172994346046843
"HNRNPKP1",-1.00044984668454,-2.41907565168453,4.63735893563025,0.0312831102722479,0.173106333622078
"VWA8",0.816541481375551,5.08433191840105,4.63126930282164,0.0313943295773891,0.173654694765125
"ZNF324",0.7358556511086,4.45239109919777,4.63065860062012,0.0314055059998335,0.173654694765125
"HHEX",-0.890387948637894,2.87517179043426,4.63060442734737,0.0314064976218723,0.173654694765125
"AGBL1",1.73043190970797,-0.802912069364732,4.62974169601238,0.031422294007446,0.173697258214356
"SLFNL1",1.3707919043615,0.768920375583155,4.62678907158976,0.0314764185389738,0.173951616805955
"C21orf62-AS1",1.26468069253303,0.512607190134273,4.62479984754637,0.0315129378120216,0.174108575526079
"AC116562.4",1.83596793807467,-0.392686680822222,4.62222532033711,0.0315602680377772,0.174325168394088
"PAG1",0.845196897083514,6.06993178965322,4.62081140036446,0.0315862931497641,0.174423999865124
"RPS16",-0.798726799982425,8.36243024919543,4.61957633542261,0.0316090445127835,0.174489837585397
"AC093525.8",1.32121266705696,0.456381230007013,4.61928104679082,0.0316144866121248,0.174489837585397
"ZNF641",0.635343734807916,5.21868811479356,4.61844766545086,0.0316298509053628,0.174529725294114
"AC012073.1",1.27772064868366,1.5487984072838,4.61495455737676,0.0316943349674096,0.174840559768776
"RPL23A",-0.70364554755294,7.68251698840758,4.61371008124661,0.0317173415801085,0.174922484497343
"INTS3",0.760436654605619,7.10519985550633,4.61266413635849,0.0317366914249878,0.174984205059933
"NOP10",-0.79558876102104,5.16360955953742,4.61037204763408,0.0317791378520504,0.175173207054942
"ZNF324B",0.9019879418307,3.42141199351993,4.60919383897292,0.0318009797513671,0.175248564673002
"AC007881.3",1.47681423387665,-1.81782466815223,4.60777476613273,0.0318273076417296,0.17532812023292
"POM121L7P",2.50388574114853,-0.898747727353496,4.60686670387244,0.0318441667457088,0.17532812023292
"GOLGA8K",1.33724117606168,-1.36781842160407,4.60651729723692,0.0318506563194076,0.17532812023292
"LARP1",0.826379785101928,8.29486532430528,4.60630048345979,0.0318546839229803,0.17532812023292
"NIFK",-0.737776699547525,5.22120481890328,4.60621409182512,0.0318562889102802,0.17532812023292
"AC145138.1",1.47655955009915,2.586122295638,4.60393888327131,0.0318985882157837,0.175498837822792
"AC089999.3",1.87799592392123,-1.10101018647825,4.60366561790699,0.0319036725415454,0.175498837822792
"TMEM131L",0.703691565005599,4.71363546277048,4.60118402875211,0.0319498832672098,0.175707973414132
"SLC25A46",-0.623326522841306,6.12335918727989,4.60053059234255,0.0319620627976568,0.175729895638078
"PAICSP4",-1.16877286775072,-0.855424916285742,4.59956057239199,0.0319801521269681,0.175751058918659
"AC239804.1",-1.47955647212357,-1.11736986490399,4.59944540175681,0.0319823005855804,0.175751058918659
"SLC35B1",-0.651090602955605,5.12001839434538,4.59851681242934,0.0319996285237073,0.17580123785258
"NME1",-0.740007977611129,6.07309799394717,4.59533563560743,0.0320590651751739,0.176082670903234
"ZNF879",0.797927988875129,2.97044834478385,4.59072916806914,0.0321453360424615,0.176511307587997
"ZBTB11-AS1",1.0390002463743,2.02225420767908,4.58696863714941,0.0322159436625559,0.176853739358715
