PC1	PC2	Kids_First_Biospecimen_ID
-133139.0125902598	-18048.785388110195	BS_5CTVXVRX
-18008.806919847404	41661.20936752096	BS_GG9W3J9Y
-26816.214229728947	44076.10935884501	BS_37GTVG4N
-1589.107544344422	15576.44854752399	BS_W60RQAKK
64606.81059874608	1574.0396976587654	BS_VNWKNRY4
98020.02809479766	1558.6960429278533	BS_ME3HKN2C
-12106.404902712218	-2831.4424293057336	BS_2KJ2YAZR
132246.38151342835	-22841.661599995336	BS_NB5XWMJT
137430.49029795564	27299.909707460207	BS_0RF0EZTV
-114134.6274632231	-5317.571388215624	BS_R5SNFB5B
88465.64454742914	33144.12470902694	BS_N5DVEJXT
147140.51263352192	-28805.17144078583	BS_29CPJ040
47809.111917296505	52648.73789408126	BS_RHD7XPNP
-98761.46012766354	59051.46806660071	BS_K3ER45RV
-70683.89992541992	40711.6622640979	BS_RSRPX3S8
-125355.74074937137	14562.24238711226	BS_B9V8RGTA
89789.82187704465	-36729.63561520592	BS_NPQJ20KX
77508.9597401581	-32332.11640821257	BS_3PYESPHA
159653.27030888348	-31898.13341383579	BS_39CGACC7
-40553.122507115484	83435.73891983363	BS_4W68NV3M
-304540.20313437976	-71748.70095418543	BS_0VXZCRJS
9712.83040594256	-9191.579350677115	BS_RRAEQZ97
-172623.73059801845	-3823.745745796407	BS_4JWBB28H
53673.834162655316	24766.21698808321	BS_T2QPMZCM
78176.02010997372	21449.657746280573	BS_BXXJ9P8C
-11453.523063158456	-23734.6957644612	BS_W3R88RFP
-8754.810338829897	28172.346073761688	BS_Y3G1X98S
-74352.55734585426	55689.78428267789	BS_64HCD9K3
3805.3122266699784	-7487.394848947134	BS_GMJBGBWB
-65656.24306428035	-24671.727853458902	BS_E60JZ9Z3
248613.80932299874	-42395.57897582306	BS_P0W5VJH4
-58788.660604747216	-1043.2662917528548	BS_MQCKXD60
11476.963943005117	70779.56757980215	BS_2SFTWNVE
4133.735002272944	7865.266261066851	BS_RGSMX7QD
-4843.38116022539	18918.237688028978	BS_WV0S8N4M
91392.4669108944	-10177.69516658795	BS_5CMGN56B
45936.71779365215	3385.8390254381065	BS_S1KK7XRH
88678.98757908186	-7047.785315937119	BS_3P20Q2C3
117018.30037931913	-30903.696053532363	BS_QP6MSKRE
-88561.59136369343	-29262.838683480484	BS_PNYN0AYD
146901.38476098177	-61069.59623239884	BS_TQ5QHR17
161341.64861346284	-51358.32790302485	BS_ZR96A4FH
47059.39528548871	-59020.39809061839	BS_JWCX8R17
-16785.233513498482	27320.52130402104	BS_4NWHYH53
-4638.73670833222	20364.997819138764	BS_J4GQPZS0
45652.298329148914	-2039.4989917385967	BS_4C4MZ4NT
-84293.28299175728	11778.170001839886	BS_7T1J3KET
24541.649291081143	-16030.766067423752	BS_EF775B3K
41212.98269248602	-26167.229404948903	BS_NNPEC7W1
-44769.96038779125	52040.81547003261	BS_KXCY5BN5
15339.263479998315	-28990.328536913777	BS_0SCXXM6N
-165578.9332642146	5439.555193275963	BS_0448A413
127796.75252722458	22225.000391400783	BS_JSPR854S
-103130.70021764984	-10021.059987994544	BS_G5QBBHDV
55728.17576158848	9563.798880281665	BS_JHGW42S6
79935.00403132565	-36722.27918661117	BS_W97QQYKQ
72766.35929697256	51976.21306445511	BS_NDRDM2A9
-305533.4565472953	-73674.91389751306	BS_ZQKGJD70
-41294.89586694535	36625.88029449908	BS_1AYRM596
203121.2138793228	-35738.05460368017	BS_JBGZ7HHZ
-9774.01039702645	-11264.052196242877	BS_ZVX2GRD6
-89178.46891852979	101481.84616936496	BS_9V633J1X
141631.42806159306	-23630.02612813848	BS_K5802F84
96008.37523783933	12779.151467186497	BS_X67GTEM6
-20773.62846607063	-59065.95570322835	BS_59ZJWJTF
20198.23344367527	-22059.859256533073	BS_6DCSD5Y6
-73819.4431194442	-1754.6925331062632	BS_QYPHA40N
-52107.097334479455	73654.37216918555	BS_2A5R9MEJ
-93758.51690542925	86378.13119963638	BS_BPWEFR89
89146.02409794106	-39833.929393967286	BS_AMQGM1V9
-81017.19885211745	86620.76547406496	BS_GCQFGDTX
-81730.67656718424	116264.05705942286	BS_A14Z8BBK
-305731.4481738314	-73070.76617398552	BS_T3DGY9J9
-14928.413531874006	64994.646311752054	BS_ZV68CES9
-39772.360328090814	52283.42753346108	BS_5PJCHF6V
74338.39975212938	-29722.558733608374	BS_AP0SZ364
-34386.14677117817	-6551.063090422433	BS_MDBT7S5Z
121102.25039884594	-31826.46766596153	BS_9F09XV62
86996.94749087124	-14424.304894528583	BS_B7QS4DHK
-2222.3400843648174	-15457.431827379149	BS_F6V1Y4QS
47826.48127734087	22098.83735002175	BS_F6Z5HFWH
56455.76130113224	10270.28439931798	BS_6MZ7FRZH
-37696.2632481814	-76008.2061521132	BS_VXHWZJDC
-309669.4202861766	-79677.94456721714	BS_PS0P3QJ3
-229674.80906476	7906.745950572538	BS_D0RDN4K5
-68805.20129536453	56998.61762153438	BS_W9AT0MR7
70202.41762788623	-11443.031931943297	BS_66HQ3E4Z
100120.86267240344	-24192.932104064155	BS_WG203ECV
-70875.77682396788	34865.91427694142	BS_Z72QAZC7
-303364.6885177379	-71297.25459474634	BS_KBEX4RT2
70247.67095302863	-5395.079483779785	BS_JKXA3FQC
12197.635796143002	-18281.686114046926	BS_4Z2F4P9N
-109336.02086180518	8130.258778770587	BS_HE57E1RP
-38987.28830905539	48877.70780434664	BS_GE2RVZE6
12362.604256683175	-180.73949993423108	BS_9GJ23RHH
-81036.76026941981	67199.08037757012	BS_WE3Q8A73
-72032.56294416482	34728.09670939812	BS_NKEAAFMW
-20129.610751431228	11096.576899886812	BS_FEV5A0HN
-306438.0725686114	-72964.29108808357	BS_4PWDGEB0
-108852.54283277759	21843.848320933816	BS_QB84TBA3
-6961.840142405027	30618.643605993315	BS_7327SDAQ
51445.40341044729	-2554.1923300994154	BS_063ERW0R
63575.71212066361	2018.552784271069	BS_BPSTSCBJ
43510.263626155815	-14383.409784601708	BS_1G3WYEN3
-24899.453322204707	-12300.302538956195	BS_9XVACXP0
94072.66109064754	-2309.92117772397	BS_MKP2Y41Z
151508.15090378607	-30611.80034707246	BS_CVGFNCBJ
62510.64842011554	30529.3344808603	BS_7S6GNG04
-41091.727835571044	-24420.66590079358	BS_GSVCN2XC
47064.82672328849	-11193.76427489435	BS_JWSR581E
31505.569970900622	16359.948119164806	BS_NGHK9RZP
-67616.29657804918	-8050.761441915155	BS_GTZCFGRZ
-138496.5177547965	117502.92732711523	BS_JTMXAMB7
55353.82725612339	-2368.384310619249	BS_273HKCT4
8681.626282250256	39310.96771433776	BS_5AF6ZNJF
22466.809290643825	3611.8357833327177	BS_WH8G4VFB
-64044.47441079269	46530.01182226695	BS_8GW1TMV2
38440.93932385042	-21088.58466880001	BS_D8N31T39
13623.798572253574	-3733.3785367020682	BS_WVS02TZK
-170234.10622098192	-4412.903685909868	BS_1607397Q
87001.20118416217	-13436.352280451274	BS_MWWZBQ60
35300.65907326365	31412.703983836625	BS_DSS3S5XD
-112488.31513888444	-3248.7465020206923	BS_WAXJY4XQ
79531.7785467149	-58366.99356149126	BS_T1QMEH1N
12736.905100162905	7874.585053058458	BS_RVSEDNJ4
124977.70421059447	-33158.31850323423	BS_3BVVWHP5
-52934.33030188498	42294.08565396877	BS_PQVTB6BB
88057.35891709397	-13995.533166553272	BS_479S95Q6
-50662.060079282244	-38189.50834894	BS_06XH7EVF
104972.80259616443	-18848.978783455037	BS_H3FE3TH9
-97284.13818238516	109371.24411440548	BS_V9HVBBDW
947.5771131369452	13115.993227937424	BS_2EMW8ZG3
109768.24803904176	-40152.46626519053	BS_0QYS36NR
-77030.44302772632	-13987.320762849557	BS_W36RZSFA
21467.556876224993	-6431.126806257232	BS_N210XMKR
-301662.1689830769	-71028.78215776649	BS_SNVM7CZT
-38422.81220314061	120832.566004816	BS_VA5T4KAA
-23761.518218159763	68423.04047615959	BS_GR46VD0Q
-60974.93179064429	24222.741531929245	BS_W72364MN
240844.40644190498	-25904.98305824672	BS_92MT680S
-13690.544275255856	-8117.720120902038	BS_4QW2S1Q8
-61906.19676297226	-29414.367022732604	BS_MVW01FPB
71498.68561433328	-14371.64643089025	BS_CTR5X93B
82361.53800609447	1754.5265321174716	BS_90B22NGP
151280.70965404212	-42268.994079100725	BS_MY9D8XZ1
-30532.58384724101	74736.5503685941	BS_3MYEMXPQ
-58574.276641042845	138899.1936729787	BS_CHDGRYHJ
1869.8852282660764	-8556.266236572257	BS_QRNSKFMS
-138893.13605529495	17909.9083572347	BS_PN2CE34A
-55872.16480210285	12492.184272313205	BS_3V3KE3VT
160944.8537394555	-20742.564532641434	BS_CW9QV8AG
-95498.88272056545	54867.35037065576	BS_1HQ76V6D
-54006.116698811886	-420.50199628138745	BS_94MT16N2
71773.95435385329	41469.596511668795	BS_E4F1D721
-6181.194368178152	-7476.900799545588	BS_B3M5SGPA
-87469.51860724759	93424.6774922964	BS_Z7890YNR
-208513.3109364861	46302.970075082005	BS_PRR8K9GE
-96602.72411412522	-20761.462504425726	BS_D29RPBSZ
-70826.20971699411	85877.00819899153	BS_KYF0Q0E7
83045.18055060126	12069.159163306847	BS_1JDG6JV5
56586.04999088409	33566.94316047982	BS_34201DKZ
91648.82932243822	-13164.640154386243	BS_YCREDZTJ
-94719.4906939136	98291.75353588795	BS_R6WNEEE4
-49158.59539033884	59847.74766646105	BS_6VPKXXMR
-82092.10286604652	18763.976215529012	BS_MA1A3GY0
35054.37605083502	62847.785360430185	BS_4FZS7TX4
42889.25619317788	14495.620617224826	BS_ZVWE73JZ
-58957.85583756416	17087.02807041618	BS_D5P6EZ1M
-77847.01769791983	-21303.96168328114	BS_09R7GDA7
81197.77546732844	-5261.098223503212	BS_NQB91P48
-60508.49130205484	22602.7796137569	BS_X23724NJ
19624.605582882745	-14222.542170747327	BS_T4JFN54G
-161184.93653542595	46304.28561729372	BS_YETBN0RQ
77235.9464686284	-6480.84646503847	BS_4HQ3T2NC
57231.34635555629	19709.010464435123	BS_1EN5V3XW
75053.28302201485	5414.286854841557	BS_THSPSG2Z
104894.45278950233	-18015.441431555544	BS_D3YBV7KB
177379.79127384778	-3308.1336440862065	BS_JXNZYGCR
45884.25277975739	-18578.649194056547	BS_H8A9PSYA
15698.719493060844	33622.67600146949	BS_3F4FQJMR
-57913.0212943704	44694.65998160224	BS_KDSTG5YY
-27490.704500435546	1052.0177433124518	BS_W80TJC27
-40662.28942482141	12856.029479468905	BS_Q9V7A95C
44630.99908850384	-14995.178047484924	BS_TJTEF70D
93060.90723326422	-25380.546809868374	BS_NDN62H0S
-4809.572238875123	4438.170198262445	BS_NR9FRY5T
138662.30833265424	-20524.000657178414	BS_C7A2TYAC
-94302.50269461932	61357.25598473186	BS_4SCWT0FX
-34282.60945961439	27209.070302831606	BS_MMNRZ1EQ
41870.57190067546	5415.019117543206	BS_4EN8D8Y4
35277.82842690497	5966.0412383867515	BS_3W07B2TG
-13879.349111791515	-40952.35544133095	BS_NH7K4CD9
-118011.0548115793	42406.63628519996	BS_J1AB8PMA
148206.4203726003	-42359.81037180869	BS_92VDQ0NE
87458.03052780367	-14390.426733747676	BS_ARBQDTT5
59365.150828714235	-27979.11530467553	BS_QC3XCE6X
78095.58468925215	-16905.52133072519	BS_3TQSE8HF
110314.1493985364	-5995.234621948851	BS_60K3EQ9S
106465.66076183059	-31258.928998348514	BS_PZVHMSYN
8266.241223294352	-3495.900028576065	BS_X91K8KMG
84299.905825496	-1537.954977303614	BS_3G3KWY18
36398.13651651737	47594.74972957606	BS_J8VX4D17
23141.127232299077	-5134.718034245979	BS_WRHDP7WF
-112499.33089951538	35862.09571829789	BS_VVTHDRBD
100491.90150985243	-41366.65029377482	BS_H0QWRJE2
-25976.76711493567	29553.424604362208	BS_PSW27ZTE
-25131.691493161157	-10123.181909434605	BS_CS170P7T
31495.305604519042	-8229.292233795997	BS_BHR08WGW
-127032.81485245495	24982.022008094653	BS_A0DYVX9J
83651.37325634297	-23290.330686887057	BS_XQ5SFW35
125159.39596924384	-32994.806066427445	BS_C6SKJG3N
34809.18984760772	-23670.144704118098	BS_BN986DF6
-76981.06033426651	14285.553699602046	BS_8J09S6MZ
54273.313448153924	35633.996284184344	BS_Q5WZYWCT
168281.3225181429	-36192.757116873196	BS_TD1ZEQ7R
4804.9405330815225	-20443.535464927616	BS_XF0ZX2B3
-30080.764646193915	5061.325587270703	BS_EMYET8F4
-50693.23703851231	37845.75286621581	BS_WMEHNDSK
-15171.29426089954	48371.639092342215	BS_7ZV3DPGT
-10275.490302516639	86665.20044186624	BS_SXCZ3CXN
-74921.41921340683	-17159.79742434749	BS_44A3ES23
44358.995167569745	-20906.808649591065	BS_55JW3HFM
49527.73196742218	-11261.861494744877	BS_GCA4GET3
-3717.4231430766386	59815.646698765195	BS_MT15SGJN
-27935.730666712363	88749.03629311708	BS_KVNGNETA
42064.162179687315	-22365.92192593185	BS_2WPQ8YCW
-62536.2906147081	36430.10016306784	BS_KSKZ9J7J
-216540.39016403095	7136.424942995995	BS_R4Y180DM
-37412.80572332578	26090.74212046876	BS_H1ZS5FMZ
67935.14679946165	259.0409022795222	BS_A1VEGWTR
65606.55110743568	5766.997531688695	BS_EN2VK7NY
37128.34143459794	47726.407222293084	BS_N6NE6B3W
92840.47967135902	-11011.413097098377	BS_5PV5N4HQ
38857.104933792456	43079.143329480656	BS_06AMMCXR
-46063.78211517885	2803.7416805570406	BS_AHEFXG7W
221760.86113412312	17944.656506119878	BS_D4PJYHZ2
117492.68865058027	-10894.48301346719	BS_M8M56Z4Y
64207.6139433015	44522.65150943585	BS_ZRM0W01M
-45488.27296734343	54891.17028622647	BS_CYEY58NY
-47066.60667840087	-10563.922833113164	BS_2EN3X6HB
69284.53397151598	2719.0675370774497	BS_DV86M0Y7
53741.383930593416	-35406.83048808635	BS_QAG1RDXN
41368.13341679308	-58867.94280033543	BS_PJPGVD62
40853.901418348585	-14223.590988313808	BS_ZF34SJGN
-122201.19145163237	63199.90569602073	BS_2Z1MKS84
85815.10650113504	116839.83483190325	BS_QSTAVWGE
44832.7888888474	18412.78815801247	BS_C05FKR8X
183969.21015841296	-47401.504946846144	BS_5NWDARXG
-2415.74377665553	-2636.4522258856023	BS_23QW0BBA
-306299.13649072207	-72232.48930525944	BS_ZQ76ZBEX
-127694.28647454894	65841.1492767728	BS_VJ2S5DVS
49282.15404654964	-36735.922610711204	BS_SBFNFZ8B
-192014.98786114217	91004.95665919484	BS_FCAKKZ20
-49936.927510225796	-3909.0211065570834	BS_RR12T74P
27468.40371515365	-28522.62075068393	BS_ZZMYDZJW
189499.04620709788	-6771.398589644028	BS_0T17SY47
125057.27437586582	1615.2055436752373	BS_X0F9AYEC
50211.03544709124	-41277.41670336835	BS_BC936YNZ
141794.3198434161	-3319.0703323614603	BS_0BXY0F9N
-24877.12081733473	2255.312386966666	BS_VF5XWFXD
-42733.30123624305	32738.85018326527	BS_0WQJP6ZG
-304353.0710714808	-69269.91214042774	BS_X0XXN9BK
22438.887270872066	-49172.31483533096	BS_AG4H9S3J
8745.912539796438	1139.758857015584	BS_AWH9757B
-16234.782059732031	-22029.99007951133	BS_CXVGG342
-124553.77534610748	13028.566068549168	BS_9NZ2D6AD
27401.491000736205	23331.356643914656	BS_GPEGRCCT
-56716.50089464811	32332.099874425257	BS_VVFBW0YH
141997.01797016893	-26439.8759663246	BS_5PEFNDCY
-40837.309936238125	-49099.48130039742	BS_0RQ4P069
55783.82605149637	-11647.972358782015	BS_593HEWBF
-48975.87035875526	-4435.355079584029	BS_E3EJHXQV
22129.75108756236	-19524.806688767272	BS_0J9SHHSC
88360.07698545605	10021.392182062893	BS_KK5C8VCK
-26195.43948246719	-3170.666196943877	BS_F4E8R9VY
20705.249380782214	29694.85859804315	BS_T4P3J13C
93029.30755263685	-13280.072659514175	BS_SDA4RMMG
66211.27761191453	-25695.10033871727	BS_T0RKFEKR
206193.148471656	-68578.44948790439	BS_BB0YW800
-118250.80811018149	-40140.684485531034	BS_9FHSNVS0
91291.33146357202	-22603.438122970234	BS_PKW05VZV
104997.95282473516	-11133.30357622465	BS_9CA93S6D
-2673.347047087129	-41804.99709177034	BS_1TPWFSK6
-9325.018758694183	-32040.881475500744	BS_P4D8Y3S8
57603.670583309984	-3936.0608790819374	BS_KR4MP5ET
-162470.76379771842	34674.22168713867	BS_JXF8A2A6
-104798.01625599683	-2541.1915156779282	BS_YEB88D32
-50189.08133580514	6564.635761053007	BS_7H4RFCW9
-87981.95228695964	33029.425323507094	BS_N6N147BY
-9579.967107021745	15051.981399411095	BS_XG0DBWVT
34688.29925853027	-43307.5262363703	BS_QF5VVZX5
-15900.107728325142	77711.60328962497	BS_NB42PWZN
-17657.601462354552	-8148.328846878856	BS_74FS6GMW
77927.86162151037	-746.1090138881625	BS_EYSS0ZDS
90545.3962469982	-20824.019759497827	BS_KX6J8TRK
-73901.29317489671	63098.546126394955	BS_86Q14TZG
-134675.73536126528	57528.704502125394	BS_JFEZA9KE
-71112.661892664255	73431.20657308948	BS_JAEM78XS
41048.07578044561	58214.96419449328	BS_W6AC5J3C
12157.8960455972	17710.398667432957	BS_G00FHF3Q
81973.10280346604	-49390.85137535578	BS_ZH1FBX50
7102.5350769222605	45361.988320107455	BS_8S86CM61
96281.1412419921	15246.402097827446	BS_FWMJPKCV
-55218.26900961417	-10603.648897909097	BS_25T139TX
115683.02777091406	-64836.35970202889	BS_PQ7CQFYR
14379.838367903118	1541.326211283869	BS_SXRS2P6T
29717.491315924068	57155.08249605727	BS_8ZP3CBQA
11651.30643588406	4561.3169958576445	BS_7GJT4A6A
-88744.35888718099	3098.387125318308	BS_B61168DE
113310.1272335819	-18003.875917808367	BS_AVYNZHSB
-60107.93272185304	-2981.280692018958	BS_XZTV0J8W
80883.7802425085	16705.860594398622	BS_W41S7B55
-108065.04229628113	49643.11370859694	BS_JZRM1S3T
-35226.78746434442	21905.533023454747	BS_CZ3NA7KV
94805.59345552567	-24114.840434904578	BS_2AR3AP0N
141146.30013802025	-15435.70702502648	BS_R7HZCZ8B
-33337.78372494119	-40477.96748910813	BS_8MA5B8Y9
45795.60135360708	2923.817728545478	BS_775HDFNY
-33875.819387270116	20779.712995357204	BS_F5BZSF3Q
113518.60739898485	-18434.628036383867	BS_W7FP2G3F
-8931.766586876432	-30248.396991852074	BS_A7Q8G0Y1
13720.14159967417	79777.41186197306	BS_7WNSZNE3
84798.88986649973	-21965.201263499275	BS_K2VYFVKZ
14816.23001168623	5795.958216162351	BS_CB6VK7PB
67056.2236820501	-34392.90459737083	BS_RGPSEMHC
63211.96623230955	-23605.14248012024	BS_TMTV769C
184908.81116999532	-10955.13279588881	BS_S6NJRR5W
-4390.067471408088	46613.50536314103	BS_9M5XJ10G
-12502.382539350843	41921.61306833966	BS_AMZ70B6F
89314.50861468498	-31604.6618188035	BS_DMZP9G1H
154978.79830914963	-10191.460182809957	BS_Y08D5P8N
132984.14791406857	-66083.24246335606	BS_MGAMKKBD
38676.677571294065	-28001.125276086113	BS_HC5M8JTC
-70629.32101134476	-2303.220088702708	BS_P7EY9DXG
1510.2895687786054	-39737.21918921912	BS_AJ6X83G5
-86923.59858006987	-48870.680014781254	BS_MV6ASWV9
-68043.17116404166	22464.58082723941	BS_C6ZZ3FY5
11465.019114935381	-32199.81416748892	BS_YEQVW4ND
1773.408095674191	3496.688765660577	BS_68BW2163
86983.61414916298	25629.418714905514	BS_TGW6HC4X
32890.84565817681	-16790.01046418325	BS_F8N6CFQE
-89442.14039124889	109392.22088205087	BS_TYAYZ9ZW
214862.74135101982	15513.217951554445	BS_GDHH6T5A
2395.3145629964893	-43378.42786370949	BS_JS95PE0J
-107006.7462247214	32311.762171624003	BS_D144EJRQ
95078.6170845547	-35193.64028775999	BS_YB2RXRHT
114732.52764668016	-11683.577869582736	BS_QBR4WCQ2
68849.63783996936	11997.357025391535	BS_ZZWMD6FA
61230.68477698838	27446.66372840226	BS_WFD0GE5X
170098.59245111054	-25264.42454223464	BS_2W3NC4K1
-68074.80057502424	101690.76285480891	BS_1QXEC43H
67719.33841003598	9778.862394146217	BS_S4V9E1XJ
-303782.5731547293	-69604.37683640583	BS_BYCX6VK1
37574.608440513075	-28209.811011427562	BS_S7CZY2CH
-7308.2330876968335	26256.009320161007	BS_PKK3BZRG
-92359.29858543405	5165.67585718676	BS_53CTGDQG
-150253.5442121804	22174.923274168334	BS_1HFK0SXV
-8857.02298163845	8590.699312688108	BS_FW5ECXXK
10080.3495084621	10286.300168643711	BS_V4W81SFC
135725.53103044708	-16795.89250339789	BS_MD3DT41J
192358.1032172465	-107066.87209330569	BS_NDFDQBCZ
54911.06025090853	5810.774579306788	BS_X59HSFGG
61080.10596552622	4484.5127241987475	BS_55P8HPYD
-110913.71761011436	86990.92225287527	BS_4D9DD103
-50443.966487920334	-26682.584121448195	BS_MX23ZY0Y
77664.5341356164	-53805.12271809261	BS_VPMKHW9X
84273.59404130344	482.30735837333	BS_9Q6Z6VJC
-58534.67340223384	97301.35744006372	BS_K74PZET7
42766.47151194369	-17983.936657176466	BS_T1W4JA94
-48148.397120751106	137608.6455738922	BS_QEYPFYHD
173609.02250900792	32855.13791630511	BS_GM9Y3AZ5
133787.91030603548	-27748.359716718445	BS_E4GC9EXR
-34533.764655328785	67318.09210789103	BS_1XJ73KBQ
-91205.15933504225	84838.72936241771	BS_Z45HD492
-74297.60569864517	64959.02521319399	BS_KF0ZXDER
106184.93661337972	-33039.94032728453	BS_C0XFDP38
23954.675784986677	3211.281184175235	BS_E94QRJDW
-5953.446848091763	7332.650676183267	BS_XBQZYS8G
-64761.404385724214	-28933.50050765629	BS_11WY983P
87554.94224693804	4992.771014317149	BS_Z2NWPQKF
21193.043512357817	43516.66708447367	BS_A3QZB9Y2
36455.20752664326	14437.629584439659	BS_FJWZ3M7V
16055.674500777759	149.57850629230154	BS_D2K9C7XR
-120565.20728253551	39312.66193941123	BS_3BDAG9YN
213632.38289287422	9924.839631735937	BS_893A91ZM
89546.3322108429	71086.51983145418	BS_FAVRBEW7
-61183.259237313076	70544.24470753969	BS_8NY9J9NQ
20713.095771199693	-16950.757431878294	BS_6N3AFF66
92942.12679127572	-20370.80393541362	BS_399RPKC9
-28547.958055320054	-45945.81230063634	BS_DRY58DTF
-54828.25773761644	24005.715928474077	BS_WYERXS4G
82284.24828061725	-451.15839565552795	BS_1NPD7PVG
-68877.39773005867	28611.237218211518	BS_09Z7TC35
-113723.65501540121	47750.301850250034	BS_9NJHQE9F
201898.51861191765	-17112.764427436447	BS_5P3CZQV8
53348.76467296811	921.8052597746188	BS_49FQXT2E
-23509.72531555326	28783.806789542814	BS_WH5HDE0A
107694.98550421858	-15591.88875143296	BS_478TN841
101837.27870322163	-12858.151455570065	BS_470DYRJQ
-66524.2073199782	82214.04015860257	BS_81SP2HX4
-163516.9489356361	63547.02391847871	BS_HB03GSHF
75119.71564784432	-25269.05647175698	BS_D9GEXXHX
117937.94439018444	-28927.368877003933	BS_1KYGSMA7
-134681.76792596254	68122.49129025143	BS_M84H3KXA
24207.90980007965	23345.78602238612	BS_K81DR8XG
-150074.0293441027	-25398.215561703928	BS_N0877CX1
-35695.27642656664	92149.48394012584	BS_53M8PP88
13366.825653569013	47656.56413508929	BS_RCC8BXVE
-304981.8288663309	-71984.13736208505	BS_ZD5HN296
79399.59124342399	-24619.669853430427	BS_EFEZB0ZH
-60591.89116764066	5442.7204524916015	BS_B53Z0T1Q
-15572.538600253054	-27172.261209531833	BS_ENKG5GF3
34899.13891934729	-22524.582943805046	BS_GS1KR5PK
-304735.2048036242	-70856.68256970574	BS_JGA9BP3A
-33270.54300466718	-34059.93110539049	BS_AZN38B7V
23831.815161202885	-10349.353765865515	BS_NRFQEQKP
122496.81026600381	-19132.116268343252	BS_24AHZ9ZW
8643.600299046957	52658.905453461484	BS_8PNA0V6R
16087.853426620522	11674.481943217881	BS_XQYHPBFS
69701.68364126902	4833.746898959472	BS_52MPKTJH
-15898.077896357607	70240.14842503605	BS_S69QZAJR
73947.74768833922	-18008.413419178898	BS_680K119G
-48311.45977610981	16971.840923197276	BS_V72H4RQS
-223514.9451569089	-12853.128173357843	BS_742RHK1M
69536.23229067451	-5010.074876360519	BS_Z6BWR941
78270.83597042902	-73926.44888428044	BS_0X9EGHY2
65728.39791318086	-29600.556305882827	BS_R634WKN7
79336.52665214814	5768.218883592258	BS_ZJZXDPTP
23646.386266718888	-12465.386010551016	BS_ABYF92Z9
30885.26103662982	-30963.522197206916	BS_NVKGSMXS
58983.1872469917	-20415.446162707736	BS_WWKNJSJ5
-45885.80056505559	-26053.175492575647	BS_E2Z940S4
174684.564053816	-31269.826297066993	BS_0WVJYM9R
-7478.528736255989	50136.02415363618	BS_E1CGF3KV
67621.22777312915	-47841.30536515364	BS_9HA238XS
-203308.2209586069	39762.2347042543	BS_5P1TN10Z
90933.8252532049	-5151.291584381803	BS_R244Z0WX
139321.0922380463	-11792.918739979576	BS_Q2T9ZRM0
-33972.57427342888	12277.533480394944	BS_MB7WN0ZB
40994.53766383173	-24400.865781844303	BS_V89HGTET
156859.47732373315	-12595.700456902518	BS_3KHXMAJF
-14906.769770391838	38827.88655842201	BS_E3BAT4C1
78482.57273292205	-22721.483033534674	BS_KQ6ZW085
78402.34165459334	429.59234994656487	BS_RQSKD7PN
-301908.47597810964	-71056.03806481305	BS_PXCPK5XS
-305484.1647130844	-72552.99947675472	BS_BMMY0H73
-37182.43578742371	-24033.78856607354	BS_X4X1SFSE
36630.9963401336	-23934.396851885966	BS_MA2T7ET1
38468.4639280223	-14303.27730494513	BS_DPF1CX0G
45326.51668633409	-20019.577053393212	BS_YMAJC22S
843.9359238644944	-26741.499183272812	BS_9XWJ88Q1
65354.51742233289	-4956.12947879322	BS_MF9X3PKH
-107211.65686490662	32829.0354902093	BS_B1C6GZ84
23697.22737987436	-21335.14610718801	BS_Z7Y2466H
135863.09416475083	-18315.838062150335	BS_3XY76V8T
13528.581418129475	-31188.38683188577	BS_JRYJGYC4
76413.83481771927	-53611.9536098873	BS_EMMF4PZX
280586.07122859365	-71895.08463436553	BS_2SHWPB5P
93866.9681652443	-4007.5250690827284	BS_7XRN3CFX
-36802.03921314693	31293.616241878015	BS_40MP5BWR
9007.847477712141	53736.21313019426	BS_4PH1MBGR
40068.13103161125	-17668.940644290094	BS_3Q0GTSYH
27176.46737582342	-34539.76671708882	BS_YH05F9DB
54809.58600983909	1890.502929503842	BS_GW0GKWMS
128918.29938283662	-4010.3367116599334	BS_DRD9QXR5
62232.69877574725	-10391.420032830463	BS_7P83Z28P
134062.40610905582	-34428.10190978266	BS_27QE6BV7
62097.191166508965	-26577.482771713447	BS_401R3KV0
-74741.70723392964	10108.527073233905	BS_QH82PBMB
96234.74235536755	-19608.401459419158	BS_GYXSDZ56
75048.30121935788	35895.93726822923	BS_VXEFKW5P
81334.12042441514	-18726.67123810175	BS_YNEQJ6AH
51011.771698274024	-43132.38032343929	BS_7N0B2CY1
-303813.62046586553	-72046.57627965938	BS_RX1YTZ7F
128969.2040416387	-37879.91129879505	BS_2ADZNNV4
41227.45587917103	-8884.542586502017	BS_VW85Q4XJ
-75169.24241005196	-74040.41464093637	BS_SFRQXM76
-3815.3204637509143	73131.25822317756	BS_GNV89A5P
49744.780678494804	45554.41433915459	BS_YE1MAQYJ
51256.411982444755	-10771.360508894442	BS_HA20Y4XY
83803.38979488309	-19145.643169637468	BS_KEA474HN
-10333.702558433735	27773.430228598063	BS_QXKRN6CR
24842.352515055667	36175.84773798778	BS_ERWT0ZWE
125819.83025659223	38485.25618583718	BS_TRKH2SPE
75820.73111859814	9721.321580837917	BS_ARFQ1WG3
38174.909593484175	-3711.2467345773134	BS_KM2EX0K6
