X1	X2	Kids_First_Biospecimen_ID
-1.1982583169329448	4.952469259911952	BS_014EVM2D
-0.5321486532556698	-2.902072225258038	BS_02EBZYZ3
1.9239669674606215	0.9985384924421183	BS_02NZT8CE
-4.043992543678378	3.4439437105599024	BS_03FT4S8B
-3.544229422574223	5.0519871739396995	BS_0448A413
2.2503463822503136	-1.2533833912266454	BS_044XZ8ST
-2.1620596820947027	3.583743061968721	BS_052PZFMK
0.2758476932270355	1.4445864686972083	BS_063ERW0R
-1.9994055870289638	0.39079230687812494	BS_06AMMCXR
-0.13325142894544295	4.118423487669712	BS_06XH7EVF
-0.9145589383577862	2.030698175395485	BS_07ANYSYQ
-0.4472462205319627	4.775849183534196	BS_08HWDBX5
-2.5037139067502334	3.540468486726981	BS_09R7GDA7
-2.7646352819519113	-0.8854444171019235	BS_09Z7TC35
-1.4209148287615534	-5.307333234661702	BS_0BXY0F9N
-0.4086882830008616	-1.8600045902904228	BS_0C7VZC0A
-0.31491610667239245	-3.4963955081116187	BS_0DEVPYPE
2.199514590871161	0.7537326111363893	BS_0FRZD0VR
-2.3230307272029593	4.766841579692735	BS_0GDJQANN
-2.018405131568656	1.8080951399643135	BS_0HW7W7SD
0.5800893796756701	2.4274562088700287	BS_0J9SHHSC
2.0673959626466925	-0.9460471118669068	BS_0MK8N9KZ
-0.5893335258329933	-4.337360265949089	BS_0QYS36NR
-0.7878456274344131	-6.723591768979989	BS_0RF0EZTV
-0.8527627284690399	2.8314303305759636	BS_0RQ4P069
-0.8239563209841899	4.530591296767457	BS_0SCXXM6N
-0.8614766094342254	-4.741235988104753	BS_0SPCTBZY
-0.6771563173136356	-6.588559968784973	BS_0T17SY47
-1.8673674041869142	-2.099919672306822	BS_0VRSD9V3
18.57397174096136	-1.2169858170375696	BS_0VXZCRJS
-1.8598814234148078	2.749398470828788	BS_0WQJP6ZG
-0.3701048844097332	-5.316958397665046	BS_0WVJYM9R
0.9086149492994302	-0.406011115160667	BS_0X9EGHY2
-3.182524163987332	5.414987294240346	BS_0XEG6SNV
1.959318814600607	1.2440627323606723	BS_0Y66ZBWE
-1.3596281047177485	2.047939151643417	BS_1021ZGQT
-3.555967458770443	5.149353332338983	BS_10APZRVT
-0.6429749888224716	3.4480457903962205	BS_11WY983P
0.0777842755750573	2.904420465597555	BS_13CGKADW
-0.3249738810297451	-3.8767424323750412	BS_15ETQ0E4
-3.5971949074469878	3.6949586951618585	BS_1607397Q
2.2058565329731987	1.3960046868196	BS_17WYVEEC
-2.1238047693134883	-0.65355630119089	BS_196BBNEJ
-2.22334337015467	3.254296976748009	BS_1A6MQ9ZA
-2.488703666458127	-0.49470116912120066	BS_1AYRM596
-3.988425721180596	5.001007365630641	BS_1BWP5MCT
-1.7258005012116862	0.8183016343611388	BS_1D6PZNKN
-2.56381662656476	1.8964456579110045	BS_1EBQ3T20
-0.39473026782372655	2.241590607391474	BS_1EN5V3XW
0.23797767777728462	1.4146837305479716	BS_1G3WYEN3
-3.446794870107503	5.292892248592313	BS_1HFK0SXV
-2.664135520815199	3.4196194085868483	BS_1HQ76V6D
-0.4289036850457806	-3.571090280112928	BS_1J2WQ08M
-0.7294459361481138	-1.8848002038330653	BS_1JDG6JV5
-0.04693803955175513	-4.160619775268519	BS_1KYGSMA7
-4.29332331074454	1.146191209727448	BS_1N9XZXGE
-0.2119433608193595	-2.126121256342718	BS_1NPD7PVG
2.1769915652505563	-1.3763453606987945	BS_1QNTEZPS
-4.424645805962415	0.8902714754590367	BS_1QXEC43H
-0.8765762594453306	3.303029248619519	BS_1RT76ANT
0.6168718112837577	-2.5788640497867625	BS_1RXZ3BP7
-0.026900604170881692	-4.01857028185608	BS_1SVVER1H
1.7476376482245173	0.8013063582297918	BS_1T19NFJ8
-0.948395008449905	4.515856778569627	BS_1TPWFSK6
-3.910715840442648	0.46285252997558024	BS_1TWCV047
-3.7359398046613386	-0.0651801963009205	BS_1XJ73KBQ
0.17507057246131907	3.3223562788062804	BS_1ZVXF5FE
-0.7555141031782769	4.2877570250077275	BS_21ASRS3T
0.21713877945544002	2.6297364480411134	BS_21RE8W46
-1.0582973623212164	2.8650913273699494	BS_23M72ABG
-1.274841018549075	2.054109246837493	BS_23QW0BBA
0.42821962617875897	-5.360470251271189	BS_23W9EPFE
0.4955022423727704	-3.8214907866295724	BS_24AHZ9ZW
1.5646112575030267	0.9313460049894646	BS_258RRGDM
-1.3926813251046941	4.3792822918703065	BS_25T139TX
1.744171498788464	1.0227680539900181	BS_264RCK7G
-0.44080004384883864	-5.881014002494887	BS_26RVYMMF
1.1274878587523038	2.2723190544243956	BS_273HKCT4
0.18036252806062736	-4.246793134400957	BS_27QE6BV7
1.3626623573923968	1.797529746941489	BS_28CDASF7
