X1	X2	Kids_First_Biospecimen_ID
21.385434427594966	0.2253457114452267	BS_ZF6BSFNF
21.80353064797096	-0.07191251381148106	BS_H97S5SQN
21.566528534049375	0.045220165791815314	BS_0ZA67BBC
21.759344510882592	-0.062201963511585745	BS_W7MFJZ5A
22.434083932459743	-0.39584199187090047	BS_68KX6A42
21.62289017721413	0.029746510100074508	BS_NB9XXBW6
21.58056340873963	0.08972885186369339	BS_1N7MQZGR
21.71480373477655	0.024710799315561027	BS_2JP7RBMB
21.267398804852963	0.3259838600829094	BS_JQVAWTTM
21.37883809904939	0.2340865280250781	BS_R9B92M75
21.533957080780123	0.1311283046965636	BS_6M2053M0
21.381658892845593	0.2260277055899451	BS_JB43XBCQ
21.564215981972694	0.09345356291600099	BS_C83TK159
21.27583061544015	0.31495334758257354	BS_F0JB4EAK
22.135168236926003	-0.24799985491226834	BS_Z3RCA1T9
21.836089368919566	-0.07391833397006259	BS_FCDAH728
22.133639984539407	-0.2576050237038629	BS_X4DD4KSZ
21.250262728435626	0.3342135993143846	BS_NGSG2KB6
22.031538651749365	-0.18792512502740283	BS_XGDPK33A
21.579384605511567	0.07137588754660201	BS_21ET39G7
21.290420730419534	0.30256719850920866	BS_XM1AHBDJ
21.538543206230024	0.09321331966787039	BS_5VPM0F36
21.57990507368719	0.05443670881267604	BS_YDEVMD24
22.62585817736166	-0.4312397492214976	BS_49CJNZ06
21.29852434743379	0.29932214584231986	BS_G3NN392N
21.654919848805548	0.025895382618447427	BS_7WM3MNZ0
21.930889658935673	-0.14104887286408424	BS_EZ3147MX
21.50303278102199	0.1458046300553446	BS_R7NTZR4C
21.892648980123337	-0.12494475322402282	BS_QNNX91SM
21.852523517201885	-0.10235027855210005	BS_8ZY4GST0
21.7226272305076	-0.10244883853131898	BS_GWSJ4Z9H
21.676524945844612	0.02125569738371097	BS_NEVYM2FP
-2.7002317031953504	-3.040609679578729	BS_S2TA8R29
-2.8760461173135807	-1.1916537437676045	BS_JMHG7GCN
0.5874327458553056	5.429032075346725	BS_BVSW4GTG
0.21326165056672497	-5.6740247465997555	BS_QNAQGAV6
-1.1505144675715095	-7.080169800031855	BS_FRM9TG02
-3.564837808275611	-3.366919953171581	BS_SM8VQFPD
0.03965498155455405	-1.4082484236755852	BS_67PX06P3
-1.2635243996973529	0.8577158992972064	BS_RCFQ31XF
-1.2396576222091649	-3.7245013435381624	BS_Q3TBCK4V
-4.191887229523357	-4.223855280989798	BS_VR7FR1NE
-3.1466197535560387	1.4947647303062332	BS_EFE4YEK3
-0.6593960953638809	-1.0900859963166207	BS_P44PE00R
