HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_HYPOXIA	HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_MITOTIC_SPINDLE	HALLMARK_WNT_BETA_CATENIN_SIGNALING	HALLMARK_TGF_BETA_SIGNALING	HALLMARK_IL6_JAK_STAT3_SIGNALING	HALLMARK_DNA_REPAIR	HALLMARK_G2M_CHECKPOINT	HALLMARK_APOPTOSIS	HALLMARK_NOTCH_SIGNALING	HALLMARK_ADIPOGENESIS	HALLMARK_ESTROGEN_RESPONSE_EARLY	HALLMARK_ESTROGEN_RESPONSE_LATE	HALLMARK_ANDROGEN_RESPONSE	HALLMARK_MYOGENESIS	HALLMARK_PROTEIN_SECRETION	HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_SURFACE	HALLMARK_HEDGEHOG_SIGNALING	HALLMARK_COMPLEMENT	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	HALLMARK_PI3K_AKT_MTOR_SIGNALING	HALLMARK_MTORC1_SIGNALING	HALLMARK_E2F_TARGETS	HALLMARK_MYC_TARGETS_V1	HALLMARK_MYC_TARGETS_V2	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_XENOBIOTIC_METABOLISM	HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_GLYCOLYSIS	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	HALLMARK_P53_PATHWAY	HALLMARK_UV_RESPONSE_UP	HALLMARK_UV_RESPONSE_DN	HALLMARK_ANGIOGENESIS	HALLMARK_HEME_METABOLISM	HALLMARK_COAGULATION	HALLMARK_IL2_STAT5_SIGNALING	HALLMARK_BILE_ACID_METABOLISM	HALLMARK_PEROXISOME	HALLMARK_ALLOGRAFT_REJECTION	HALLMARK_SPERMATOGENESIS	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_DN	HALLMARK_PANCREAS_BETA_CELLS	sample_id	Kids_First_Participant_ID
-0.21528701269504397	0.20772411940458027	0.35060505652937657	0.22416215915857257	0.39174094766019324	0.31046766386996555	0.21703730209117406	0.5415451420665867	0.3703815614580551	0.28396806787823436	0.3365854850298074	0.3432017007737029	0.16653775823547845	0.2499995882477532	0.3043223166779422	-0.2199688329642366	0.3687557246617494	0.29191140624898276	0.27292811982585136	0.32793840337255714	0.35799026959013314	-0.3743187942390498	0.20432048179250184	0.33350176618631894	0.43558394464897504	0.41771455301988997	0.46205251538317055	0.5877077165192977	0.4506018427319566	0.2555573717226317	0.2662199686800408	0.27713538894303846	0.37587188272808136	0.5924394894706926	0.3646875668084692	0.4984400219011779	0.287704131545771	0.3869991343143767	0.27197859308077216	-0.23865589900861475	0.2642901372222873	0.17521712433747177	0.3182487926022702	0.33631257502483075	0.4675745171770442	0.2783599497779364	0.3353793495359847	0.20493665851247247	0.2139578828488927	-0.1930445626309996	7316-2688	PT_32J909WM
0.3298403084708842	0.37253689657293443	-0.2746052595828861	-0.33750650112775266	-0.28311945902471536	-0.2560621847496044	0.21873138723425653	-0.4411119696378618	-0.4072937169475986	-0.2683644878950962	-0.4188049503975974	-0.3871136531893289	0.22457651013826777	0.23051051138704706	-0.3529711836127378	0.41658381630226127	-0.6760031329156169	-0.3112153821412861	-0.24132911944861943	0.27632497137994766	-0.2051552996560461	-0.19589537814698194	-0.18172080766011797	-0.40788595148183315	-0.37236709317552436	-0.3935955857887015	-0.4800386923073442	-0.6113225227062724	-0.275908299002125	0.3846598864065311	0.28272080254223425	0.21673809965269805	-0.3966051535515682	-0.6444778347483836	-0.20558214627527005	0.2510921068935511	-0.1912661539421608	-0.2019598970644814	-0.3499768890377519	0.3493000903660321	-0.3057933349041447	0.2868970147429033	0.22430773188644362	-0.269557237581957	-0.40416745734000487	-0.25873378884427295	-0.26608209773994973	-0.20178253818750275	0.3498756595293431	0.2594742040131221	7316-3045	PT_3KM9W8S8
-0.42207966884729714	-0.21431400610347806	0.2564947116799029	0.3776742431810207	-0.32717284093666343	-0.3134072585148645	-0.4245923341925478	0.416401834779799	0.5831124730857058	-0.2695527457491797	0.24344107726341851	0.18173530857387282	-0.3861669194507599	-0.3887742273533274	-0.2631881921262763	-0.4109136899186453	0.2947609757151578	-0.5243168204591121	-0.4465530759610334	-0.25154524362783476	-0.2641033726226519	-0.28511061999400394	-0.37677760139500427	0.4523771465514706	0.20948708635961905	0.3715367350298227	0.652359075134575	0.668761639151548	0.5674816109896944	-0.3249733733195421	-0.4075284675945522	-0.28918227020615594	-0.17288079835976625	0.5019600199604012	0.2108105744979797	-0.29078141631446885	-0.2868694447266191	-0.206979089117148	-0.2760007310259027	-0.28062339087787463	-0.21463389531124805	-0.4197132097384868	-0.32560786530620084	-0.27601027757109314	0.21351942347880054	-0.34249855321919587	0.25381082128111176	-0.3130416033747044	-0.40940536302272357	-0.37528493058901613	7316-1771	PT_3KM9W8S8
0.2929124900072837	-0.2294108963589852	-0.37806464213855495	-0.34805267192439726	-0.4061300973607553	-0.2807155492051593	0.4916996585201827	-0.3620761081216796	0.2758084526820041	0.19869146421150372	-0.436742232159823	-0.4404723642424063	-0.31015284059832066	-0.23959597480513017	-0.3846375066075063	-0.2602123071436803	-0.5540111206410233	0.6589572394471683	0.6189456782953421	0.23354618738119728	-0.2361087072134818	-0.498283445189912	0.3326540865115227	-0.3174121249608321	-0.34151033270633807	-0.2926475873228693	0.34689641671299853	-0.2648831726028614	0.36332602197368496	0.38876535500075693	0.4469473254266868	-0.2407642790503369	-0.3666667336298897	-0.5356109018518207	-0.2259145666304211	-0.317623722726279	-0.2218993734511706	-0.31426965373669635	-0.43163992951412344	0.3076094837601817	-0.4303906542281984	0.2992700367471308	0.329561517651315	-0.39490662362840917	-0.3780372678883976	0.5195593052560696	-0.3558752454173355	-0.21504003306532415	-0.20722411698000184	-0.3360431875190586	7316-1137	PT_4J24F353
0.20767320212535528	0.22711465911922435	0.32791976952053464	0.4001327905032845	0.46170596247413825	0.45428719572845144	0.27722412292263326	0.517381623802391	0.5530454912999114	0.29664837911606323	0.31091770861614443	0.27013006663889094	0.19648567877375833	0.25482715207247675	0.3230708622547361	-0.3010395896614099	0.3605024662057363	0.13431260358455424	0.20144357240285451	0.3393444414294806	0.3647969540599854	-0.42528886230561025	0.21160789936899652	0.45006459684490213	0.4000951747817603	0.43159922253031474	0.6302230226071219	0.6463703467211623	0.5379643335558802	0.4325696178921522	0.2666705247936681	0.29917316703379926	0.34459100916705404	0.5160505975914622	0.3752533032586461	0.38671220217076724	0.3118018043532796	0.393115758389448	0.32032680755949133	0.44133132046090007	0.22448797862281694	0.17697168236746605	0.3695482559942544	0.26940979220248995	0.35794152799959067	0.2730237232277493	0.3488589119564795	0.2224913998233327	-0.22588066246652688	-0.3867353002381372	7316-525	PT_5CKDR2SF
0.5128192264805755	0.26243755365326765	0.27333473616507925	-0.31662170675597767	-0.2615362249495653	0.22324370305469746	0.5738855929311137	0.2581805992199954	0.3804187897500836	0.39067618381794333	-0.22231028138623599	-0.20170987468902032	0.23007383934704845	0.28640297891427635	0.3196348319721839	-0.27609206114944224	0.29769135623992404	0.701018969020234	0.6846782145168606	-0.23463416079208382	0.24193798345665454	-0.311110462250614	0.41709838190074106	0.3603209533671078	0.30059168867571584	0.4018183302686973	0.47223354974365017	0.4900024471873067	0.40826431800207424	0.22870475243248595	0.555782909574385	0.2634542727839249	0.18453851927771708	0.21898631864971632	0.2358239884449443	0.3858218349066593	0.33697955466828455	0.3515590921532174	-0.3338367836790658	0.24148841846308908	-0.23254950195557417	0.2592334803550359	0.4775866528013967	0.2537655042171278	0.25939303970084987	0.6252812271818284	-0.19378763792125395	0.3041703877998378	0.2276977729521884	0.23125191097356032	7316-2582	PT_7MZRW1DH
0.5406198120628088	0.24590936276379857	-0.28708855718331816	0.21549988277558016	0.22567699229364224	0.26486626058238044	0.5235944451747662	-0.18671361663915542	0.42734494975361115	0.40528507651753276	-0.22491375418114426	-0.32245863332918007	0.24667488241303745	0.24431301177299583	0.2526727201787313	0.22017655623683205	-0.3260503683255995	0.5120234897920625	0.5746100622634033	0.35323733071414154	0.3379454641378356	-0.4659564233171816	0.4404148278196658	0.4243696888129573	0.1991735354301169	0.3192601537287839	0.48169290356028893	0.4938891540334297	0.6306607432658411	0.5413371711761344	0.5219391624803462	0.2120256864256718	-0.31472662915877014	-0.3778091868607038	0.2106862431768789	0.25711775747686316	0.3110177986790076	0.2929445084983972	-0.2357094890711637	0.5801426400097077	-0.25862961761768766	0.41704764970713093	0.48108818383671503	-0.3440066504794093	-0.32560731609695964	0.6130339577747316	-0.25590251184120283	0.38830359826531546	-0.23135964144615664	-0.32651862553715216	7316-41	PT_CW0BJE0Y
-0.484126889056134	-0.4351698239578467	-0.31888941128319004	-0.2967997278984303	0.2640930163694498	-0.2718649370065293	-0.41000574262730816	-0.23737571898886659	0.36041512349327764	-0.3733716551700183	-0.3874309512219243	-0.5163950519695235	-0.38962601968604144	-0.3370024502231775	-0.3852961710380645	-0.38407919787641837	-0.4745093411607975	-0.4160831350700186	-0.3600420136639677	-0.26001703800884635	-0.22165031606041238	-0.4150649053729889	-0.4019210107640615	-0.21862664930256992	-0.4512411868407936	-0.2930114522159694	0.4771759613810017	0.30353159653367967	0.42346330949317557	-0.2253423630081355	-0.4189791178458635	-0.3748267776871681	-0.36333137899185425	-0.5150088024295545	-0.31207833205186397	-0.4930220862720531	-0.38488699484792815	-0.39499552191998777	-0.3669802819906696	-0.37868677759335756	-0.4822534704569474	-0.32950155259705427	-0.238478422996876	-0.313989613554206	-0.3839357277382056	-0.3038749811551207	-0.2511893709024186	-0.4569119794558515	-0.28131153206462794	-0.4555344183500744	7316-3890	PT_E6FTW238
-0.4138043867150234	-0.2761650508920099	0.340615560006712	0.33760490836488516	-0.31051256792277354	-0.3307370771378159	-0.513109675490642	0.4148330836559918	0.6281119343975745	-0.3047487158901213	0.2304801664298059	-0.2159945754025243	-0.37279245331125715	-0.32795961778410754	0.22969596536026174	-0.39109613625077727	0.38633899928496307	-0.5432488534201719	-0.501028304027478	-0.27551971005202486	-0.30322289752371867	-0.3516156564667189	-0.42276730211693675	0.48357609579726335	0.2284292853372984	0.5573038615029215	0.7282638251951794	0.7011250243791877	0.6816339655437025	-0.34368846215056514	-0.48357203081922095	-0.2355236200235332	0.24340610443752994	0.4308591338046604	0.3305815982114513	0.28284435713445666	-0.28097346611527324	0.28163358311899916	-0.35929672367413146	-0.3472681426687799	-0.2722109187443794	-0.3729369988869556	-0.3540347897333913	-0.34981526026913357	-0.22869588280748285	-0.46787790228546483	0.3284889340592259	-0.44281159874005915	-0.30965487158398025	-0.20272402315853824	7316-1790	PT_ESHACWF6
0.31960677959813044	0.360334858649754	0.3445520571253425	0.24655082202396603	-0.26342086275218973	-0.3906033505446675	-0.18678820095542661	0.3382656193873731	0.4740358471843796	0.25356023473098865	0.28013999123026984	0.19278766637298542	0.20017525873882497	0.22902353702660128	-0.23572631881960582	-0.2851513563762631	0.2639716937794127	0.2973629882866696	0.2314585634868863	-0.18905485985287535	-0.21735116764580217	0.24641413399792222	-0.2688648683606816	0.4102016315901008	0.30679760929843364	0.5065013193106735	0.5527268125269755	0.4921481399642172	0.6662198116088267	-0.24433134511638666	-0.24113811475297914	0.22227913648389325	0.258975493739956	0.31405840575154614	0.41474722724854446	0.37363360857787886	0.24268956789128077	0.38951730357467346	-0.3226066390078212	-0.20515949635040323	0.22514082784699965	-0.27872554339023436	0.2071648832285131	-0.2977236623302352	0.17925286266073134	-0.30636397699301104	0.3099276848120749	-0.24500950968972407	0.20742650110778738	0.3916462414460864	7316-878	PT_ESHACWF6
