hallmark_name	comparison	pathway_score_difference	tukey_p_value	bonferroni_pvalue	significant_tukey	significant_tukey_bonf
HALLMARK_ALLOGRAFT_REJECTION	Medulloblastoma-CNS Embryonal Tumor	0.0394588600727217	0.99999802069852906	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	Embryonal tumor with multilayer rosettes-Diffuse midline glioma	-0.2501027404287885	0.9761802753136964	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	High-grade glioma-Diffuse midline glioma	-0.10177078936073508	0.9187015205347107	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	Medulloblastoma-Diffuse midline glioma	-0.3981356916810666	0.8466616377391297	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	High-grade glioma-Embryonal tumor with multilayer rosettes	0.1483319510680534	0.9979927557931322	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	Medulloblastoma-Embryonal tumor with multilayer rosettes	-0.1480329512522781	0.9995691555939117	1	FALSE	FALSE
HALLMARK_ALLOGRAFT_REJECTION	Medulloblastoma-High-grade glioma	-0.2963649023203315	0.953769806139023	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	CNS Embryonal Tumor-Brainstem glioma- Diffuse intrinsic pontine glioma	-0.24074038684358878	0.72421289191384	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	Diffuse midline glioma-Brainstem glioma- Diffuse intrinsic pontine glioma	0.10718739442838884	0.9518830688820911	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	Embryonal tumor with multilayer rosettes-Brainstem glioma- Diffuse intrinsic pontine glioma	-0.06535617243892247	0.9998991754544064	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	High-grade glioma-Brainstem glioma- Diffuse intrinsic pontine glioma	0.11351525626130368	0.9526438072674942	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	Medulloblastoma-Brainstem glioma- Diffuse intrinsic pontine glioma	-0.08697742298183186	0.9995896700826479	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	Diffuse midline glioma-CNS Embryonal Tumor	0.34792778127197765	0.12518732369002838	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	Embryonal tumor with multilayer rosettes-CNS Embryonal Tumor	0.1753842144046663	0.9895448310256336	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	High-grade glioma-CNS Embryonal Tumor	0.3542556431048925	0.14903885126243577	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	Medulloblastoma-CNS Embryonal Tumor	0.15376296386175692	0.9942991399148948	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	Embryonal tumor with multilayer rosettes-Diffuse midline glioma	-0.17254356686731132	0.9850301146155165	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	High-grade glioma-Diffuse midline glioma	0.006327861832914845	0.9999994959225924	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	Medulloblastoma-Diffuse midline glioma	-0.1941648174102207	0.974766061437875	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	High-grade glioma-Embryonal tumor with multilayer rosettes	0.17887142870022615	0.9835125596581775	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	Medulloblastoma-Embryonal tumor with multilayer rosettes	-0.021621250542909393	0.9999998850930758	1	FALSE	FALSE
HALLMARK_ANDROGEN_RESPONSE	Medulloblastoma-High-grade glioma	-0.20049267924313555	0.9727568515766614	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	CNS Embryonal Tumor-Brainstem glioma- Diffuse intrinsic pontine glioma	-0.16322618447913334	0.9866292503351783	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	Diffuse midline glioma-Brainstem glioma- Diffuse intrinsic pontine glioma	0.09610673849385636	0.9946384112209148	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	Embryonal tumor with multilayer rosettes-Brainstem glioma- Diffuse intrinsic pontine glioma	0.29326977260450976	0.9795218458255297	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	High-grade glioma-Brainstem glioma- Diffuse intrinsic pontine glioma	0.2700454849145284	0.7245169832066265	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	Medulloblastoma-Brainstem glioma- Diffuse intrinsic pontine glioma	0.18208084475073133	0.9977298211212534	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	Diffuse midline glioma-CNS Embryonal Tumor	0.2593329229729897	0.7836019377625477	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	Embryonal tumor with multilayer rosettes-CNS Embryonal Tumor	0.4564959570836431	0.8841526993787477	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	High-grade glioma-CNS Embryonal Tumor	0.4332716693936618	0.3216677083942098	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	Medulloblastoma-CNS Embryonal Tumor	0.34530702922986467	0.962005930398075	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	Embryonal tumor with multilayer rosettes-Diffuse midline glioma	0.19716303411065342	0.9952798108158601	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	High-grade glioma-Diffuse midline glioma	0.17393874642067209	0.6626255653933826	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	Medulloblastoma-Diffuse midline glioma	0.08597410625687499	0.9999152790746721	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	High-grade glioma-Embryonal tumor with multilayer rosettes	-0.023224287689981346	0.9999998833293998	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	Medulloblastoma-Embryonal tumor with multilayer rosettes	-0.11118892785377843	0.9999410906685645	1	FALSE	FALSE
HALLMARK_ANGIOGENESIS	Medulloblastoma-High-grade glioma	-0.08796464016379708	0.9999116689231448	1	FALSE	FALSE
HALLMARK_APICAL_JUNCTION	CNS Embryonal Tumor-Brainstem glioma- Diffuse intrinsic pontine glioma	-0.10045879379748257	0.9720735551618536	1	FALSE	FALSE
HALLMARK_APICAL_JUNCTION	Diffuse midline glioma-Brainstem glioma- Diffuse intrinsic pontine glioma	0.07227873304675125	0.9718940008405073	1	FALSE	FALSE
HALLMARK_APICAL_JUNCTION	Embryonal tumor with multilayer rosettes-Brainstem glioma- Diffuse intrinsic pontine glioma	0.10192416519264613	0.996809033045144	1	FALSE	FALSE
HALLMARK_APICAL_JUNCTION	High-grade glioma-Brainstem glioma- Diffuse intrinsic pontine glioma	0.16428412787704622	0.5771183937035972	1	FALSE	FALSE
HALLMARK_APICAL_JUNCTION	Medulloblastoma-Brainstem glioma- Diffuse intrinsic pontine glioma	-0.05131691504004249	0.9998857453587255	1	FALSE	FALSE
HALLMARK_APICAL_JUNCTION	Diffuse midline glioma-CNS Embryonal Tumor	0.17273752684423382	0.5623743729499907	1	FALSE	FALSE
HALLMARK_APICAL_JUNCTION	Embryonal tumor with multilayer rosettes-CNS Embryonal Tumor	0.2023829589901287	0.9381703129099651	1	FALSE	FALSE
HALLMARK_APICAL_JUNCTION	High-grade glioma-CNS Embryonal Tumor	0.2647429216745288	0.16805906165445073	1	FALSE	FALSE
HALLMARK_APICAL_JUNCTION	Medulloblastoma-CNS Embryonal Tumor	0.04914187875744008	0.9999165717833284	1	FALSE	FALSE
HALLMARK_APICAL_JUNCTION	Embryonal tumor with multilayer rosettes-Diffuse midline glioma	0.02964543214589488	0.999989058218505	1	FALSE	FALSE
HALLMARK_APICAL_JUNCTION	High-grade glioma-Diffuse midline glioma	0.09200539483029496	0.6482472515531259	1	FALSE	FALSE
HALLMARK_APICAL_JUNCTION	Medulloblastoma-Diffuse midline glioma	-0.12359564808679374	0.9889115333210459	1	FALSE	FALSE
HALLMARK_APICAL_JUNCTION	High-grade glioma-Embryonal tumor with multilayer rosettes	0.06235996268440009	0.9995989668162752	1	FALSE	FALSE
HALLMARK_APICAL_JUNCTION	Medulloblastoma-Embryonal tumor with multilayer rosettes	-0.15324108023268862	0.9934831846715806	1	FALSE	FALSE
HALLMARK_APICAL_JUNCTION	Medulloblastoma-High-grade glioma	-0.2156010429170887	0.8912750752302004	1	FALSE	FALSE
HALLMARK_APICAL_SURFACE	CNS Embryonal Tumor-Brainstem glioma- Diffuse intrinsic pontine glioma	-0.030904638628643427	0.9999402270749039	1	FALSE	FALSE
HALLMARK_APICAL_SURFACE	Diffuse midline glioma-Brainstem glioma- Diffuse intrinsic pontine glioma	0.06629787460292366	0.988475454871643	1	FALSE	FALSE
HALLMARK_APICAL_SURFACE	Embryonal tumor with multilayer rosettes-Brainstem glioma- Diffuse intrinsic pontine glioma	0.12407915786346949	0.9953009538937734	1	FALSE	FALSE
HALLMARK_APICAL_SURFACE	High-grade glioma-Brainstem glioma- Diffuse intrinsic pontine glioma	0.12661560738796576	0.868068621416079	1	FALSE	FALSE
HALLMARK_APICAL_SURFACE	Medulloblastoma-Brainstem glioma- Diffuse intrinsic pontine glioma	-0.12058501522032353	0.9958904149310439	1	FALSE	FALSE
HALLMARK_APICAL_SURFACE	Diffuse midline glioma-CNS Embryonal Tumor	0.09720251323156709	0.9597210033348	1	FALSE	FALSE
HALLMARK_APICAL_SURFACE	Embryonal tumor with multilayer rosettes-CNS Embryonal Tumor	0.1549837964921129	0.9880691842100716	1	FALSE	FALSE
HALLMARK_APICAL_SURFACE	High-grade glioma-CNS Embryonal Tumor	0.1575202460166092	0.7919538513808835	1	FALSE	FALSE
HALLMARK_APICAL_SURFACE	Medulloblastoma-CNS Embryonal Tumor	-0.0896803765916801	0.9990939765751314	1	FALSE	FALSE
HALLMARK_APICAL_SURFACE	Embryonal tumor with multilayer rosettes-Diffuse midline glioma	0.057781283260545824	0.9998310319036261	1	FALSE	FALSE
HALLMARK_APICAL_SURFACE	High-grade glioma-Diffuse midline glioma	0.060317732785042086	0.9464345517736359	1	FALSE	FALSE
HALLMARK_APICAL_SURFACE	Medulloblastoma-Diffuse midline glioma	-0.1868828898232472	0.9588054236713461	1	FALSE	FALSE
HALLMARK_APICAL_SURFACE	High-grade glioma-Embryonal tumor with multilayer rosettes	0.002536449524496262	0.9999999999733348	1	FALSE	FALSE
HALLMARK_APICAL_SURFACE	Medulloblastoma-Embryonal tumor with multilayer rosettes	-0.244664173083793	0.9682441441132128	1	FALSE	FALSE
HALLMARK_APICAL_SURFACE	Medulloblastoma-High-grade glioma	-0.2472006226082893	0.8818417027826232	1	FALSE	FALSE
HALLMARK_APOPTOSIS	CNS Embryonal Tumor-Brainstem glioma- Diffuse intrinsic pontine glioma	-0.2583544481143578	0.75096360697621245	1	FALSE	FALSE
HALLMARK_APOPTOSIS	Diffuse midline glioma-Brainstem glioma- Diffuse intrinsic pontine glioma	0.04552602477177034	0.9994228390883854	1	FALSE	FALSE
HALLMARK_APOPTOSIS	Embryonal tumor with multilayer rosettes-Brainstem glioma- Diffuse intrinsic pontine glioma	-0.04829634330933824	0.9999865302297031	1	FALSE	FALSE
HALLMARK_APOPTOSIS	High-grade glioma-Brainstem glioma- Diffuse intrinsic pontine glioma	0.11224468305025957	0.9709061625231754	1	FALSE	FALSE
HALLMARK_APOPTOSIS	Medulloblastoma-Brainstem glioma- Diffuse intrinsic pontine glioma	-0.20275552188500337	0.9861750112769149	1	FALSE	FALSE
HALLMARK_APOPTOSIS	Diffuse midline glioma-CNS Embryonal Tumor	0.3038804728861282	0.34660967673629683	1	FALSE	FALSE
HALLMARK_APOPTOSIS	Embryonal tumor with multilayer rosettes-CNS Embryonal Tumor	0.2100581048050196	0.98521250970835506	1	FALSE	FALSE
HALLMARK_APOPTOSIS	High-grade glioma-CNS Embryonal Tumor	0.3705991311646174	0.1975719386889624	1	FALSE	FALSE
HALLMARK_APOPTOSIS	Medulloblastoma-CNS Embryonal Tumor	0.05559892622935447	0.9999755058623807	1	FALSE	FALSE
HALLMARK_APOPTOSIS	Embryonal tumor with multilayer rosettes-Diffuse midline glioma	-0.09382236808110858	0.9994832548536755	1	FALSE	FALSE
HALLMARK_APOPTOSIS	High-grade glioma-Diffuse midline glioma	0.06671865827848923	0.9722249856769181	1	FALSE	FALSE
HALLMARK_APOPTOSIS	Medulloblastoma-Diffuse midline glioma	-0.2482815466567737	0.9537655950798938	1	FALSE	FALSE
HALLMARK_APOPTOSIS	High-grade glioma-Embryonal tumor with multilayer rosettes	0.16054102635959783	0.9937252005491735	1	FALSE	FALSE
HALLMARK_APOPTOSIS	Medulloblastoma-Embryonal tumor with multilayer rosettes	-0.15445917857566513	0.9988341125270128	1	FALSE	FALSE
HALLMARK_APOPTOSIS	Medulloblastoma-High-grade glioma	-0.31500020493526293	0.8878855854064361	1	FALSE	FALSE
HALLMARK_BILE_ACID_METABOLISM	CNS Embryonal Tumor-Brainstem glioma- Diffuse intrinsic pontine glioma	-0.28693588920547536	0.3681799071087962	1	FALSE	FALSE
HALLMARK_BILE_ACID_METABOLISM	Diffuse midline glioma-Brainstem glioma- Diffuse intrinsic pontine glioma	-0.006252833783196538	0.9999998832330573	1	FALSE	FALSE
HALLMARK_BILE_ACID_METABOLISM	Embryonal tumor with multilayer rosettes-Brainstem glioma- Diffuse intrinsic pontine glioma	-0.44478148509803345	0.4266855400284888	1	FALSE	FALSE
HALLMARK_BILE_ACID_METABOLISM	High-grade glioma-Brainstem glioma- Diffuse intrinsic pontine glioma	-0.03680648767467992	0.9994304069606974	1	FALSE	FALSE
HALLMARK_BILE_ACID_METABOLISM	Medulloblastoma-Brainstem glioma- Diffuse intrinsic pontine glioma	-0.2862693486549175	0.8305487384984583	1	FALSE	FALSE
HALLMARK_BILE_ACID_METABOLISM	Diffuse midline glioma-CNS Embryonal Tumor	0.28068305542227884	0.16039785128577155	1	FALSE	FALSE
HALLMARK_BILE_ACID_METABOLISM	Embryonal tumor with multilayer rosettes-CNS Embryonal Tumor	-0.1578455958925581	0.9861560611690589	1	FALSE	FALSE
HALLMARK_BILE_ACID_METABOLISM	High-grade glioma-CNS Embryonal Tumor	0.25012940153079544	0.3187800779098622	1	FALSE	FALSE
HALLMARK_BILE_ACID_METABOLISM	Medulloblastoma-CNS Embryonal Tumor	6.665405505578703e-4	1	1	FALSE	FALSE
HALLMARK_BILE_ACID_METABOLISM	Embryonal tumor with multilayer rosettes-Diffuse midline glioma	-0.4385286513148369	0.35814566939164194	1	FALSE	FALSE
HALLMARK_BILE_ACID_METABOLISM	High-grade glioma-Diffuse midline glioma	-0.030553653891483387	0.9972996832002613	1	FALSE	FALSE
HALLMARK_BILE_ACID_METABOLISM	Medulloblastoma-Diffuse midline glioma	-0.28001651487172097	0.7970678527855198	1	FALSE	FALSE
HALLMARK_BILE_ACID_METABOLISM	High-grade glioma-Embryonal tumor with multilayer rosettes	0.4079749974233535	0.455495374086603	1	FALSE	FALSE
HALLMARK_BILE_ACID_METABOLISM	Medulloblastoma-Embryonal tumor with multilayer rosettes	0.15851213644311596	0.9952093489080361	1	FALSE	FALSE
HALLMARK_BILE_ACID_METABOLISM	Medulloblastoma-High-grade glioma	-0.24946286098023757	0.8710569396319805	1	FALSE	FALSE
HALLMARK_CHOLESTEROL_HOMEOSTASIS	CNS Embryonal Tumor-Brainstem glioma- Diffuse intrinsic pontine glioma	-0.1713667855856029	0.9182647602510186	1	FALSE	FALSE
HALLMARK_CHOLESTEROL_HOMEOSTASIS	Diffuse midline glioma-Brainstem glioma- Diffuse intrinsic pontine glioma	0.06889497142059835	0.9933987016011745	1	FALSE	FALSE
HALLMARK_CHOLESTEROL_HOMEOSTASIS	Embryonal tumor with multilayer rosettes-Brainstem glioma- Diffuse intrinsic pontine glioma	-0.1601815129980966	0.9926705698632989	1	FALSE	FALSE
HALLMARK_CHOLESTEROL_HOMEOSTASIS	High-grade glioma-Brainstem glioma- Diffuse intrinsic pontine glioma	0.11580123443224596	0.9500657485820285	1	FALSE	FALSE
HALLMARK_CHOLESTEROL_HOMEOSTASIS	Medulloblastoma-Brainstem glioma- Diffuse intrinsic pontine glioma	-0.36840242624413444	0.7800292618558853	1	FALSE	FALSE
HALLMARK_CHOLESTEROL_HOMEOSTASIS	Diffuse midline glioma-CNS Embryonal Tumor	0.24026175700620123	0.5016213250829398	1	FALSE	FALSE
HALLMARK_CHOLESTEROL_HOMEOSTASIS	Embryonal tumor with multilayer rosettes-CNS Embryonal Tumor	0.01118527258750629	0.9999999866792686	1	FALSE	FALSE
HALLMARK_CHOLESTEROL_HOMEOSTASIS	High-grade glioma-CNS Embryonal Tumor	0.28716802001784886	0.35855823972659107	1	FALSE	FALSE
HALLMARK_CHOLESTEROL_HOMEOSTASIS	Medulloblastoma-CNS Embryonal Tumor	-0.19703564065853157	0.982889141832626	1	FALSE	FALSE
HALLMARK_CHOLESTEROL_HOMEOSTASIS	Embryonal tumor with multilayer rosettes-Diffuse midline glioma	-0.22907648441869494	0.9505678537875456	1	FALSE	FALSE
HALLMARK_CHOLESTEROL_HOMEOSTASIS	High-grade glioma-Diffuse midline glioma	0.04690626301164762	0.9911390191663408	1	FALSE	FALSE
HALLMARK_CHOLESTEROL_HOMEOSTASIS	Medulloblastoma-Diffuse midline glioma	-0.4372973976647328	0.55575328218604	1	FALSE	FALSE
HALLMARK_CHOLESTEROL_HOMEOSTASIS	High-grade glioma-Embryonal tumor with multilayer rosettes	0.27598274743034257	0.9019958404349698	1	FALSE	FALSE
HALLMARK_CHOLESTEROL_HOMEOSTASIS	Medulloblastoma-Embryonal tumor with multilayer rosettes	-0.20822091324603786	0.9924340541542687	1	FALSE	FALSE
HALLMARK_CHOLESTEROL_HOMEOSTASIS	Medulloblastoma-High-grade glioma	-0.48420366067638043	0.4590615088306741	1	FALSE	FALSE
HALLMARK_COAGULATION	CNS Embryonal Tumor-Brainstem glioma- Diffuse intrinsic pontine glioma	-0.33741436901053384	0.4666635090708814	1	FALSE	FALSE
HALLMARK_COAGULATION	Diffuse midline glioma-Brainstem glioma- Diffuse intrinsic pontine glioma	-0.008144801122173962	0.9999998743013787	1	FALSE	FALSE
HALLMARK_COAGULATION	Embryonal tumor with multilayer rosettes-Brainstem glioma- Diffuse intrinsic pontine glioma	-0.27650583259485495	0.942282732064877	1	FALSE	FALSE
HALLMARK_COAGULATION	High-grade glioma-Brainstem glioma- Diffuse intrinsic pontine glioma	0.06259787074373963	0.9977868136348462	1	FALSE	FALSE
HALLMARK_COAGULATION	Medulloblastoma-Brainstem glioma- Diffuse intrinsic pontine glioma	-0.30704076074506087	0.9124539035692123	1	FALSE	FALSE
HALLMARK_COAGULATION	Diffuse midline glioma-CNS Embryonal Tumor	0.32926956788835987	0.2403165146277607	1	FALSE	FALSE
HALLMARK_COAGULATION	Embryonal tumor with multilayer rosettes-CNS Embryonal Tumor	0.06090853641567889	0.9999571673604355	1	FALSE	FALSE
HALLMARK_COAGULATION	High-grade glioma-CNS Embryonal Tumor	0.40001223975427347	0.12086792968284044	1	FALSE	FALSE
HALLMARK_COAGULATION	Medulloblastoma-CNS Embryonal Tumor	0.030373608265472973	0.999998655661494	1	FALSE	FALSE
HALLMARK_COAGULATION	Embryonal tumor with multilayer rosettes-Diffuse midline glioma	-0.268361031472681	0.9306916002157117	1	FALSE	FALSE
HALLMARK_COAGULATION	High-grade glioma-Diffuse midline glioma	0.07074267186591358	0.9608863784375865	1	FALSE	FALSE
HALLMARK_COAGULATION	Medulloblastoma-Diffuse midline glioma	-0.2988959596228869	0.8946380275101948	1	FALSE	FALSE
HALLMARK_COAGULATION	High-grade glioma-Embryonal tumor with multilayer rosettes	0.3391037033385946	0.8416129167865435	1	FALSE	FALSE
HALLMARK_COAGULATION	Medulloblastoma-Embryonal tumor with multilayer rosettes	-0.03053492815020592	0.9999995727869182	1	FALSE	FALSE
HALLMARK_COAGULATION	Medulloblastoma-High-grade glioma	-0.3696386314888005	0.7877295539539809	1	FALSE	FALSE
HALLMARK_COMPLEMENT	CNS Embryonal Tumor-Brainstem glioma- Diffuse intrinsic pontine glioma	-0.33270316227373353	0.5322410839360712	1	FALSE	FALSE
HALLMARK_COMPLEMENT	Diffuse midline glioma-Brainstem glioma- Diffuse intrinsic pontine glioma	0.09110926573910005	0.9863154867872239	1	FALSE	FALSE
HALLMARK_COMPLEMENT	Embryonal tumor with multilayer rosettes-Brainstem glioma- Diffuse intrinsic pontine glioma	-0.2601282581540928	0.9628526193195567	1	FALSE	FALSE
HALLMARK_COMPLEMENT	High-grade glioma-Brainstem glioma- Diffuse intrinsic pontine glioma	0.04851358383294797	0.9994791431306513	1	FALSE	FALSE
HALLMARK_COMPLEMENT	Medulloblastoma-Brainstem glioma- Diffuse intrinsic pontine glioma	-0.33447560722267566	0.8976895382865901	1	FALSE	FALSE
HALLMARK_COMPLEMENT	Diffuse midline glioma-CNS Embryonal Tumor	0.4238124280128336	0.08269427746591673	1	FALSE	FALSE
HALLMARK_COMPLEMENT	Embryonal tumor with multilayer rosettes-CNS Embryonal Tumor	0.07257490411964074	0.9999184001074493	1	FALSE	FALSE
HALLMARK_COMPLEMENT	High-grade glioma-CNS Embryonal Tumor	0.38121674610668155	0.1933227188857316	1	FALSE	FALSE
HALLMARK_COMPLEMENT	Medulloblastoma-CNS Embryonal Tumor	-0.0017724449489421312	0.9999999999993445	1	FALSE	FALSE
HALLMARK_COMPLEMENT	Embryonal tumor with multilayer rosettes-Diffuse midline glioma	-0.35123752389319285	0.8390123758505041	1	FALSE	FALSE
HALLMARK_COMPLEMENT	High-grade glioma-Diffuse midline glioma	-0.04259568190615208	0.9967710027235601	1	FALSE	FALSE
HALLMARK_COMPLEMENT	Medulloblastoma-Diffuse midline glioma	-0.4255848729617757	0.7007329042637676	1	FALSE	FALSE
HALLMARK_COMPLEMENT	High-grade glioma-Embryonal tumor with multilayer rosettes	0.3086418419870408	0.9050336070653635	1	FALSE	FALSE
HALLMARK_COMPLEMENT	Medulloblastoma-Embryonal tumor with multilayer rosettes	-0.07434734906858287	0.9999712710897187	1	FALSE	FALSE
HALLMARK_COMPLEMENT	Medulloblastoma-High-grade glioma	-0.3829891910556237	0.7942400844082597	1	FALSE	FALSE
HALLMARK_DNA_REPAIR	CNS Embryonal Tumor-Brainstem glioma- Diffuse intrinsic pontine glioma	0.5710284199348022	0.027631336583011534	1	FALSE	FALSE
HALLMARK_DNA_REPAIR	Diffuse midline glioma-Brainstem glioma- Diffuse intrinsic pontine glioma	0.2530211577758008	0.37476237175600924	1	FALSE	FALSE
HALLMARK_DNA_REPAIR	Embryonal tumor with multilayer rosettes-Brainstem glioma- Diffuse intrinsic pontine glioma	0.8306546549841791	0.06657321097156998	1	FALSE	FALSE
HALLMARK_DNA_REPAIR	High-grade glioma-Brainstem glioma- Diffuse intrinsic pontine glioma	0.5483689965484155	0.0025514125124445064	0.12757062562222532	TRUE	FALSE
HALLMARK_DNA_REPAIR	Medulloblastoma-Brainstem glioma- Diffuse intrinsic pontine glioma	0.51098616023544	0.5075811214744943	1	FALSE	FALSE
HALLMARK_DNA_REPAIR	Diffuse midline glioma-CNS Embryonal Tumor	-0.31800726215900144	0.23646643825177938	1	FALSE	FALSE
HALLMARK_DNA_REPAIR	Embryonal tumor with multilayer rosettes-CNS Embryonal Tumor	0.2596262350493769	0.9519529343713198	1	FALSE	FALSE
HALLMARK_DNA_REPAIR	High-grade glioma-CNS Embryonal Tumor	-0.022659423386386685	0.9999880311565652	1	FALSE	FALSE
HALLMARK_DNA_REPAIR	Medulloblastoma-CNS Embryonal Tumor	-0.06004225969936228	0.9999516551608503	1	FALSE	FALSE
HALLMARK_DNA_REPAIR	Embryonal tumor with multilayer rosettes-Diffuse midline glioma	0.5776334972083783	0.2883249743046793	1	FALSE	FALSE
HALLMARK_DNA_REPAIR	High-grade glioma-Diffuse midline glioma	0.2953478387726147	0.00893236246459228	0.44661812322961403	TRUE	FALSE
HALLMARK_DNA_REPAIR	Medulloblastoma-Diffuse midline glioma	0.25796500245963916	0.9308956107579237	1	FALSE	FALSE
