sample_id	ras_score	tp53_score	nf1_score	ras_shuffle	tp53_shuffle	nf1_shuffle
BS_8ZY4GST0	0.4106069438237057	0.7562073508349836	0.41857807273709113	0.7054182676584483	0.44248195394682865	0.5817004474925759
BS_BMMY0H73	0.4417525282160704	0.617935451795508	0.5586308188249495	0.41377860804396766	0.4111314290241508	0.46511691658837034
BS_BYCX6VK1	0.8677382522349063	0.06229677874126492	0.8014904175233437	0.4283581536370737	0.344376107037937	0.4770449232423048
BS_C83TK159	0.4522508413290888	0.6822945190546528	0.4855517105589727	0.5200661474082767	0.5862257585883869	0.435231775637661
BS_EZ3147MX	0.4404849013809608	0.9321072084351204	0.3892572870176616	0.5635101142705564	0.49550590705753617	0.4753709932719142
BS_F0JB4EAK	0.3951540755858558	0.5737863641576832	0.4322831162178756	0.4624786632229281	0.4921409162621093	0.5521602000587756
BS_FCDAH728	0.6287441528590394	0.5953161504197052	0.4770360249516962	0.4504411392015675	0.7556264302361368	0.4951164074196107
BS_G3NN392N	0.3236359476832722	0.8310104186460984	0.4658447249340963	0.5657066709214855	0.311477864094442	0.5345993782422793
BS_GWSJ4Z9H	0.3578627337375111	0.6985075071202382	0.5067956351549142	0.33676326886182845	0.3488284691031521	0.4349608481712398
BS_H97S5SQN	0.44237822248823583	0.7419479638291974	0.4428673189445916	0.5767312192561618	0.5176452537728125	0.45230745607964795
BS_HWGWYCY7	0.5439127539336116	0.868128930617709	0.5102289850585061	0.4480189448234586	0.1917610548803788	0.37570116294078604
BS_JB43XBCQ	0.5557409230961922	0.5024117783378464	0.5045571574866735	0.3817823901711984	0.5471659740280018	0.5546671240721593
BS_JGA9BP3A	0.34625989690295295	0.06645831094480573	0.39034613908464355	0.37362077937927335	0.34164707432728	0.6036356402547858
BS_JQVAWTTM	0.4384833514467198	0.580049600477708	0.5461256563963915	0.5812889757737411	0.7273763964617292	0.4987909742246372
BS_KBEX4RT2	0.6470208539257648	0.011757773505091057	0.6738518811523243	0.6753818955327363	0.5624807970450645	0.5865049158400412
BS_NB9XXBW6	0.3160669780438546	0.7136011586109369	0.4135131681399121	0.41050239866141514	0.4966782987984789	0.5832108508623104
BS_NEVYM2FP	0.538789756612181	0.4996891525940394	0.45347091049076954	0.5864895245798055	0.3202274274115479	0.43929027369364787
BS_NGSG2KB6	0.5855569577793209	0.6381074325993478	0.5205917069811096	0.6342187761541701	0.6383671337308383	0.5361147068470534
BS_NPA6CZQF	0.24438565853258212	0.4777384224786915	0.4387719383513354	0.6148493469350972	0.4768895110047513	0.5333758542632028
BS_PS0P3QJ3	0.739067140258333	0.08988608953989327	0.6348845823385147	0.28899891345181916	0.4128313233804292	0.43310273198860383
BS_PXCPK5XS	0.7035884284872285	0.6173046799611789	0.4145936397893065	0.3743727508666947	0.5680727352245842	0.455740199606663
BS_QKT3TJVK	0.8066824886400447	0.12272303870197442	0.3363338560517597	0.5074390094710362	0.6114268986373202	0.5669687265655801
BS_QNNX91SM	0.6336340261241821	0.9078506667694389	0.4555405040379979	0.5737406950878212	0.5087762399087702	0.3424250513911335
BS_R7NTZR4C	0.3915207913859258	0.8996748238591249	0.3703726171187525	0.3171288958760446	0.6208039826577343	0.4170354230424382
BS_R9B92M75	0.42595166211454993	0.4438268883464478	0.5074366385252044	0.8092750340098426	0.40101876047477897	0.4369488469814825
BS_RX1YTZ7F	0.514175794991672	0.5277631649723484	0.5603842685873437	0.5125620731141709	0.5277811666038693	0.492037711939604
BS_S6Q7NKA3	0.43413967568033146	0.8610405461630577	0.4274256471324797	0.491420239086163	0.5210090157272241	0.4431156168806709
BS_SNVM7CZT	0.39257424705344107	0.27382425405304356	0.4688384387187493	0.49886818220096607	0.5583345627659251	0.319123432576342
BS_T3DGY9J9	0.6747687202138368	0.2645174411423034	0.6578825590842239	0.5254508187539679	0.5417083837683143	0.5589813176881009
BS_W1385R8Y	0.15879695778579492	0.9723999347017677	0.4653471407425966	0.505223799403764	0.397508627330038	0.4989127329585635
BS_W4H1D4Y6	0.9260703648456272	0.11125688161807704	0.5918166353284465	0.5770263386686162	0.3921805048577517	0.5421249860073668
BS_W7MFJZ5A	0.7583995720044241	0.1058934297421224	0.6698707685701775	0.4292774817744821	0.5762292252435299	0.4786922731297716
BS_X0XXN9BK	0.34497298757586536	0.44909209243011383	0.48105934204992296	0.6299448798491435	0.37869302200474975	0.593670553853514
BS_X4DD4KSZ	0.6409425158056996	0.8415377927460604	0.42353348108118805	0.6051513630088995	0.40465363626584283	0.6725742151766766
BS_XGDPK33A	0.5603643904815501	0.6995217175727093	0.48878758558683993	0.7453093218029577	0.5968314308566626	0.5864644288814597
BS_XM1AHBDJ	0.26976988912057515	0.5620719210016984	0.41454360958217645	0.36426096810081887	0.6181471568957209	0.6339208328413292
BS_XZM79E42	0.5430705037895371	0.5092737176191442	0.529125418217963	0.4382586487887007	0.22741914165557578	0.7011144174794351
BS_YDEVMD24	0.39031348204029104	0.6033605012992236	0.42710656111640044	0.5092839127285902	0.6644606338895603	0.4670442713740333
BS_Z3RCA1T9	0.6212330655960632	0.5178668223894123	0.4887925792935916	0.38308158811172466	0.6202724893879644	0.4393890857806725
BS_ZD5HN296	0.38231721442616706	0.2789837961767377	0.5206144055730729	0.32700389406381364	0.5657294825933733	0.4241291752091759
BS_ZF6BSFNF	0.4750000515900873	0.5414752966019832	0.4940530239765718	0.4018521212388416	0.5746244534637777	0.5594195418929762
BS_ZQ76ZBEX	0.4142957581021745	0.32660040487264963	0.47002879705872275	0.3763581057165858	0.5637304879801225	0.5877953471081021
BS_ZQKGJD70	0.4623204428207008	0.6407271242751476	0.4354635409367353	0.4120950147520529	0.3857633517585011	0.44507603483653263
