fpr	tpr	threshold	auroc	gene	shuffled
0.0	0.0	1.99056252400042	0.8623519712187079	TP53	False
0.001049317943336831	0.0	0.99056252400042	0.8623519712187079	TP53	False
0.002098635886673662	0.0	0.9865278751415392	0.8623519712187079	TP53	False
0.0031479538300104933	0.0	0.9860817365999918	0.8623519712187079	TP53	False
0.004197271773347324	0.0	0.9851425276749254	0.8623519712187079	TP53	False
0.005246589716684155	0.0	0.9730431353594085	0.8623519712187079	TP53	False
0.0062959076600209865	0.0	0.9644012034089608	0.8623519712187079	TP53	False
0.0062959076600209865	0.03571428571428571	0.9638593477792312	0.8623519712187079	TP53	False
0.007345225603357817	0.03571428571428571	0.9626610684176684	0.8623519712187079	TP53	False
0.007345225603357817	0.07142857142857142	0.9611166801263372	0.8623519712187079	TP53	False
0.007345225603357817	0.10714285714285714	0.9611065537230696	0.8623519712187079	TP53	False
0.008394543546694649	0.10714285714285714	0.9573675139961519	0.8623519712187079	TP53	False
0.00944386149003148	0.10714285714285714	0.9571501223329204	0.8623519712187079	TP53	False
0.01049317943336831	0.10714285714285714	0.9563417726327216	0.8623519712187079	TP53	False
0.011542497376705142	0.10714285714285714	0.953700506458963	0.8623519712187079	TP53	False
0.012591815320041973	0.10714285714285714	0.9526034068126646	0.8623519712187079	TP53	False
0.013641133263378805	0.10714285714285714	0.9482939340092597	0.8623519712187079	TP53	False
0.013641133263378805	0.14285714285714285	0.9472788391228484	0.8623519712187079	TP53	False
0.014690451206715634	0.14285714285714285	0.9455108390880056	0.8623519712187079	TP53	False
0.015739769150052464	0.14285714285714285	0.9441978402780108	0.8623519712187079	TP53	False
0.016789087093389297	0.14285714285714285	0.943068684442156	0.8623519712187079	TP53	False
0.016789087093389297	0.17857142857142858	0.94297634085682	0.8623519712187079	TP53	False
0.017838405036726127	0.17857142857142858	0.9429474517482384	0.8623519712187079	TP53	False
0.017838405036726127	0.21428571428571427	0.937840184450466	0.8623519712187079	TP53	False
0.01888772298006296	0.21428571428571427	0.933048456534602	0.8623519712187079	TP53	False
0.01888772298006296	0.25	0.9322078172025156	0.8623519712187079	TP53	False
0.01993704092339979	0.25	0.9293802299954688	0.8623519712187079	TP53	False
0.02098635886673662	0.25	0.9292302676840812	0.8623519712187079	TP53	False
0.022035676810073453	0.25	0.928329722841264	0.8623519712187079	TP53	False
0.023084994753410283	0.25	0.9276338565632528	0.8623519712187079	TP53	False
0.024134312696747113	0.25	0.9256473448327226	0.8623519712187079	TP53	False
0.025183630640083946	0.25	0.9251309435471984	0.8623519712187079	TP53	False
0.026232948583420776	0.25	0.9233460051389792	0.8623519712187079	TP53	False
0.02728226652675761	0.25	0.9230528788275468	0.8623519712187079	TP53	False
0.02833158447009444	0.25	0.9228024074057448	0.8623519712187079	TP53	False
0.02938090241343127	0.25	0.9191335446162292	0.8623519712187079	TP53	False
0.030430220356768102	0.25	0.9155235411971461	0.8623519712187079	TP53	False
0.030430220356768102	0.2857142857142857	0.9140881391580268	0.8623519712187079	TP53	False
0.03147953830010493	0.2857142857142857	0.9139571208625938	0.8623519712187079	TP53	False
0.03252885624344176	0.2857142857142857	0.9128115592825774	0.8623519712187079	TP53	False
0.033578174186778595	0.2857142857142857	0.9112289065193612	0.8623519712187079	TP53	False
0.03462749213011543	0.2857142857142857	0.9105416372780288	0.8623519712187079	TP53	False
0.035676810073452254	0.2857142857142857	0.9086822720988524	0.8623519712187079	TP53	False
0.03672612801678909	0.2857142857142857	0.9084670119242652	0.8623519712187079	TP53	False
