sample_id	ras_score	tp53_score	nf1_score	ras_shuffle	tp53_shuffle	nf1_shuffle
BS_1RXZ3BP7	0.6291909545656675	0.2395431227336718	0.5999613381950626	0.42229692060115315	0.6589325357839697	0.5449499700021574
BS_1SVVER1H	0.4498178202155267	0.10484361922809214	0.6826280294886572	0.36870464953847537	0.5083291676222861	0.6304998812160969
BS_1T19NFJ8	0.3495501772577075	0.6667280536290132	0.4580113069276811	0.3521547767747562	0.4051974229708553	0.4586702627947845
BS_1TPWFSK6	0.294679475628786	0.262337353321717	0.6384977874518694	0.5884018818184414	0.7214244451165148	0.3453684962582159
BS_1XJ73KBQ	0.5236565169149597	0.02245650559835616	0.42321392796702884	0.43777992808108807	0.5210438323015131	0.40681294352513164
BS_1ZVXF5FE	0.44764423243010704	0.30180384564766016	0.5183711610519998	0.5045922318382879	0.16987460768322152	0.5251415532810607
BS_21RE8W46	0.3809811944660101	0.32400084387241296	0.5042621540790868	0.586932477262016	0.48963578083453113	0.4422579244251845
BS_23QW0BBA	0.8677915533855943	0.32198511266818547	0.4027353481380657	0.28711348678645127	0.4668552274110096	0.4694998727556523
BS_23M72ABG	0.3628501372535291	0.6407973343661745	0.42498274461350916	0.42566833669326937	0.7209178347021693	0.554411214909335
BS_29X4ZX6Q	0.5134040531140293	0.9046843410095975	0.6361208966104684	0.5004237696722251	0.46732306280468716	0.5745346371077775
BS_24AHZ9ZW	0.4924147575559299	0.2978005096677965	0.6084603308943984	0.5092348863280087	0.7111633551212859	0.5180350116629585
BS_258RRGDM	0.36893358766822354	0.6411864690130031	0.49870960504560935	0.4009161176959715	0.5839614849335101	0.5004865088597186
BS_25T139TX	0.5488825874730859	0.2747358608809321	0.461574934444906	0.3805337799271011	0.3658157368786472	0.6426663232487351
BS_6MY8W3H0	0.30067722747398506	0.664705926094864	0.5794636871161221	0.6907794341380329	0.3811070728475195	0.4743171729777346
BS_2A162JH9	0.8820314749453055	0.7721750904101026	0.5480648237071905	0.42853186121662656	0.5277289944862812	0.562363594922696
BS_1NPD7PVG	0.602563696464576	0.06735696912212122	0.7580877573772471	0.4750559765274869	0.5804915758798145	0.5570181876854498
BS_28CDASF7	0.5867985091657979	0.27085867688291987	0.5598850986307337	0.4492000378579138	0.4685716835944028	0.6107853570837675
BS_29006KEX	0.7473102290904735	0.33782509353630646	0.4470921758348114	0.5183368907065349	0.18969706292996732	0.3667919534563025
BS_29CPJ040	0.5866088855970037	0.29995434953164113	0.4905265371607402	0.6108363156603788	0.6232125780155219	0.4163980334339058
BS_2A5R9MEJ	0.45180768453047243	0.8936336908541607	0.46185594397449525	0.5119933864566575	0.5961459009681871	0.6190604208712839
BS_2EN3X6HB	0.6271924126371019	0.11059615339599059	0.6772928708537512	0.35733358718235236	0.3280929586158711	0.3247608177036139
BS_2ADZNNV4	0.38260072782077803	0.22003253172860407	0.5354598448473411	0.3514777849936127	0.8379597689914925	0.479959179011035
BS_2EMW8ZG3	0.42169647553044887	0.2421122915197838	0.7178311621096013	0.6570029799414716	0.4855702363668038	0.6332421557371163
BS_2HN96129	0.6685032734142817	0.16921142610200998	0.6630223517888977	0.4730362786072372	0.7630636899562473	0.4544240025703768
BS_30VC3R2Q	0.6490317912867124	0.2158591215022182	0.5843005952206929	0.5270839163130814	0.5778568989079262	0.5372541324707831
BS_2KJ2YAZR	0.5121299249712328	0.3370815839599603	0.5999578385602073	0.686545494412393	0.30866742830849186	0.42305988420542096
BS_2R9TCR03	0.33098306598766863	0.6340158836393208	0.5446250487629156	0.3687394123932359	0.6092446647798638	0.5207470718624441
BS_23W9EPFE	0.3353916948670008	0.8337375500947863	0.36748567747318056	0.5955340856972964	0.4074587835432498	0.4879661650409856
BS_2W3NC4K1	0.4198125477637406	0.2289901271559204	0.6269871796705979	0.43067558904228903	0.49560874723673504	0.5292916882433137
BS_2WPQ8YCW	0.5470210123187795	0.5083373938530157	0.5545472376523851	0.5826133326563552	0.45327498129732047	0.4575505129743179
BS_7WNSZNE3	0.2824100149606509	0.6508049576367508	0.29466099134722995	0.5460477329927536	0.3283389601705461	0.5771709596225334
BS_2YCJV2VV	0.6455559622474184	0.2395642957526354	0.5660087672751204	0.5482905427623211	0.5867005478247149	0.5363718810910082
BS_399RPKC9	0.4401788919663206	0.8034372274707249	0.4102742987718832	0.4579562805422123	0.4214930396555568	0.6248527384612818
BS_31TF0P1N	0.9372970031033445	0.26215904393909617	0.5196269431086153	0.38081989423563034	0.14195106645071065	0.39693912606439646
BS_34201DKZ	0.23823318823551146	0.5807800521439455	0.474200682327117	0.6171108194107311	0.5364310337735823	0.4691724362831995
BS_37GTVG4N	0.6212697858789125	0.7111785999243263	0.4176341702551438	0.4870991828734288	0.44519524843492975	0.5199098841399653
BS_398KYV92	0.3434326961202799	0.63908259224009	0.504613514689544	0.5451581141731447	0.5027244438538596	0.5817319289781167
BS_3MS8WVNR	0.3038706740235836	0.9128115592825774	0.313686740777355	0.5354245421683032	0.37514454592366137	0.5710354085770113
BS_3BVVWHP5	0.269033893513304	0.14141281154389407	0.47460499035247244	0.47887495564096805	0.7179938200167464	0.5215996290130672
BS_3DCBDJAT	0.3402148770954583	0.5358224866554092	0.4374258496309901	0.6876809276098033	0.681522651843174	0.32483036117118186
BS_3EVSN5QD	0.35436910241275676	0.20827992870842718	0.5391225508973367	0.42494823451031233	0.4940077355832599	0.4717149147613001
BS_3F4FQJMR	0.3212744125766183	0.3411674417369301	0.41727612197913255	0.2599464297510232	0.5603781708232611	0.46355857020312613
BS_3G3KWY18	0.48644701145005875	0.26692687919976665	0.6278732262984313	0.5322315598716775	0.3421753866806238	0.46342259803137875
BS_27QE6BV7	0.35238405897197295	0.43964613616992987	0.48251923346167974	0.38722210433484455	0.5917988822042923	0.38522508516131626
BS_3J85TTZM	0.5214724933562603	0.45622430653139223	0.5603323392212777	0.44675768596115817	0.43315219092598417	0.5969152444684415
BS_3KASVCSQ	0.47464853451170047	0.7332228667744433	0.46379766704495645	0.5443020035667364	0.27218963980790595	0.41964485986474037
BS_3KHXMAJF	0.8508862466188799	0.43217085302281805	0.5264471982035599	0.34568991590437054	0.6548220681866294	0.4315146935696374
BS_3NNQ6PSB	0.4134829401821311	0.7167071799390811	0.3486481812018189	0.3750584459942688	0.7024088802105123	0.6456478032017424
BS_40MP5BWR	0.8970942013484777	0.0488820009883835	0.47304718988248246	0.648126143098459	0.5711746993274769	0.5827972674382916
BS_3P20Q2C3	0.5588348853871347	0.5612850750003445	0.5081978918612354	0.7641581206474151	0.5365610644930286	0.5843325408063126
BS_45J79YTF	0.6091087731555729	0.3507078718201697	0.3998442493359076	0.408637318779558	0.7235319040360771	0.4692527265233907
BS_2AR3AP0N	0.3629609838501515	0.49556226099871864	0.566299782279252	0.5335758579222241	0.5586065965245681	0.43736633623586096
BS_3Q0GTSYH	0.5642889617153233	0.32703436320472584	0.5160787943984094	0.6868407586048642	0.5933268687997477	0.513163200698461
BS_3TQSE8HF	0.34746718039596936	0.2727728926794645	0.5075394085910027	0.3887891781995519	0.7167700920468336	0.45476631242127546
BS_49BQS7Z6	0.28429906329031124	0.43691613469113244	0.47447179782477944	0.41757722414433385	0.6103111115565862	0.5328617928244588
BS_3W07B2TG	0.4740289140524226	0.21006723899264976	0.7681721931994178	0.4158076857765582	0.5730535921368752	0.688019792645866
BS_3X9WMZGJ	0.2554817751058091	0.5766100019590805	0.44791661353849044	0.6685861246475622	0.42094109543802216	0.4232743227156241
BS_3H71BH6Q	0.512072869016002	0.4257495532252543	0.6073681530256472	0.6952641886421486	0.30692022653523865	0.43381252989514324
BS_3Y0QXZQB	0.4847940541728458	0.11388924955261828	0.6940727865606156	0.5609513869519845	0.45563529405182623	0.5626727361246272
BS_3PYESPHA	0.3066267168045709	0.7242792994021807	0.5292692795914199	0.498683934292974	0.6032515693596631	0.5557868076978332
BS_401R3KV0	0.5403865368565042	0.3982428947817315	0.6037208940523255	0.4851655090470335	0.617817123392532	0.3009075212938116
BS_49FQXT2E	0.4621482894760012	0.7419502865187814	0.5102652604153776	0.6122749176428016	0.24731750072956835	0.5322254184013016
BS_4B0BAVTX	0.6042385348279665	0.7793145137393913	0.5061989743404463	0.4212215030152015	0.5583909182422261	0.5223048391937081
BS_42DY6WS7	0.5747468204493271	0.48269311778052854	0.5778120535842334	0.4324856661676872	0.5483381669682955	0.5080509867249866
BS_42Y3YANN	0.6243935539418854	0.3822214500065499	0.5782365344440932	0.7318142302603576	0.5016500067665861	0.500671324011681
BS_46BZ2NNN	0.629268438004939	0.6340604779350717	0.5031366818730497	0.5372293521296725	0.3850790449851906	0.4967331511622783
BS_470DYRJQ	0.3973297733458887	0.5157858561259456	0.4968699023300872	0.6688678004623083	0.5398003965446243	0.6041572573598114
BS_3XY76V8T	0.32638298638836266	0.36372530807708137	0.5348127846579025	0.5147365178237275	0.5147997105892885	0.4638765501020955
BS_479S95Q6	0.5998225211018674	0.15511018296986798	0.7208141058401496	0.4561189037985381	0.3956618092485281	0.5161419652318366
BS_47SJZ3PH	0.47457551942642356	0.046978272215023584	0.581873071472594	0.7228200300561509	0.5747116694082219	0.5576380631474002
BS_49852ZBH	0.5274599062771783	0.4508921139608057	0.5947155939803042	0.5007202912330582	0.5179917614319081	0.6487019126124163
BS_49F4RAA4	0.7142184705430197	0.24383575931381	0.549272107167581	0.4649806582376392	0.5618053027377138	0.4321811386650039
BS_4QW2S1Q8	0.46888478456168753	0.8834689847132025	0.606739148100485	0.455682244871885	0.5256466405230119	0.5671489863679228
BS_49VCQD19	0.5160539780452855	0.2812020916525317	0.6378115382333363	0.5365926098508524	0.50583662550654	0.4698286454801214
BS_4A45GGSW	0.5271661311643377	0.3587463572036237	0.5527038955040094	0.4087343710464859	0.543824642676851	0.5409111780676045
BS_51RA1PGE	0.6208608705439204	0.9084670119242653	0.748457662218001	0.5347353396801272	0.7456229172488515	0.610242581887648
BS_4BWB0FA0	0.348024617314821	0.09247661368260021	0.6289165480459221	0.4406245152956803	0.5694829364560425	0.6065145082478565
BS_4C4MZ4NT	0.5642449631663664	0.45144746448543965	0.6027805107566719	0.572420566875811	0.603322447679752	0.4641574283353262
BS_52C576HH	0.8232999149036658	0.29386829095874295	0.5133561959906286	0.41221795120815413	0.5309887919158045	0.5151458144430994
BS_4E1G7E3G	0.4973925399640533	0.5376568143958939	0.45672780716239053	0.4328155204084937	0.5042688928900384	0.5716914268263755
BS_4EN8D8Y4	0.5473253657440441	0.3726631339910432	0.6331265346640058	0.5132231656442902	0.5067518671173182	0.5257367468613965
BS_4FZS7TX4	0.18333321115284887	0.6458831887940145	0.46482444513020854	0.4605177212822024	0.44847308380984524	0.5234320839559251
BS_478TN841	0.3495869154492968	0.21802887911957405	0.5721360564200528	0.5316809819489814	0.6769925386389474	0.4890353188450347
BS_4HQ3T2NC	0.5061962428861386	0.420610790935978	0.526022293995308	0.36760925759054713	0.6922448029417663	0.5906651587885652
BS_4JWBB28H	0.7041030851354123	0.9283297228412639	0.5422698267890401	0.6384640106211029	0.4709959960029588	0.4497003656734497
BS_4NF35AF6	0.6772582237122591	0.4084828928671208	0.6098400668889299	0.361489906227995	0.4339392581605962	0.5213976104590463
BS_4NWHYH53	0.41572277362641635	0.2816923043498055	0.41336484100083987	0.4152442474955392	0.3741804715736233	0.43536139948090796
BS_52MPKTJH	0.41006965207800466	0.7676169041717069	0.4303023930684052	0.31441440097589557	0.18498464340279358	0.48406548329750276
BS_4SCWT0FX	0.5032588744153116	0.7258520565679675	0.42961511214538145	0.39437570203060374	0.37842117124627184	0.5988406546728889
BS_4T0HPZDC	0.49445260756774106	0.6984927912277503	0.5791580768141522	0.39433476264202	0.30511046921510776	0.47888719087103077
BS_AJ6X83G5	0.3109553364889839	0.6964389250221542	0.5756253149046914	0.46260706168378685	0.580866922216941	0.47102693256595307
BS_4Y6BCYK5	0.5371012813121478	0.40272312522024833	0.671247347792964	0.5907082523951112	0.4681333814342954	0.37533472621096664
BS_4Z2F4P9N	0.6417917068931378	0.08392888651906184	0.5744387931006832	0.4298361902513107	0.6980938846851484	0.6429204289476865
BS_52426AMF	0.44241490322018556	0.4651016850379362	0.5148929980260095	0.6067452957971199	0.17472569115026126	0.46836911239498535
BS_5965SFPZ	0.3846478001254907	0.7748890066313677	0.4341204360439599	0.5082855959120536	0.3544920781146392	0.5466087641004792
BS_52DAPP1Y	0.5963792746256131	0.39974906438860636	0.5494956058697923	0.37866836879179916	0.6074878284035983	0.3661696730504706
BS_59ZJWJTF	0.853450581556485	0.29926369105356687	0.6676529955605116	0.4863619413877548	0.4998249487328274	0.4038151983555079
BS_53CTGDQG	0.4571342446283834	0.2287130779146036	0.39354490314950336	0.5553228346259207	0.6830856256784614	0.4297799002457176
BS_53GQKVEX	0.6186245037605153	0.35951449183352086	0.6558182823483877	0.6422746639404885	0.472183533281496	0.43821092806273854
BS_53M8PP88	0.3179256234285838	0.5571002343130718	0.47892365925968766	0.8090151710382123	0.5336947006606876	0.3967773918992723
BS_4GTESTSE	0.34886076178833847	0.9251309435471983	0.3219511488479534	0.6038378104244669	0.5432789821075811	0.4510764163873003
BS_55P8HPYD	0.6182787549677138	0.4473814228262195	0.5612676439517343	0.5183834492015642	0.6647725272305621	0.5137751995660774
BS_5CTVXVRX	0.8245812832259051	0.10446821932122682	0.5441532748349166	0.6787513770495079	0.7362607538331183	0.5084310208562691
BS_5GNQC2FF	0.3767475594203119	0.19036174341910403	0.5670362574864969	0.6005028721502159	0.5286613369375662	0.4459237644780411
BS_5P1TN10Z	0.3750696272417635	0.9378401844504661	0.28740884992153826	0.3499682244637143	0.3709376863843197	0.5208758192504588
BS_5AF6ZNJF	0.506353359787601	0.13390394590267476	0.37505866034750807	0.5782709520941605	0.5702133158180192	0.4317219647409536
BS_5CMGN56B	0.5468437055930533	0.2204797930659902	0.5704777387907262	0.33063975003963747	0.32185718696408894	0.46707474408155897
BS_55JW3HFM	0.46883658905907094	0.23734144926026704	0.6009744910159682	0.5113948283867275	0.5603039956366905	0.43549084329690785
BS_593HEWBF	0.46896873179868265	0.45306519306228715	0.5756634711088757	0.5537170857290757	0.18270436241701524	0.539723809168604
BS_5JM573JC	0.3460324195480403	0.3812143291674676	0.4440958730185974	0.5916586982668598	0.3807764120684786	0.5829886642095576
BS_5NWDARXG	0.39922681960578343	0.46627787654801023	0.504894084807767	0.6628447946225058	0.8240437141102874	0.5792325039228378
BS_6DCSD5Y6	0.5813272363408428	0.9191335446162292	0.4407314120033481	0.5360018133458427	0.48590516925868293	0.5211461268026669
BS_5P3CZQV8	0.4332961128142359	0.2701523184846808	0.5737854438882831	0.5269564537477209	0.4549419712481466	0.37732716163400476
BS_5PEFNDCY	0.3990499814268865	0.5226142654722689	0.46886066101929713	0.33773726983745056	0.5406412513125989	0.578910519041312
BS_5PV5N4HQ	0.5349247342518885	0.4328908644919051	0.5710009796070774	0.4263483288771731	0.6192320126197395	0.5947481597148434
BS_5K3R0F5D	0.3539422225376173	0.5086503921525395	0.5564123463437662	0.5213725108772439	0.674135497372332	0.5557530650703725
BS_5YJEPPTP	0.4416862893342123	0.42318111419505217	0.5495250753889621	0.5845932297492055	0.48598657239572857	0.5580798283779095
BS_64HCD9K3	0.5812653151105058	0.9730431353594083	0.6232383100912118	0.7256554501213546	0.6833256876847821	0.6604126114419865
BS_66ABA973	0.5314561400185432	0.3755533669382706	0.5484210640287102	0.3611784395611202	0.33150549271354585	0.5861957684705371
BS_66HQ3E4Z	0.5103228701070323	0.43823083594392503	0.5771139181874224	0.26983439991516744	0.46641914496531334	0.5397938237192036
BS_67PX06P3	0.3986528559051761	0.4282404766857404	0.6022219321425385	0.45381921484820253	0.3899364475500794	0.558911457107267
BS_67Z63A2K	0.21480438452804448	0.6423780841765123	0.44412128232255116	0.188930151810999	0.53042251457288	0.4874573632677516
BS_68BW2163	0.5971391977186051	0.5185871433214732	0.5458940388236591	0.3955056303455246	0.301302642450336	0.5006447081459829
BS_6VPKXXMR	0.2971807056965968	0.7978588198500883	0.443787711295196	0.7175516393924132	0.3830475876515461	0.38939367202707403
BS_680K119G	0.34776022501215587	0.49641653500773725	0.6156971450256605	0.5373109835144431	0.508291967600058	0.42337775985469556
BS_69V8P8A0	0.47588792787324474	0.35301264687146	0.5437624021676402	0.5503220376013661	0.36779414666732907	0.44216105405956985
BS_6WP1FHTE	0.45651826900983944	0.8810750708629667	0.5603533818726063	0.4553661670293119	0.6671051161808584	0.4700226065094229
BS_7327SDAQ	0.5846908393890604	0.8822692480235604	0.6059596682310651	0.5797167061272271	0.6049272152504349	0.46068432479076715
BS_6G6C7VPX	0.8295156329923267	0.10237053856357897	0.43276728244720414	0.41939449863218103	0.5467381998158266	0.4207797581643014
BS_699TN5RN	0.7448860042043125	0.1119420723031059	0.6764102245153562	0.6142679774163727	0.6323818130466555	0.47740478103264417
BS_6H1C1ME9	0.40303647364375317	0.6770272241838421	0.5169117084072108	0.6410373968888832	0.46319677817835114	0.45026703386466516
BS_6HTK4YJP	0.835611832299527	0.5945704886937455	0.41429847636505546	0.2606934443345194	0.630837086672505	0.39944359835705406
BS_6JHXXVR7	0.6894894048267233	0.7844084522910006	0.9415815218723153	0.5001725755180889	0.46070301647032175	0.4763089997469898
BS_6MZ7FRZH	0.33960530536258904	0.24630185622758666	0.3977996583560294	0.5216446918150124	0.4164875738937002	0.6099734471689088
BS_6N3AFF66	0.552783924790429	0.4335508680255953	0.5330256405144052	0.470349352604604	0.6345713534834917	0.5019158165178005
BS_6NRTJSYK	0.4784785668379157	0.32827819165986827	0.3279254437053175	0.3857339963826534	0.5068426246280279	0.4670038519327639
BS_6P50QTPP	0.3653608463779769	0.217951194891058	0.6056273147785434	0.4746761047311959	0.6667040675113417	0.27435773938561636
BS_6R7SFVV2	0.47624381265302607	0.4479195883570304	0.5813273285413759	0.3935746929023504	0.6295918898634271	0.5857446197392797
BS_6T4JGBGY	0.36735724001736686	0.4926459123134342	0.3888450419815479	0.3737271911605053	0.5555167248485927	0.49247692640950813
BS_6VF6VPCG	0.7263347664470131	0.4183587922922688	0.6896683052264446	0.5264073430004657	0.37271640364122915	0.3860466257007889
BS_7GJT4A6A	0.4754242626248477	0.9429474517482384	0.4165503050918848	0.6848411004883079	0.8205590276197701	0.6188187951075509
BS_6NTXGQAC	0.493891303576682	0.373944472403985	0.6143318314012948	0.3625973328327456	0.5746174482167151	0.4778431022092717
BS_6YMJ621P	0.6719400848461486	0.09613055605190088	0.36886809363968703	0.476651511206232	0.7079113938405841	0.4794810659568877
BS_CQSAJ7BF	0.38416904768685767	0.6012019571271499	0.5065382044302217	0.5192301172946197	0.6750910491668681	0.5038321848626511
BS_70FFPA51	0.51772570374285	0.17053521414677691	0.27490715109301034	0.5158588022882616	0.7549866699292619	0.6024783127514183
BS_742RHK1M	0.8060578686096217	0.17290843519460625	0.5159044006411434	0.6315427139023174	0.44883358498068865	0.4871041899100209
BS_74FS6GMW	0.7769898489566432	0.3251981343559506	0.5040933552192892	0.5359604538521163	0.05754367038928819	0.5522770961912997
BS_74G5K7JF	0.28297906782119886	0.031139190152076005	0.46561163508121106	0.5296017661592206	0.5377796344118246	0.4486635578858713
BS_769BDPDB	0.43187615256385176	0.282886884515198	0.6162007802804577	0.7011100091357703	0.49844477635926193	0.8721909436760318
BS_775HDFNY	0.6139780313116805	0.42448885526111857	0.583919378574065	0.6825367705807673	0.5899805979552574	0.5377616245947747
BS_78QX3XDF	0.5882170149431654	0.3729882532524891	0.5484316892136245	0.42972845636305546	0.1917195248427441	0.5077495312967083
BS_77CDMEY4	0.5701785825622037	0.20599220481715394	0.6607758516797524	0.6771197975469201	0.41155530779098204	0.4976760835859309
BS_84XCR9GG	0.6009109181195589	0.9865278751415393	0.5210328421072606	0.4521861798814305	0.5902999939131132	0.43820127770566797
BS_7B89YR6K	0.3930349872522483	0.7089823918676178	0.5243112677541032	0.4161110784757547	0.7071485426625282	0.6052810476993401
BS_CREQ97QC	0.34523653668208515	0.5975774321382917	0.5730322270703089	0.58685005177854	0.47915858919452414	0.5932963830661495
BS_7BTZQKYY	0.3066203331089426	0.2877006789596511	0.43955793075644234	0.5716424138251008	0.44349926497533665	0.5132960409425751
BS_7BW0YRPY	0.6236918397261222	0.5600623946150269	0.5001541947795191	0.5499511385937631	0.41405320989470984	0.42157222794657606
BS_7G42J2SK	0.4077021653699083	0.1449006785252112	0.3968961232476512	0.37277044316869323	0.3753138500087251	0.6199981342764257
BS_7H4RFCW9	0.6562275473080752	0.27866144666179804	0.6018441084713196	0.43647363739314177	0.5863157002878915	0.4740128783623747
BS_7P83Z28P	0.6418403788117185	0.23500263795234846	0.5508136215216802	0.5067276603551343	0.47259690269077315	0.4783072085983408
BS_7S6GNG04	0.45980244205436754	0.35447481647033957	0.42960966908943254	0.5576190777358059	0.07896873494937676	0.40287826380994646
BS_7T1J3KET	0.5511358019549177	0.6247859609451137	0.4657042421532101	0.42558496757060926	0.5587068909596833	0.7221284593809686
