"","stranded_over_polya_logFC","average_logCPM","F","PValue","BH FDR"
"ATP5I",-1.64070074189006,0.85586981937232,15.9479831910021,0.000777370535752639,0.0228617557354363
"MT-ATP8",-4.38349701543226,2.04647404913672,15.94387389439,0.000778284841012056,0.0228617557354363
"AC009948.5",8.74707825942473,4.66266422676973,15.9398368471021,0.00077918423361637,0.0228617557354363
"KRT8P15",5.95430685546471,3.15157322703593,15.9125119947244,0.000785302213992954,0.0230097839968864
"ARID1A",1.5745742099238,0.833341774932155,15.8958062845948,0.000789068846692125,0.0230779824312994
"AL590617.1",6.3830966118119,2.92764457006714,15.8918291600203,0.000789968520912754,0.0230779824312994
"AC011944.2",6.52859153761278,3.18616987689308,15.8868079415438,0.000791106008744476,0.0230779824312994
"AC092653.2",7.11990253461985,3.5582814657117,15.8831590746698,0.00079193374997372,0.0230779824312994
"RPS3P2",6.05143401783286,2.98682027690253,15.8634491574052,0.000796421578201009,0.0231552324590963
"AC099494.3",7.50477752206315,3.79449556798333,15.8589780348427,0.000797443549759947,0.0231552324590963
"PCDHGA5",2.96749656755435,1.30949932864472,15.8573177097723,0.000797823423502058,0.0231552324590963
"BCL2L2-PABPN1",2.97087215762947,1.21669254066156,15.8399298928358,0.000801813756448933,0.0232395965517793
"AC010761.1",-3.73118100494291,1.90773623057197,15.8342478554606,0.000803122527275746,0.0232461160121595
"AL592437.2",4.12502927978683,1.87657137637661,15.8197603820436,0.000806470241350995,0.0233115549009382
"ZNF652",1.91974825890613,1.11155275125924,15.8107585321033,0.000808558158967745,0.0233404514044955
"ZNF717",2.82398161644339,1.54266939414297,15.8030419881766,0.000810352736192789,0.0233608138250846
"ZXDA",1.79573847610184,1.00492331173283,15.7932095211427,0.000812645807301518,0.023395472852353
"AC008895.1",4.76331614890241,2.48486620399374,15.759555824122,0.000820549020467542,0.0235913343042732
"FUT10",1.65679065460623,0.654883857502722,15.7524655767655,0.000822224950019719,0.0235945534704138
"AL583856.1",-4.15232555424188,2.1964187043082,15.7497782367895,0.000822861152362435,0.0235945534704138
"EIF4A1P10",-2.25209058159175,1.34052305175115,15.7405704605804,0.000825045154146389,0.0236122610633138
"AC013489.3",-3.85628878186695,1.51834554841613,15.7378968305603,0.000825680520210992,0.0236122610633138
"ZNF66",3.19081169318773,1.67045204313194,15.7058544694993,0.000833337538197963,0.0237994334406218
"TNRC6B",3.20094777083601,1.93437345847395,15.7012476047014,0.000834444887511543,0.0237994334406218
"AC100774.1",5.82327687523886,2.9492464481299,15.682850547943,0.000838883293744438,0.0238942481862294
"AL355336.1",7.50297931537302,3.61756009983543,15.6622578016318,0.000843882539372344,0.0240047648600239
"ZNF81",2.09034029765122,1.16856239659021,15.6550506140161,0.000845640015799517,0.0240228967667127
"SFT2D2",1.71543953397139,1.07358277454227,15.6428941474217,0.000848613591619177,0.0240611998826432
"RN7SL648P",7.28067276492879,3.68194912437029,15.6346516549314,0.000850636379524081,0.0240611998826432
"AC009716.2",7.5002166817943,3.8641174734068,15.629743581727,0.000851843411008133,0.0240611998826432
"MDN1",1.78261793872658,0.828681061410275,15.6268716613532,0.000852550577797419,0.0240611998826432
"RNF213",2.23463256809597,1.26242450511967,15.6266810578587,0.00085259753407352,0.0240611998826432
"SRP9P1",-2.03941743544778,0.964682082247753,15.6189989438285,0.000854492459584661,0.0240829885324203
"RPL10P16",-2.89559940889509,1.67794201282638,15.6080601003732,0.000857198788044055,0.0241275585380169
"AC084876.1",-2.94913339440968,0.987498514203854,15.5992495426295,0.000859385487286581,0.0241440499344337
"AC068790.5",4.6290806860983,2.51410573854742,15.5922633630364,0.000861123795473742,0.0241440499344337
"AC087286.4",6.88886608600852,3.28591350368318,15.5921108157702,0.000861161795964277,0.0241440499344337
"SUCLG2-AS1",1.93584931217773,0.80504351906647,15.5375984317764,0.000874861154410994,0.0244961123235078
"ZNRF2P1",2.64703694024262,1.48414118249916,15.5060940464404,0.00088288865861108,0.0246886518251505
"AC241520.1",6.78117529583853,3.58897016620199,15.4864582712378,0.000887933326931335,0.0247973880156553
"AC117382.1",4.76904328515434,2.52041091110628,15.4696365027404,0.000892280504090776,0.0248863878436137
"EEF1A1P12",-3.17974287189938,1.18273953482744,15.4535029466512,0.000896472040978039,0.0249036515765953
"AC084018.1",-4.98859936305209,2.48206256208571,15.4482659077567,0.000897837332986085,0.0249036515765953
"AL139099.5",6.44392751483276,2.86838560700672,15.4481490685456,0.000897867819196075,0.0249036515765953
"AL136038.4",3.28444748375132,1.93344187024078,15.4465307921204,0.000898290185355328,0.0249036515765953
"AC244197.3",4.47891571649654,2.35577630051506,15.4449420068839,0.00089870506901738,0.0249036515765953
"SPATA5",1.96107131529108,1.22243990657468,15.4176758701261,0.000905858407613353,0.0250694853245048
"TAS2R30",7.50976136277947,4.05524640346471,15.4003688838614,0.000910431729722966,0.0251553863767713
"AP000560.1",4.19759764503299,2.20160968229748,15.3945169679641,0.000911983877222152,0.0251553863767713
"LINC00854",-3.7907504470716,2.00556432621844,15.3894653615605,0.000913326115882006,0.0251553863767713
"AC074194.2",3.41769062088043,1.8943296904823,15.3882334772841,0.000913653766668448,0.0251553863767713
"SYNE2",2.11932902777125,1.09523806241069,15.3749265209683,0.000917201420455704,0.0252171472424115
"ELMSAN1",1.61070885226742,0.738150169667812,15.3710102524344,0.000918248414599187,0.0252171472424115
"TSC22D2",1.68025829894446,0.931601704546097,15.3645821759687,0.000919969805680551,0.0252251796524591
"HELZ",1.60263166050691,0.888094747842379,15.3611398001427,0.000920893121404116,0.0252251796524591
"AC010200.1",4.4432454106797,2.37650093298884,15.3511416995534,0.000923580656462981,0.0252494911972711
"FTH1P8",-4.72069248510884,2.66172820490824,15.3490829255259,0.000924135144995237,0.0252494911972711
"AC099811.5",4.51800513001118,2.45874212108763,15.3388185866777,0.000926905155506274,0.0252929539125936
"LIX1L-AS1",-2.62994859855771,1.0627308550311,15.3185344449416,0.000932406338363828,0.0254107384310386
"UBR4",1.90571264532464,1.08284060259684,15.3089922359284,0.000935006775265408,0.0254492707054473
"AC008743.1",3.7552971602347,2.17765003479326,15.2919541473706,0.000939670036794591,0.0255437806706849
"AC080013.4",-3.01689374381787,1.25354402981247,15.2799564319137,0.000942969262493138,0.0255839264010675
"KIF27",1.85056548183246,1.01538484251383,15.2757904213015,0.000944117871831305,0.0255839264010675
"RSC1A1",4.10608059769145,1.06169809083604,15.2735893024276,0.000944725368782426,0.0255839264010675
"TSNAX-DISC1",3.89221445377094,1.84482950260706,15.2650561019412,0.000947084592892742,0.0256154733270662
"TIMM8B",-2.31682181171355,1.37304102041782,15.2510317202412,0.000950976221719874,0.0256779083984524
"AC135050.1",-2.35678397494105,1.05629649633307,15.2481163079863,0.000951787447630065,0.0256779083984524
"AC116158.1",3.49059862064754,1.9153001261937,15.2301427123745,0.000956805682186582,0.0257808646627359
"ZNF557",1.9226898772878,1.05597754949791,15.2254190065308,0.000958129413439722,0.0257841400996928
"CEP350",1.84688537412637,0.913389332661817,15.2084566544246,0.000962899589747221,0.0258800380963639
"KBTBD11-OT1",2.91460025394425,0.976765844266349,15.1841118766102,0.000969792017166316,0.0260181306069193
"UBBP4",-2.55874573061664,0.801683840249053,15.1817498590033,0.000970463655610566,0.0260181306069193
"AC084032.1",4.25426331269298,1.99718507777276,15.1763067447808,0.000972013369877516,0.0260271445157715
"AC073569.3",3.62076817984742,2.02037034545333,15.1696686463436,0.000973907029934157,0.0260286040836801
"ZNF417",1.75876378956711,0.978494050451564,15.1630519088714,0.000975798674418433,0.0260286040836801
"AC026271.2",-2.38499473732072,1.01036648970177,15.16207556599,0.000976078144233499,0.0260286040836801
"AC136469.2",-2.26677241312344,0.940669273817125,15.1591288674284,0.000976922150660318,0.0260286040836801
"SNRPF",-1.84653232935977,0.814766800793356,15.1507792702543,0.000979318084380927,0.0260600673372235
"PA2G4P1",-4.96619969090453,2.43247234185741,15.1332185548554,0.000984378491469209,0.0261622675155286
"AL390039.1",-1.87830472717176,0.846232211031762,15.109356926527,0.000991301209534767,0.0263136489382447
"AC127024.2",4.45253924134727,2.33127378303156,15.0968266734283,0.000994958115499872,0.0263610406178262
"AC234775.3",2.2520541708109,1.29166160679316,15.0948214961782,0.000995544708151771,0.0263610406178262
"CCDC7",2.32011801221181,1.39238653858065,15.0820858130186,0.000999279371589963,0.0264120610288879
"ZNF578",2.08421465975643,1.17415425361545,15.0785334640905,0.00100032385018291,0.0264120610288879
"RPL7AP50",-2.74523267380672,1.08697096947734,15.0720161937065,0.00100224324334175,0.0264120610288879
"CLK2P1",-2.86428672285193,1.71770329366983,15.0714936364915,0.00100239731804899,0.0264120610288879
"SLFNL1-AS1",3.55637180893842,1.97750702910911,15.057813561017,0.0010064402280408,0.026486049093275
"AC010435.1",3.60187069686408,2.10394485541796,15.0519506157726,0.00100817846131794,0.0264992789685628
"HERC1",1.87085379702908,1.02236851579373,15.01813956487,0.00101826797652658,0.0267317154963796
"AC073621.1",-2.07446266398096,1.06965175640805,14.9893238413695,0.00102695540152344,0.0269268208458127
"SUGT1P2",4.43521920169,2.43007138125831,14.9640573426805,0.00103464056790849,0.0270952025647147
"AC007496.3",7.63534372235177,4.23729995187233,14.9290522521122,0.00104539362882418,0.0273434177451475
