"","gene","stranded_over_polya_logFC","average_logCPM","exact_test_pval","lrt_pval","qlft_pval","normalized_count_cv","s1_stranded_BS_HE0WJRW6","s2_stranded_BS_SHJA4MR0","s3_stranded_BS_FN07P04C","s4_stranded_BS_8QB4S4VA","s5_stranded_BS_KABQQA0T","s6_stranded_BS_D7XRFE0R","s1_polya_BS_HWGWYCY7","s2_polya_BS_X0XXN9BK","s3_polya_BS_W4H1D4Y6","s4_polya_BS_QKT3TJVK","s5_polya_BS_7WM3MNZ0","s6_polya_BS_68KX6A42"
"632","ITGAV",0.261926079662821,0.94446502442471,0.521081095981762,0.516565700024165,0.514885238455862,0.310725084983042,99.5764919771629,116.256935486183,92.1068578282278,100.423508022837,91.5685642272498,178.392118880193,114.385539212258,89.3107196914459,173.21044359386,99.2857592317584,86.7484863803816,181.71236185741
"633","PREB",0.0305587075123993,0.805034305954276,0.942905887279379,0.939790755132978,0.939705175348519,0.310879642658165,129.370119997488,64.6586910983507,72.588510947767,78.1322697690342,87.0950104503509,118.769275693171,185.637067383182,102.565100452684,92.2575627725265,97.9274695934991,102.072530406501,125.703440457456
"634","PMPCA",-0.063229283474024,0.821515476639067,0.883155720730665,0.875825383545971,0.880791724250855,0.311416489411538,127.037964483399,97.639847617639,94.976726918353,54.4857323065853,73.7062775494913,83.3660871878674,175.376109598775,144.233537323337,116.055292144247,82.5829887242873,102.360152382361,109.230190765845
"635","TRMT11",0.216959364961091,0.893831449385051,0.597135753546507,0.591890631688757,0.666092961137544,0.311501716722663,115.411783196531,40.8040002832888,129.670034381432,88.3686490011434,122.730710214446,92.9271511204131,102.823117593589,80.7038812760277,79.8102580540152,130.538137850738,168.779774496233,97.1768824064111
"636","ATP5G2",-0.255386709451642,0.867277562171582,0.533077732394503,0.528136082464039,0.566960542971174,0.311717372862285,78.8738836999767,110.813654061492,93.9124161216846,73.0389479432836,103.598453213868,64.4990616584717,146.323225387677,120.762474770485,134.093076685803,96.4015467861316,177.239292307255,80.536620892251
"637","COPA",0.45924733150868,0.820221588590669,0.265672940232146,0.256920508099643,0.264112456863556,0.312357914981967,140.718434881726,149.241898774289,60.4358036782268,126.907383477654,99.6592668592941,100.340733140706,159.269851254894,90.4692080336045,65.505235566889,114.914023280862,85.5519823510181,73.206340322286
"638","TMEM117",0.352064263661915,0.99228764088157,0.385256441360908,0.383809924546118,0.474650355120901,0.312500339332022,152.549671696431,110.327796735163,156.370599038159,75.7226103309869,81.2411649029976,88.0547229255924,167.322907834858,89.6220475579294,164.462072457607,81.7087544229113,96.6120878356285,103.387912164372
"639","FAM207A",0.12941257781706,0.811556744053179,0.754844796936403,0.749206319129986,0.773176623911156,0.312549072486903,85.5804526377261,152.487940374719,124.099093391425,97.0115671468884,66.0613176086909,51.4017503027569,101.274218459518,123.405993326892,147.305809727027,98.7257815404816,111.936523237307,64.8753583745202
"640","STARD3",0.233690097521295,0.894504941868232,0.568609397598574,0.563378188739715,0.615741651363984,0.312661870468898,163.939250929868,88.0601608246751,102.886081620743,54.4165904052857,106.906576992995,94.0293605767024,143.334613163914,158.90613418425,93.5882200525069,68.8242824719374,120.246562210645,97.1139183792571
"641","PPP5C",0.427994480705371,0.810040100461035,0.294545873171128,0.290927377091525,0.314823462236929,0.313009780120731,135.367062165442,135.796184870342,106.056645379168,57.9800913819145,94.4273793834919,100.170202938194,86.1892029522958,170.372057566917,91.1418740725602,55.1985183357145,99.8297970618055,108.429932092415
"642","SLC25A44",0.452379636999212,1.03289570628587,0.268157012645241,0.262836328893586,0.329322402891576,0.313019734593221,183.182887912183,162.668897168617,102.162900296884,93.0563352771204,93.3335473253337,119.332417222704,161.920955457022,175.832284964402,97.837099703116,93.3848547384024,78.9722044871738,95.6167734054626
"643","CARS",0.0819428649364222,0.814221262680118,0.839656205454666,0.839611913465436,0.856884482716547,0.313053729533632,88.8336179488232,97.2640744063242,128.977474838174,55.172551860164,102.735925593676,71.9250943488045,144.610196460754,157.668254147361,115.988291267517,66.0238213039295,111.465755823284,77.5579619418801
"644","ARMCX6",-0.101023206309354,0.804666381131643,0.81269712762649,0.802850295494303,0.792869571606122,0.313122713326789,84.9243856905914,79.8186166122164,90.5383315157875,61.4060541640553,78.7283966043599,130.900999874962,114.652606282566,147.382445132089,139.19202934589,77.6176310046356,109.461668484213,168.569613435491
"645","HAUS6",0.469820095477903,0.876603207248341,0.252012354478597,0.245814489103464,0.230264446659517,0.313162297642256,92.5054579259922,197.936296493647,78.6696652265715,92.0219267067882,137.721409837589,119.315283035175,103.134730081529,96.8652699184712,75.1369071343643,82.7466160203001,132.744071451666,137.02804390822
"646","MCCC2",0.448496093807001,0.825013935135433,0.272649507170579,0.268867353716179,0.347835580874321,0.313182230003127,100.47540060872,101.527338856325,155.6866665415,80.2999760949968,103.964563799358,67.2472495940327,109.100631041374,70.281078254717,158.353382131733,79.2518447575992,99.5245993912798,64.7342928475551
"647","AC064836.3",0.298516320107475,0.906133317668925,0.467980432160549,0.460424129435743,0.513903966467578,0.313455326486449,93.3579712249041,75.1425567115905,84.6082710607517,145.335888755708,155.653534757212,106.642028775096,70.2357247256992,89.7010616405083,73.7903514891077,145.533519215299,163.666328476704,108.603954463388
"648","TMEM79",-0.385884616609354,0.818320040040796,0.348538075761213,0.34129650740447,0.350380925008433,0.313631768831265,91.1642350213845,68.8246484154875,84.346282249386,81.56849280393,77.5979216247563,68.1796254606341,176.059319838299,132.829357502114,120.512506293078,108.835764978615,140.372428488105,110.352835244495
"649","ZFAND1",-0.101938506945054,0.870700868047245,0.804642666438589,0.801026565156072,0.816511592721809,0.313641044795386,118.78975969549,76.6315494829344,90.6589701824453,65.9597105533861,109.341029817555,80.5276742294334,161.468909471859,126.671908441238,87.3947938255329,78.0805517023689,167.632719052296,132.703215262377
"650","SCARB2",0.0230172607223243,0.804864199957269,0.956099892389027,0.954629394224764,0.951524407435711,0.313764856542664,66.0563601806578,98.8998717459261,101.100128254074,77.8028597322464,79.5701976476537,133.206902270374,106.025303598129,102.927294592364,172.587596792046,93.2468722383218,88.0707511249176,166.115137522414
"651","DPY19L4",-0.203504932189175,0.896678016661787,0.622850933552504,0.614745754805238,0.61509853626541,0.31379414335979,72.3557253448145,86.6075118487913,90.3768675598718,85.0898149680442,102.561373914702,110.470407483638,97.4386260852985,96.885049650556,179.474924229218,119.766106934434,143.281815865969,178.91175126264
"652","RABGEF1",0.140053979768895,0.907548644157683,0.734748145284115,0.728821665802488,0.750120984744705,0.313932538127851,133.962173595713,92.8127049389482,78.5982292665867,146.277047180359,70.1737700654495,106.584719464427,162.380950816525,127.226289524638,67.3656347891513,168.01885366087,93.1904366375301,93.4152805355734
"653","TMEM260",0.492999984830207,0.898559856266054,0.22871469114009,0.224082970119972,0.336842290670358,0.313968962978407,122.18960199447,62.1996791307909,167.04461574249,98.6568547415996,117.393491945126,65.6883306858045,84.3074163357006,74.047525964917,131.16997675887,101.3431452584,130.084574385598,73.3207487563069
"654","EFL1",0.450531262619646,0.807639527843754,0.273732323049063,0.266223989751664,0.279125738347336,0.313974798728346,137.605590162122,163.756922926852,79.8436984845036,107.387133670741,103.537836560358,67.12369659985,153.89044335542,103.874595070086,81.4711177265079,96.4621634396418,82.9238574848254,65.4102642998076
"655","TCEA2",-0.112148067959166,0.864238121847197,0.79170286164333,0.781734997341382,0.80876260867876,0.314066360125302,75.3776345438244,70.014695080564,133.295581434127,61.0930208172839,96.3278699525836,82.9862978227964,90.5597709376315,118.754658921069,171.138392510306,103.672130047416,147.123246354352,109.38035648211
"656","LPAR2",0.275505127138708,0.912214653091429,0.499125262214562,0.495796597012702,0.559450290028163,0.314172810229551,92.1052693064227,89.2425815610147,135.575259462929,148.876378551619,82.2030452303678,85.0407615065775,60.9946279009345,128.415614930254,70.2754944475979,170.900635748544,132.222763163693,107.894730693577
"657","C6orf120",0.275383468037029,0.874785830757712,0.500687404747054,0.49579262652327,0.502146372054115,0.314319481744983,119.501183497326,92.2322811608863,86.413810007011,81.9956523601347,101.448962831923,154.846411257247,172.917437090054,69.1163910861455,124.762586481603,73.2896012291979,98.5510371680775,157.512944893872
"658","FUOM",0.0372522628881684,0.879440805308761,0.929141040211311,0.926525910476305,0.924654894170838,0.314617774921448,74.9773174966805,95.0979067542754,87.9057405909716,117.742233799057,73.0091170927765,152.346345388231,180.150946986363,95.1161421128765,104.883857887124,142.005093742094,81.9483050467542,154.361698861516
"659","CAPN10",0.407204260166083,0.928750743372845,0.314830541394039,0.314247019180657,0.377274794928253,0.314889945412081,149.390147608038,92.151417574922,132.793707362503,74.1512092039573,81.3869968329031,125.146656618028,99.8582638148021,191.50418718114,78.7768178200255,83.0049160981728,100.141736185198,119.757080274134
"660","PPTC7",0.222418758573275,1.02737028181586,0.586747058010783,0.581661179493637,0.648384606081174,0.315159771493255,164.809150749468,114.541315163409,127.243428916711,79.8007828659349,95.046169179699,87.0880512368751,191.908068803123,97.4680639768037,170.432713438055,90.9632157056991,102.531936023196,96.9966921555689
"661","SDHAF1",-0.0771443258973323,0.840725483745659,0.859317343173725,0.848846694360693,0.862549481501948,0.31516796714009,61.4196965821328,77.916277117022,131.45810624246,78.78600270816,83.7776814197804,92.2025137420366,111.263872890812,96.3695586059491,187.66585962183,103.630441394051,121.911408557262,103.958056947405
"662","ZNF529",0.481267032482945,0.824235110193829,0.240247996994223,0.235644259465354,0.317886659954423,0.315246435107897,68.3930836970792,78.375283970955,158.096928071561,91.1756207901024,118.49668464812,102.207351875299,42.5257360868848,78.8480885016121,118.016461336596,97.7926481247011,138.583061694597,102.388159517054
"663","HSPBAP1",0.322034596132039,0.999750094234958,0.428758402325189,0.425587278206979,0.511763729675478,0.315246719936482,106.364717055678,91.770826076517,159.118505481372,88.6378785100773,125.835506727462,93.3132902217319,93.635282944322,187.688604000052,70.172883704034,80.6730929376596,153.415595073866,129.840237676246
"664","AMACR",-0.198935096818858,0.863614729361058,0.630243946511825,0.623089887551643,0.654150142212618,0.315397877114019,73.740096277177,65.4612695645042,106.933562751719,73.0931442546628,118.073689613863,78.4954624423572,165.519883337599,91.6190292308316,148.100440191171,93.0664372482806,150.90371187597,117.565767705923
"665","DHRS11",0.222696326546799,0.917043942627222,0.585392739438638,0.581883269753999,0.651747890534241,0.315426374565879,168.235278187506,85.2228648563464,120.168363980697,80.5190426548935,94.3695707934532,58.7711604229387,137.776573862932,150.587352905225,101.16111391757,98.8388860824301,121.712756462925,65.1355282159229
"666","CHMP1B",-0.20251531213011,0.823913528222629,0.628229082476839,0.617011514073503,0.633866087491003,0.315965300924177,72.4287382244328,79.3315231308746,107.935538347908,85.0069609817171,87.1069321624784,72.7162297917785,148.963375169935,104.943437434571,185.230664669598,106.223289770034,107.462322481037,95.0565625654289
"667","NINL",0.352075982279717,0.801963539133005,0.388080612346112,0.385108207068268,0.442937294551997,0.316083543101046,115.6899964325,62.3007070616514,140.259068304747,84.7400012381554,75.0804663211832,97.9016547841848,52.1780507849933,163.267520545063,83.1105757899336,109.194065237345,102.098345215815,111.284524390123
"668","PAPD4",0.490540929410335,0.875978963883928,0.229485318721366,0.226465954017354,0.317202834831233,0.316134423996741,102.621783133493,61.6141840765709,183.207591713369,75.7298438199403,106.498608393905,85.0468714716044,97.3782168665075,86.2555342868404,135.558625787573,74.3409621580305,111.133255624717,108.247387625906
"669","PPIL2",0.496704122998151,0.928289921102253,0.22366836774345,0.21991229862065,0.274534404477957,0.316527614121052,208.109960964856,97.2147004190088,99.9050244432277,85.2354870423089,91.5663494672393,100.094975556772,124.763534956627,132.365924616947,69.7838390312855,104.44999449736,97.7633977650374,116.871452872434
"670","MRPL21",-0.337428983586234,0.844252453210648,0.410465243791001,0.404704231884136,0.409426300512455,0.316556344037187,89.5298221959084,109.176145165957,65.3473577351938,87.3571355681521,90.8238548340431,72.7268472305812,166.028143655054,134.143321715138,77.9072498784779,128.338504833774,166.222454284835,110.116720842458
"671","AP003108.2",-0.0026537973821885,0.872917219227734,1,0.994757765731264,0.994988971589303,0.316574756823429,100.818882181118,97.6001254398533,96.6550844183542,100.098450791052,99.9015492089481,78.63045481483,170.742727933488,184.747372494,62.6375774628735,99.7917281162474,112.366681691162,110.482119750913
"672","ARMC10",-0.0090566771959966,0.879142463135026,0.987479965920953,0.982122269904166,0.983472699941926,0.316639449189397,102.347178636675,87.8014661025373,121.215775431869,80.0392333522492,70.8915562508283,94.274504128114,192.927655583547,80.265308053825,149.720130403924,97.652821363325,103.850907795669,122.330668973461
"673","BCDIN3D",0.145528766309206,0.947900279380014,0.726736108924086,0.718481857311021,0.735062406690954,0.316759566107353,96.8464549392412,102.226791314174,73.2044690295364,175.746054799129,97.773208685826,119.907035201472,92.3786044339995,94.4076406135529,86.2277822479849,195.15939570516,130.99769145657,131.438719089856
"674","ELP2",0.227812656849618,0.803122396356501,0.581446214858184,0.573865678503147,0.630746783933042,0.316810029797764,92.0460278071261,71.2106142806106,102.998320429806,107.14193570073,147.906481177191,59.0251025891966,122.904588291514,72.1462414327488,98.9099897402167,101.090010259783,150.948620987244,56.1637494722764
"675","TRAF2",0.200661306784794,0.872148432612917,0.620769546790876,0.619679226228302,0.646127374988786,0.317117201674092,179.573963469384,80.4215949793687,78.1911861564429,98.8575027348805,67.3366411159542,102.783013154219,114.294495963974,160.609279854308,96.7718196527195,134.651907040399,81.8298854675676,101.14249726512
"676","GPD1L",-0.0945592758712709,0.886158016973162,0.822753365256067,0.815109769320605,0.830279818716031,0.317202778003216,60.4568319753033,117.072490183575,122.3410879366,75.0471173092678,95.7912710158665,86.2190361839468,93.3523994365425,153.817526867292,185.95216171252,91.6676122069725,125.758576417933,104.208728984133
"677","STK39",0.215954210157503,0.883717613361072,0.6017620169088,0.593300623782157,0.630992474569085,0.3172461852959,146.486751716478,114.343835283334,80.3661633319127,69.0079879341408,131.795629094598,84.7914221644657,168.139913224266,83.9472729619253,93.3377423418364,67.2964294958634,152.611309719173,106.662257658164
"678","SH3KBP1",0.00900430872026779,0.903223112960115,0.983579581103991,0.982227462911998,0.983549982402159,0.317287423614096,130.806202775717,67.8828533964896,91.1970637097248,93.8229743239332,94.0801738270589,100.300841621698,199.976144235579,74.5460162467842,132.87447901034,99.699158378302,116.245299605006,132.636470921495
"679","METTL13",0.212258863637023,0.815050750198748,0.606571558149184,0.599619676592947,0.573714021487876,0.317364328455911,113.291111914296,168.185522319394,72.7841049455439,90.4129883497958,72.2385602426226,109.587011650204,153.382345731102,157.865732043809,90.2314859937374,87.0829613320294,73.2429788744032,111.563101061402
"680","SNHG17",0.36925680065921,0.868653378780996,0.365747704654977,0.361467495451755,0.381802035776302,0.317640805452441,161.613366370142,103.369177514235,96.6308224857654,82.5007024754963,72.0140621037968,124.088320772095,117.491514357779,175.363271174907,67.4368795675194,90.9134501719331,82.4023398052188,136.157341938243
"681","STYX",0.183241641752504,0.86058274333336,0.655662671411021,0.650301164227229,0.656324131797245,0.317964462259426,124.104930317609,119.227565095238,72.1591657372111,94.8768310314856,119.827566520408,93.2971276217326,206.744781524355,106.099318440419,98.0364182279163,101.963581772084,82.8335616123542,86.6533009852845
"682","RBM17",-0.305962280207365,0.894221848094582,0.457809291752559,0.449826127290308,0.488945463866117,0.31796979185922,101.114782052036,56.0444885739358,94.4192166282284,95.919851399643,84.0881328580788,74.8487319386346,118.73047708316,117.29128550884,98.8852179479637,155.331073752167,175.529306943157,149.356708572152
"683","YOD1",0.444025859972169,0.822240541783813,0.280957811378824,0.273073508606282,0.289114141483888,0.318183084915792,120.906125664702,149.332333478619,71.9491460668028,74.4578565167957,144.926231460851,105.687262823438,157.751550358339,94.3127371765616,60.450550829575,69.8425096698041,120.101809436563,92.9147779393249
"684","TMED4",0.17362625117981,0.852654947722519,0.669733762840014,0.667750928998471,0.697692350638396,0.318455974044866,142.254882764037,65.9510661758939,97.7305168358716,117.329208294741,68.4969277064755,94.338718152882,168.705970804556,66.3415269782449,112.61855814061,147.789940037656,83.9485480115916,102.269483164128
"685","TCHP",-0.0536367470801765,0.849390120927497,0.902268737822692,0.894565207499674,0.908189721788403,0.318553892960923,84.7582891163873,71.1427284302762,119.431047154621,101.557490787465,98.4425092125351,59.009958663442,64.3033577362321,149.084407941695,102.972929434446,158.543834581906,143.276376769918,92.30534582354
"686","C19orf48",-0.0332434921299702,0.895336339342657,0.934011998400886,0.934409846299147,0.936362241533401,0.318563746383979,96.5995101243418,131.595896950915,72.5243080691288,134.346068462008,89.9191246061134,80.5456256698943,99.4024869594781,192.75381860447,103.665219793782,161.056164674849,100.597513040522,86.1094514916573
"687","GFPT2",0.174110649944202,0.88266641480487,0.66883316516956,0.666984429396195,0.722336984898507,0.318603039977849,71.8537288171818,46.7948980103891,139.521852504721,88.5022874795244,133.039021517982,101.502345345139,69.9557447407056,123.891217142407,146.620842853959,88.1563364985153,147.98319056788,98.4976546548608
"688","TTC8",0.0709625689974121,0.871119307546043,0.862147764985762,0.860691776778488,0.874324674282329,0.319130493610585,153.207761411703,110.794152047638,100.238247463359,79.8830966557393,72.4521218436399,59.9219690220655,142.692579527298,174.78547072689,110.992515163708,99.761752536641,97.5674726379719,84.3494711319886
"689","MAP3K13",0.198646820665311,0.825315412479676,0.63235922011191,0.623345998241385,0.629633043556178,0.319206480911331,95.5753971573213,75.1313815500368,66.7270229325127,185.649239786942,104.424602842679,88.3735629796539,121.23361462608,93.7155006547336,67.6283004362534,112.671408472205,141.027150022315,121.360787963032
"690","COPZ1",-0.0329513921853596,0.910234743362029,0.938782085432604,0.935012519965686,0.941126437550915,0.319338177595153,134.915923004946,92.8007598456424,100.006284538853,80.1132942960877,77.173658186242,86.3953838407505,199.10784587249,91.6683462691587,152.360025321595,107.696652376812,105.603164395181,99.9937154611466
"691","ZNF579",0.418629193812994,0.826039185143849,0.31081668143751,0.301547532128055,0.350239676689394,0.319533155757281,107.746991823037,91.4353436386749,70.16213200446,110.829188229304,173.992182800501,99.3528231397137,67.5575084347153,100.647176860286,72.0625720026907,122.851118132377,143.74634657652,68.8456747632744
"692","NRBF2",-0.325330503141155,0.840162201795012,0.431312827954509,0.422008707085031,0.434024422019991,0.319632669409416,94.8544832005544,62.3387240138015,96.9994663176402,71.5483149141865,72.886463031804,83.0539054820563,162.400538190402,125.176238319485,167.123573709098,118.61663888036,103.00053368236,130.683071412555
"693","STAT5B",0.357993723481634,0.828042190245219,0.384621391916593,0.376737047917639,0.413012011075642,0.319769038533252,65.1008778177283,75.6676113555697,90.7934034520105,112.899970480741,160.723032690138,131.429656277861,61.5575626291189,81.2601486207973,84.7902257394624,109.206596547989,155.701751620075,120.371272660082
"694","NMD3",-0.272658227111753,0.866325821912258,0.508661419910948,0.50063814616114,0.524500299209797,0.319848638620013,64.0802803121931,80.598904825226,100.224509634137,83.1847235949109,103.336021395216,81.7900492444711,145.802011005308,88.4025120476157,181.498224183626,99.7754903658626,148.126423167403,125.024853537064
"695","PTTG1IP",-0.0675248579799945,0.839264027506925,0.867570401830491,0.86743563226604,0.876591398641372,0.319980723886147,48.832576652166,119.033550418127,98.1851949958532,99.2555531378776,110.821378121118,86.5419850416045,79.5876969598944,78.4707035637067,177.622334603355,123.885883280401,147.865474776582,100.744446862122
"696","INAFM2",-0.0136787444156867,0.821251468233185,0.973928708836849,0.973018539547465,0.972363308110813,0.320174393261753,90.2672670600707,97.448034448768,72.9716992225675,88.9072070971098,103.130656486756,113.898127344382,196.426882151757,64.6934232107963,102.551965551232,95.8907620409865,124.95918397952,134.942762261631
"697","ANXA11",0.358096286101619,0.813676822266598,0.379582127501087,0.376654162010669,0.406918692672025,0.320254206035815,114.334671477354,75.3619133286242,130.542778397031,85.6653285226456,61.6581581377384,126.784194977836,152.872586466809,82.3930534972653,141.662656991344,82.7262867598722,56.7778026867024,134.110005629655
"698","MTFR1L",0.200720465800624,0.804256332787291,0.619887742363964,0.620235579468536,0.661486962522817,0.320260595479461,138.101442419762,62.4612341061767,125.636778981834,58.2089782472639,76.7579052712615,86.1460485628947,165.076678610223,101.203780389707,98.7962196102931,70.1170924756232,111.116793374211,108.91250503859
"699","BCKDHB",0.189786828449401,0.837335182363598,0.643120989626084,0.638863715851203,0.632124666043698,0.320304642024527,101.288295191547,70.1770950745529,87.8709122530106,77.7169277083141,104.951853137793,155.45498382743,145.518617229812,76.0578768883483,92.8130569823823,98.711704808453,111.618036293651,182.336192271578
"700","KANK2",0.472511129049154,0.962526509446284,0.247498680208112,0.243114684396846,0.340115333484546,0.32035087670902,118.967416850527,129.167678759768,161.759341168983,97.3649137165149,102.635086283485,76.4673711125378,96.0031377117127,113.562803215006,187.204138951665,92.4750693356818,86.0136710434818,62.7305309782293
"701","AKAP17A",0.290517337556144,0.955938692130814,0.47719662142779,0.472508449827641,0.560375905711773,0.320570277208997,182.986400931178,81.1536982618282,120.495231964645,74.1940698113016,104.870344949663,72.9662900941166,89.9911249346368,144.704160703979,85.1646700973691,106.770623667458,156.646977390848,95.129655050337
"702","ZBED5",0.299442112438733,0.807396713119599,0.467007637584674,0.459722498721556,0.503802386898045,0.320845574341276,45.0986081209163,99.0784163687624,129.530877364043,153.185985744543,100.389577695463,78.085362216483,60.2040731439621,117.70689600792,102.010261171561,150.839851037985,99.610422304537,88.0704468203004
"703","PELI1",0.146370059844467,0.898078652661853,0.717782589316325,0.717312764449988,0.739826432581324,0.320918912915714,69.2592154662725,71.9399607160749,133.151131738101,94.7669959859852,96.7118795733248,130.953003108789,95.9671887240438,72.2761778413568,176.620775494711,103.288120426675,116.612594146412,167.042512299355
"704","KBTBD8",0.326218912283162,0.800130012703933,0.428041838661323,0.420258623717716,0.409094221492284,0.320972869042683,70.3442179548772,99.6199542865075,65.9937959458052,171.667960334032,115.496392421772,120.534280906011,99.2532689856666,60.3334684963493,88.8967143860536,156.058804927948,100.380045713492,117.099428123157
"705","GMEB2",0.416381948664738,1.06089969868465,0.305685847119947,0.302814879543136,0.421071303653723,0.321268793961105,177.335193813598,96.7818227850605,160.500715236053,88.6197730952251,84.7685161000752,98.2807377407015,150.120010947193,112.884248356629,180.860001121117,101.719262259298,83.246869630752,82.8315719315561
"706","EAPP",-0.306083105656647,0.820039548097802,0.457650624751305,0.450226625428926,0.496708271692052,0.321306751076186,68.9832085315484,84.9687175515002,109.239102575276,90.7608974247243,83.6402977379111,45.2015729490603,115.336680530154,114.397883914537,161.833139674615,135.375952429266,140.711705539465,83.0275606899838
"707","TRUB2",0.260899945083679,0.847795043245446,0.520638816737376,0.519289669202851,0.572712221388364,0.32146834935592,87.2948013371276,127.573799691797,145.692070260754,64.5449502811172,100.04033135142,71.6507563813089,112.420862670443,119.048236555949,171.106479966943,64.4449337596097,99.9596686485801,79.0532472991267
"708","TMEM8A",0.249006237086696,0.887396368270528,0.53898666171356,0.538166642990191,0.590080218895746,0.321640335198066,132.497878084417,70.9193393699037,125.690990021361,68.1855272251214,85.902044202949,118.084131000279,151.228270247758,96.0327336652016,177.537370420273,76.1579932866349,80.5845852055317,103.967266334798
"709","EIF3A",0.0189015588506254,0.816723158221551,0.965138249782932,0.962735613212921,0.963999170646087,0.321950154805629,112.976810721869,78.0437301836956,87.0231892781311,127.601840658037,66.7101777674265,82.7587163501016,135.484221552436,64.2781216886869,144.006490947867,168.797568442064,78.1661056146672,116.886842415465
"710","SORBS3",0.173972464860206,0.857579870181287,0.674756686685415,0.66711546899044,0.704178792687616,0.322228866548264,151.355945057819,107.564954323838,69.1772012764472,52.2851060551465,137.214003479335,90.532108258567,111.822235769248,124.155403539055,92.4350456761623,76.0449205783718,164.090399531175,87.4117801766323
"711","MPPE1",0.109187382186633,0.818893989597766,0.789324619691509,0.787338549121451,0.804067972124366,0.322230270452504,143.99895380507,62.052885971186,104.62256628371,65.5160814392816,75.761933520086,95.3774337162902,162.297667860603,142.763268229828,83.3558067441392,75.0847569271169,108.075739499166,122.058116690191
"712","KHDRBS1",0.0161592585861921,0.875399865025651,0.970707262602329,0.968107439192323,0.96986837892324,0.322279370059937,78.8857204681599,132.481202728555,100.35272048481,141.139901033327,70.9040105347317,71.7634679903826,110.541097256118,80.9304065340179,150.592213107456,183.606851980887,95.6280987874317,99.6472795151901
"713","GORAB",0.0988332564113412,0.888863563394447,0.811007902824971,0.806815779164291,0.815846416219072,0.322472547420976,161.883285103189,86.96998152517,95.6369157803116,72.9676521701972,67.4316435744102,100.928470953423,109.514083039475,179.550162678629,99.0715290465773,107.182496469064,96.3981252705704,158.557406004985
"714","ZNF24",0.0854185158654918,0.806044341429425,0.838695910760555,0.832856939046185,0.851599878791842,0.322529560728875,72.6156396584183,85.604247204197,93.0422957942062,138.569815874977,122.724675468763,57.8653547413803,106.957704205794,59.448121008128,137.61406022637,137.487900289906,134.912392330679,65.6663319310951
"715","GEMIN8",0.321016671287466,0.888268729681906,0.431578561829243,0.427664562996884,0.484277134059746,0.32261978209649,57.601151093958,65.6828627809655,158.838599089317,93.2426720201851,95.9591407897923,144.272421870325,72.6675409135611,97.6222876235774,137.660042803621,102.377712376423,113.882249106465,157.95011041604
"716","APLP2",-0.026375828962789,0.862240085984147,0.953580699886709,0.947982288400061,0.950245113658764,0.322718303300933,103.736145257838,94.1118382977188,105.394877002942,81.7768825979795,75.540473201013,96.2638547421622,139.373220893805,124.365277633609,202.320131513877,93.7444892558048,76.6067988280264,106.315589383716
"717","NME4",-0.372710959631288,0.810175616658379,0.362929153626434,0.357776771429988,0.337868382025528,0.322855514598565,59.6630217042733,84.4598160992504,80.265462162817,104.726274074568,67.6177419536599,91.9695653183491,95.2737259254323,147.450985568127,119.598088705949,177.561365475335,119.894042652995,135.263005876989
"718","SLC37A3",0.234025988300831,0.857464932013544,0.572863560111001,0.562832739416571,0.586350498630941,0.322858751497866,77.8874051939899,76.8615212883732,86.7140828638026,158.305174362814,108.165590036542,121.389819597084,54.4792472585431,83.09070661763,91.8344099634578,158.083712193417,139.098432062286,141.93033874947
"719","SCRN3",-0.326269548683735,0.863557839444813,0.422836496501919,0.420124735710993,0.406731288004905,0.323144644604673,74.7106150109946,84.8419868557812,58.3396536933989,93.8203799332462,113.670156806291,101.134101977768,140.858193680287,98.8658980222324,96.1938925356916,139.249325010203,170.763218427552,171.063998062971
"720","DUS1L",0.0864062522685353,0.851172987549604,0.835275194941222,0.830877868654499,0.849399210008655,0.323267356928985,159.244820856038,64.6883052431558,98.2267685426247,78.4545990455733,75.2940518905153,82.4996281120537,140.726842786059,161.916266031423,70.1390919574247,106.32222310344,118.067764073867,101.773231457375
"721","KMT5A",0.422152486969029,0.892293364313537,0.300306537101092,0.297324658454879,0.391808706897265,0.323390131594331,149.828027901737,112.652536802566,151.701875983902,86.3424035190582,75.3436907357641,56.1963304584278,106.097111076065,138.673927985532,139.726123375539,93.9028889239348,82.742319028326,62.7504469125276
"722","FUS",0.0347682536451904,0.807136930880236,0.934339423037324,0.931583342849115,0.939401983923963,0.32343123373032,87.5278616186177,61.8165033996382,121.552291128305,122.996495282244,73.5501193413989,65.7588356918307,61.2945747538524,98.8873958737725,125.915716343154,167.701596023887,121.625319286668,101.112604126227
"723","WDR75",0.179181144834099,0.825428487176747,0.663682373260005,0.657794456361751,0.66242708075603,0.323482007521765,72.7136880436471,112.194631781851,76.9425258160383,82.0840880476999,147.313982832885,121.65268017994,86.8569614078771,113.45874373986,61.7244252193424,87.8053682181486,170.510325809062,147.605377990226
"724","NEURL4",0.348013232354335,0.828410950813909,0.396701965179596,0.390261017398862,0.45602219660398,0.32369003589321,103.495243934798,87.8225552173529,96.5047560652015,127.177308526393,136.369119502945,73.9426887402193,49.2776592933793,153.675974985953,72.9210433379287,119.579423300423,135.962281914321,65.1723755344341
