"","gene","stranded_over_polya_logFC","average_logCPM","exact_test_pval","lrt_pval","qlft_pval","deseq2_nbwaldtest_pval","normalized_count_cv","s1_stranded_BS_HE0WJRW6","s2_stranded_BS_SHJA4MR0","s3_stranded_BS_FN07P04C","s4_stranded_BS_8QB4S4VA","s5_stranded_BS_KABQQA0T","s6_stranded_BS_D7XRFE0R","s1_polya_BS_HWGWYCY7","s2_polya_BS_X0XXN9BK","s3_polya_BS_W4H1D4Y6","s4_polya_BS_QKT3TJVK","s5_polya_BS_7WM3MNZ0","s6_polya_BS_68KX6A42"
"17","TRAF3IP1",-0.116931550936614,4.68581750020808,0.711593104186516,0.697865768236061,0.678482888367393,0.483957637954132,0.129709707887666,104.251605815752,88.6911075389135,77.0724659660403,92.8738929809572,90.1905078769753,113.465714058695,105.285237304427,98.4849970871984,101.515002912802,111.746310416309,85.4839677823849,121.152720059087
"18","NR2F1-AS1",0.047514148107923,4.66862769105315,0.86349801397389,0.857632128426301,0.839449400431554,0.838007919762578,0.129799699428458,86.2258448053733,104.793626518634,125.552058073375,102.722620207216,102.043547226295,86.4358485653626,112.4847962748,113.295766059276,84.2466131100474,97.9564527737046,97.6038608784988,85.8901713472308
"19","NEK9",0.0908166977048508,4.67086801518683,0.739916284834155,0.733478704916998,0.704822705388488,0.67421060642539,0.130750777778526,121.196085979638,114.1348116688,108.373577311336,98.5373499121285,96.9314183216112,78.677265508833,99.500320282063,103.5136839521,100.499679717937,98.1346551122585,106.269212049024,74.6832129846767
"20","CWC22",0.0151833928447314,4.69721662382495,0.964013601425587,0.961258528364026,0.957118898693656,0.990503934889361,0.132788293809201,100.431709332167,95.9371097202171,75.3539777449167,117.782086687299,99.5682906678331,108.139018035769,96.0683750143225,83.6982886124468,84.3601374678326,116.002760722237,107.11710243471,109.111130608414
"21","UBE2R2",0.0664742272778568,4.68065924527523,0.839570934415199,0.833838222101349,0.820444719367665,0.848569984040831,0.134763412372536,91.373230558872,99.0152861795165,76.4708280730462,102.621071516177,113.313538676089,114.296435457965,113.702962360003,73.9266288456731,91.3122909667017,101.482573021582,98.5163928048188,100.984713820484
"22","DDX52",0.185348218861647,4.71731228687616,0.520709928155045,0.521309258050724,0.483536947868059,0.429065007416682,0.135197484367204,86.5304525879742,132.531129780008,110.00300756405,113.379784865102,99.2850207781047,103.245400952911,97.9569077103085,112.320921844031,82.2631138584474,97.8864982988213,88.2777411159317,100.714979221895
"23","DDX19A",-0.153777518830269,4.67163051152065,0.595326664008384,0.58816740119917,0.555312547007175,0.497603812509764,0.135657225454722,112.593108853999,75.2471620657729,97.6883445320896,97.8868369647758,89.3925347612104,94.2032640641116,125.379534776514,81.6728857362507,102.113163035224,103.030220508831,102.210087469564,108.559050251489
"24","RAB3GAP1",-0.0236004173375949,4.71289254384922,0.953592003592431,0.941092369831252,0.940585064313229,0.732002682287342,0.136468190510002,84.182232410637,124.220094116745,71.2809021141738,92.7585588489045,102.135585035569,111.741654912626,106.383377269105,99.339379720311,100.276517706981,97.8555166469469,99.7234822930186,112.434277628214
"25","EIF1AD",0.19901381743359,4.67862993611877,0.48464469488661,0.482131966639251,0.44300004414294,0.379317856805567,0.136732939332338,83.7947056873885,99.2670867844235,113.785793188216,107.29974946382,114.325987389501,114.941193415494,80.2598855701536,100.732913215577,116.385725961764,91.4387892023134,84.0511761223142,89.0020401818652
"26","GGNBP2",-0.0825868576713952,4.68354249126419,0.752765072778539,0.746948899857477,0.718491129741728,0.72748578655857,0.141208481914,125.602843623685,95.4442372075758,118.654734961099,93.2178382110854,79.5600238339635,81.8114438128829,105.733855526787,115.196670931776,100.938153830114,111.541711243042,91.5616443746884,99.0618461698858
"27","OTUD5",-0.0957642529130501,4.7342643413298,0.732119251217472,0.727002170549199,0.70002236961522,0.658110348026314,0.141505347974141,96.2472281543185,103.991345561568,129.828441504685,86.8755132495449,98.4098930205831,91.6651475040876,91.3795848232265,109.742033847645,134.519709781113,98.5334608886258,110.276849382668,101.466539111374
"28","FXR1",-0.131876688253981,4.68188683020559,0.652114887276257,0.643044179095711,0.614514457315806,0.528019060173452,0.141613604854024,89.0737775222044,91.9529330683961,98.5771114267061,109.277973486783,107.480722514323,76.5616370727417,101.422888573294,87.090912677419,119.014950828877,114.621246923607,119.184748362811,85.3407661584141
"29","CDC27",0.134611950321953,4.7001708020185,0.658650023579093,0.656579230181498,0.62866719911398,0.629631888054124,0.142807600387641,111.007372230797,119.517311170835,76.4827528766171,107.108414472748,102.779151974323,104.977650763084,125.147779555893,93.7030106847467,86.5532312458504,92.463389767743,85.8894811436338,97.2208480256771
"30","NOL6",0.0145242819622793,4.72627213681913,0.963867988201476,0.962007889246756,0.955692614109582,0.972492809439026,0.142915044573404,96.8906653922969,97.428607657676,102.571392342324,78.4460546107686,102.749874552546,132.840562322299,108.373554051188,96.8428757643373,119.455424502504,84.1914569364389,96.0133596056078,110.161117794442
"31","USP4",0.19114472809254,4.69149798571915,0.465924205046997,0.460866652304996,0.41158728376269,0.386524451272909,0.143185812802473,101.033042375515,115.183128149028,127.093534633958,108.481448762187,98.966957624485,95.7263728936545,86.4402708599061,120.397670600075,108.43522435019,94.8051015805463,82.4011466145019,82.4042486263908
"32","PUS7",0.155736477535984,4.77402846874093,0.572810855110253,0.567689513672745,0.520798152349145,0.455525976144734,0.143998878551399,133.209348295971,118.163548583233,136.328589015738,100.61819936904,99.3818006309599,95.733826088923,99.3053372845351,115.154486640215,117.605253445452,93.7202979742863,92.5802025193254,94.5579580549013
"33","SH3BP5L",-0.0242026416924065,4.69896110604284,0.94852670523871,0.933667500390352,0.933153161670954,0.763306926101171,0.145379260597565,99.0218997054824,89.1001474877116,86.6801762946541,112.590308551702,86.2656929727345,119.019738227306,100.987306643256,112.646742116511,100.776417220395,126.95845980588,77.9926218813388,99.2235827796047
"34","EML4",0.18456932369165,4.72050282620975,0.545196072320167,0.541374257936435,0.512480252155703,0.318798078447369,0.145758371358502,109.52869024626,103.101080557159,121.217499783224,95.0308416070958,103.126809570516,121.062732509659,91.5131694137804,77.0079956754803,96.5753313655679,82.9178611078414,96.8989194428406,122.597020298595
"35","RAF1",-0.0833491095127398,4.66360969987966,0.77534743896636,0.771256154305103,0.753188634465832,0.662831292950671,0.146240677257362,81.8673707167055,102.43528304643,109.260211449897,111.276438699954,85.2029967637899,85.0114770545432,78.328102961711,97.5647169535704,111.113439499463,123.596051927708,108.774606577029,90.5818229961225
"36","CMTR1",-0.0292074818997219,4.69050539218607,0.927516479629744,0.918497070281253,0.913733622489615,0.836036334317015,0.147482943207773,125.090206424716,100.826033193531,99.1739668064693,86.3886625791259,72.4521434604871,111.382978897496,105.39845226464,118.760204728635,92.0686100762585,90.3760649252631,93.8947720320076,112.340908070375
"37","KLHL20",0.0799270832181523,4.68640370543489,0.801546213892345,0.797149319246115,0.781075794596175,0.76014241615643,0.148465965568219,103.852263009826,128.581819136356,83.6247326111009,106.270416037739,82.6311581947541,100.697355818814,84.0727709421702,99.3026441811858,80.9167382490878,105.674744416124,94.8802530688247,116.374077162803
"38","SEC22C",-0.0553970923173354,4.66548736391817,0.872604898918697,0.860290495982455,0.853150192608313,0.71055753854167,0.148749334865466,67.368753686049,110.282189834772,94.5575644701222,98.2043381317239,94.6572147710139,103.829258766213,71.7113649824636,101.795661868276,106.783160931974,97.1469171391362,114.2568771529,109.037048235527
"39","TEX10",-0.103790682001902,4.73038305279468,0.749495003974772,0.742775678643445,0.725550034550494,0.610247680037148,0.149540745882974,82.5762225354248,116.574666178358,101.465929393472,87.1328697367669,94.7549371010369,105.557052053657,89.4827460524377,99.4273485886587,92.6251433352994,100.572651411341,113.271527319169,137.95111196746
"40","AGFG1",0.129326982599275,4.74026254670153,0.690658213761775,0.686966004527385,0.664345969183315,0.612834272303923,0.150210533908373,90.6310513909611,104.478385900725,87.7389929848678,98.203689885646,134.919771712165,120.444292916637,101.796310114354,91.7757056067366,88.9408865977711,83.8776498078968,113.086493331192,111.758641966364
"41","PIGA",-0.0269395603612945,4.69893619505298,0.934934157157729,0.925340864461497,0.919452378510411,0.891333832520164,0.150308403938958,121.22920930204,73.5245048725006,98.96130091275,101.03869908725,88.9157336053341,117.604965283033,112.664059180504,112.436462746925,85.8202373135717,89.0098257357122,95.5105903249433,117.89492867179
"42","COPS7B",0.0134632713076673,4.6652049650923,0.966129209472521,0.962063726862761,0.958961241086255,0.926267458274652,0.151046020292408,98.3787671470251,79.3327801858428,124.135025370687,86.2378262624443,101.621232852975,109.722200903716,77.6601774758127,115.109422204085,83.6503820941186,95.6617177850575,109.648769415618,108.349775848521
"43","SF3B1",0.0626202019242681,4.71143939395917,0.849128101707748,0.837681510974992,0.827118377993113,0.656335151623869,0.151149276203575,92.5075962049379,98.2450117832844,115.422551826051,120.79563077896,101.754988216716,96.9549851366069,81.7346365450187,70.1483707312881,94.9560981192208,111.8757982952,118.466784463873,110.4902341539
"44","LRIF1",-0.0883875539860963,4.68330602720956,0.757127902870262,0.75553088637718,0.732898389084909,0.728005468689542,0.151402936545084,90.6654239532503,85.784755061097,107.870677231691,121.298768300343,101.399695653642,79.1740232718949,89.231905951753,85.0211586747527,126.062158692512,116.456686976009,98.6003043463575,101.423266553887
"45","GRK6",-0.0667672702394914,4.67568460834418,0.821835746117435,0.808509864906097,0.797982360472068,0.628906147609092,0.153397214827616,76.5169079826784,102.504138052555,107.106898341304,97.3658064171432,103.63462926907,92.60323747948,97.4958619474453,119.093224423141,125.142903644564,113.750628628041,93.9383442217154,73.7387114397016
"46","VASH1",0.120994589202691,4.71351808396857,0.710848798540267,0.7049813997862,0.685749185432837,0.576668907746549,0.156730526209473,85.0928231869769,103.109227528846,102.744226119204,93.1972760501832,119.55432086378,122.765617820854,71.2780625951939,83.9297046377221,96.808716839613,97.2557738807962,117.046046834057,112.198416451152
"47","RANBP3",-0.188543757695849,4.70374361990475,0.500999613327669,0.492728822882977,0.458410827246617,0.286851026578163,0.158575275660652,83.1823444780219,94.3834740601895,102.235419143617,100.646772690715,89.7254213258702,96.3214869049452,81.3149439824675,136.330405394276,116.350154189401,123.5200764201,99.3532273092854,101.129921443504
"48","INPP5K",-0.0465179831353875,4.66234374048518,0.876026603125103,0.866893609566547,0.855792615769649,0.813515134549553,0.158751717336319,122.208143777721,101.286372870329,96.6896735683457,98.7136271296713,95.7650331619932,72.0314355110773,111.058973478226,95.5568623396168,106.583081296461,113.732650859718,110.757681282169,69.1981914275222
"49","PSMD3",-0.041712008646217,4.737354179502,0.903203016767173,0.889548544844549,0.885786571022331,0.651423576016047,0.159411252535006,109.10134778988,129.260887374809,77.5540393342279,99.291304048033,85.2678530062924,100.706675906945,107.870436005692,124.725578431732,99.2933240930552,125.880680491276,88.7369661581699,95.3121179331821
"50","C12orf43",0.0681905966210346,4.7236990049194,0.802583361486486,0.805359849995439,0.780716743548517,0.852226974750313,0.160413557388809,108.33937495016,136.039776380483,112.956511435692,98.7703031598301,90.5721925934402,84.4432816964159,86.9080617941186,129.616773230905,110.514505694597,98.4966449964503,101.22969684017,86.6476892315547
"51","NUDCD3",0.218182621083421,4.75139200987947,0.478718287696445,0.472361065908519,0.435852361797354,0.328090551498457,0.160708832608758,120.590155370837,96.8648848843472,84.5811026521905,136.421204853944,121.48327099189,109.241670618084,103.135115115653,83.3577669636968,96.6313840960519,116.791941195568,95.3542667783025,87.1316927898248
"52","SMU1",0.0312129113895926,4.67699075505553,0.922890125151523,0.922318103920875,0.913179292505955,0.928436730995163,0.161206665227917,66.3695816169777,114.844446094553,74.4012101312492,104.940607693617,120.640556500676,102.616517744976,109.928486177741,97.3834822550237,91.3085952547959,107.327172874182,91.1428775161626,95.88127389417
"53","SCMH1",-0.0417994692433858,4.69833051713212,0.886807683022885,0.874119076946668,0.858574680831874,0.912609812194219,0.161558794854447,132.290889944945,71.4911572920277,123.572955165515,88.986084225451,91.8212255342025,102.044350539559,95.9998288620704,110.629692306779,118.251085273673,95.259326818649,101.850082837969,98.1499171620314
"54","SNX18",0.190895875015453,4.77024452341205,0.538313773251221,0.536260510657271,0.497213296785439,0.533601157258776,0.16159501250967,94.3583095826727,133.339685208596,98.6012762063347,93.7269391883747,125.478912325797,118.318433845209,101.398723793665,128.515710429443,110.309525344471,79.2577361588071,91.1416439141446,95.307025369624
"55","TESK1",0.115422390745129,4.75896320978736,0.699675788461268,0.698044474613477,0.666139049725225,0.732891235741188,0.161780006645773,130.811668895061,119.356193174421,91.5613245431175,85.996756353673,100.986086181494,119.791658582607,114.858360081454,132.42275608695,95.4263464324683,85.3149187858372,90.954705292577,99.0139138185062
"56","DDX59",0.192037427733937,4.70758973173384,0.503907619335249,0.502720835825797,0.465519791650739,0.427560843831899,0.162549578180663,101.784434570845,115.273584930288,119.620406994257,98.2155654291548,91.2424641687075,120.215117040905,81.6328686128752,126.545682577691,87.9580501656428,84.2247663266003,81.7639383621119,113.139832527425
"57","PPP2R5C",-0.0649921125798252,4.73074901814473,0.8286566913501,0.826679489884638,0.81028639845755,0.81181282118076,0.163171527535406,123.410570613454,89.3230829766531,99.2760076954085,100.571336413642,112.483024201206,85.2268014133385,128.66763338376,71.8354807779507,117.618014864775,99.4286635863581,116.813377363535,95.6613666804398
"58","MTMR1",0.19255572183949,4.70876021200827,0.545836235498048,0.538185694484966,0.510470219499793,0.393923039372776,0.163644636847689,94.7758854211213,99.812063798772,85.2820689563951,117.416744823489,134.696735284276,107.269334054678,76.4188553441861,90.0517591107531,82.1377498412162,103.146793026463,113.519284004633,100.187936201228
"59","ZNF613",0.0475859816880306,4.75051272966033,0.887158140738771,0.881322709894149,0.869129487692422,0.982743402373686,0.165223940683046,84.4181299637641,127.165466431734,87.1305852523787,121.614040134167,90.1950820029041,112.354522615153,89.9124007058222,127.275443558357,84.0964126424644,95.068421960076,104.931578039924,119.287568478138
"60","BICD2",0.218638685288441,4.7706936053208,0.507505547836845,0.50796754940706,0.476712754019685,0.428659963707812,0.165372768624666,100.649208229842,130.034557687386,81.4872857778209,99.3507917701579,113.732673905511,137.32302327687,87.5516674831877,112.937354857063,89.3610805796401,90.2247280977943,98.0614313404051,112.377000309442
"61","METTL14",0.0126663599075102,4.76075670888213,0.97175183688901,0.968130636665923,0.964559648827062,0.991444062743199,0.166089243512505,89.6549492153338,100.046352439604,101.495340544956,136.167433153334,87.4883757635265,114.372398107894,92.0107639334026,90.6436434592225,99.9536475603957,131.764407926005,89.079824010813,122.737508861152
"62","KLHDC2",-0.121780743464199,4.6805589242774,0.666918506170729,0.659499864924837,0.628681608305358,0.609421183851724,0.166712805383975,99.4046809612689,97.5825932108573,115.974786035855,90.9120539703566,110.562715127415,67.265216843876,94.5452064411599,104.877333917771,109.760761544257,100.595319038731,133.766991112956,83.0102151500755
"63","UBQLN1",0.203655194930518,4.73974898470947,0.536788726664181,0.531144153053934,0.50532132520933,0.336432783491377,0.167577361494667,93.4135262481644,100.40129127253,99.0009937597228,122.739040375187,124.555704976985,117.64717618425,91.2626804043753,62.6592175843697,111.5648650364,92.3560132856084,99.5987087274698,112.628403533087
"64","BPHL",-0.184820870984627,4.67000558104993,0.520445753910706,0.514423248792861,0.48100508642499,0.398668862044245,0.167805572902011,91.8845454359421,73.8131865152617,110.052963105893,95.3616267517019,86.3856556601338,101.982066398211,98.0179336017886,121.714890973842,72.4715792649802,123.351833638308,104.354619654915,114.413133946048
"65","PSME3",-0.130245028337475,4.68562707633003,0.688554363222207,0.677568409504658,0.661299836103578,0.386535093081751,0.168940506291604,88.3776159743651,125.236508934653,65.3899119346991,96.803955389612,85.5999419028544,94.8897177775507,124.694179385219,104.774722594836,106.323833993888,105.836397230905,87.3450162722719,103.196044610388
"66","LARP1B",0.15463569850647,4.75137315941838,0.616645596264699,0.609509772925232,0.581598593848899,0.405093171203594,0.169146252764078,125.036856749256,100.923019295712,124.878432815398,103.397953789822,94.2630342831739,117.453510896081,84.6834539293346,99.0769807042882,86.1092994026553,87.5193628214501,93.0629067578214,138.22118676628
"67","MAPK9",-0.117216629354944,4.75550182248772,0.709987899910708,0.704485873195332,0.681429629434804,0.577120267859641,0.169456789046028,99.1050816894048,78.306319245168,88.657806909117,107.593713083893,132.662868500684,95.4552706966474,127.394199985603,94.787864853057,91.9821622978851,105.677965291453,133.105804748287,100.894918310595
"68","RNPEPL1",0.0515971950393484,4.70824432512081,0.868926127781082,0.86816251714794,0.854608502176948,0.938363275204704,0.169596596490862,95.7256180137781,120.736934719502,99.5656449724641,77.1246114118909,81.9384193806249,131.991898239227,100.434355027536,106.272209197152,113.239099251653,88.4775339687562,80.5660899793172,113.160396653871
"69","PISD",-0.128522041588884,4.6862783633917,0.664977702525344,0.657660740659411,0.631503458786256,0.570327416884455,0.169828836284548,93.3275751793495,81.7128350745384,122.23868961736,79.3785185194796,88.4573173930707,112.15510442095,75.48125654297,118.155771920617,106.672424820651,93.1230506307413,113.125220167191,120.563518851832
"70","MFSD9",0.0696274817667829,4.73215336761098,0.830149430061239,0.827920416429244,0.813224520307035,0.869696368157553,0.170118396352374,86.0099257960662,101.797412705952,79.8555755032468,134.699879748935,98.2025872940483,119.466488917816,79.7619667639032,98.0694799874457,103.479675069935,122.906939849712,89.6587227408544,110.965540558155
"71","EFCAB7",-0.0158467373659075,4.70427248320882,0.964098087071547,0.959463044100121,0.955083613172542,0.973360542979039,0.170293157537994,103.3228027976,85.9774402102928,107.84811794756,109.244466613271,82.9603832860723,114.992971388978,93.6702351520291,81.3782114100323,79.6999668889297,111.899836362733,96.6771972024003,137.384526071846
"72","DDA1",0.119513498330242,4.74422867911587,0.664937679443179,0.66154225872727,0.626041918357596,0.56095861661757,0.171070845995836,102.641851211674,97.3581487883257,141.543391299528,115.119588412428,108.815292403624,96.4844426044945,88.8973879632102,96.3165711553006,136.015659383358,109.736307403567,95.1233302847761,80.5388204583054
"73","NKRF",0.0069038407440415,4.67876511124063,0.988201985778843,0.982894812120066,0.981622891318977,0.964323015326181,0.171480300672374,77.6791196953765,96.562306179248,91.1979524054583,107.992150869014,123.881908012892,93.4768144103136,76.707005128838,73.7602744487828,103.779205953388,103.437693820752,124.835599626179,104.304312193494
"74","MOCS3",0.171768636684528,4.66792545540747,0.573279069118746,0.570481352248157,0.540621713325281,0.486306521359005,0.172545021876153,97.1974307095291,101.397732502864,98.6022674971358,124.071427245026,91.0070694911813,110.172885060821,117.715941663,67.6819278475232,107.965195680694,108.555825411044,75.3967818480733,81.89595807309
"75","CRAT",0.039316176072357,4.68010552101028,0.900467548224933,0.89715093368967,0.884417603119097,0.982422001523078,0.172847009022759,122.418115811824,111.542239864474,69.6201284800614,79.3489428583974,107.687266707646,103.680268378051,125.642152292253,110.181270388629,91.5661275036955,86.3676348256081,96.3197316219492,87.4405091524022
"76","NAIF1",-0.0941588565102848,4.71202466019049,0.753402987838902,0.744437820952132,0.724989302368382,0.654121325147015,0.172962318740818,83.8645313225959,90.3855201988096,123.570000082032,95.788488540708,83.0258948300684,115.723647102802,86.1785709647994,104.211511459292,138.740561373991,107.295880655969,87.3936395450568,110.905200255622
"77","CCDC92",0.061900689580971,4.72850321062241,0.841751380396737,0.836138495863744,0.82292559561301,0.730953058917611,0.1732560301903,91.2375864851909,80.7071150411206,134.236492251152,89.5079506455748,117.30985116968,121.941642729433,74.6102300780509,99.9583652978387,107.803036005192,99.8594693161536,100.041634702161,120.263727886425
"78","MED24",0.153180208677084,4.72939705865758,0.616820639084508,0.618578627016258,0.587370029463924,0.65687433894361,0.173895088235026,89.4896871937984,132.239160034068,84.4432252807276,116.267628231434,113.370514913506,100.85237620325,91.9622212990339,115.967469507149,80.0195993575732,126.045389644112,99.1476237967499,81.3391517787712
"79","NUP93",0.0478735626153911,4.71836751905416,0.880876927431212,0.87671717188481,0.866510636237535,0.820292180128803,0.174335264911713,93.5391891035575,86.8146853027282,95.5699121605536,132.156960562027,112.941923080945,100.077162061589,108.988932171073,67.6120675983059,104.132619766046,129.034447228219,99.9228379384109,91.0865277518761
"80","DPF2",-0.021507423848689,4.75127818360519,0.952642120259651,0.943705144266409,0.939938016908564,0.8908702289542,0.174523722658751,87.9571980483865,88.759590276102,104.529790285838,126.482165833277,113.455293228722,100.800474580522,81.8288094310552,98.7010698354943,99.1995254194778,143.045555488485,121.580114505078,89.6927449854174
"81","DVL3",0.14302140639481,4.67416867410095,0.635504302057865,0.630568034403979,0.602500554686969,0.554596829871229,0.174832829237013,95.4405932187866,113.252675840466,100.963274816579,102.32837575678,127.141150947139,82.6606320374714,71.8845886352293,99.0367251834213,92.3834307137093,109.343717119634,121.848857307792,74.2549721555404
"82","MIEF2",-0.0262973275254174,4.69693287810237,0.935032451517012,0.919214383173555,0.913780661688408,0.881989380839748,0.175171749093139,116.1352326736,97.9163745895863,121.954743831786,94.0123628417327,100.323059793775,80.1318749642642,132.587301993901,110.310078154865,120.373898385425,99.6769402062246,90.1312808244603,71.3928215792702
"83","GLE1",0.0499372073846549,4.69728071207716,0.864567872933958,0.862896852657763,0.847000782645414,0.913796373491713,0.17525304828114,133.211617624471,117.001110318728,85.7464020959988,110.715924914856,73.4412581609119,93.3718377674057,118.296813555575,106.593150101543,93.4068498984571,112.887240733829,81.1047290763225,90.5572822199934
"84","CWC27",-0.0388319514767625,4.71740123654818,0.907947043708717,0.903541752848885,0.897525489630994,0.844782903328814,0.176361201381497,73.8514104077339,102.585387084222,86.7088995415865,123.793965501306,123.311378462517,86.3119477224887,97.4146129157784,83.9426086410197,87.0173515521751,119.449277849456,122.30455918138,105.650770698997
"85","TXNDC11",-0.123305586070812,4.72017457756384,0.690523490579637,0.683221813448653,0.659913490126315,0.577660283420007,0.176789903404024,124.016583808863,81.788683013806,85.1835080621206,96.5963189075614,96.8308507475237,103.169149252476,139.254908737202,75.5967074550996,113.366217434095,111.007249544703,94.6487475417877,105.451705316142
"86","SH3GL1",-0.0134246862002182,4.77136144908957,0.972319801172615,0.966631255794552,0.965294193303071,0.943425071056202,0.177058212029889,123.553225781478,93.8785735887237,93.7834841932049,99.8309582629335,97.5625840815141,121.038719572665,133.527064376801,69.2491348410677,129.465264409194,113.296654024354,93.041549405337,100.169041737067
